Tissue	adiposesubcutaneous
N_samples	295
Chr	19
Gene	ENSG00000115268.5
SNP	rs12459408
Gene_list	ENSG00000115268.5	ENSG00000171863.8	ENSG00000130255.8	ENSG00000111678.6	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000105193.4	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000142937.7	ENSG00000265681.2	ENSG00000105373.14	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000172809.8	ENSG00000149273.10	ENSG00000186468.8	ENSG00000167526.9	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000118181.6	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000177954.7	ENSG00000182899.10	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
285.302015061	191.531700907	252.946524807	172.064900611	184.809870379	217.050443989	227.970346084	188.557312789	255.145962716	217.47537287	220.154006155	187.489686516	189.263504157	214.360159987	210.666088989	174.119025567	240.592721843	191.511580322	201.514396624	237.310487339	253.023838908	220.948461992	233.025997235	228.490452934	218.963990207	209.827962676	177.316050079	249.748830097	233.12034704	234.53212776	228.005960501	219.180210169	180.866433958	230.41073567	212.113383682	216.200015817	230.791185898	225.032401444	250.573438311	236.786929888	242.909998158	242.801386993	210.579600144	219.6529277	256.294598205	190.448562241	204.604144503	212.153326067	202.305132314	197.060903344	253.658905852	202.641276796	206.782630198	207.494304777	210.411442139	207.13552455	208.642850927	192.059443898	211.574187077	239.041587585
191.531700907	285.302015061	203.038648392	122.691145393	216.91045178	195.896029155	233.499883294	210.733804127	192.410688692	179.816721803	229.19975235	220.908121236	192.620459037	221.48314233	226.823787108	187.799635053	203.1349386	192.473797298	228.845971035	213.580275304	206.808190302	195.546126306	240.867071422	184.638414465	208.202404445	217.293528004	128.280271515	191.000611368	187.333349404	195.844452334	206.969531299	210.188393155	176.840611812	172.719521438	217.514597297	149.80182547	202.989076188	194.061097008	206.814785272	182.909492219	172.59576102	209.430761122	205.306248619	211.078899021	175.550485734	204.794237666	223.216604338	217.464259594	209.779425053	211.534584261	212.738077618	196.225630301	206.841685821	211.269355978	169.673169097	182.658818574	175.133263186	151.735778015	212.501331038	218.373830402
252.946524807	203.038648392	285.302015061	150.217445206	193.139103031	217.026353997	234.520247096	192.168168377	252.046367264	221.502897413	225.941045936	206.703217663	195.822530903	223.000477717	226.235596151	190.310131801	242.807237724	201.398025629	214.958047242	241.204606689	250.032579692	237.809106619	229.785765856	241.294620303	223.111511915	224.316472705	171.314591348	241.112401451	238.480733105	231.593863052	227.793003733	225.359373022	177.793559683	227.015754195	220.200313978	214.235002822	238.067021153	219.310176549	245.061390595	230.605204547	230.637191178	244.236788269	217.457149826	214.490202341	247.702928198	195.55380938	208.790122069	224.257410356	202.0589373	188.31055618	251.438022864	217.644057359	216.530035316	216.141030032	214.343334491	221.479744742	203.389974153	190.421018728	212.56621807	243.014095356
172.064900611	122.691145393	150.217445206	285.302015061	124.178755878	146.828106035	162.834839004	145.465372217	153.663329372	130.813761456	152.787508549	117.795821745	110.071189928	152.509593467	141.626600965	122.540942187	165.293718832	132.795034126	120.356601264	167.042030606	152.394118862	147.558602868	166.4834243	126.312212958	137.17998207	138.45884133	143.981852369	180.081198715	144.65743945	173.046771655	150.449654037	149.369876972	139.529752089	127.837743419	156.883533655	99.3824768425	157.316843965	159.145735213	171.773533421	165.744158316	153.572167173	161.597778615	106.308130345	142.850912055	158.971105578	167.432827793	163.30599455	149.636766866	160.288902594	150.034104021	170.611730561	146.57501473	123.657821816	128.147370824	149.507883276	120.002132332	160.963017878	164.128360358	175.600818122	145.512966851
184.809870379	216.91045178	193.139103031	124.178755878	285.302015061	232.088123453	240.808704	243.847781935	195.700475227	180.331786855	252.442564399	243.20268987	216.015716724	246.601466466	238.73606613	205.468705216	209.264476781	223.334982119	224.695895379	231.27954408	189.535033054	197.722002467	227.162430967	167.738153335	240.798246903	248.840264819	141.785998171	214.299526534	183.826273096	212.801063682	217.518379323	206.921228362	217.904039409	171.434835567	245.158447333	173.406610293	223.655376045	206.479591995	201.198774774	163.99299858	174.802608892	199.566724817	218.17715661	224.659468909	188.555127703	243.828522726	247.054351746	227.139072248	251.865723912	242.563487787	199.039255481	217.702344159	217.982316284	224.042271987	141.611553064	181.948734868	189.261584434	232.759566872	242.49206902	204.084212834
217.050443989	195.896029155	217.026353997	146.828106035	232.088123453	285.302015061	228.579745665	216.579152846	214.039148998	181.146864421	238.704679714	196.538339457	181.643282607	216.024149002	220.303910995	209.636173626	236.993584461	207.833059145	180.909325967	239.453109313	201.931814716	200.814685928	230.580132402	214.364015855	233.667635516	229.277342308	151.724240252	233.298081915	199.813576441	230.952510348	225.274368044	194.199271311	234.624771772	206.288583082	240.01250649	188.060830373	225.477095419	215.192386174	231.588463801	194.129007109	223.052211199	203.176374332	221.799449795	214.684973199	221.820114054	216.729547798	226.997160492	213.31723584	246.231713235	214.790938143	230.115359019	219.871023592	210.481707346	204.294471387	163.444373265	188.929797214	196.034405042	237.596101838	235.299005214	200.282728338
227.970346084	233.499883294	234.520247096	162.834839004	240.808704	228.579745665	285.302015061	236.796090788	234.472021147	220.436608964	256.371606612	240.12702551	221.758069875	253.545351512	253.91218534	220.99093248	241.610717952	235.083679078	236.229305633	265.168328996	240.348634109	242.042105064	245.859423964	212.595891845	244.609582938	247.149224646	189.083597206	249.484118847	232.382591739	255.809921012	237.779325009	238.583943379	208.718221823	213.219532181	248.680970572	194.566780682	249.533778486	236.979800363	244.486114635	232.481627982	203.785692273	242.496517654	232.790563379	246.71827545	220.158151603	253.595167371	256.583786765	262.707010401	241.601903702	224.93070395	237.759911317	237.087942013	228.962501405	245.654036764	204.503160383	226.569430872	223.10086846	223.598914319	253.677602665	249.338136323
188.557312789	210.733804127	192.168168377	145.465372217	243.847781935	216.579152846	236.796090788	285.302015061	190.421451452	181.281642043	242.148383849	228.594422966	216.490386891	234.895722955	228.23943107	195.401339457	219.241409176	219.204442128	215.820555583	223.939412781	188.371263287	182.142203256	230.947790132	156.464111913	229.688679145	230.200787388	157.328861717	216.488600613	164.403511124	212.738576438	220.467126089	216.689420143	197.588879024	172.47615095	233.74654065	155.386267254	206.46651623	208.038274377	205.485700483	167.576005354	168.888806093	194.184684244	196.315962816	217.61187681	185.70084018	246.769528469	243.0794761	231.479658865	232.98408472	242.058321129	208.40423385	214.790366918	216.600221375	205.924251076	149.302069692	175.994685025	188.179725592	229.847874874	242.392657687	201.13091064
255.145962716	192.410688692	252.046367264	153.663329372	195.700475227	214.039148998	234.472021147	190.421451452	285.302015061	228.762307675	220.247628253	214.581058429	225.220832999	214.680899582	220.926192107	194.280708203	243.653625543	221.781293792	206.005229194	248.085327856	258.384380714	213.986404639	219.063172133	234.524530512	235.876095398	229.618662968	187.309951465	259.7154843	250.185697702	238.920914547	223.36147071	229.86490058	160.221087099	242.905206895	217.066654799	227.959894122	232.434246062	249.351999942	247.186968757	228.557223407	233.051043474	222.06326567	237.246225395	221.112247939	253.67692242	192.77572115	209.721497121	224.312590983	198.032385985	183.975772777	244.404879617	216.429008597	221.790662082	236.049496406	213.989207302	232.945404742	209.894532264	195.390879927	203.767684295	238.789681597
217.47537287	179.816721803	221.502897413	130.813761456	180.331786855	181.146864421	220.436608964	181.281642043	228.762307675	285.302015061	206.745041629	186.922416587	197.682915116	211.438136133	211.562190013	169.350065844	214.90621853	195.951010266	216.274495446	217.69873306	227.605572688	200.562829041	210.233987566	180.429142357	198.657087156	187.382555904	155.258551081	217.513774207	223.226864572	220.998339258	214.503330516	217.977765431	153.612261957	214.144115008	184.994689982	195.569044443	220.168409373	216.238381072	212.768710178	207.500022606	184.112640713	201.588151235	189.030029213	192.792596765	207.702810521	197.168614913	194.87759374	220.049862392	171.238903589	171.268918492	216.456956721	186.498542532	205.095603472	215.961940041	190.04159815	204.793454686	197.060764058	173.602522949	189.372151137	232.79283373
