Tissue	adiposesubcutaneous
N_samples	295
Chr	11
Gene	ENSG00000135373.8
SNP	rs7131090
Gene_list	ENSG00000162069.10	ENSG00000007062.7	ENSG00000171243.7	ENSG00000131941.3	ENSG00000124664.6	ENSG00000135373.8	ENSG00000141750.6	ENSG00000131746.8	ENSG00000108244.12	ENSG00000166145.10	ENSG00000183421.7	ENSG00000167183.2	ENSG00000119888.6	ENSG00000088002.7	ENSG00000185479.5	ENSG00000170426.1	ENSG00000175315.2	ENSG00000176387.6	ENSG00000116039.7	ENSG00000134873.5	ENSG00000116299.12	ENSG00000114547.5	ENSG00000196542.4	ENSG00000163435.11	ENSG00000182600.5
Gene expression stats (Y^T * Y): 
285.302015061	146.527458623	186.9255977	155.621942067	214.009960744	233.718268344	145.80947794	168.7476858	192.15487656	156.910879003	156.292294178	227.191879607	190.531891835	-118.616247094	154.825285497	-133.546185573	-115.127691395	165.085209163	167.487862857	160.700126607	203.240337369	203.171579684	183.801307146	169.149325609	175.78685622
146.527458623	285.302015061	174.67271037	165.759526638	194.53691084	185.75343989	127.742285318	128.616825159	143.709424828	120.146520013	111.928136922	190.573858559	184.521424688	-160.938699911	127.499477332	-161.617162849	-138.499646096	137.829324431	143.273069512	157.015622314	186.46474775	158.590300713	147.853609698	140.420443837	165.755818512
186.9255977	174.67271037	285.302015061	164.556653822	242.669908345	224.333504494	151.35193123	170.049010185	174.402882477	170.501926315	159.182462557	234.474932217	211.297426517	-175.158680161	164.249324175	-175.057378047	-145.440751087	181.224861432	182.47433258	189.394989978	223.576135197	186.09387587	165.574996838	173.095599788	208.627264855
155.621942067	165.759526638	164.556653822	285.302015061	189.194171727	188.992035365	148.392978651	148.785853674	160.900424314	152.466003721	127.074991952	201.083943854	174.208661806	-153.812958127	157.883287435	-155.36324373	-135.557228004	167.514573484	161.483401711	170.337621705	177.476836646	160.940080461	171.333372234	153.846499427	180.138850773
214.009960744	194.53691084	242.669908345	189.194171727	285.302015061	248.038254864	179.769308756	203.608577889	204.921396686	190.556862084	161.226542678	267.677403012	233.433196794	-186.161499678	192.581965905	-186.254808549	-157.615137523	211.573691997	208.662559649	209.04259376	253.58250085	207.598510291	187.816194533	184.287762287	235.878716028
233.718268344	185.75343989	224.333504494	188.992035365	248.038254864	285.302015061	177.532697161	182.290800786	187.524345129	188.656014729	174.571851673	255.2700374	224.07719901	-185.147524924	188.196105997	-199.082953682	-174.019986675	192.300183629	195.535913419	192.13284282	237.736284249	197.346081279	186.988444909	214.901162235	209.343336896
145.80947794	127.742285318	151.35193123	148.392978651	179.769308756	177.532697161	285.302015061	173.914394553	153.530190397	129.921307492	127.09441029	187.167161948	155.586360044	-113.719745789	163.354579298	-121.575325966	-85.049579746	177.027374253	177.90458749	160.703756338	171.904837756	158.719252074	141.094524562	144.677345319	169.971142811
168.7476858	128.616825159	170.049010185	148.785853674	203.608577889	182.290800786	173.914394553	285.302015061	207.879951497	149.44124339	107.810782461	188.664715253	162.415758495	-79.6969777988	218.473505823	-109.95767921	-48.9210657481	192.748698861	191.013911203	165.347806137	195.412690432	169.74761245	155.439752843	172.578340546	194.38034215
192.15487656	143.709424828	174.402882477	160.900424314	204.921396686	187.524345129	153.530190397	207.879951497	285.302015061	141.653199773	118.937908763	203.617675573	180.451910984	-95.4547050167	181.8310777	-91.3814791344	-55.1584799092	179.161641618	174.147854895	155.126601336	196.200358307	184.604612628	160.809398521	112.493173462	176.044444712
156.910879003	120.146520013	170.501926315	152.466003721	190.556862084	188.656014729	129.921307492	149.44124339	141.653199773	285.302015061	130.441405231	192.047976522	168.864071274	-138.99796938	173.516174913	-132.573772901	-120.632530087	172.986563377	174.091626438	150.303541001	167.140441369	147.029652882	124.499370908	143.78269642	166.321717898
156.292294178	111.928136922	159.182462557	127.074991952	161.226542678	174.571851673	127.09441029	107.810782461	118.937908763	130.441405231	285.302015061	165.906835648	148.165977092	-123.083444562	102.913609924	-117.638215877	-101.293809539	141.24379464	121.510923447	121.158484199	155.896895087	124.278364308	116.588641252	130.911041725	152.378423696
227.191879607	190.573858559	234.474932217	201.083943854	267.677403012	255.2700374	187.167161948	188.664715253	203.617675573	192.047976522	165.906835648	285.302015061	240.48214113	-190.264559904	183.624530092	-186.94819791	-162.295978575	215.268305726	210.856705979	206.300584095	249.813186511	213.286256045	198.452647192	185.609643705	230.303840194
190.531891835	184.521424688	211.297426517	174.208661806	233.433196794	224.07719901	155.586360044	162.415758495	180.451910984	168.864071274	148.165977092	240.48214113	285.302015061	-170.544264792	162.582239992	-167.444806624	-134.910855651	190.009023263	186.306879415	187.64019533	215.661592837	181.885536164	167.092964405	166.888477417	195.690403728
-118.616247094	-160.938699911	-175.158680161	-153.812958127	-186.161499678	-185.147524924	-113.719745789	-79.6969777988	-95.4547050167	-138.99796938	-123.083444562	-190.264559904	-170.544264792	285.302015061	-120.77817998	211.71837373	215.302861215	-133.544500185	-130.887265548	-129.92854619	-185.507435721	-152.604227821	-106.004914766	-123.818054358	-158.66977105
154.825285497	127.499477332	164.249324175	157.883287435	192.581965905	188.196105997	163.354579298	218.473505823	181.8310777	173.516174913	102.913609924	183.624530092	162.582239992	-120.77817998	285.302015061	-135.423345392	-95.4874994636	189.557213824	181.812787274	156.873024169	192.424501412	163.788722908	126.434429696	146.653230183	184.49941744
