Tissue	adiposesubcutaneous
N_samples	295
Chr	22
Gene	ENSG00000100316.11
SNP	rs4820371
Gene_list	ENSG00000140988.11	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000108298.5	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000105372.2	ENSG00000142937.7	ENSG00000265681.2	ENSG00000105373.14	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000170889.9	ENSG00000143947.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000174444.10	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000122406.8	ENSG00000114391.8	ENSG00000071082.6	ENSG00000089157.11	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000145425.5	ENSG00000204628.7	ENSG00000182899.10	ENSG00000114942.9
Gene expression stats (Y^T * Y): 
285.302015061	154.533148007	146.562994283	181.13661875	140.250268999	218.791051049	206.719606589	199.552469523	169.298461109	171.025795972	188.01507298	177.822630051	204.108586985	197.887339044	220.789766983	219.770991244	189.146620787	172.399267753	171.683079185	194.124829571	206.199002492	194.530572453	124.773948704	198.790630992	215.989266557	163.122818284	191.21806725	205.585136195	157.742892457	189.428671969	217.860873401	174.927405057	152.996713919	213.402277284	168.783933583	159.469162378	166.868310531	165.652756917	173.867561842	230.717069991	193.202725554	213.002123734	223.857309172	177.292435991	219.086503518	156.410169961	138.238101809	179.886684728	126.819780864	205.835475343
154.533148007	285.302015061	232.088123453	240.808704	243.847781935	195.700475227	243.20268987	216.015716724	246.601466466	238.73606613	205.468705216	209.264476781	223.334982119	231.27954408	167.736053192	172.744306933	189.535033054	209.837588967	197.722002467	167.738153335	240.798246903	248.840264819	141.785998171	214.299526534	183.826273096	212.801063682	206.921228362	171.434835567	245.158447333	223.655376045	206.479591995	198.394752483	228.595247202	218.17715661	257.243033229	224.659468909	231.679167051	247.054351746	227.139072248	130.335221175	217.702344159	217.982316284	224.042271987	141.611553064	181.948734868	189.261584434	255.392446982	154.508168966	242.49206902	195.042811724
146.562994283	232.088123453	285.302015061	228.579745665	216.579152846	214.039148998	196.538339457	181.643282607	216.024149002	220.303910995	209.636173626	236.993584461	207.833059145	239.453109313	163.627492716	176.470681796	201.931814716	175.977114368	200.814685928	214.364015855	233.667635516	229.277342308	151.724240252	233.298081915	199.813576441	230.952510348	194.199271311	206.288583082	240.01250649	225.477095419	215.192386174	146.179949516	157.391636556	221.799449795	211.384239364	214.684973199	184.063834482	226.997160492	213.31723584	106.225204163	219.871023592	210.481707346	204.294471387	163.444373265	188.929797214	196.034405042	223.900300749	119.467537701	235.299005214	143.496886267
181.13661875	240.808704	228.579745665	285.302015061	236.796090788	234.472021147	240.12702551	221.758069875	253.545351512	253.91218534	220.99093248	241.610717952	235.083679078	265.168328996	174.073511032	202.753242579	240.348634109	220.831928464	242.042105064	212.595891845	244.609582938	247.149224646	189.083597206	249.484118847	232.382591739	255.809921012	238.583943379	213.219532181	248.680970572	249.533778486	236.979800363	211.310185145	210.260825795	232.790563379	228.676190337	246.71827545	218.64354381	256.583786765	262.707010401	134.85947641	237.087942013	228.962501405	245.654036764	204.503160383	226.569430872	223.10086846	225.787394033	176.862249238	253.677602665	182.049016649
140.250268999	243.847781935	216.579152846	236.796090788	285.302015061	190.421451452	228.594422966	216.490386891	234.895722955	228.23943107	195.401339457	219.241409176	219.204442128	223.939412781	170.890007281	172.084753672	188.371263287	210.057220565	182.142203256	156.464111913	229.688679145	230.200787388	157.328861717	216.488600613	164.403511124	212.738576438	216.689420143	172.47615095	233.74654065	206.46651623	208.038274377	202.053450068	228.075982808	196.315962816	230.350444563	217.61187681	226.860370811	243.0794761	231.479658865	130.674938538	214.790366918	216.600221375	205.924251076	149.302069692	175.994685025	188.179725592	241.077996637	147.003615549	242.392657687	173.26455582
218.791051049	195.700475227	214.039148998	234.472021147	190.421451452	285.302015061	214.581058429	225.220832999	214.680899582	220.926192107	194.280708203	243.653625543	221.781293792	248.085327856	202.5308957	193.555120935	258.384380714	193.114223945	213.986404639	234.524530512	235.876095398	229.618662968	187.309951465	259.7154843	250.185697702	238.920914547	229.86490058	242.905206895	217.066654799	232.434246062	249.351999942	174.275858821	164.405461975	237.246225395	190.606848371	221.112247939	177.719706373	209.721497121	224.312590983	165.363862177	216.429008597	221.790662082	236.049496406	213.989207302	232.945404742	209.894532264	185.186836645	186.725770115	203.767684295	168.067021497
206.719606589	243.20268987	196.538339457	240.12702551	228.594422966	214.581058429	285.302015061	228.095527349	242.148194062	231.599670071	205.838668856	210.530911667	226.262261531	232.992079118	192.419158028	206.267697239	207.038406791	219.600828316	200.912972004	180.660005293	243.391812157	243.827288409	156.141815118	215.633517324	208.1150648	204.36669581	219.614638746	185.254358613	227.181465169	217.444720971	222.525054758	230.752940389	235.620194627	227.499588928	238.555793045	219.769384917	238.595381737	237.250948733	226.234058311	172.650946912	219.745410941	235.55593327	238.328223649	185.329481262	212.545885323	188.115358178	234.680669244	174.558077102	214.092898106	231.030509032
199.552469523	216.015716724	181.643282607	221.758069875	216.490386891	225.220832999	228.095527349	285.302015061	219.937530987	216.315150944	191.037280807	210.023126418	229.063653705	220.961867435	194.638281185	202.970987063	208.134300891	215.01147816	173.103630756	156.645886529	234.6611387	216.520369472	178.23408802	222.001934876	193.997370314	205.183872899	224.186607075	201.0272691	196.254719931	196.528927758	220.562304522	223.322242808	226.821597848	221.400210414	218.631766698	209.197632916	222.79363231	216.833121829	231.847585996	165.592562234	195.321657859	206.019642368	238.1879469	160.322720187	210.051209264	181.392601889	213.243106938	208.621438865	195.52081701	181.675237013
169.298461109	246.601466466	216.024149002	253.545351512	234.895722955	214.680899582	242.148194062	219.937530987	285.302015061	240.051304558	207.684027596	221.760208679	220.033938594	247.774323388	161.282615447	190.41402742	217.061186329	224.680141832	227.032096452	172.997349855	233.797073803	234.845705927	184.149004381	229.698231459	212.027737655	228.49897705	245.757133439	190.191961791	232.224696007	243.698985582	217.967282553	221.210077477	232.898571615	209.925798824	231.137145882	223.846942159	232.489281535	249.945620278	242.271791312	134.32004099	224.851182749	230.332397325	236.564749112	188.593755312	200.842544307	215.505165477	230.886915582	191.603816074	243.543936289	180.338229145
171.025795972	238.73606613	220.303910995	253.91218534	228.23943107	220.926192107	231.599670071	216.315150944	240.051304558	285.302015061	200.070271694	231.824882627	225.563643451	249.514199317	180.970419705	176.564145802	236.290945253	225.188664049	219.695884946	194.406402888	237.319745127	235.852728308	162.360916059	222.739517053	219.37289678	235.936975871	227.623866019	198.118761741	241.94020216	237.734306925	216.385187107	202.780938075	220.068956847	223.322983945	231.208954656	240.552486207	217.572547252	233.862642782	248.705284584	118.029007161	211.580060464	223.814315461	233.560763232	197.798274057	212.538422065	202.840465376	228.153559237	168.416050043	234.247802787	194.458093449
