Tissue	adiposesubcutaneous
N_samples	295
Chr	20
Gene	ENSG00000101210.6
SNP	rs62207996
Gene_list	ENSG00000140986.7	ENSG00000077009.9	ENSG00000109061.9	ENSG00000125414.14	ENSG00000129170.4	ENSG00000092054.12	ENSG00000138100.9	ENSG00000101306.6	ENSG00000156885.4	ENSG00000198125.8	ENSG00000173991.5	ENSG00000124701.5	ENSG00000157119.11	ENSG00000104879.4	ENSG00000086967.9	ENSG00000114854.3	ENSG00000105048.12	ENSG00000101210.6	ENSG00000163380.11	ENSG00000166317.7	ENSG00000182676.4	ENSG00000196091.8	ENSG00000111245.10	ENSG00000197893.9	ENSG00000170807.11	ENSG00000168509.13	ENSG00000183091.15	ENSG00000163092.15	ENSG00000239474.2	ENSG00000155657.19	ENSG00000159173.14	ENSG00000077522.8
Gene expression stats (Y^T * Y): 
285.302015061	211.803681591	196.668005485	221.717769978	236.226593826	211.181027788	178.547687135	218.966142739	224.260465788	183.182390978	200.294386487	233.976463933	183.029097116	169.233841375	227.845701432	180.932145225	183.086854654	204.343551895	222.085526625	181.064799039	206.952489977	195.056013336	186.866136514	239.763087589	226.536746512	197.795414656	184.635573203	223.564333256	198.718583176	209.470712567	202.30328866	212.707043081
211.803681591	285.302015061	159.52848904	171.235805327	211.589905901	204.136476927	152.776293184	167.721297282	200.187941715	171.548568693	184.897816139	183.407118187	140.018433838	153.093432897	166.806207002	164.511365784	147.725730362	190.678239361	188.991666056	170.070147225	172.252367447	157.177511262	174.73576399	199.439507484	210.493172951	152.859656997	155.492350972	174.561843022	157.269724592	185.770536649	163.846604817	206.004757261
196.668005485	159.52848904	285.302015061	247.522635562	194.229789178	166.959395343	148.865715905	223.316455961	191.806003841	182.692906974	173.162102961	203.127928922	194.485418213	180.533557111	243.909152831	160.376438538	197.518209168	173.602204153	187.575818929	134.006246187	205.277746481	227.389187692	170.437147668	229.079850421	170.956012714	165.524083454	214.069510072	224.126961891	214.531694752	176.784223952	217.666255919	183.73672913
221.717769978	171.235805327	247.522635562	285.302015061	205.6134697	188.978641404	153.683916229	243.792818344	223.168966874	201.41624688	206.007554425	216.365993702	193.312736413	191.039275077	264.957931614	181.375316248	228.175901056	191.562370792	201.339581299	133.107875333	221.55164255	243.493765307	191.930617919	230.508335909	180.9114269	179.208082121	226.84248583	225.321858169	218.505429584	181.450542518	253.515903913	204.290697371
236.226593826	211.589905901	194.229789178	205.6134697	285.302015061	229.524828034	177.810892827	200.897756622	229.504351315	203.371865863	214.595465888	225.777402218	156.133708881	174.512491551	197.334153115	192.845606375	176.440188479	202.482352324	215.973155015	192.889869029	190.171118427	179.42076707	205.156475803	232.564388552	241.860205085	175.588750019	178.705899073	210.462885528	181.366990094	203.512257905	191.645103794	222.420339176
211.181027788	204.136476927	166.959395343	188.978641404	229.524828034	285.302015061	174.665537988	151.92747726	255.02460067	221.76727873	254.559419933	184.541018689	126.609250046	200.700312792	162.452653978	212.54851999	194.792633762	198.399859687	185.279615472	171.854242247	151.634368139	184.390228569	239.250908663	201.334306601	234.1928554	151.764075574	181.481397918	177.820795022	172.474090455	191.517261968	207.661435956	214.494678244
178.547687135	152.776293184	148.865715905	153.683916229	177.810892827	174.665537988	285.302015061	146.946626041	169.362224952	162.054574163	158.788420497	165.351275037	123.912599706	153.757658553	151.74175578	138.331105857	143.426261669	183.051151809	157.279449008	146.35710069	148.883278183	158.84812641	156.335084006	181.006926123	191.860107229	165.306292918	151.172112974	175.670654828	167.49392799	170.546076097	144.467827842	136.703656356
218.966142739	167.721297282	223.316455961	243.792818344	200.897756622	151.92747726	146.946626041	285.302015061	190.282005512	164.072967667	164.425370512	217.474112947	203.642362045	156.562866856	253.590416437	141.806462283	189.083020932	182.201342307	196.09215934	140.378825411	218.756193726	216.168742784	150.980566383	229.278830612	170.506813152	185.487519961	200.690469516	226.105798443	207.679672315	184.246001537	214.097322444	187.824264912
224.260465788	200.187941715	191.806003841	223.168966874	229.504351315	255.02460067	169.362224952	190.282005512	285.302015061	234.895262595	261.78103449	208.516352066	141.423213154	208.537298889	200.276799828	214.636344337	228.310985979	205.253408911	198.076313968	169.066346079	183.691373981	208.577536252	233.6663034	214.770380709	217.68799299	171.270372556	203.849618484	194.252866056	193.555174289	189.991394166	241.247529558	221.219372232
183.182390978	171.548568693	182.692906974	201.41624688	203.371865863	221.76727873	162.054574163	164.072967667	234.895262595	285.302015061	247.428876527	171.990863232	133.07883445	257.682339196	174.635594837	218.313358731	249.138619593	186.171541555	175.315110018	154.07215326	173.608575947	215.541582602	260.739092343	212.540493497	194.527802412	164.331920896	208.740682852	183.36282953	194.06744	174.880291179	229.537227626	208.444412248
