Tissue	wholeblood
N_samples	334
Chr	14
Gene	ENSG00000231475.2
SNP	rs28673406
Gene_list	ENSG00000239264.4	ENSG00000211637.2	ENSG00000211644.2	ENSG00000211648.2	ENSG00000211651.2	ENSG00000211652.2	ENSG00000211653.2	ENSG00000211660.3	ENSG00000211662.2	ENSG00000211664.2	ENSG00000211666.2	ENSG00000211668.2	ENSG00000211670.2	ENSG00000211671.2	ENSG00000211673.2	ENSG00000254709.2	ENSG00000099958.10	ENSG00000132465.6	ENSG00000211598.2	ENSG00000243466.1	ENSG00000239855.1	ENSG00000241351.1	ENSG00000244437.1	ENSG00000240382.1	ENSG00000239951.1	ENSG00000244575.1	ENSG00000244116.1	ENSG00000242076.1	ENSG00000251546.1	ENSG00000211892.2	ENSG00000211897.3	ENSG00000211933.2	ENSG00000211936.2	ENSG00000211937.2	ENSG00000211938.2	ENSG00000211940.2	ENSG00000211941.2	ENSG00000211943.2	ENSG00000211945.2	ENSG00000211947.2	ENSG00000211949.2	ENSG00000211953.2	ENSG00000231475.2	ENSG00000211955.2	ENSG00000211959.2	ENSG00000211964.2	ENSG00000211966.2	ENSG00000224373.2	ENSG00000211970.2	ENSG00000211973.2	ENSG00000170476.11
Gene expression stats (Y^T * Y): 
324.073016144	202.154598351	240.050498183	242.035685321	260.733753136	235.945565325	250.20310307	264.466956776	213.088382409	184.72118907	244.647716401	251.461286808	169.993778143	242.52270774	236.578649247	262.037873411	227.608531922	266.884724435	258.153039539	256.092031725	223.311553646	248.478892046	241.291649535	221.873286108	245.184076864	234.394290717	242.330382785	235.560221224	240.441944567	218.509664997	216.06951099	226.556253905	170.115223784	185.563681521	241.60520465	227.487561928	218.498170497	221.440539129	225.736704546	229.107813024	246.901906937	228.6224684	200.685294665	226.544568254	232.759698597	241.974779031	214.837273018	225.649372377	160.97521931	176.955133184	285.258050865
202.154598351	324.073016144	253.954423177	255.966380798	244.713421276	203.21678852	242.223616838	214.121642935	203.852981091	237.892690077	238.01060235	221.938880566	223.331415688	239.633015087	230.053259529	210.637668944	168.882617144	230.63135673	240.595507948	227.343890798	241.852206425	233.582063074	222.58710935	226.993518579	243.987397749	191.849028949	230.396762532	218.943376696	236.616151619	214.483498059	208.116741345	170.157431571	160.997276	204.674674549	234.828923971	216.222479157	216.268240016	200.708596072	196.176704552	227.293840404	244.267225356	223.168914926	226.501107961	225.071121888	225.767816626	201.447402766	226.722711507	218.781390218	134.884210081	142.699150299	221.658571199
240.050498183	253.954423177	324.073016144	285.752332102	278.077105147	217.946918924	280.891479067	264.856419392	218.589178941	214.920601691	278.975684438	256.897232942	201.710402017	254.056805287	261.143646565	276.584567705	166.516425339	271.510269486	272.357650133	269.317486899	263.87688462	274.829095922	270.234996036	265.876927252	285.219073587	207.019636069	285.501223704	266.784974299	278.684980684	245.679797347	247.507126733	182.836464431	171.848396976	185.680072971	276.197061441	232.322897709	225.72720144	221.092549131	218.424718477	251.175512439	267.18842305	251.160018803	212.2983515	242.545876184	241.707436655	255.635427318	229.528085566	227.778634243	139.04711522	171.550221067	264.901811813
242.035685321	255.966380798	285.752332102	324.073016144	271.046039015	212.611151497	257.256128396	241.828961839	205.706585609	214.837748652	263.37785272	243.019342462	198.468336886	247.742733369	243.158902478	272.905221552	170.625772788	277.852416737	253.326114676	250.543222417	256.805503993	259.025583932	257.430797746	249.22162652	267.846056345	196.161040662	272.194976696	251.948487963	257.461368349	242.031569063	240.522574184	194.719780306	158.732885626	186.269895541	268.943258001	222.015403863	207.357323133	224.927328898	219.583325146	241.122033254	271.365281242	250.625732986	213.850414488	242.023670852	241.423423938	260.180180087	223.599952505	225.903833383	144.984059545	187.298439121	259.783138343
260.733753136	244.713421276	278.077105147	271.046039015	324.073016144	231.738657017	290.269679659	288.199780561	246.795237183	214.848186192	274.113394067	270.459338297	206.406528701	266.127401564	268.166940036	278.528199597	188.873085625	271.387579798	284.346909025	283.888874257	249.535118272	277.76519115	270.250247353	256.326209703	279.24971986	238.046943052	256.896628729	273.498099066	281.091589061	253.760820597	251.030764422	225.163093607	162.953481814	223.532419136	267.623527056	236.49071575	238.552732226	232.203058601	249.623049694	271.465263475	278.54658812	259.270303171	217.490399438	259.026306234	261.077312046	269.642556189	256.999424024	258.380450791	158.76365714	206.355303823	284.021782723
235.945565325	203.21678852	217.946918924	212.611151497	231.738657017	324.073016144	229.349628444	246.159328048	226.693417455	176.563677542	214.642114141	223.088104317	204.261041805	230.996999764	210.380236168	228.609511925	228.099430019	204.539166619	225.959098335	215.949259607	211.056547807	223.345407717	210.289916618	221.840026612	210.716497024	236.082968142	201.391740847	202.434780946	207.146498444	223.6374799	185.566989791	254.83175546	169.516217285	218.1664713	220.011976525	199.104609023	242.46079144	219.983651638	229.091793022	212.948583352	224.057679306	212.254185058	224.180620922	207.820212208	240.220816398	223.172391123	225.284280602	239.325880734	197.603102207	203.660960912	237.36386238
250.20310307	242.223616838	280.891479067	257.256128396	290.269679659	229.349628444	324.073016144	290.298608254	263.104257526	220.896630007	281.541950517	278.210228847	220.739443253	259.166748598	283.032013238	274.633766269	180.614862856	260.376361631	284.6234593	282.762201743	258.549115972	289.23523962	278.181930192	257.88811206	283.593543528	233.929151554	257.488443838	278.375311129	281.131665859	253.692113497	248.603058494	202.918686218	175.886808599	222.848665951	261.59500071	222.388964287	232.576382396	231.146817096	241.079072982	267.241439201	269.38741312	264.026404445	217.706600037	256.766162798	262.301222986	253.771121252	254.784299596	257.015557731	150.947830067	195.999742388	281.728544269
264.466956776	214.121642935	264.856419392	241.828961839	288.199780561	246.159328048	290.298608254	324.073016144	263.934118903	210.062379971	274.130118501	281.362113882	216.273114611	280.794759298	271.033022091	282.335674339	198.85297994	258.628272088	289.346752672	287.907958845	243.574575278	279.366768436	272.141073065	258.183287681	272.820628802	266.324301061	252.561672	273.803080465	274.110970974	251.179726218	234.942600137	227.420121528	164.467904007	224.289376533	264.683814658	232.519847865	243.76830225	238.07799722	250.521222145	264.029093117	269.18847476	256.359354942	206.023806743	250.524877234	259.312163823	257.029523213	248.355847762	252.084085073	160.876428688	209.602677708	289.305549025
213.088382409	203.852981091	218.589178941	205.706585609	246.795237183	226.693417455	263.104257526	263.934118903	324.073016144	180.197038444	233.139575277	233.796662627	234.585709935	221.198348848	253.102390383	233.402760308	179.038708803	211.91035953	235.324968785	233.737835093	200.036424399	239.267787781	232.629989162	218.874071514	227.130997438	215.920643827	196.72530114	246.432124922	238.619663996	236.848850043	212.933826484	224.659668555	181.52265727	239.340777011	214.104908623	208.051485311	248.637331837	223.49464004	254.747411166	237.001544619	228.919002838	220.006835434	207.766468307	231.382072013	248.834773244	218.156907403	245.264356114	232.740746976	192.741358836	225.482801826	240.086953927
184.72118907	237.892690077	214.920601691	214.837748652	214.848186192	176.563677542	220.896630007	210.062379971	180.197038444	324.073016144	200.386603777	217.84499491	229.509672178	227.212596227	197.185791632	195.689918681	134.422795828	219.603935533	228.691304231	220.697335951	230.116488046	210.261195257	208.433429866	219.538550615	209.446778513	197.697739117	195.22987555	186.052770133	197.405464852	200.782098469	180.952518848	147.134611397	138.250781586	198.331344231	214.157300454	170.821385313	182.975667844	190.604954674	166.959979333	198.983265988	226.848229884	210.066052942	200.433584993	207.408531313	209.449269223	189.509579863	199.298447773	202.878690862	95.2548934011	139.000928088	207.902688336
