Tissue	wholeblood
N_samples	334
Chr	5
Gene	ENSG00000164587.7
SNP	rs4841
Gene_list	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000134419.11	ENSG00000137154.8	ENSG00000174748.14	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000108298.5	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000145592.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000170889.9	ENSG00000143947.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000137818.7	ENSG00000172809.8	ENSG00000149273.10	ENSG00000186468.8	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000118181.6	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000161016.11	ENSG00000164587.7	ENSG00000182899.10	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
324.073016144	258.401412372	237.237583704	189.434442642	260.461417616	275.421206444	223.865934793	280.87208248	282.384804392	214.16250206	223.294231691	239.695454104	232.196043847	223.692568951	194.440616494	263.596810628	276.298466956	249.622625887	244.97250334	280.59624628	245.556246328	211.569960212	249.940997789	252.590702846	277.518077255	202.732864789	270.964238023	215.288948819	231.192630591	209.527814337	173.034762655	262.216109143	224.274349833	219.389868931	272.381923395	256.773525196	242.31256969	228.844427622	268.09514549	255.613053631	219.085560059	195.960922228	191.897267556	235.320013275	258.573788602	194.497410388
258.401412372	324.073016144	256.087043996	220.418823437	199.162153838	257.191846328	192.83960665	239.793668566	239.445473391	252.11207937	269.832629818	223.919824112	232.777142752	240.435355151	241.004448438	199.600317241	249.399386787	267.160527098	247.927393228	239.645716219	262.805777944	174.272536945	238.013901955	210.194652235	277.832026317	240.352647422	231.298122865	191.821922694	234.690199888	205.614711004	236.828530767	256.111719346	264.678209391	214.253911689	253.322614774	247.939707729	258.729700264	218.137724189	204.793747325	266.996946084	243.622185588	237.844370112	215.086556494	238.889076856	217.148538848	251.992583291
237.237583704	256.087043996	324.073016144	171.557046533	202.468819634	229.003847182	227.057109168	218.713069476	225.617727652	251.432603328	211.140518974	197.123779099	176.88059357	198.384825536	207.184073078	206.688906771	241.139472823	195.985806954	211.250263525	218.808077429	232.936391127	167.982540114	228.094927105	172.73250334	253.766219408	211.456069927	222.680067502	182.453759761	214.828535629	168.759056759	194.896955085	213.069463306	219.785531336	224.976167983	237.13639677	236.802386925	236.592417859	210.408947613	181.272858151	239.810676929	222.344967257	216.048210413	167.733749849	228.812747206	210.93540347	208.915508931
189.434442642	220.418823437	171.557046533	324.073016144	113.375455662	141.760675499	180.334143203	144.968353958	180.225538454	194.570934436	238.051892125	229.69139348	194.336285981	255.071974452	136.389974043	124.429419075	164.023469069	244.27880432	242.545472862	163.271611404	260.184149299	182.865759694	131.198716902	122.46028369	154.131992641	267.766642925	168.546692531	187.536945969	148.544420823	238.750302659	217.46749473	220.037204407	144.898779388	106.231514043	159.293689498	123.836773722	136.369361085	209.53257697	156.763590643	213.463513917	180.137395035	236.742710316	250.855933008	195.186824736	109.289533024	231.682251369
260.461417616	199.162153838	202.468819634	113.375455662	324.073016144	273.465016824	230.175049154	283.092402174	298.869881586	151.466229674	130.35394832	217.665933838	187.984641475	188.322809172	174.269018683	313.386794944	263.164514844	208.867300261	234.19378473	287.492437373	167.733380965	224.960103539	243.931406202	286.829626451	258.774298836	151.05308925	290.208370671	238.288009653	220.121679815	157.41165808	133.207260272	219.634429904	183.262109256	214.328413386	280.583018389	244.387985889	172.686629932	223.142293043	274.232773536	180.476904706	187.202293204	119.315032	145.460841006	223.801905734	292.234525596	123.418238722
275.421206444	257.191846328	229.003847182	141.760675499	273.465016824	324.073016144	221.977394559	285.724221208	280.234172639	224.467365719	202.741293074	225.977472444	241.596779728	203.618130181	214.008724881	271.573964074	298.266951735	244.284747463	208.566117707	265.895540883	217.254281543	183.193275494	294.290271905	252.88386289	293.524783161	189.840412215	267.274008822	204.904646925	257.190932568	169.948631899	162.090640062	246.414551681	243.540410183	270.792715387	277.248908883	263.505075245	243.137630972	225.121149184	263.957521257	231.149772966	203.717655458	174.484108146	161.96229203	236.15796057	290.025849216	163.736099337
223.865934793	192.83960665	227.057109168	180.334143203	230.175049154	221.977394559	324.073016144	241.559401456	251.940412679	222.498815533	180.009404922	253.666200996	227.174468026	226.425711408	151.78288912	239.38159515	256.138564917	228.374195794	201.578583529	231.956720566	210.378475481	205.371273822	214.944790317	187.839439346	204.412297028	208.615482211	231.865800726	234.497999174	250.174299653	180.97548904	159.870754091	249.376206032	180.516483334	240.482643008	248.727051587	186.826436337	158.638038672	260.067009511	219.203941545	196.621751534	161.930507664	224.997546101	194.513088787	225.522864785	214.155784907	159.145063902
280.87208248	239.793668566	218.713069476	144.968353958	283.092402174	285.724221208	241.559401456	324.073016144	285.37747333	206.691722622	186.718535326	239.942293038	241.387202994	203.479942397	188.314872268	282.994034967	281.751671879	251.081058644	217.4601794	293.572186885	205.627195092	199.633243578	261.92957024	261.373496163	267.904718077	178.498917443	272.093657375	219.755105608	262.632183169	171.295656442	151.287808495	258.162164935	228.262397637	244.934546359	290.438289847	245.115342995	208.430293488	238.060633492	264.286577648	217.074184102	196.179765911	173.71773848	174.283357881	227.527003464	269.242794255	161.657225064
282.384804392	239.445473391	225.617727652	180.225538454	298.869881586	280.234172639	251.940412679	285.37747333	324.073016144	194.016820367	182.518769188	253.275644979	220.723366281	234.562492179	196.634870196	301.186527595	283.935604449	253.781651342	255.782710634	290.557417988	226.109287512	242.761380037	257.550665896	283.447533759	274.286018365	203.262345887	303.888373234	266.293511296	234.793194047	209.930913377	169.247893864	258.161039247	210.079396369	225.951851128	285.714654847	259.482289216	202.014622307	248.598778225	295.759963516	221.521935087	205.165842217	169.559683739	198.04853501	256.690190912	286.092687674	165.927780103
214.16250206	252.11207937	251.432603328	194.570934436	151.466229674	224.467365719	222.498815533	206.691722622	194.016820367	324.073016144	243.7094106	230.194962145	254.329046015	224.16058471	167.376876837	159.1298823	240.200154779	230.719753304	166.175312538	189.678969307	232.035814963	132.00587256	245.83096057	121.07416682	228.546497048	236.270891964	180.890227058	152.848798605	240.066075373	159.146967255	193.065997381	251.65722265	238.288017443	251.676499919	212.580883738	208.848701786	241.039996413	219.132697209	160.280989104	239.049611992	190.330148016	260.493168762	196.805049235	208.674086889	174.299515151	201.674306346
