Tissue	wholeblood
N_samples	334
Chr	3
Gene	ENSG00000114391.8
SNP	rs76747093
Gene_list	ENSG00000171863.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000134419.11	ENSG00000137154.8	ENSG00000142676.8	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000163682.11	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000265681.2	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000143947.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000171858.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000184779.8	ENSG00000127184.6	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000164587.7	ENSG00000145425.5	ENSG00000182899.10	ENSG00000114942.9
Gene expression stats (Y^T * Y): 
324.073016144	293.280125282	200.178116082	148.607635951	134.358251684	262.273768354	256.088928406	284.940493884	239.980951093	250.190808984	123.529115402	311.670602944	276.433921648	95.8631862417	147.593489237	257.864663933	244.612492067	315.252655057	162.847891839	130.475012824	210.655839688	118.582455096	286.91035143	240.012482057	243.401399587	220.640798789	238.962408325	194.947765136	190.539306691	305.986463697	161.761810896	297.638910581	162.120969867	166.229616028	213.005920351	230.875909727	223.235849738	228.64354538	311.527431276	307.276825364	247.388472461	153.680022439	261.957363296	137.520700197	112.230129146	164.328494692	299.009157165	278.873499818	275.515492802
293.280125282	324.073016144	198.84426985	164.054701074	147.47844888	239.542439819	254.3332343	292.925775449	223.466966443	224.617174273	122.75684286	301.189718473	248.702455917	99.2720984282	165.181557734	231.19639787	224.564757894	290.527428623	143.56311612	119.337036813	199.724974263	109.79471023	272.814397748	242.334403158	235.274305129	238.547582624	221.358091128	149.365995766	180.166427869	299.952136823	143.832717847	304.177786199	188.221637541	171.246920175	215.974279248	219.5383397	208.792816277	247.609788224	293.414066339	305.038359548	248.921826547	194.684788016	229.982297678	146.335618402	130.941184966	160.898509652	280.56345027	259.617146447	266.883408918
200.178116082	198.84426985	324.073016144	258.401412372	237.237583704	260.461417616	275.421206444	244.601546205	280.87208248	282.384804392	214.16250206	202.159674138	211.875867559	212.265360073	194.440616494	263.596810628	276.298466956	201.46846633	249.622625887	244.97250334	280.59624628	245.556246328	196.987687765	249.940997789	252.590702846	277.518077255	270.964238023	215.288948819	231.192630591	206.177749645	262.216109143	161.482954494	224.274349833	161.201956745	149.006335642	219.389868931	272.381923395	256.773525196	205.096530768	192.390892253	216.08475443	242.31256969	268.09514549	255.613053631	219.085560059	235.320013275	225.541434273	258.573788602	151.469334911
148.607635951	164.054701074	258.401412372	324.073016144	256.087043996	199.162153838	257.191846328	209.177370688	239.793668566	239.445473391	252.11207937	154.656033808	156.031539193	239.401566804	241.004448438	199.600317241	249.399386787	146.499832895	267.160527098	247.927393228	239.645716219	262.805777944	148.236160066	238.013901955	210.194652235	277.832026317	231.298122865	191.821922694	234.690199888	161.942796054	256.111719346	120.727906269	264.678209391	122.76545643	120.234953561	214.253911689	253.322614774	247.939707729	155.634141174	140.867913432	192.860066069	258.729700264	204.793747325	266.996946084	243.622185588	238.889076856	170.861838773	217.148538848	130.648220144
134.358251684	147.47844888	237.237583704	256.087043996	324.073016144	202.468819634	229.003847182	174.816161466	218.713069476	225.617727652	251.432603328	140.728341044	155.301118024	190.432638369	207.184073078	206.688906771	241.139472823	138.092471262	195.985806954	211.250263525	218.808077429	232.936391127	131.37501864	228.094927105	172.73250334	253.766219408	222.680067502	182.453759761	214.828535629	145.081027318	213.069463306	115.235013747	219.785531336	137.502118815	93.4685418992	224.976167983	237.13639677	236.802386925	140.032568872	134.152151984	176.774067578	236.592417859	181.272858151	239.810676929	222.344967257	228.812747206	162.41551815	210.93540347	114.540234504
262.273768354	239.542439819	260.461417616	199.162153838	202.468819634	324.073016144	273.465016824	255.771313002	283.092402174	298.869881586	151.466229674	259.157275338	271.490362245	127.399849961	174.269018683	313.386794944	263.164514844	270.572652116	208.867300261	234.19378473	287.492437373	167.733380965	258.819446207	243.931406202	286.829626451	258.774298836	290.208370671	238.288009653	220.121679815	267.656606271	219.634429904	224.649063655	183.262109256	171.679973324	153.386505709	214.328413386	280.583018389	244.387985889	272.32657859	249.182402755	226.815538455	172.686629932	274.232773536	180.476904706	187.202293204	223.801905734	282.341068842	292.234525596	182.026694572
256.088928406	254.3332343	275.421206444	257.191846328	229.003847182	273.465016824	324.073016144	275.243968738	285.724221208	280.234172639	224.467365719	253.449962932	252.456702841	194.459754031	214.008724881	271.573964074	298.266951735	261.017928005	244.284747463	208.566117707	265.895540883	217.254281543	231.896225892	294.290271905	252.88386289	293.524783161	267.274008822	204.904646925	257.190932568	265.929754713	246.414551681	231.759812736	243.540410183	155.871460787	155.899421638	270.792715387	277.248908883	263.505075245	259.145719315	251.654618804	253.82253915	243.137630972	263.957521257	231.149772966	203.717655458	236.15796057	275.02571359	290.025849216	218.958492829
284.940493884	292.925775449	244.601546205	209.177370688	174.816161466	255.771313002	275.243968738	324.073016144	257.729114305	256.459783987	153.105425563	294.270120331	253.693406961	139.316975107	184.887369958	249.89964678	249.931892606	282.44708874	194.863343166	165.101123193	237.737074755	166.426860044	280.396006215	245.009860111	267.797761383	254.672884041	241.180835875	196.241101178	222.226460849	292.572321202	191.613262239	278.062694171	212.714725262	170.283932754	222.255161231	228.958474034	251.41394731	256.060603413	290.567715107	285.126453181	253.239037412	213.445806601	254.692493507	192.782476799	173.01194044	191.565067244	286.380447897	274.250864774	242.195683711
239.980951093	223.466966443	280.87208248	239.793668566	218.713069476	283.092402174	285.724221208	257.729114305	324.073016144	285.37747333	206.691722622	234.330526544	243.199174753	179.579396472	188.314872268	282.994034967	281.751671879	247.1100743	251.081058644	217.4601794	293.572186885	205.627195092	218.930848363	261.92957024	261.373496163	267.904718077	272.093657375	219.755105608	262.632183169	250.371733402	258.162164935	198.124059946	228.262397637	145.062320465	148.470176673	244.934546359	290.438289847	245.115342995	242.984289912	221.608000993	232.837379593	208.430293488	264.286577648	217.074184102	196.179765911	227.527003464	269.089638965	269.242794255	171.284196594
250.190808984	224.617174273	282.384804392	239.445473391	225.617727652	298.869881586	280.234172639	256.459783987	285.37747333	324.073016144	194.016820367	246.925759867	257.689431545	169.048092447	196.634870196	301.186527595	283.935604449	249.896270894	253.781651342	255.782710634	290.557417988	226.109287512	245.293085068	257.550665896	283.447533759	274.286018365	303.888373234	266.293511296	234.793194047	251.215994734	258.161039247	202.123601601	210.079396369	169.672774712	164.029345227	225.951851128	285.714654847	259.482289216	254.93423221	230.941470022	235.22309261	202.014622307	295.759963516	221.521935087	205.165842217	256.690190912	263.85037174	286.092687674	183.003564839
