Tissue	wholeblood
N_samples	334
Chr	22
Gene	ENSG00000211649.2
SNP	rs5995995
Gene_list	ENSG00000239264.4	ENSG00000211640.3	ENSG00000211644.2	ENSG00000211648.2	ENSG00000211649.2	ENSG00000211651.2	ENSG00000211652.2	ENSG00000211653.2	ENSG00000211659.2	ENSG00000211660.3	ENSG00000211662.2	ENSG00000211666.2	ENSG00000211668.2	ENSG00000211671.2	ENSG00000211673.2	ENSG00000254709.2	ENSG00000099958.10	ENSG00000132465.6	ENSG00000211598.2	ENSG00000243466.1	ENSG00000239855.1	ENSG00000241755.1	ENSG00000241351.1	ENSG00000243290.1	ENSG00000244437.1	ENSG00000240864.1	ENSG00000240382.1	ENSG00000239951.1	ENSG00000241294.1	ENSG00000244575.1	ENSG00000244116.1	ENSG00000243238.1	ENSG00000242076.1	ENSG00000251546.1	ENSG00000243264.1	ENSG00000211892.2	ENSG00000211933.2	ENSG00000211934.2	ENSG00000211938.2	ENSG00000211941.2	ENSG00000211943.2	ENSG00000211945.2	ENSG00000211947.2	ENSG00000211949.2	ENSG00000211953.2	ENSG00000211955.2	ENSG00000211959.2	ENSG00000211964.2	ENSG00000211966.2	ENSG00000224373.2	ENSG00000224650.2	ENSG00000170476.11
Gene expression stats (Y^T * Y): 
324.073016144	233.647663335	240.050498183	242.035685321	235.332492643	260.733753136	235.945565325	250.20310307	216.877271636	264.466956776	213.088382409	244.647716401	251.461286808	242.52270774	236.578649247	262.037873411	227.608531922	266.884724435	258.153039539	256.092031725	223.311553646	233.697293164	248.478892046	239.017561132	241.291649535	238.457279832	221.873286108	245.184076864	222.696983963	234.394290717	242.330382785	239.765192549	235.560221224	240.441944567	177.879830403	218.509664997	226.556253905	195.812205263	241.60520465	218.498170497	221.440539129	225.736704546	229.107813024	246.901906937	228.6224684	226.544568254	232.759698597	241.974779031	214.837273018	225.649372377	217.474750291	285.258050865
233.647663335	324.073016144	199.048212506	175.068693294	228.656288385	216.373341752	234.8084573	221.792738191	229.303380378	239.133400835	227.355162968	189.268984002	215.498394005	203.547909005	201.947821818	231.399421044	230.70198285	190.124614289	209.40992653	204.048368147	181.806630404	203.810020939	192.145030503	204.363746848	195.101725675	209.152704012	187.343638583	180.909846927	156.216195968	219.120302491	165.754370968	162.955531404	202.185257108	195.486071789	170.067848826	211.022826653	226.73407085	206.787475039	187.815292246	231.388802704	188.32349215	214.263624682	202.685181417	186.149088074	193.273702726	186.589273458	208.921002524	202.629675041	197.311240902	214.665916161	157.937878137	244.67368402
240.050498183	199.048212506	324.073016144	285.752332102	220.560221277	278.077105147	217.946918924	280.891479067	240.153620786	264.856419392	218.589178941	278.975684438	256.897232942	254.056805287	261.143646565	276.584567705	166.516425339	271.510269486	272.357650133	269.317486899	263.87688462	261.609706442	274.829095922	229.453143714	270.234996036	214.835689462	265.876927252	285.219073587	261.520901028	207.019636069	285.501223704	267.099010007	266.784974299	278.684980684	155.812651779	245.679797347	182.836464431	203.371783859	276.197061441	225.72720144	221.092549131	218.424718477	251.175512439	267.18842305	251.160018803	242.545876184	241.707436655	255.635427318	229.528085566	227.778634243	258.681595318	264.901811813
242.035685321	175.068693294	285.752332102	324.073016144	211.951243186	271.046039015	212.611151497	257.256128396	213.408897111	241.828961839	205.706585609	263.37785272	243.019342462	247.742733369	243.158902478	272.905221552	170.625772788	277.852416737	253.326114676	250.543222417	256.805503993	245.735545962	259.025583932	222.445039444	257.430797746	197.550243225	249.22162652	267.846056345	272.225553109	196.161040662	272.194976696	267.446328536	251.948487963	257.461368349	160.299197264	242.031569063	194.719780306	196.572711132	268.943258001	207.357323133	224.927328898	219.583325146	241.122033254	271.365281242	250.625732986	242.023670852	241.423423938	260.180180087	223.599952505	225.903833383	277.869085973	259.783138343
235.332492643	228.656288385	220.560221277	211.951243186	324.073016144	232.152442432	236.398977365	230.493617191	227.045643269	252.563410473	216.739059255	211.451824874	239.970679623	240.216594553	214.434980493	251.255878569	197.814382056	210.07341711	234.603650313	227.780464112	204.026901169	205.953551823	225.356278124	229.644674042	213.575944226	213.737394295	221.048238336	207.025640905	207.042276257	241.227180481	210.077823672	203.134356189	211.621477418	206.698099347	198.544891906	218.112409515	220.495948042	196.377829141	233.122902422	216.225683022	217.82443828	216.187429114	211.300981116	225.051465622	218.882792721	210.995241112	210.301871654	223.544264642	204.455729574	210.177153866	205.009827412	256.376009361
260.733753136	216.373341752	278.077105147	271.046039015	232.152442432	324.073016144	231.738657017	290.269679659	253.16119757	288.199780561	246.795237183	274.113394067	270.459338297	266.127401564	268.166940036	278.528199597	188.873085625	271.387579798	284.346909025	283.888874257	249.535118272	257.818307078	277.76519115	261.029934125	270.250247353	240.245792818	256.326209703	279.24971986	239.295970953	238.046943052	256.896628729	261.070651075	273.498099066	281.091589061	184.37052398	253.760820597	225.163093607	224.408392995	267.623527056	238.552732226	232.203058601	249.623049694	271.465263475	278.54658812	259.270303171	259.026306234	261.077312046	269.642556189	256.999424024	258.380450791	237.052424549	284.021782723
235.945565325	234.8084573	217.946918924	212.611151497	236.398977365	231.738657017	324.073016144	229.349628444	212.350294892	246.159328048	226.693417455	214.642114141	223.088104317	230.996999764	210.380236168	228.609511925	228.099430019	204.539166619	225.959098335	215.949259607	211.056547807	209.434794039	223.345407717	206.400156395	210.289916618	235.854106755	221.840026612	210.716497024	190.480891548	236.082968142	201.391740847	197.081427414	202.434780946	207.146498444	164.490585567	223.6374799	254.83175546	191.899020727	220.011976525	242.46079144	219.983651638	229.091793022	212.948583352	224.057679306	212.254185058	207.820212208	240.220816398	223.172391123	225.284280602	239.325880734	187.27638019	237.36386238
250.20310307	221.792738191	280.891479067	257.256128396	230.493617191	290.269679659	229.349628444	324.073016144	262.307735982	290.298608254	263.104257526	281.541950517	278.210228847	259.166748598	283.032013238	274.633766269	180.614862856	260.376361631	284.6234593	282.762201743	258.549115972	260.786899114	289.23523962	266.728719396	278.181930192	248.783987821	257.88811206	283.593543528	228.199941163	233.929151554	257.488443838	248.202229542	278.375311129	281.131665859	168.771684768	253.692113497	202.918686218	226.999751944	261.59500071	232.576382396	231.146817096	241.079072982	267.241439201	269.38741312	264.026404445	256.766162798	262.301222986	253.771121252	254.784299596	257.015557731	217.478220668	281.728544269
216.877271636	229.303380378	240.153620786	213.408897111	227.045643269	253.16119757	212.350294892	262.307735982	324.073016144	272.417282784	263.494026583	226.916584908	250.256431631	228.374986815	270.860866379	244.103266049	160.719219754	210.730839223	253.606785498	248.747203928	230.067906915	239.464940625	243.896952233	231.205459135	231.542744934	238.209047859	231.843590657	231.502693521	201.88955131	245.961400315	208.350590385	209.820644678	254.453041384	245.417990296	172.886191427	223.003805737	195.877813101	235.628391449	221.588039837	234.952822498	205.60182163	231.14927449	239.37294825	233.422943818	224.866640234	216.815877649	235.090706457	221.70956987	245.314620848	220.325838499	187.70444611	244.334248189
264.466956776	239.133400835	264.856419392	241.828961839	252.563410473	288.199780561	246.159328048	290.298608254	272.417282784	324.073016144	263.934118903	274.130118501	281.362113882	280.794759298	271.033022091	282.335674339	198.85297994	258.628272088	289.346752672	287.907958845	243.574575278	260.772140988	279.366768436	272.092767967	272.141073065	261.287188949	258.183287681	272.820628802	225.366006979	266.324301061	252.561672	250.093982805	273.803080465	274.110970974	203.13098919	251.179726218	227.420121528	233.644287531	264.683814658	243.76830225	238.07799722	250.521222145	264.029093117	269.18847476	256.359354942	250.524877234	259.312163823	257.029523213	248.355847762	252.084085073	219.377250461	289.305549025
