Tissue	wholeblood
N_samples	334
Chr	17
Gene	ENSG00000161970.8
SNP	rs11078739
Gene_list	ENSG00000171863.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000134419.11	ENSG00000137154.8	ENSG00000142676.8	ENSG00000122026.6	ENSG00000231500.2	ENSG00000124614.9	ENSG00000125691.8	ENSG00000163682.11	ENSG00000131469.8	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000213741.4	ENSG00000123349.9	ENSG00000143947.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000171858.13	ENSG00000147604.9	ENSG00000138326.14	ENSG00000140379.7	ENSG00000182774.6	ENSG00000127184.6	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000136942.10	ENSG00000145425.5	ENSG00000182899.10	ENSG00000114942.9
Gene expression stats (Y^T * Y): 
324.073016144	293.280125282	200.178116082	262.273768354	256.088928406	284.940493884	227.152309036	239.980951093	250.190808984	311.670602944	276.433921648	257.864663933	244.612492067	233.319670869	315.252655057	210.655839688	286.91035143	240.012482057	243.401399587	220.640798789	238.962408325	305.986463697	297.638910581	192.011910321	238.612473338	213.005920351	230.875909727	223.235849738	228.64354538	311.527431276	307.276825364	247.388472461	153.680022439	261.957363296	299.009157165	278.873499818	275.515492802
293.280125282	324.073016144	198.84426985	239.542439819	254.3332343	292.925775449	215.13619169	223.466966443	224.617174273	301.189718473	248.702455917	231.19639787	224.564757894	209.635128704	290.527428623	199.724974263	272.814397748	242.334403158	235.274305129	238.547582624	221.358091128	299.952136823	304.177786199	200.269634441	223.043501449	215.974279248	219.5383397	208.792816277	247.609788224	293.414066339	305.038359548	248.921826547	194.684788016	229.982297678	280.56345027	259.617146447	266.883408918
200.178116082	198.84426985	324.073016144	260.461417616	275.421206444	244.601546205	124.415757499	280.87208248	282.384804392	202.159674138	211.875867559	263.596810628	276.298466956	213.099140589	201.46846633	280.59624628	196.987687765	249.940997789	252.590702846	277.518077255	270.964238023	206.177749645	161.482954494	118.826967042	170.477429466	149.006335642	219.389868931	272.381923395	256.773525196	205.096530768	192.390892253	216.08475443	242.31256969	268.09514549	225.541434273	258.573788602	151.469334911
262.273768354	239.542439819	260.461417616	324.073016144	273.465016824	255.771313002	179.573836435	283.092402174	298.869881586	259.157275338	271.490362245	313.386794944	263.164514844	281.072583117	270.572652116	287.492437373	258.819446207	243.931406202	286.829626451	258.774298836	290.208370671	267.656606271	224.649063655	175.815106733	194.309723595	153.386505709	214.328413386	280.583018389	244.387985889	272.32657859	249.182402755	226.815538455	172.686629932	274.232773536	282.341068842	292.234525596	182.026694572
256.088928406	254.3332343	275.421206444	273.465016824	324.073016144	275.243968738	180.271548087	285.724221208	280.234172639	253.449962932	252.456702841	271.573964074	298.266951735	242.181695418	261.017928005	265.895540883	231.896225892	294.290271905	252.88386289	293.524783161	267.274008822	265.929754713	231.759812736	156.105534173	198.492875169	155.899421638	270.792715387	277.248908883	263.505075245	259.145719315	251.654618804	253.82253915	243.137630972	263.957521257	275.02571359	290.025849216	218.958492829
284.940493884	292.925775449	244.601546205	255.771313002	275.243968738	324.073016144	221.151825274	257.729114305	256.459783987	294.270120331	253.693406961	249.89964678	249.931892606	233.740335782	282.44708874	237.737074755	280.396006215	245.009860111	267.797761383	254.672884041	241.180835875	292.572321202	278.062694171	200.892415387	227.056718863	222.255161231	228.958474034	251.41394731	256.060603413	290.567715107	285.126453181	253.239037412	213.445806601	254.692493507	286.380447897	274.250864774	242.195683711
227.152309036	215.13619169	124.415757499	179.573836435	180.271548087	221.151825274	324.073016144	166.441972474	184.203799471	230.102946002	192.348946774	161.728436361	159.948446546	171.122243196	217.415617617	166.688442327	220.767211782	175.861343338	214.036127951	165.583137274	173.620298027	218.449602352	211.524935324	157.919460198	206.525595118	208.492703658	156.265991581	175.878834096	179.607861186	225.861162287	214.694488416	152.82679143	119.348699538	172.13020011	201.554159741	196.571939637	204.647750204
239.980951093	223.466966443	280.87208248	283.092402174	285.724221208	257.729114305	166.441972474	324.073016144	285.37747333	234.330526544	243.199174753	282.994034967	281.751671879	259.31235469	247.1100743	293.572186885	218.930848363	261.92957024	261.373496163	267.904718077	272.093657375	250.371733402	198.124059946	139.168992931	200.237128564	148.470176673	244.934546359	290.438289847	245.115342995	242.984289912	221.608000993	232.837379593	208.430293488	264.286577648	269.089638965	269.242794255	171.284196594
250.190808984	224.617174273	282.384804392	298.869881586	280.234172639	256.459783987	184.203799471	285.37747333	324.073016144	246.925759867	257.689431545	301.186527595	283.935604449	252.92508029	249.896270894	290.557417988	245.293085068	257.550665896	283.447533759	274.286018365	303.888373234	251.215994734	202.123601601	159.421298521	197.755770129	164.029345227	225.951851128	285.714654847	259.482289216	254.93423221	230.941470022	235.22309261	202.014622307	295.759963516	263.85037174	286.092687674	183.003564839
311.670602944	301.189718473	202.159674138	259.157275338	253.449962932	294.270120331	230.102946002	234.330526544	246.925759867	324.073016144	268.191114034	255.366340334	237.481334079	226.110781854	309.605450201	211.969494348	293.022234002	233.014077043	248.980398367	227.668844555	245.881172803	303.79084796	301.971311494	211.513123575	234.99967365	231.172560142	215.522364323	220.025243099	233.624254128	313.956772883	311.719420585	239.524456247	158.172889535	260.414699624	287.34951407	275.709196954	273.334423438
