Tissue	wholeblood
N_samples	334
Chr	22
Gene	ENSG00000211652.2
SNP	rs2073457
Gene_list	ENSG00000239264.4	ENSG00000211637.2	ENSG00000211640.3	ENSG00000211644.2	ENSG00000211648.2	ENSG00000211649.2	ENSG00000211651.2	ENSG00000211652.2	ENSG00000211653.2	ENSG00000211659.2	ENSG00000211660.3	ENSG00000211662.2	ENSG00000211666.2	ENSG00000211668.2	ENSG00000211669.2	ENSG00000211670.2	ENSG00000211671.2	ENSG00000211673.2	ENSG00000254709.2	ENSG00000211677.2	ENSG00000099958.10	ENSG00000132465.6	ENSG00000211598.2	ENSG00000243466.1	ENSG00000239855.1	ENSG00000241755.1	ENSG00000241351.1	ENSG00000243290.1	ENSG00000244437.1	ENSG00000240864.1	ENSG00000240382.1	ENSG00000239951.1	ENSG00000244575.1	ENSG00000244116.1	ENSG00000243238.1	ENSG00000242076.1	ENSG00000251546.1	ENSG00000211625.2	ENSG00000211892.2	ENSG00000211933.2	ENSG00000211937.2	ENSG00000211938.2	ENSG00000211940.2	ENSG00000211941.2	ENSG00000211943.2	ENSG00000211945.2	ENSG00000211947.2	ENSG00000211949.2	ENSG00000211953.2	ENSG00000231475.2	ENSG00000211955.2	ENSG00000211956.2	ENSG00000211959.2	ENSG00000211964.2	ENSG00000211965.2	ENSG00000211966.2	ENSG00000224373.2	ENSG00000211970.2	ENSG00000211973.2	ENSG00000170476.11	ENSG00000135916.11
Gene expression stats (Y^T * Y): 
324.073016144	202.154598351	233.647663335	240.050498183	242.035685321	235.332492643	260.733753136	235.945565325	250.20310307	216.877271636	264.466956776	213.088382409	244.647716401	251.461286808	161.536463652	169.993778143	242.52270774	236.578649247	262.037873411	231.515695487	227.608531922	266.884724435	258.153039539	256.092031725	223.311553646	233.697293164	248.478892046	239.017561132	241.291649535	238.457279832	221.873286108	245.184076864	234.394290717	242.330382785	239.765192549	235.560221224	240.441944567	158.429516741	218.509664997	226.556253905	185.563681521	241.60520465	227.487561928	218.498170497	221.440539129	225.736704546	229.107813024	246.901906937	228.6224684	200.685294665	226.544568254	195.257193256	232.759698597	241.974779031	152.504233031	214.837273018	225.649372377	160.97521931	176.955133184	285.258050865	228.305181508
202.154598351	324.073016144	156.726574618	253.954423177	255.966380798	183.010501985	244.713421276	203.21678852	242.223616838	209.741104669	214.121642935	203.852981091	238.01060235	221.938880566	164.227991162	223.331415688	239.633015087	230.053259529	210.637668944	210.707943898	168.882617144	230.63135673	240.595507948	227.343890798	241.852206425	199.131508421	233.582063074	170.128190732	222.58710935	181.389350101	226.993518579	243.987397749	191.849028949	230.396762532	232.324098276	218.943376696	236.616151619	103.33734589	214.483498059	170.157431571	204.674674549	234.828923971	216.222479157	216.268240016	200.708596072	196.176704552	227.293840404	244.267225356	223.168914926	226.501107961	225.071121888	182.696266557	225.767816626	201.447402766	124.670481874	226.722711507	218.781390218	134.884210081	142.699150299	221.658571199	147.814250126
233.647663335	156.726574618	324.073016144	199.048212506	175.068693294	228.656288385	216.373341752	234.8084573	221.792738191	229.303380378	239.133400835	227.355162968	189.268984002	215.498394005	212.818285361	193.222420604	203.547909005	201.947821818	231.399421044	174.825153845	230.70198285	190.124614289	209.40992653	204.048368147	181.806630404	203.810020939	192.145030503	204.363746848	195.101725675	209.152704012	187.343638583	180.909846927	219.120302491	165.754370968	162.955531404	202.185257108	195.486071789	203.800828811	211.022826653	226.73407085	202.815048892	187.815292246	203.196231929	231.388802704	188.32349215	214.263624682	202.685181417	186.149088074	193.273702726	184.461520475	186.589273458	153.389428029	208.921002524	202.629675041	186.582429179	197.311240902	214.665916161	175.153506596	199.505871531	244.67368402	198.613733936
240.050498183	253.954423177	199.048212506	324.073016144	285.752332102	220.560221277	278.077105147	217.946918924	280.891479067	240.153620786	264.856419392	218.589178941	278.975684438	256.897232942	159.018061616	201.710402017	254.056805287	261.143646565	276.584567705	257.948650245	166.516425339	271.510269486	272.357650133	269.317486899	263.87688462	261.609706442	274.829095922	229.453143714	270.234996036	214.835689462	265.876927252	285.219073587	207.019636069	285.501223704	267.099010007	266.784974299	278.684980684	117.701660288	245.679797347	182.836464431	185.680072971	276.197061441	232.322897709	225.72720144	221.092549131	218.424718477	251.175512439	267.18842305	251.160018803	212.2983515	242.545876184	229.758775022	241.707436655	255.635427318	118.192278692	229.528085566	227.778634243	139.04711522	171.550221067	264.901811813	156.345157503
242.035685321	255.966380798	175.068693294	285.752332102	324.073016144	211.951243186	271.046039015	212.611151497	257.256128396	213.408897111	241.828961839	205.706585609	263.37785272	243.019342462	153.381446665	198.468336886	247.742733369	243.158902478	272.905221552	238.062250406	170.625772788	277.852416737	253.326114676	250.543222417	256.805503993	245.735545962	259.025583932	222.445039444	257.430797746	197.550243225	249.22162652	267.846056345	196.161040662	272.194976696	267.446328536	251.948487963	257.461368349	108.457442885	242.031569063	194.719780306	186.269895541	268.943258001	222.015403863	207.357323133	224.927328898	219.583325146	241.122033254	271.365281242	250.625732986	213.850414488	242.023670852	235.811988729	241.423423938	260.180180087	117.19607878	223.599952505	225.903833383	144.984059545	187.298439121	259.783138343	159.672937484
235.332492643	183.010501985	228.656288385	220.560221277	211.951243186	324.073016144	232.152442432	236.398977365	230.493617191	227.045643269	252.563410473	216.739059255	211.451824874	239.970679623	170.836667869	175.400782746	240.216594553	214.434980493	251.255878569	192.351056579	197.814382056	210.07341711	234.603650313	227.780464112	204.026901169	205.953551823	225.356278124	229.644674042	213.575944226	213.737394295	221.048238336	207.025640905	241.227180481	210.077823672	203.134356189	211.621477418	206.698099347	171.655020157	218.112409515	220.495948042	183.831438454	233.122902422	183.847748122	216.225683022	217.82443828	216.187429114	211.300981116	225.051465622	218.882792721	166.630310174	210.995241112	181.626670148	210.301871654	223.544264642	172.7315925	204.455729574	210.177153866	145.314964254	189.219792957	256.376009361	168.682517265
260.733753136	244.713421276	216.373341752	278.077105147	271.046039015	232.152442432	324.073016144	231.738657017	290.269679659	253.16119757	288.199780561	246.795237183	274.113394067	270.459338297	186.807851384	206.406528701	266.127401564	268.166940036	278.528199597	247.931627118	188.873085625	271.387579798	284.346909025	283.888874257	249.535118272	257.818307078	277.76519115	261.029934125	270.250247353	240.245792818	256.326209703	279.24971986	238.046943052	256.896628729	261.070651075	273.498099066	281.091589061	141.690845566	253.760820597	225.163093607	223.532419136	267.623527056	236.49071575	238.552732226	232.203058601	249.623049694	271.465263475	278.54658812	259.270303171	217.490399438	259.026306234	218.930675182	261.077312046	269.642556189	160.141058522	256.999424024	258.380450791	158.76365714	206.355303823	284.021782723	180.924474793
235.945565325	203.21678852	234.8084573	217.946918924	212.611151497	236.398977365	231.738657017	324.073016144	229.349628444	212.350294892	246.159328048	226.693417455	214.642114141	223.088104317	207.373768844	204.261041805	230.996999764	210.380236168	228.609511925	196.921324207	228.099430019	204.539166619	225.959098335	215.949259607	211.056547807	209.434794039	223.345407717	206.400156395	210.289916618	235.854106755	221.840026612	210.716497024	236.082968142	201.391740847	197.081427414	202.434780946	207.146498444	196.572812634	223.6374799	254.83175546	218.1664713	220.011976525	199.104609023	242.46079144	219.983651638	229.091793022	212.948583352	224.057679306	212.254185058	224.180620922	207.820212208	199.926112653	240.220816398	223.172391123	198.179727269	225.284280602	239.325880734	197.603102207	203.660960912	237.36386238	195.651150985
250.20310307	242.223616838	221.792738191	280.891479067	257.256128396	230.493617191	290.269679659	229.349628444	324.073016144	262.307735982	290.298608254	263.104257526	281.541950517	278.210228847	183.20195434	220.739443253	259.166748598	283.032013238	274.633766269	263.614333704	180.614862856	260.376361631	284.6234593	282.762201743	258.549115972	260.786899114	289.23523962	266.728719396	278.181930192	248.783987821	257.88811206	283.593543528	233.929151554	257.488443838	248.202229542	278.375311129	281.131665859	140.212645134	253.692113497	202.918686218	222.848665951	261.59500071	222.388964287	232.576382396	231.146817096	241.079072982	267.241439201	269.38741312	264.026404445	217.706600037	256.766162798	225.906939449	262.301222986	253.771121252	158.910369729	254.784299596	257.015557731	150.947830067	195.999742388	281.728544269	174.343067111
216.877271636	209.741104669	229.303380378	240.153620786	213.408897111	227.045643269	253.16119757	212.350294892	262.307735982	324.073016144	272.417282784	263.494026583	226.916584908	250.256431631	203.780960612	224.048143905	228.374986815	270.860866379	244.103266049	217.522938622	160.719219754	210.730839223	253.606785498	248.747203928	230.067906915	239.464940625	243.896952233	231.205459135	231.542744934	238.209047859	231.843590657	231.502693521	245.961400315	208.350590385	209.820644678	254.453041384	245.417990296	143.733820643	223.003805737	195.877813101	229.045443537	221.588039837	209.060594904	234.952822498	205.60182163	231.14927449	239.37294825	233.422943818	224.866640234	188.767260849	216.815877649	194.719746809	235.090706457	221.70956987	157.166484453	245.314620848	220.325838499	142.773114225	199.37889985	244.334248189	162.267160122
