Tissue	wholeblood
N_samples	334
Chr	17
Gene	ENSG00000004939.9
SNP	rs3785818
Gene_list	ENSG00000206177.2	ENSG00000099804.4	ENSG00000172270.14	ENSG00000125818.13	ENSG00000063854.8	ENSG00000167671.7	ENSG00000244734.2	ENSG00000223609.3	ENSG00000060138.8	ENSG00000103342.8	ENSG00000167815.7	ENSG00000104903.4	ENSG00000137198.5	ENSG00000170315.9	ENSG00000105701.11	ENSG00000158856.13	ENSG00000104765.10	ENSG00000171552.8	ENSG00000169877.5	ENSG00000100225.13	ENSG00000107262.12	ENSG00000198876.8	ENSG00000090013.5	ENSG00000004939.9	ENSG00000013306.11	ENSG00000166947.7	ENSG00000162366.3	ENSG00000124098.9	ENSG00000132819.12	ENSG00000133742.9	ENSG00000145335.11	ENSG00000182512.4	ENSG00000136732.10	ENSG00000136819.10	ENSG00000172331.7	ENSG00000133606.6	ENSG00000143416.16	ENSG00000082146.8	ENSG00000159346.8	ENSG00000133069.10
Gene expression stats (Y^T * Y): 
324.073016144	172.570560096	212.061134069	154.821335543	196.53907451	232.047425025	198.795815421	241.30087513	211.076232609	161.17946996	180.277852499	185.651715507	179.808246656	177.964351036	234.424280308	230.027708728	157.055653988	201.929686549	242.960805795	199.998053706	190.358238224	124.149379706	228.073189886	202.241761729	237.057683805	153.300255289	187.957001705	228.705252878	211.71095929	210.584661519	189.75414732	174.859499654	238.129964447	142.379874106	151.867064682	189.1632407	207.268791847	198.098884904	185.125894831	154.646357209
172.570560096	324.073016144	230.9437571	189.902595017	232.868225968	234.092425785	205.769719613	191.09069041	198.007971342	229.863853844	183.15210738	172.148263514	219.912351947	172.495072206	211.429335617	228.380408268	176.431871299	228.311150401	207.404345832	208.178206827	231.946117739	204.091710933	178.126562132	202.724617024	247.363085857	205.923670396	154.70670172	235.069490098	226.651766888	182.849500323	220.311080156	212.691923359	179.512138319	217.494589914	191.95242416	208.075683752	237.866471493	205.886472149	206.009346462	160.208741609
212.061134069	230.9437571	324.073016144	176.213838575	185.141526577	206.637307331	183.310569083	236.061998677	206.37116184	194.927111228	233.590715437	188.607318339	216.81208919	204.331259218	210.253395181	242.846960945	194.530131771	243.497454566	240.181490522	215.797069481	181.0167699	164.223214869	217.24246539	241.054931153	243.426815555	190.554614186	162.780563945	230.59749007	243.803350661	231.532499415	224.525608997	211.427956523	191.878282823	168.590224526	200.892910556	218.516691828	245.794231232	195.704228575	184.176015385	209.738587357
154.821335543	189.902595017	176.213838575	324.073016144	228.432837672	218.303700314	175.214637077	160.212512384	215.482655164	192.914694017	144.877412686	158.840367855	181.335544346	182.787706341	205.174300336	228.926973133	134.667041612	208.552116305	167.736820037	206.449973568	224.237230712	176.515324419	203.811816165	201.786547225	245.415686211	180.10772488	174.089774239	220.999539745	194.37040638	146.708043985	200.679230396	160.130681133	205.70319082	197.94084672	140.769009308	199.575838879	216.47202263	218.408571256	206.42563662	112.436582103
196.53907451	232.868225968	185.141526577	228.432837672	324.073016144	246.577737678	222.631642134	197.878032352	238.80026359	216.088766459	176.39215764	184.100625964	229.863511487	190.331658043	208.264760792	238.376007188	170.61248335	222.509920308	214.229952378	208.193599716	224.393000723	210.492997922	224.558854713	211.544168779	245.055579359	203.449905403	184.817373412	253.220038125	216.196651791	184.459844835	220.979721982	212.432095797	217.733847796	198.960290371	183.741577056	214.46624952	237.076192393	250.40878158	221.200636011	131.931266627
232.047425025	234.092425785	206.637307331	218.303700314	246.577737678	324.073016144	231.483443469	218.269285578	248.384384973	212.516886656	157.19962263	235.62370727	232.073736226	202.253498495	281.896741786	276.76260148	183.346405672	237.904745144	229.949865602	240.84853077	253.856970874	193.710459005	222.376056906	208.017021024	284.567897289	173.138746451	236.524762346	267.182144552	246.548857354	198.74436352	216.072693745	202.071407904	285.00147338	195.503808751	153.762312085	214.999536973	237.02271965	246.818599483	240.742197693	148.232405519
198.795815421	205.769719613	183.310569083	175.214637077	222.631642134	231.483443469	324.073016144	243.355357325	250.652687724	217.992090911	168.48439325	172.625404616	230.311483258	230.562406818	224.030603483	241.377373637	219.963675286	251.352113469	247.479312191	233.203668436	225.559228881	217.849843185	207.836600078	196.761060412	247.006238232	182.216426656	173.671828676	260.445328476	208.786553172	220.685524673	260.840971132	207.231431191	222.882314163	222.054725729	200.005266844	229.228241091	244.811515703	256.748905837	250.933084782	145.170481172
241.30087513	191.09069041	236.061998677	160.212512384	197.878032352	218.269285578	243.355357325	324.073016144	236.914511896	203.766268704	236.767118849	191.009849749	237.608618016	248.145484826	198.377078307	253.88952534	213.957663588	259.697781413	310.409148102	232.000089076	202.056905376	187.429153878	245.696692054	244.254108461	245.231201849	210.986683816	176.73415862	252.045393162	241.698485257	289.607612375	250.138078247	225.512417644	222.249403605	182.406975055	208.389272671	240.11550335	267.227904832	235.116740061	228.378382966	197.397910182
211.076232609	198.007971342	206.37116184	215.482655164	238.80026359	248.384384973	250.652687724	236.914511896	324.073016144	229.588468581	171.196606653	183.746236389	248.131771777	237.493081895	220.131432955	281.446118184	211.130722034	258.872757434	235.221721365	245.757972818	227.147876456	208.864862277	224.894111498	224.678298263	263.092264761	184.517681013	194.871536454	281.562686283	233.438847897	229.171584962	265.612498496	222.60479197	245.757149983	215.871339533	189.168761152	254.787667711	268.207807142	274.685834813	273.568270604	145.711937648
161.17946996	229.863853844	194.927111228	192.914694017	216.088766459	212.516886656	217.992090911	203.766268704	229.588468581	324.073016144	168.831856539	178.655275683	238.510158826	207.339168763	198.14521154	245.092130574	201.802043621	263.64656945	210.63991608	236.338227764	231.385762404	248.964322902	194.549771603	227.208281914	244.088139075	229.796410624	167.228153611	255.424529084	233.503924759	195.26736161	252.302122633	247.87874478	178.735148785	207.725681274	239.795323079	242.972425806	247.216329619	256.280235776	227.0411068	164.814376261
180.277852499	183.15210738	233.590715437	144.877412686	176.39215764	157.19962263	168.48439325	236.767118849	171.196606653	168.831856539	324.073016144	137.388363444	190.498434384	174.396124699	159.037647417	205.543385673	176.898632603	217.341474259	248.469756051	191.720993361	157.94392921	145.075631843	202.760569788	236.999250886	199.990742088	209.858741779	128.050319911	209.716439731	199.985332202	249.050561643	209.131323134	188.866005304	154.538957958	155.762950745	197.364445237	191.52889278	230.732297325	176.066825731	169.767115851	207.111869718
185.651715507	172.148263514	188.607318339	158.840367855	184.100625964	235.62370727	172.625404616	191.009849749	183.746236389	178.655275683	137.388363444	324.073016144	215.927631516	191.832361955	212.12988125	229.611772191	165.127120827	215.481091131	191.262831153	201.102115528	204.737788985	195.895687935	193.614325607	195.764121486	223.701409069	171.869189252	254.78134503	213.238657521	224.005537464	175.443108338	164.371763379	187.356309101	227.260937213	125.958683259	135.827939029	198.732196357	172.843504333	201.761687767	180.16248566	181.512628382
