Tissue	wholeblood
N_samples	334
Chr	4
Gene	ENSG00000163682.11
SNP	rs1458255
Gene_list	ENSG00000171863.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000134419.11	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000231500.2	ENSG00000124614.9	ENSG00000125691.8	ENSG00000163682.11	ENSG00000131469.8	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000213741.4	ENSG00000123349.9	ENSG00000143947.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000171858.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000147604.9	ENSG00000138326.14	ENSG00000182774.6	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000136942.10	ENSG00000145425.5	ENSG00000182899.10	ENSG00000114942.9
Gene expression stats (Y^T * Y): 
324.073016144	293.280125282	200.178116082	262.273768354	256.088928406	183.667283242	284.940493884	239.980951093	250.190808984	311.670602944	276.433921648	257.864663933	244.612492067	233.319670869	315.252655057	210.655839688	286.91035143	240.012482057	243.401399587	220.640798789	238.962408325	194.947765136	190.539306691	305.986463697	297.638910581	238.612473338	230.875909727	223.235849738	228.64354538	311.527431276	307.276825364	247.388472461	261.957363296	299.009157165	278.873499818	275.515492802
293.280125282	324.073016144	198.84426985	239.542439819	254.3332343	143.946671467	292.925775449	223.466966443	224.617174273	301.189718473	248.702455917	231.19639787	224.564757894	209.635128704	290.527428623	199.724974263	272.814397748	242.334403158	235.274305129	238.547582624	221.358091128	149.365995766	180.166427869	299.952136823	304.177786199	223.043501449	219.5383397	208.792816277	247.609788224	293.414066339	305.038359548	248.921826547	229.982297678	280.56345027	259.617146447	266.883408918
200.178116082	198.84426985	324.073016144	260.461417616	275.421206444	223.865934793	244.601546205	280.87208248	282.384804392	202.159674138	211.875867559	263.596810628	276.298466956	213.099140589	201.46846633	280.59624628	196.987687765	249.940997789	252.590702846	277.518077255	270.964238023	215.288948819	231.192630591	206.177749645	161.482954494	170.477429466	219.389868931	272.381923395	256.773525196	205.096530768	192.390892253	216.08475443	268.09514549	225.541434273	258.573788602	151.469334911
262.273768354	239.542439819	260.461417616	324.073016144	273.465016824	230.175049154	255.771313002	283.092402174	298.869881586	259.157275338	271.490362245	313.386794944	263.164514844	281.072583117	270.572652116	287.492437373	258.819446207	243.931406202	286.829626451	258.774298836	290.208370671	238.288009653	220.121679815	267.656606271	224.649063655	194.309723595	214.328413386	280.583018389	244.387985889	272.32657859	249.182402755	226.815538455	274.232773536	282.341068842	292.234525596	182.026694572
256.088928406	254.3332343	275.421206444	273.465016824	324.073016144	221.977394559	275.243968738	285.724221208	280.234172639	253.449962932	252.456702841	271.573964074	298.266951735	242.181695418	261.017928005	265.895540883	231.896225892	294.290271905	252.88386289	293.524783161	267.274008822	204.904646925	257.190932568	265.929754713	231.759812736	198.492875169	270.792715387	277.248908883	263.505075245	259.145719315	251.654618804	253.82253915	263.957521257	275.02571359	290.025849216	218.958492829
183.667283242	143.946671467	223.865934793	230.175049154	221.977394559	324.073016144	176.233235453	241.559401456	251.940412679	171.903875876	195.217464073	239.38159515	256.138564917	203.198763742	190.156164553	231.956720566	151.672110678	214.944790317	187.839439346	204.412297028	231.865800726	234.497999174	250.174299653	187.33031759	125.930921045	143.792220341	240.482643008	248.727051587	186.826436337	176.294216442	153.264704185	200.760800634	219.203941545	209.783307743	214.155784907	118.028859101
284.940493884	292.925775449	244.601546205	255.771313002	275.243968738	176.233235453	324.073016144	257.729114305	256.459783987	294.270120331	253.693406961	249.89964678	249.931892606	233.740335782	282.44708874	237.737074755	280.396006215	245.009860111	267.797761383	254.672884041	241.180835875	196.241101178	222.226460849	292.572321202	278.062694171	227.056718863	228.958474034	251.41394731	256.060603413	290.567715107	285.126453181	253.239037412	254.692493507	286.380447897	274.250864774	242.195683711
239.980951093	223.466966443	280.87208248	283.092402174	285.724221208	241.559401456	257.729114305	324.073016144	285.37747333	234.330526544	243.199174753	282.994034967	281.751671879	259.31235469	247.1100743	293.572186885	218.930848363	261.92957024	261.373496163	267.904718077	272.093657375	219.755105608	262.632183169	250.371733402	198.124059946	200.237128564	244.934546359	290.438289847	245.115342995	242.984289912	221.608000993	232.837379593	264.286577648	269.089638965	269.242794255	171.284196594
250.190808984	224.617174273	282.384804392	298.869881586	280.234172639	251.940412679	256.459783987	285.37747333	324.073016144	246.925759867	257.689431545	301.186527595	283.935604449	252.92508029	249.896270894	290.557417988	245.293085068	257.550665896	283.447533759	274.286018365	303.888373234	266.293511296	234.793194047	251.215994734	202.123601601	197.755770129	225.951851128	285.714654847	259.482289216	254.93423221	230.941470022	235.22309261	295.759963516	263.85037174	286.092687674	183.003564839
311.670602944	301.189718473	202.159674138	259.157275338	253.449962932	171.903875876	294.270120331	234.330526544	246.925759867	324.073016144	268.191114034	255.366340334	237.481334079	226.110781854	309.605450201	211.969494348	293.022234002	233.014077043	248.980398367	227.668844555	245.881172803	195.602267008	181.973476912	303.79084796	301.971311494	234.99967365	215.522364323	220.025243099	233.624254128	313.956772883	311.719420585	239.524456247	260.414699624	287.34951407	275.709196954	273.334423438
276.433921648	248.702455917	211.875867559	271.490362245	252.456702841	195.217464073	253.693406961	243.199174753	257.689431545	268.191114034	324.073016144	267.924482062	238.535229762	246.103969239	277.767525127	222.402412856	255.169389446	234.659380238	238.633078094	224.008019691	234.714610364	197.969089383	204.178024688	273.936048228	242.410084495	200.991721556	221.684023833	238.090540854	225.108459202	271.573914572	260.486309778	225.971456428	242.780736522	281.591509898	270.9221588	219.537048663
257.864663933	231.19639787	263.596810628	313.386794944	271.573964074	239.38159515	249.89964678	282.994034967	301.186527595	255.366340334	267.924482062	324.073016144	270.755711149	264.928565382	265.372502248	282.895215101	251.812797121	241.874810697	272.89106925	258.787842487	295.950515758	242.425220154	216.652492896	258.78891771	216.676867883	192.385541871	214.48165381	271.049413369	237.625799223	266.303443759	242.646629167	227.609805041	283.513207451	274.013655156	285.221300776	179.146192117
244.612492067	224.564757894	276.298466956	263.164514844	298.266951735	256.138564917	249.931892606	281.751671879	283.935604449	237.481334079	238.535229762	270.755711149	324.073016144	224.399365453	248.544901071	263.391926613	208.793478154	284.780824485	228.795126529	276.662885237	273.078324867	225.017093255	251.630189697	242.827055909	204.484793739	194.191041242	276.447650424	268.336097298	252.07599036	240.867306077	230.459727232	233.535820497	270.204035015	257.007830591	280.66113968	209.389318412
233.319670869	209.635128704	213.099140589	281.072583117	242.181695418	203.198763742	233.740335782	259.31235469	252.92508029	226.110781854	246.103969239	264.928565382	224.399365453	324.073016144	251.667911488	258.650798562	232.745023696	197.893404698	268.930875241	207.327317863	224.043180128	185.377496034	225.676136677	259.454097097	205.960755902	174.312476264	188.945357518	266.014301525	179.020275899	248.190397492	213.257393568	193.267076289	213.952143259	280.981753068	244.682176136	128.150179007
315.252655057	290.527428623	201.46846633	270.572652116	261.017928005	190.156164553	282.44708874	247.1100743	249.896270894	309.605450201	277.767525127	265.372502248	248.544901071	251.667911488	324.073016144	219.130436551	282.101026191	243.952408944	244.916867703	220.673258245	238.852074764	191.072356338	199.92291785	311.863319486	298.275711117	233.924067707	232.936027397	232.017010799	217.45345224	313.136524006	307.081153806	243.106115474	257.432676497	306.022163294	278.070361635	259.885629754
