Tissue	wholeblood
N_samples	334
Chr	16
Gene	ENSG00000086506.2
SNP	rs1203834
Gene_list	ENSG00000103148.11	ENSG00000206177.2	ENSG00000206172.4	ENSG00000086506.2	ENSG00000063854.8	ENSG00000167671.7	ENSG00000244734.2	ENSG00000223609.3	ENSG00000060138.8	ENSG00000104903.4	ENSG00000137198.5	ENSG00000105701.11	ENSG00000158856.13	ENSG00000147454.9	ENSG00000169877.5	ENSG00000100225.13	ENSG00000107262.12	ENSG00000090013.5	ENSG00000108309.8	ENSG00000013306.11	ENSG00000162366.3	ENSG00000124098.9	ENSG00000132819.12	ENSG00000214253.4	ENSG00000136732.10	ENSG00000082146.8	ENSG00000159346.8	ENSG00000143774.12
Gene expression stats (Y^T * Y): 
324.073016144	183.072982968	176.832910931	196.732320301	196.652882781	240.825983261	170.098687077	156.439537686	226.203588305	160.796240809	179.745487359	222.665917455	234.35860504	199.519799069	154.359031074	197.72688248	197.629689066	168.926369718	158.481936836	224.022937551	204.470859307	221.848213553	183.34937111	164.466720833	244.944238171	221.74377403	214.820093822	208.012972867
183.072982968	324.073016144	206.540050925	238.628408825	196.53907451	232.047425025	198.795815421	241.30087513	211.076232609	185.651715507	179.808246656	234.424280308	230.027708728	211.195606394	242.960805795	199.998053706	190.358238224	228.073189886	159.810641128	237.057683805	187.957001705	228.705252878	211.71095929	191.097807987	238.129964447	198.098884904	185.125894831	228.917642891
176.832910931	206.540050925	324.073016144	202.687969035	215.57096051	225.528051602	216.868625973	190.725224707	222.322853717	183.542170103	204.956295953	237.661558478	230.574762217	174.355846873	200.804804788	233.926048962	221.658365042	198.850516261	171.747612627	259.198954635	175.826584513	242.270609122	205.317897446	160.606753303	204.099347071	197.51513762	192.207063076	193.581342837
196.732320301	238.628408825	202.687969035	324.073016144	202.686967474	262.03314964	204.733271398	205.878584801	212.118676851	237.451206426	207.941996697	230.629516327	226.542271011	222.950977866	212.568609424	195.733409727	196.07278122	210.54962231	203.979175688	233.958631249	230.363953828	227.621407076	216.450625469	214.759681786	249.14078737	198.452331199	196.779612717	230.104764813
196.652882781	196.53907451	215.57096051	202.686967474	324.073016144	246.577737678	222.631642134	197.878032352	238.80026359	184.100625964	229.863511487	208.264760792	238.376007188	205.417915553	214.229952378	208.193599716	224.393000723	224.558854713	180.039976083	245.055579359	184.817373412	253.220038125	216.196651791	216.707165052	217.733847796	250.40878158	221.200636011	188.805636413
240.825983261	232.047425025	225.528051602	262.03314964	246.577737678	324.073016144	231.483443469	218.269285578	248.384384973	235.62370727	232.073736226	281.896741786	276.76260148	227.005324576	229.949865602	240.84853077	253.856970874	222.376056906	215.655484141	284.567897289	236.524762346	267.182144552	246.548857354	220.892248153	285.00147338	246.818599483	240.742197693	250.980952865
170.098687077	198.795815421	216.868625973	204.733271398	222.631642134	231.483443469	324.073016144	243.355357325	250.652687724	172.625404616	230.311483258	224.030603483	241.377373637	204.544264713	247.479312191	233.203668436	225.559228881	207.836600078	177.88898376	247.006238232	173.671828676	260.445328476	208.786553172	192.650628017	222.882314163	256.748905837	250.933084782	192.710219508
156.439537686	241.30087513	190.725224707	205.878584801	197.878032352	218.269285578	243.355357325	324.073016144	236.914511896	191.009849749	237.608618016	198.377078307	253.88952534	180.834309451	310.409148102	232.000089076	202.056905376	245.696692054	180.704219627	245.231201849	176.73415862	252.045393162	241.698485257	185.031202317	222.249403605	235.116740061	228.378382966	192.678374108
226.203588305	211.076232609	222.322853717	212.118676851	238.80026359	248.384384973	250.652687724	236.914511896	324.073016144	183.746236389	248.131771777	220.131432955	281.446118184	217.331626528	235.221721365	245.757972818	227.147876456	224.894111498	180.504115962	263.092264761	194.871536454	281.562686283	233.438847897	196.097605417	245.757149983	274.685834813	273.568270604	220.580939387
160.796240809	185.651715507	183.542170103	237.451206426	184.100625964	235.62370727	172.625404616	191.009849749	183.746236389	324.073016144	215.927631516	212.12988125	229.611772191	187.0836608	191.262831153	201.102115528	204.737788985	193.614325607	249.270741864	223.701409069	254.78134503	213.238657521	224.005537464	186.701453372	227.260937213	201.761687767	180.16248566	167.167067604
