Tissue	wholeblood
N_samples	334
Chr	2
Gene	ENSG00000082146.8
SNP	rs12621695
Gene_list	ENSG00000103148.11	ENSG00000206177.2	ENSG00000206172.4	ENSG00000086506.2	ENSG00000099804.4	ENSG00000172270.14	ENSG00000125818.13	ENSG00000063854.8	ENSG00000167671.7	ENSG00000244734.2	ENSG00000223609.3	ENSG00000213934.5	ENSG00000060138.8	ENSG00000103342.8	ENSG00000104903.4	ENSG00000137198.5	ENSG00000170315.9	ENSG00000105701.11	ENSG00000158856.13	ENSG00000147454.9	ENSG00000104765.10	ENSG00000100325.10	ENSG00000171552.8	ENSG00000234745.5	ENSG00000169877.5	ENSG00000100225.13	ENSG00000107262.12	ENSG00000198876.8	ENSG00000090013.5	ENSG00000004939.9	ENSG00000108309.8	ENSG00000013306.11	ENSG00000065978.13	ENSG00000166947.7	ENSG00000198336.5	ENSG00000162366.3	ENSG00000087086.9	ENSG00000124098.9	ENSG00000132819.12	ENSG00000133742.9	ENSG00000145335.11	ENSG00000180628.10	ENSG00000182512.4	ENSG00000214253.4	ENSG00000119950.16	ENSG00000088992.13	ENSG00000136732.10	ENSG00000136819.10	ENSG00000172331.7	ENSG00000133606.6	ENSG00000143416.16	ENSG00000082146.8	ENSG00000159346.8	ENSG00000143774.12
Gene expression stats (Y^T * Y): 
324.073016144	183.072982968	176.832910931	196.732320301	160.789042704	138.283131908	208.88521346	196.652882781	240.825983261	170.098687077	156.439537686	138.229157855	226.203588305	169.738114568	160.796240809	179.745487359	152.839706806	222.665917455	234.35860504	199.519799069	122.418103271	206.356865944	186.80979832	-164.02129111	154.359031074	197.72688248	197.629689066	162.310912968	168.926369718	168.813245578	158.481936836	224.022937551	193.270316522	148.636314013	207.553714321	204.470859307	-152.574564161	221.848213553	183.34937111	139.292005301	171.899700359	187.192749027	148.430987405	164.466720833	149.867642896	175.527252578	244.944238171	161.32473834	123.004802135	172.91971089	197.220797375	221.74377403	214.820093822	208.012972867
183.072982968	324.073016144	206.540050925	238.628408825	172.570560096	212.061134069	154.821335543	196.53907451	232.047425025	198.795815421	241.30087513	169.074854254	211.076232609	161.17946996	185.651715507	179.808246656	177.964351036	234.424280308	230.027708728	211.195606394	157.055653988	132.392156599	201.929686549	-183.037363251	242.960805795	199.998053706	190.358238224	124.149379706	228.073189886	202.241761729	159.810641128	237.057683805	145.478796912	153.300255289	204.22898354	187.957001705	-153.105016113	228.705252878	211.71095929	210.584661519	189.75414732	163.60269304	174.859499654	191.097807987	119.923009351	163.344315443	238.129964447	142.379874106	151.867064682	189.1632407	207.268791847	198.098884904	185.125894831	228.917642891
176.832910931	206.540050925	324.073016144	202.687969035	207.946895877	215.529684765	216.527835436	215.57096051	225.528051602	216.868625973	190.725224707	158.55419554	222.322853717	193.334087419	183.542170103	204.956295953	201.433771638	237.661558478	230.574762217	174.355846873	167.864436399	200.103466184	229.257693274	-209.637968561	200.804804788	233.926048962	221.658365042	177.681303074	198.850516261	187.475105613	171.747612627	259.198954635	143.796021655	167.509408607	177.317878641	175.826584513	-219.924092915	242.270609122	205.317897446	173.31562414	212.754134674	200.992210728	182.020307983	160.606753303	140.891202578	182.154428231	204.099347071	186.141147411	163.640997193	207.995616329	216.28850267	197.51513762	192.207063076	193.581342837
196.732320301	238.628408825	202.687969035	324.073016144	181.421105993	177.059254554	161.764450543	202.686967474	262.03314964	204.733271398	205.878584801	151.324328408	212.118676851	157.827399632	237.451206426	207.941996697	177.255780179	230.629516327	226.542271011	222.950977866	149.174341798	139.360539818	192.560721411	-181.589912533	212.568609424	195.733409727	196.07278122	146.346921915	210.54962231	179.322333289	203.979175688	233.958631249	153.228492086	130.163411224	177.679714049	230.363953828	-136.855845539	227.621407076	216.450625469	181.700255817	160.363985449	145.599409903	192.575177683	214.759681786	145.417565965	142.78617651	249.14078737	144.771957148	123.144688839	183.047536424	182.202065483	198.452331199	196.779612717	230.104764813
160.789042704	172.570560096	207.946895877	181.421105993	324.073016144	230.9437571	189.902595017	232.868225968	234.092425785	205.769719613	191.09069041	153.4256014	198.007971342	229.863853844	172.148263514	219.912351947	172.495072206	211.429335617	228.380408268	175.162854108	176.431871299	212.768826594	228.311150401	-197.15247041	207.404345832	208.178206827	231.946117739	204.091710933	178.126562132	202.724617024	180.222254559	247.363085857	118.091604474	205.923670396	171.247937476	154.70670172	-188.089249569	235.069490098	226.651766888	182.849500323	220.311080156	185.682972152	212.691923359	208.602709352	172.346793533	193.221801012	179.512138319	217.494589914	191.95242416	208.075683752	237.866471493	205.886472149	206.009346462	184.820081816
138.283131908	212.061134069	215.529684765	177.059254554	230.9437571	324.073016144	176.213838575	185.141526577	206.637307331	183.310569083	236.061998677	144.551986654	206.37116184	194.927111228	188.607318339	216.81208919	204.331259218	210.253395181	242.846960945	140.038207571	194.530131771	162.775986499	243.497454566	-169.255989968	240.181490522	215.797069481	181.0167699	164.223214869	217.24246539	241.054931153	173.537214679	243.426815555	101.562108302	190.554614186	146.008598103	162.780563945	-147.24101094	230.59749007	243.803350661	231.532499415	224.525608997	133.348557228	211.427956523	159.031597997	133.543706965	148.186452978	191.878282823	168.590224526	200.892910556	218.516691828	245.794231232	195.704228575	184.176015385	178.475674733
208.88521346	154.821335543	216.527835436	161.764450543	189.902595017	176.213838575	324.073016144	228.432837672	218.303700314	175.214637077	160.212512384	140.939136198	215.482655164	192.914694017	158.840367855	181.335544346	182.787706341	205.174300336	228.926973133	172.477295132	134.667041612	239.296147439	208.552116305	-181.15019891	167.736820037	206.449973568	224.237230712	176.515324419	203.811816165	201.786547225	131.545196204	245.415686211	193.50319165	180.10772488	193.624904723	174.089774239	-177.739797708	220.999539745	194.37040638	146.708043985	200.679230396	206.427163612	160.130681133	160.169443824	124.128569086	198.599389733	205.70319082	197.94084672	140.769009308	199.575838879	216.47202263	218.408571256	206.42563662	165.546727124
196.652882781	196.53907451	215.57096051	202.686967474	232.868225968	185.141526577	228.432837672	324.073016144	246.577737678	222.631642134	197.878032352	161.120682652	238.80026359	216.088766459	184.100625964	229.863511487	190.331658043	208.264760792	238.376007188	205.417915553	170.61248335	245.20198919	222.509920308	-209.704389855	214.229952378	208.193599716	224.393000723	210.492997922	224.558854713	211.544168779	180.039976083	245.055579359	174.73306832	203.449905403	194.770202391	184.817373412	-208.2171791	253.220038125	216.196651791	184.459844835	220.979721982	185.086008581	212.432095797	216.707165052	176.35315144	221.519507754	217.733847796	198.960290371	183.741577056	214.46624952	237.076192393	250.40878158	221.200636011	188.805636413
240.825983261	232.047425025	225.528051602	262.03314964	234.092425785	206.637307331	218.303700314	246.577737678	324.073016144	231.483443469	218.269285578	164.415020408	248.384384973	212.516886656	235.62370727	232.073736226	202.253498495	281.896741786	276.76260148	227.005324576	183.346405672	215.622315543	237.904745144	-214.278447968	229.949865602	240.84853077	253.856970874	193.710459005	222.376056906	208.017021024	215.655484141	284.567897289	184.642703003	173.138746451	210.88030256	236.524762346	-178.706759361	267.182144552	246.548857354	198.74436352	216.072693745	212.206889683	202.071407904	220.892248153	172.651894986	200.694191994	285.00147338	195.503808751	153.762312085	214.999536973	237.02271965	246.818599483	240.742197693	250.980952865
170.098687077	198.795815421	216.868625973	204.733271398	205.769719613	183.310569083	175.214637077	222.631642134	231.483443469	324.073016144	243.355357325	214.787913278	250.652687724	217.992090911	172.625404616	230.311483258	230.562406818	224.030603483	241.377373637	204.544264713	219.963675286	182.547422773	251.352113469	-230.337321403	247.479312191	233.203668436	225.559228881	217.849843185	207.836600078	196.761060412	177.88898376	247.006238232	177.100517116	182.216426656	196.172017722	173.671828676	-217.942529987	260.445328476	208.786553172	220.685524673	260.840971132	198.317588348	207.231431191	192.650628017	186.126960792	183.438340812	222.882314163	222.054725729	200.005266844	229.228241091	244.811515703	256.748905837	250.933084782	192.710219508
156.439537686	241.30087513	190.725224707	205.878584801	191.09069041	236.061998677	160.212512384	197.878032352	218.269285578	243.355357325	324.073016144	193.117633984	236.914511896	203.766268704	191.009849749	237.608618016	248.145484826	198.377078307	253.88952534	180.834309451	213.957663588	164.423068218	259.697781413	-209.745594801	310.409148102	232.000089076	202.056905376	187.429153878	245.696692054	244.254108461	180.704219627	245.231201849	151.997452127	210.986683816	176.792907967	176.73415862	-174.392105421	252.045393162	241.698485257	289.607612375	250.138078247	154.929172585	225.512417644	185.031202317	140.027957716	168.148402693	222.249403605	182.406975055	208.389272671	240.11550335	267.227904832	235.116740061	228.378382966	192.678374108
138.229157855	169.074854254	158.55419554	151.324328408	153.4256014	144.551986654	140.939136198	161.120682652	164.415020408	214.787913278	193.117633984	324.073016144	183.34333719	169.28391074	129.835025926	155.401945628	170.012376318	167.150695984	184.713681485	167.145139264	165.419681341	148.462229168	200.018516802	-178.387819935	194.308829839	180.01354544	174.813045377	152.453935844	161.070124378	164.04008508	123.570190775	193.792416474	134.357113085	134.71950699	161.335400843	132.429343244	-175.875548057	204.248194374	160.597030207	169.496014898	205.033061671	175.959352882	142.655827825	140.177986129	122.698229357	171.257152956	160.866062377	160.908300815	149.090534826	184.120517972	197.676201368	201.39142278	180.391764673	154.697991689
226.203588305	211.076232609	222.322853717	212.118676851	198.007971342	206.37116184	215.482655164	238.80026359	248.384384973	250.652687724	236.914511896	183.34333719	324.073016144	229.588468581	183.746236389	248.131771777	237.493081895	220.131432955	281.446118184	217.331626528	211.130722034	213.58257584	258.872757434	-205.080745958	235.221721365	245.757972818	227.147876456	208.864862277	224.894111498	224.678298263	180.504115962	263.092264761	215.651370473	184.517681013	184.213312595	194.871536454	-209.547680502	281.562686283	233.438847897	229.171584962	265.612498496	182.527089291	222.60479197	196.097605417	204.167378747	178.859704036	245.757149983	215.871339533	189.168761152	254.787667711	268.207807142	274.685834813	273.568270604	220.580939387
169.738114568	161.17946996	193.334087419	157.827399632	229.863853844	194.927111228	192.914694017	216.088766459	212.516886656	217.992090911	203.766268704	169.28391074	229.588468581	324.073016144	178.655275683	238.510158826	207.339168763	198.14521154	245.092130574	175.79476185	201.802043621	228.367424714	263.64656945	-182.853482843	210.63991608	236.338227764	231.385762404	248.964322902	194.549771603	227.208281914	199.791626957	244.088139075	126.853293847	229.796410624	185.262677774	167.228153611	-193.783068232	255.424529084	233.503924759	195.26736161	252.302122633	193.826204867	247.87874478	193.752448953	203.637372663	176.459053381	178.735148785	207.725681274	239.795323079	242.972425806	247.216329619	256.280235776	227.0411068	150.312504524
160.796240809	185.651715507	183.542170103	237.451206426	172.148263514	188.607318339	158.840367855	184.100625964	235.62370727	172.625404616	191.009849749	129.835025926	183.746236389	178.655275683	324.073016144	215.927631516	191.832361955	212.12988125	229.611772191	187.0836608	165.127120827	164.36845204	215.481091131	-169.463860032	191.262831153	201.102115528	204.737788985	195.895687935	193.614325607	195.764121486	249.270741864	223.701409069	108.766052908	171.869189252	151.204855644	254.78134503	-138.019595595	213.238657521	224.005537464	175.443108338	164.371763379	145.218037296	187.356309101	186.701453372	127.643218566	165.870910035	227.260937213	125.958683259	135.827939029	198.732196357	172.843504333	201.761687767	180.16248566	167.167067604
179.745487359	179.808246656	204.956295953	207.941996697	219.912351947	216.81208919	181.335544346	229.863511487	232.073736226	230.311483258	237.608618016	155.401945628	248.131771777	238.510158826	215.927631516	324.073016144	226.165667984	197.878538996	261.05480215	182.596683359	219.86001724	202.674873621	272.06667432	-180.700416383	237.868341822	224.065066105	218.281429255	247.689642196	204.679791003	225.025696501	217.360779947	247.520793916	118.383514123	238.220465571	157.696103169	198.507499275	-196.841357784	246.768568812	251.594350174	226.099350463	241.571440749	150.671105113	288.02104715	226.59543711	196.803889662	173.245211515	205.462269929	215.782813473	229.755630581	258.576248128	260.999189422	250.180776082	243.124504864	173.151307483
152.839706806	177.964351036	201.433771638	177.255780179	172.495072206	204.331259218	182.787706341	190.331658043	202.253498495	230.562406818	248.145484826	170.012376318	237.493081895	207.339168763	191.832361955	226.165667984	324.073016144	175.202469683	236.738913575	170.88281456	186.785953823	188.152580919	246.417518178	-179.883545048	242.110219104	218.235680176	191.634686566	196.755801472	207.905415813	202.804416754	178.327592285	229.746144746	152.664140233	175.615980511	159.330129013	179.44996764	-174.782167467	236.87952787	206.264723602	213.679170706	233.035586943	147.092565951	200.053350988	162.571139507	141.295786102	157.378685306	202.300368764	177.790964974	176.177839065	225.737696904	236.207032862	227.546329964	216.209711001	158.384615567
222.665917455	234.424280308	237.661558478	230.629516327	211.429335617	210.253395181	205.174300336	208.264760792	281.896741786	224.030603483	198.377078307	167.150695984	220.131432955	198.14521154	212.12988125	197.878538996	175.202469683	324.073016144	259.217180625	202.462387222	169.30143706	190.842864577	229.429815219	-193.257660404	210.383193255	238.593661664	234.230712903	167.938060258	201.484948257	194.871991339	190.668418007	281.165607361	156.798372139	158.592329568	220.816962713	206.202466332	-164.425138065	256.217327634	214.372411201	182.136517005	206.723848904	221.165315344	170.311710198	184.607650806	143.714843525	183.439701477	263.561293683	183.682051259	153.251931198	192.540557361	221.678098274	218.188218628	207.016019239	233.352313713
234.35860504	230.027708728	230.574762217	226.542271011	228.380408268	242.846960945	228.926973133	238.376007188	276.76260148	241.377373637	253.88952534	184.713681485	281.446118184	245.092130574	229.611772191	261.05480215	236.738913575	259.217180625	324.073016144	218.158852974	221.808468729	216.09980979	289.811045818	-210.585745554	251.914735935	274.0713634	259.997705354	224.926351956	234.409223133	263.565526951	212.287986142	298.468116339	189.131525207	223.138898022	200.729462741	240.981413208	-208.70186925	289.833445903	267.172373134	245.966205578	268.717376474	215.970315783	236.498506394	210.755476667	176.394031323	205.28375509	268.066892611	217.523618463	202.469137332	273.230215245	277.150376723	282.225228539	267.708784374	229.586378444
199.519799069	211.195606394	174.355846873	222.950977866	175.162854108	140.038207571	172.477295132	205.417915553	227.005324576	204.544264713	180.834309451	167.145139264	217.331626528	175.79476185	187.0836608	182.596683359	170.88281456	202.462387222	218.158852974	324.073016144	150.466261479	163.448543094	183.062784841	-162.652603801	193.173668751	199.745659744	217.861434664	159.904653526	179.485015635	170.466352747	191.011931289	215.692276429	185.027188865	141.125011538	208.207716926	214.892221277	-160.656069761	222.561488982	177.746606528	172.778215504	177.569574757	194.773525295	172.257258676	200.279261491	131.349986843	180.407515325	231.260258643	157.833560731	124.178990641	187.909634062	183.556468302	214.040058249	218.584072196	220.900476977
122.418103271	157.055653988	167.864436399	149.174341798	176.431871299	194.530131771	134.667041612	170.61248335	183.346405672	219.963675286	213.957663588	165.419681341	211.130722034	201.802043621	165.127120827	219.86001724	186.785953823	169.30143706	221.808468729	150.466261479	324.073016144	154.052879646	239.506335507	-164.924881774	219.358164198	207.825568988	196.384873203	212.001964205	178.02917469	201.059360602	188.967751532	209.870206674	129.069202134	192.439998526	135.447702704	151.776482869	-172.412823307	226.97240911	201.697246315	212.813518402	234.037872057	138.607982308	209.686268135	168.399205824	187.712782123	152.086770514	172.010728316	182.267479769	218.086035115	227.628926624	229.708163177	226.690308907	224.833119438	161.392486561
206.356865944	132.392156599	200.103466184	139.360539818	212.768826594	162.775986499	239.296147439	245.20198919	215.622315543	182.547422773	164.423068218	148.462229168	213.58257584	228.367424714	164.36845204	202.674873621	188.152580919	190.842864577	216.09980979	163.448543094	154.052879646	324.073016144	218.503886166	-185.994686942	171.678414618	209.426144874	222.385472917	226.049608701	180.864260785	189.204273003	163.015362578	233.920156313	167.383484833	212.949518042	205.864841125	161.417807	-191.227101553	225.089636935	188.476491305	146.642278854	211.754905768	197.528997179	182.284432938	169.645615804	162.793310529	217.942848281	190.023984662	203.640257333	178.160565227	194.817872904	226.909681907	235.627960657	204.413743123	141.85046089
