Tissue	braincortex
N_samples	95
Chr	1
Gene	ENSG00000142676.8
SNP	rs34032899
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000116251.5	ENSG00000161970.8	ENSG00000166441.8	ENSG00000132639.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000163032.7	ENSG00000105640.8	ENSG00000105649.5	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000142676.8	ENSG00000198242.9	ENSG00000122026.6	ENSG00000180354.11	ENSG00000128245.10	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000160014.12	ENSG00000047849.17	ENSG00000160307.5	ENSG00000063177.8	ENSG00000087086.9	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000064787.8	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000092841.14	ENSG00000108387.10	ENSG00000008988.5	ENSG00000196531.6	ENSG00000103034.10	ENSG00000168309.12	ENSG00000083845.4	ENSG00000139970.12	ENSG00000171858.13	ENSG00000014641.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000137818.7	ENSG00000172809.8	ENSG00000021300.9	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000167526.9	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000163399.11	ENSG00000118181.6	ENSG00000154096.9	ENSG00000089157.11	ENSG00000154146.8	ENSG00000136942.10	ENSG00000197958.8	ENSG00000136854.13	ENSG00000106976.14	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000145425.5	ENSG00000177954.7	ENSG00000160781.11	ENSG00000128656.9	ENSG00000204628.7	ENSG00000182899.10	ENSG00000159176.9	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
87.3684685627	74.5756102197	63.4519321908	60.5018340054	72.951586699	54.6253189061	48.4964979393	65.3203929436	-51.589036345	66.9378243928	48.8112615416	-52.7283321052	65.7741096674	-33.019344832	63.5614836849	59.0309260289	64.4745936653	66.4048372804	72.9023199376	68.3566724443	28.0433128305	-52.8344158034	62.539265512	62.6010465362	40.8319961814	62.2229346732	72.2880466033	51.001854887	58.3542105122	73.931235652	45.197463721	77.4304615897	64.8840143354	77.4765238949	67.3881445365	61.9781319565	46.5556274715	57.4885229647	-41.1273217033	36.9667979167	58.3212273353	62.0791717621	54.4828045204	75.9864731568	69.1764258117	61.1040956821	59.1061509473	39.9551941245	56.7868905814	66.0708741567	62.7355098283	70.2738056986	65.6885343476	58.3479443578	37.6210484027	51.3198355076	44.4158838729	-46.2839064733	52.1535814072	54.5485731772	-59.2689925465	61.7562482754	-58.4336224533	75.7908058111	44.9323831551	79.4921406066	77.5682845955	57.8429134852	30.8353864529	65.6090450346	53.1090173128	62.1311948321	68.5460376893	33.2033598382	64.2059647284	54.6830056461	37.4290728452	51.4439421548	26.0215530997	-45.5755781894	55.972251078	-49.6026918534	42.09424132	-36.8807431614	67.1423344969	61.8040223799	-54.297113018	-47.0140428088	60.8175120771	54.0927518667	66.6748486455	71.1367795659	53.7649840818	38.0516267959	41.3633725413	47.9472971362	-55.135531636	35.9209382232	58.9406939979	45.2871017255	60.2051516567
74.5756102197	87.3684685627	69.013242566	59.7221535659	77.6826602537	38.2350462726	48.9115749236	68.0132327634	-54.1000941546	67.6418498249	53.8955945029	-54.1466450998	77.0320623423	-38.8706151029	62.6759225194	62.6038201961	65.5989160039	67.2894954368	69.5795598495	54.9748112962	31.4794011495	-56.8227431551	63.3690913604	72.0856170877	46.9276384006	61.8871808819	71.7301067479	57.3891414642	58.5525591745	78.3175457607	49.625074075	71.0800436395	69.8254640206	79.4919221207	67.7269537508	66.0535627172	43.8021867103	61.3822149756	-47.2422409166	36.4497960207	53.0547936247	75.7539255802	62.1117861529	75.5562330658	72.585422821	68.948431364	64.2840929013	43.9469355037	60.3268374832	73.0151245346	62.8879044003	78.1114030919	65.6609314477	50.7317695847	41.7864248305	56.6076455405	42.1200235952	-49.8039368269	54.0780431264	65.4548355812	-58.7236324497	70.4344516752	-56.8291476916	78.1912152615	47.0071432978	79.7312366023	76.3932685713	53.0804448255	33.3878772779	66.8170057147	54.3708540527	62.8243907029	79.8817020769	28.3815316107	64.030383628	59.9784697542	46.1238866114	57.1674022548	35.3588829621	-51.2273962045	58.103681294	-52.9771287527	50.1331465506	-34.6054649971	76.8312728485	59.8112792903	-53.8733938026	-46.8726208626	63.9043202473	53.9687732113	61.6294536055	72.9696703511	59.0455535073	41.2280226934	55.3351915457	48.7008741527	-55.8389497581	40.7828786425	62.3953410457	42.2085311217	65.7910758893
63.4519321908	69.013242566	87.3684685627	57.8759828768	65.9492254729	36.0343623785	44.7309923473	59.0707872545	-54.0841548401	61.7190394111	48.4552775681	-55.1206331114	69.0380604781	-34.798388183	67.7946134652	59.3353427854	60.122697234	63.5444235428	59.7934155376	55.1985986679	35.3263059084	-48.1675155407	63.0456460262	65.0654265439	51.0455412167	56.6682579126	65.2017369382	65.1883449335	58.2417751775	71.659161283	49.7224490846	62.2163923699	59.9577829438	74.2150299697	58.4909200087	60.1503379683	43.8547579217	58.8086639846	-36.4229792376	41.6449322451	40.8144417566	66.2507031419	58.3646355756	71.346303718	67.0159616102	59.0695422066	60.2042990605	40.5067554202	48.6742844701	62.7384553579	55.5850325017	70.1888853214	60.8138860716	55.529290741	35.5540159839	55.6615235075	36.7813602799	-48.6648222615	49.0905021955	62.278756425	-51.5727786593	55.2257193282	-55.5481692355	68.1908775702	53.2056220114	67.3726459539	64.4586917594	41.2433630833	37.6564654249	63.3211731228	44.4625340917	56.8843019132	67.5647810206	37.9971735114	56.0728829592	55.7012826829	41.5849611416	46.8737908552	41.6708698549	-42.2894928768	48.6106832159	-42.7629459844	60.4584124027	-26.3684408463	62.6330067173	52.7135197223	-51.209264945	-41.8265117566	60.5077965632	61.5576392679	54.1331082551	70.4376147344	52.348843137	41.8351454228	51.2213520971	39.3649196719	-52.1760977352	56.8022844973	50.929816467	33.7389596824	53.1541199815
60.5018340054	59.7221535659	57.8759828768	87.3684685627	67.574238295	52.4949086812	69.0353883395	69.1711065608	-38.0109102724	77.1198223751	68.5672487284	-31.9412508857	63.2364874741	-48.3035388819	57.8513444488	73.7960302243	72.42184159	66.3814274746	69.3060770425	45.6444236389	21.9548220844	-34.4249456231	73.983472428	66.5122455666	54.4442305679	73.2205725801	67.7705890437	64.3940480714	65.3927122348	71.1185799417	76.3047132941	69.0698862792	75.6602725688	68.3544958095	57.0769891868	73.6119431404	66.6669016562	73.3640631897	-40.2688230225	26.8369534614	37.1543764411	65.7905213657	50.3911158142	66.6666743474	73.5449980003	67.0334053873	64.1883422999	22.8321628341	72.3373625588	60.3431005836	69.6570545371	57.1227634702	67.4141659881	44.5536375656	16.5353979432	70.0287372102	69.2291216394	-51.9637763412	54.089830095	63.3204593475	-41.0650980064	69.6648140896	-40.827175181	63.0852322579	63.7479344653	63.7626633317	72.6795435057	36.3221996116	58.0701671599	68.2477815178	72.6363858473	66.7109408114	59.7712312442	58.4022133064	67.3526657213	78.2333346355	59.5817848755	71.9446283674	60.3407477546	-47.5400551183	68.2400454212	-52.4375282339	62.9408778259	-46.2131102046	70.5635779494	63.0229998483	-51.8312947759	-54.020881671	60.802255964	66.6521803215	48.8938616494	66.9377533639	58.5414163138	62.6786018336	55.891588139	19.5913012058	-29.259212249	56.0614331593	77.5632039495	32.8616150601	55.0514541386
72.951586699	77.6826602537	65.9492254729	67.574238295	87.3684685627	44.1261293555	48.9939667694	65.2765216306	-47.2337637038	68.2959829207	52.1104649019	-45.3365591283	72.6115421162	-28.8859360285	64.1452570596	61.524766444	61.1209415933	60.9921061002	68.3944074909	54.0581937201	17.0958718052	-45.3672959799	67.3358467464	70.4447604784	47.5147948875	65.332953227	66.4235008141	57.4596322932	60.5514702964	73.7393977834	60.9265817454	69.6981054359	73.3389619738	76.5187213167	64.0012561362	64.7087653121	44.0327357368	62.6080795243	-37.6518667607	23.7029344545	42.7184583714	72.1241759006	53.0437121829	71.9484677691	69.7066474171	63.5063671583	63.703560884	27.7192972707	60.5363815427	68.9713330019	59.619580668	70.295492761	68.6844184067	47.3483806994	23.9972263309	53.745812487	45.1116452513	-43.5706596274	54.2675378941	63.087817598	-50.4882698744	71.6093349577	-49.729692791	77.5419782574	45.1225779758	75.5278681227	76.0698632294	41.1807516107	34.2036979717	63.9216195868	55.6588736224	58.1659696186	72.7937439047	31.7250829884	58.0819110769	64.2732957779	47.6405276877	58.7227590668	36.7697176892	-45.8983440378	57.4581784813	-48.3397482104	50.8457119603	-31.4776146393	74.8373485753	62.8669385285	-54.9745301521	-40.7977697103	55.5847879232	60.013142613	54.6153582018	74.6853312027	60.6103991567	41.9361635927	45.6810926007	34.986580066	-44.3180236066	46.423943067	67.6243024682	34.5276231891	56.8485970799
54.6253189061	38.2350462726	36.0343623785	52.4949086812	44.1261293555	87.3684685627	58.7475493759	47.0405392971	-12.3427584042	54.8043966519	49.468673369	-15.0252323426	44.4504913655	-20.03328166	54.2332826327	54.7146704357	50.1594224884	53.876064407	53.533344977	51.4854506507	28.6335477633	-9.16495354021	49.8615805175	47.4446920161	49.4238705399	60.5249937013	51.6126708552	41.1882514717	50.7013181958	47.5560603796	51.0193875806	56.6405595009	51.5542549677	46.356009243	27.4164423254	49.4568962317	46.123628913	53.4392456196	-3.18572860115	35.1244044286	29.4986458694	33.7682258269	25.4021017426	51.6982192796	45.8452656055	44.7943858081	47.0621852738	23.1862853627	46.2660075002	43.4792276341	61.7535355592	43.6570271026	52.3131844747	42.4393454405	18.9842817518	44.2497868052	54.2228057271	-16.1065987562	23.3314993506	48.219762884	-17.9509739195	42.670606933	-25.5394732705	48.2533237221	53.3912071608	45.1909836287	52.3521961685	23.5929169084	53.7011663101	54.8124460807	51.8305489484	55.9581250321	42.1612127435	56.4637205084	50.5615869507	48.5670448342	53.1432793374	44.197809385	44.6212356704	-24.4192754474	44.7906961983	-17.7765758469	36.2200654814	-19.4149468486	39.7499084819	56.5426368827	-19.5460147212	-25.0802001957	49.681550925	55.0664798115	43.9992882389	46.7758463443	40.587603342	57.2587509533	32.6101835103	20.2106718907	-20.1187278063	32.4747801601	52.9933213061	13.6384808181	51.691003802
48.4964979393	48.9115749236	44.7309923473	69.0353883395	48.9939667694	58.7475493759	87.3684685627	71.5156706112	-28.2779293952	76.2072331675	79.2961639045	-26.2079388654	56.6482867355	-55.7158746811	57.6494802025	75.4269872692	74.009350534	69.2714450708	68.0861316462	39.0568535044	45.3876745715	-30.8307513316	68.5468672959	66.6055039694	64.5261719931	70.7144983432	66.390231409	64.4952530073	62.4165881083	58.9620927394	68.6026191404	61.6683581213	73.8768514448	56.1125786805	38.731322164	72.2983835854	65.5249258227	75.3003946533	-37.9564631845	43.3381421748	42.7947088701	59.4804046919	47.4730271672	57.5205730013	66.3503078661	69.5828285881	59.6884296598	38.0251217441	76.0783564633	51.7746940379	79.5277651156	57.044004877	62.8933687514	31.9297041405	31.2617654263	73.8500768937	76.5515826969	-46.4903704887	47.664421416	62.9046011718	-33.3224348406	58.1067497065	-29.3962111263	48.5410155079	70.6133152826	52.0688846912	62.8460999446	39.6178252647	74.9812378721	68.9228064268	78.9131290668	68.4895540268	53.4593341677	71.1568488388	75.2539251772	74.3625322077	59.6548891312	76.9813864305	72.6131932333	-54.5599539347	73.9928121549	-50.1109464525	62.1299707316	-53.0397147791	64.8014035917	65.6621205885	-41.0116011032	-53.9701639664	70.1410801221	66.2328569061	41.0471814042	52.5050623624	55.2523601422	78.4286966001	66.2845794062	30.9905648688	-26.5683887731	47.5101492024	74.5208250132	33.2721948101	55.3812440313
65.3203929436	68.0132327634	59.0707872545	69.1711065608	65.2765216306	47.0405392971	71.5156706112	87.3684685627	-50.5143514707	76.5377775078	72.0483476962	-49.3636453785	68.4759951227	-59.2478359759	60.2440863396	76.2182204707	78.0619751446	77.9910848501	73.6587269358	45.8740049115	41.2739303508	-54.0377234394	74.3300516463	74.0354847676	56.4408524601	67.0545184619	77.2958807408	63.8507313866	69.0207641024	72.5846710624	61.8880373634	69.2764307483	77.9733774182	72.594403453	58.6176443098	77.9653408979	60.8937374002	72.7300575741	-54.2884724569	42.3145524265	57.7345727631	73.9035568878	61.7842193424	71.8693279262	76.4705879884	76.7005065795	67.3839878005	45.8765992507	76.2127580604	67.062571194	74.8086680722	70.6568755904	68.1747347545	49.8928071429	41.8613796968	73.0419834905	68.0097958445	-57.9643344408	57.5761072665	66.5977227457	-55.5195370926	64.8548415963	-48.3034291483	66.3206211531	62.1035881764	71.4395867243	72.8758109582	55.1429041454	55.091468402	73.0626271699	75.3901927704	68.2794026625	69.2859318387	53.097344201	79.7635960099	74.5403023025	49.8224945791	75.5697164208	56.0588729374	-64.2449382242	75.3766640571	-65.3817830149	61.3791689718	-55.5034829211	78.7311100273	68.6921453434	-59.037376743	-64.3709012419	74.8383327343	64.0158818537	52.3261752792	67.047768858	61.2215100986	63.9627278307	68.7421432151	47.2592818732	-50.9526908501	50.699927176	74.5614622182	50.9739245732	60.2753466113
-51.589036345	-54.1000941546	-54.0841548401	-38.0109102724	-47.2337637038	-12.3427584042	-28.2779293952	-50.5143514707	87.3684685627	-50.1674900481	-34.9702418866	81.9425525812	-48.3036189746	58.9006694904	-35.1553440634	-45.6945101416	-55.6138751627	-56.0584849473	-57.526363472	-47.4609865214	-30.0813819324	72.4947642655	-52.470059948	-47.4499658382	-23.3891277028	-39.3581716423	-56.9781360923	-46.1244720068	-44.744300913	-57.3473500294	-31.6266324746	-54.7555821313	-45.0429778843	-62.1768831278	-55.3594615621	-50.1272037284	-34.4755557401	-48.0772895251	69.2165620959	-33.5743295583	-57.8959578195	-58.8790083491	-56.8124191722	-61.7266716616	-59.5372893497	-48.0524757991	-38.1811451073	-39.9070976128	-41.777487324	-43.6432506166	-39.839824608	-54.5636306709	-47.0669111331	-40.834957751	-41.2213050112	-46.2716031414	-25.9318387405	67.9628043274	-66.1246301499	-40.1366020461	79.2588704507	-42.8973013365	73.8433148833	-48.0487458054	-38.009300252	-58.186313359	-54.3716081488	-62.4141305392	-25.9050519982	-51.5123221759	-37.3091503536	-46.2382213608	-49.4759350753	-18.7895590513	-54.285124447	-38.8052118524	-15.6866006817	-39.9880531881	-17.8940660825	49.9869971267	-42.6628632737	61.463168624	-36.5348755868	51.7829456778	-51.0016842416	-29.9190109827	69.6417769671	57.328474353	-48.9007700146	-36.3508251143	-44.1299812918	-49.9413442639	-39.5778617758	-26.0617280925	-41.3628695873	-45.6494764814	73.7134053658	-36.9189594612	-37.3795006141	-65.7786764904	-40.7410677083
66.9378243928	67.6418498249	61.7190394111	77.1198223751	68.2959829207	54.8043966519	76.2072331675	76.5377775078	-50.1674900481	87.3684685627	75.5783626787	-45.2189467561	69.0423369388	-55.1738185348	67.5072127175	79.2736502133	79.6173294111	77.4458782105	77.9330138513	53.7504118577	38.2491493811	-47.084712083	78.2218842084	75.9367297079	62.3291727146	78.3643928995	78.8889925766	71.1991823881	70.7895700886	75.7522049844	72.2239666907	75.5863382922	81.638323348	74.3588766314	57.6948769898	79.8957208726	63.4576133138	79.5600976327	-48.4493518776	39.5441865548	50.8831538506	74.9169030714	60.5153275842	73.8001591727	80.8360118514	77.7694904812	69.5939254262	41.5666595319	79.1469498383	66.1516851382	78.1739602917	71.3218965783	75.8497991381	46.6685295899	36.2288140837	75.6471841036	68.2511464334	-57.3564455676	60.5860206106	72.6179381562	-52.0075133391	71.3544650867	-47.1903493864	68.3786764574	70.5939940296	69.952641046	78.3715957647	50.296841973	63.7550623308	78.6881051515	76.4936437406	74.5243127019	68.516336893	60.418799248	78.919380009	78.9395100058	62.0164497572	76.8955803448	62.6338963119	-56.5685494936	73.6140334591	-59.4046002849	67.3057174871	-50.2332712772	77.1460083485	69.452920227	-57.1688079187	-58.2108843838	73.4043880387	73.7043862196	53.9649062571	69.6595630813	68.1529938901	67.8241883108	65.9062406252	39.0649929017	-42.4318089731	56.2823000318	78.6366504742	44.2583295726	66.9523374138
