Tissue	braincortex
N_samples	95
Chr	2
Gene	ENSG00000115648.9
SNP	rs4436911
Gene_list	ENSG00000096696.9	ENSG00000117122.9	ENSG00000105641.3	ENSG00000143867.5	ENSG00000099937.6	ENSG00000046604.8	ENSG00000241644.2	ENSG00000057294.9	ENSG00000159212.8	ENSG00000163817.11	ENSG00000186564.5	ENSG00000108821.9	ENSG00000167748.6	ENSG00000198848.8	ENSG00000128052.8	ENSG00000177363.4	ENSG00000197901.7	ENSG00000149452.11	ENSG00000108950.7	ENSG00000137868.14	ENSG00000138722.5	ENSG00000152779.12	ENSG00000164692.13	ENSG00000106809.6	ENSG00000127083.7	ENSG00000106823.8	ENSG00000162692.6	ENSG00000115616.2	ENSG00000164707.11	ENSG00000112419.10	ENSG00000143320.4	ENSG00000168542.8	ENSG00000122176.10	ENSG00000163359.11	ENSG00000115648.9
Gene expression stats (Y^T * Y): 
87.3684685627	67.6612466187	72.3571905236	74.0164537235	73.4372126161	76.5669489666	35.2236723341	72.4990586552	72.1182377823	73.1256537231	65.1660982362	57.3199983926	59.8816191043	52.8048951712	64.15579793	63.3348341136	62.1911958986	71.9657242283	71.2473917131	69.286065229	50.2233032592	68.3340283005	58.7999271215	68.7178153226	64.7965854118	71.8235636745	61.7984476357	70.8872292482	60.7288172673	51.8396319001	60.3010362486	56.8296280955	73.2780358367	64.0272471139	60.6223969763
67.6612466187	87.3684685627	61.9125396374	71.452866625	62.2385856878	68.8477367112	44.6253707798	63.0174620483	65.0132426035	65.5480609624	66.2895301783	61.9319861175	55.4890284567	58.9694150848	54.3888049626	62.6606855882	56.3942823871	60.1514887549	69.7060185232	68.2625786291	48.0177353411	62.8330801037	57.8861244571	55.7112487519	55.3096916732	64.5418483392	61.6185080849	66.9197909111	49.0406472046	57.3933668343	52.3963103268	63.4081869813	67.7624682451	61.2860507119	59.5860640048
72.3571905236	61.9125396374	87.3684685627	71.8153914375	86.331812797	77.3893250199	25.2864965297	72.4688434511	72.0021598722	80.9274028901	60.9581026826	53.3999414981	52.5670846937	46.7002407577	74.0195888644	61.6295225157	69.9943030027	84.1398853004	70.1647882563	71.1659322448	47.7858305561	73.4275630955	54.4741239226	73.9245059863	64.4561716624	69.9428543634	62.4774602734	70.891058934	70.7722052105	54.6163252511	59.5772548314	42.4102624221	76.8304152572	59.4341408132	59.6484177922
74.0164537235	71.452866625	71.8153914375	87.3684685627	71.7708959247	75.5295307623	38.048553693	67.7386017022	70.7998548049	74.8788518597	72.3688815991	62.7558739439	53.6535964135	55.9297488082	64.5724649568	70.1594521982	63.6970765794	69.8782869082	72.1539770594	75.3302898726	48.4203018334	70.4803411104	62.6278231106	64.9583298815	68.2204403014	74.7516035573	68.2754220002	70.2849277887	55.6569709521	55.9471055508	59.6035002597	60.2270105509	77.2428444925	63.9782195277	61.0554393142
73.4372126161	62.2385856878	86.331812797	71.7708959247	87.3684685627	77.4863334911	25.2732707749	73.9186881217	71.187013459	80.8479638326	60.5205781843	54.5586434861	52.7710366569	47.7091518044	74.0289819481	61.3445540193	69.784990169	85.6290935043	71.9804404891	71.5233437919	48.3070389465	72.2715930993	55.778294333	76.1276214609	65.3328710884	70.0117901986	64.0847658694	71.0946243751	73.5850712469	55.4296625815	60.3238985891	42.4605694215	77.7920989027	60.1368417746	61.1287528217
76.5669489666	68.8477367112	77.3893250199	75.5295307623	77.4863334911	87.3684685627	40.9582579783	74.4634340155	76.9806197238	76.2311776526	66.9776225462	63.9493219913	59.2292683582	51.740955462	67.3160021164	69.2993236587	65.2185718218	76.3975028304	73.9589357016	75.8359645951	52.9223817183	73.3521460705	61.6491928699	70.8331421889	65.0250702409	74.4506718113	66.5469913272	74.9753981723	63.3795934204	59.847458167	60.9173404883	59.6537046242	77.5200607346	67.6785906483	64.3370756013
35.2236723341	44.6253707798	25.2864965297	38.048553693	25.2732707749	40.9582579783	87.3684685627	30.5564144084	39.2692332578	26.0767198976	47.4326428331	64.1888111122	25.4358232264	39.78664715	22.9883058789	37.2017824102	31.8787769526	23.4264497006	42.6429240758	37.021171553	59.7610609048	42.7385280431	48.6104006891	27.1041047681	35.1552765699	44.2777197184	35.6127011529	31.5214197209	20.943187747	48.3210775019	35.2686018956	65.7594924065	34.7826801853	60.8483367079	54.0572158881
72.4990586552	63.0174620483	72.4688434511	67.7386017022	73.9186881217	74.4634340155	30.5564144084	87.3684685627	66.7537259352	70.6588556447	59.6535296297	53.5965021109	54.7203763138	52.3420059809	61.4601539939	60.9432357807	62.7969656773	74.2734582382	71.7817595536	67.1115785602	43.7895125918	64.9365061163	55.5207117208	70.1519656883	62.0590221062	69.1088235875	61.0961693438	69.6544986191	64.9835441777	52.3416231024	51.1117502954	47.9784451161	71.1845634339	60.7694547418	54.5575676662
72.1182377823	65.0132426035	72.0021598722	70.7998548049	71.187013459	76.9806197238	39.2692332578	66.7537259352	87.3684685627	70.3436770322	65.8843355897	60.2425854787	57.2802549387	51.2633234837	62.8704920828	64.2850033746	64.2926512026	69.4319915435	69.1092519417	69.4580104446	56.0236928979	69.8356141769	61.8302762296	65.2099632806	62.4856705597	69.306352329	62.5271814979	73.3083619798	58.3782312954	58.5738027142	58.855913327	58.4999693517	73.1448507137	65.1600464151	59.8386260458
73.1256537231	65.5480609624	80.9274028901	74.8788518597	80.8479638326	76.2311776526	26.0767198976	70.6588556447	70.3436770322	87.3684685627	66.5000559605	59.0692843372	50.0876496993	50.7075133284	73.0007460738	63.2826127083	68.6783204902	81.0104532768	73.642937464	73.519545424	44.5448598798	74.3480384205	62.3612792094	77.3203908214	67.275397609	72.4058126005	69.0516953616	71.1722043375	72.5484132178	56.2812505569	59.2668181652	45.9240462023	78.9949646834	61.420151922	58.4129910338
