Tissue	braincortex
N_samples	95
Chr	1
Gene	ENSG00000078900.10
SNP	rs76170056
Gene_list	ENSG00000161992.5	ENSG00000149488.11	ENSG00000005001.5	ENSG00000175920.11	ENSG00000078900.10	ENSG00000185652.7	ENSG00000187017.10	ENSG00000166828.2	ENSG00000117602.7	ENSG00000205978.5	ENSG00000079689.9	ENSG00000142765.13	ENSG00000177238.9	ENSG00000106341.6	ENSG00000132130.7	ENSG00000149639.10	ENSG00000180660.6	ENSG00000181392.10	ENSG00000112139.10	ENSG00000161647.14	ENSG00000189120.3	ENSG00000140795.8	ENSG00000169174.9	ENSG00000151812.10	ENSG00000132849.14	ENSG00000196132.7	ENSG00000171219.8	ENSG00000143995.15	ENSG00000165215.5	ENSG00000140506.12	ENSG00000169758.8	ENSG00000169330.4	ENSG00000172349.12	ENSG00000185477.4	ENSG00000152208.7	ENSG00000110723.7	ENSG00000110887.3	ENSG00000196739.10	ENSG00000109943.4	ENSG00000135549.10	ENSG00000204001.5	ENSG00000174963.13	ENSG00000086570.8	ENSG00000143365.12	ENSG00000157212.14	ENSG00000164778.4	ENSG00000146910.7	ENSG00000135083.10	ENSG00000145863.6	ENSG00000168843.9	ENSG00000072786.8	ENSG00000162992.3	ENSG00000155760.1	ENSG00000153820.8	ENSG00000144488.10
Gene expression stats (Y^T * Y): 
87.3684685627	75.4827749745	61.78987047	63.0644391169	69.1739620971	60.0019903062	64.4530892783	63.9017582671	77.658263816	48.9871904671	70.8132361644	82.1142434805	62.403807448	73.0789693066	84.9674830394	67.0674184114	82.0703290034	61.8265605748	64.9285576298	71.2437758737	64.6721786227	74.7352082974	80.1094502987	59.9322429466	68.1932381232	62.8984686547	83.2602211103	57.4960691325	66.7325531646	82.1599818407	63.037282489	67.0766557113	79.5689616266	66.752384409	68.0471058102	75.5902169994	81.5494495446	63.3155668282	86.2851105489	78.1251138308	73.8137465509	74.9101134854	80.300851107	68.9933902073	57.4779404754	83.7971465334	76.5675328305	72.7022929169	81.8542403623	62.2799896925	63.8386309611	71.9048096338	68.0753087265	61.3486201752	61.1419146377
75.4827749745	87.3684685627	59.1471474292	57.3633675418	64.6216117576	59.3021079195	53.3108709692	62.768121247	73.3474258714	42.8562753725	62.7082573257	73.0858127618	61.9320225658	64.7735538874	77.0768146248	65.2312457117	75.6073526669	56.7209978652	55.5093514606	63.2351030664	59.2632130088	70.0328209042	69.9118989621	54.7590284226	61.4312933075	56.1135381886	74.2377149451	56.086372857	59.6495201424	74.3550221979	58.9328641884	56.5313384329	67.6484279897	59.3512991121	68.9952581735	69.7284562404	73.2435137507	49.9922002803	76.5889779351	64.1936696133	65.2447678762	64.4210825318	64.9170096141	63.9889320901	56.4189780819	77.3498815488	70.6657436701	66.1981129984	69.7743995396	57.2408416183	48.8381006017	64.6152755946	65.8276384825	49.5536815357	51.1320445777
61.78987047	59.1471474292	87.3684685627	54.9317014332	53.6592850153	45.4229306407	44.8560615477	53.5899129442	59.251314393	45.0883622607	52.4098054013	57.2644602174	48.2005454848	54.6107951559	61.9074159829	50.8786857626	62.4956975282	54.0202608431	46.9291522225	50.8995981681	47.7177841064	58.9126765214	59.9255560533	46.1040209286	46.2753885503	50.1178111945	63.0224855118	52.5186422836	58.7258969098	62.8639291486	52.0667058723	48.017393092	57.9287825568	55.6094131117	48.4108525713	56.3142041257	62.8528908695	37.3093913463	63.3490964171	53.7651209881	56.6286457408	45.5812255775	52.5277553921	55.8791348988	44.5273842582	63.5806742276	57.1320049624	54.592724136	53.9471672468	50.7147143878	45.4765684022	55.6519330259	52.9934377974	45.5937117701	43.8284771361
63.0644391169	57.3633675418	54.9317014332	87.3684685627	54.4576312431	42.8642907014	45.4167667388	52.1680238279	57.4367465426	42.1428367249	53.1514783299	62.5182710846	44.0419858149	56.8882363521	64.3652070747	54.1604325257	63.761851027	49.3367848185	50.5781294108	46.9891107297	54.4427221005	59.8481938986	63.6600640304	45.7354975765	54.4387799074	48.0509966395	64.2800288712	41.3906731956	47.6864356531	61.6435053154	49.0286897218	52.9581122229	57.7185248811	55.0590395062	49.7094739539	60.0983992183	60.92966648	52.4853972944	63.5700279523	52.8026706884	54.5350392184	56.7112134362	55.3911828972	55.088962302	49.3095523251	63.4760607711	56.0367589639	54.7552610297	59.8552212548	46.3175346374	46.1672960413	50.3224567347	56.8178840943	51.3037197155	35.6355974358
69.1739620971	64.6216117576	53.6592850153	54.4576312431	87.3684685627	54.9799103171	58.7371358348	55.8479010112	62.4080628657	55.5262330612	60.5080696633	69.4454705408	53.7924917236	63.7483082801	70.7329480439	53.8166224577	68.8067266091	58.5526329831	57.5321952069	62.3787542882	55.9760797681	61.664661384	68.355718285	54.8854081727	54.5415794382	58.5001510127	70.2825063272	52.4766178765	57.8440718143	67.5159527612	58.5373418175	57.4335523765	68.0190844114	57.2629725864	66.7961378822	69.6955818898	71.6179123452	55.7579342474	70.6148588535	57.4442995679	61.4037483209	57.6637388201	58.6690707211	65.9698003276	54.0448211851	70.890848828	64.7749600544	59.8175389951	61.8345247755	60.7555731915	56.135030165	56.839585085	57.6597008818	54.2281874333	57.3934945102
60.0019903062	59.3021079195	45.4229306407	42.8642907014	54.9799103171	87.3684685627	47.7389903361	53.4164440316	55.4726969304	42.2604548765	59.1841565289	57.9671231897	55.7273684899	52.8097394483	63.9395949986	46.2400100266	63.2709453721	49.638433953	40.9168967997	52.7863762756	49.0463864688	55.939455197	60.8215756023	43.7055496592	56.5348797708	40.2524625143	63.8375498439	39.5876279323	49.346619197	59.0750647558	52.144677776	48.7959789335	59.1980112232	52.4408064625	48.4868338554	60.5177104904	62.5286252482	43.6933471469	62.3507147228	50.0427286413	56.4427395127	55.2066625723	47.4784694909	56.3279754871	42.5682533429	61.3871186655	58.9711987388	56.3268434625	51.779199314	50.8814263186	38.2051885737	48.1176981745	58.7744719903	47.8366221956	51.570076353
64.4530892783	53.3108709692	44.8560615477	45.4167667388	58.7371358348	47.7389903361	87.3684685627	44.1966315706	58.5099728809	42.7126049561	54.6830135296	63.4585296127	45.6881292752	61.684051463	66.0726600156	42.2149739355	62.7271917275	52.4283577952	45.5586418506	58.2280344111	56.930161315	60.3654458039	66.6122514914	46.8869661645	50.4923968073	51.2386011219	66.1578763421	45.6321127021	49.6939666547	63.6810089428	46.3431166768	51.2319279083	63.0379191509	54.085804565	54.9216476751	60.7527301784	65.3062941409	41.1261020287	63.7949802778	56.7059543948	59.4345605786	48.1979012123	55.2461894095	52.6265615226	45.4408004446	66.8710063915	59.5151976154	56.1754424693	59.4151005218	48.5036785777	50.453366714	46.073522465	41.9809663665	46.7138985454	64.2621387767
63.9017582671	62.768121247	53.5899129442	52.1680238279	55.8479010112	53.4164440316	44.1966315706	87.3684685627	64.8715316322	35.6835763809	57.4405359087	59.880506476	54.5979656464	57.0203132204	65.4741917938	52.7966279057	65.9318067545	53.5618700072	47.7626246	57.2653324891	53.1811828493	59.0614426639	64.3055865698	54.9322005553	56.0380875792	49.2243749045	67.2199986052	54.4398711487	50.4502165769	67.786029129	51.2357022131	53.1069504397	61.1619321541	52.5308054871	55.339572762	62.665546485	67.0548125243	50.0339076229	66.2109364665	56.6335897438	54.9878821953	54.8286713395	55.7577352352	63.1592899422	41.3754891891	64.9378233506	60.6714433486	53.082032867	60.0179712752	51.096470528	45.3766888902	63.0516450346	50.6639607833	43.4321249837	34.5491420241
77.658263816	73.3474258714	59.251314393	57.4367465426	62.4080628657	55.4726969304	58.5099728809	64.8715316322	87.3684685627	43.1282600915	66.8853455293	74.2745376282	60.9278055968	70.8511091781	78.7463405481	63.4528841505	76.674762078	56.3869566241	53.763637076	66.0138297186	60.0979584898	73.0541088175	73.8687287633	57.0931779328	64.4172612143	60.1441052497	79.3981588744	54.3618312199	62.90441453	76.7836274061	58.9675540546	68.2694393972	70.3282309732	63.8795444728	67.1724339147	71.8493735437	76.715153732	51.3859198794	78.5245845407	65.70402312	66.5049564942	62.4976832078	65.8679218184	66.2567725787	55.0384270772	79.9643969877	73.6200571391	66.3828396156	68.5558372847	60.7722034909	52.2453770382	65.438429372	62.1932265202	55.3715155974	52.4266214113
48.9871904671	42.8562753725	45.0883622607	42.1428367249	55.5262330612	42.2604548765	42.7126049561	35.6835763809	43.1282600915	87.3684685627	52.7472346772	51.856874101	43.2481220741	49.117616855	50.783237163	40.4089038063	48.492516431	38.6920928982	37.6979459093	44.2675427155	35.8272674023	47.0643814162	52.963623516	43.1801420423	40.4193159532	38.5570482669	51.2708265323	41.7511850438	39.5292423822	46.0836568917	43.6829054585	41.9027776581	47.0370086067	52.8994054864	46.4831696225	49.1677969529	48.714289186	51.2068290106	48.7620088627	47.7567621074	46.3337567403	40.7115912232	42.8264694835	46.4558380092	38.4865810338	49.4878777084	46.3991401436	46.7700836918	44.1229606067	52.1080376408	35.2423849924	35.5213904173	42.8135549458	48.8303139312	48.035050511
70.8132361644	62.7082573257	52.4098054013	53.1514783299	60.5080696633	59.1841565289	54.6830135296	57.4405359087	66.8853455293	52.7472346772	87.3684685627	70.3313193345	61.3744573915	62.8685006627	72.0555614216	58.9177124144	71.5604207474	54.7648304336	53.3893919997	61.6535632464	55.2200568298	63.0784690046	69.9613373789	59.8154244811	62.2845468919	51.3449675117	73.7548683157	51.584566653	59.5913524857	70.0461777313	52.4333734675	62.4727700252	65.2373503672	64.5267320393	62.6025912668	73.617349368	70.941545135	51.6497078781	70.8983197464	63.8683731343	66.5869883096	64.5952628991	60.9258486681	64.77820354	47.3146216771	71.5592635577	64.2345176761	61.5067997525	62.7153990962	62.2343141088	55.7222814038	59.480908907	66.3063029235	56.9296959787	56.0976566117
