Tissue	braincortex
N_samples	95
Chr	4
Gene	ENSG00000150625.12
SNP	rs10026458
Gene_list	ENSG00000170540.10	ENSG00000111716.8	ENSG00000171885.9	ENSG00000110436.7	ENSG00000100242.11	ENSG00000181061.9	ENSG00000177576.6	ENSG00000136156.8	ENSG00000139644.8	ENSG00000169245.4	ENSG00000140391.10	ENSG00000145284.7	ENSG00000148053.11	ENSG00000152583.8	ENSG00000148672.7	ENSG00000105854.8	ENSG00000164929.12	ENSG00000136717.10	ENSG00000145824.8	ENSG00000105894.7	ENSG00000018625.10	ENSG00000109472.9	ENSG00000150625.12	ENSG00000135924.11	ENSG00000135919.8
Gene expression stats (Y^T * Y): 
87.3684685627	51.2903663422	39.1132883602	36.1635405268	-30.8978754149	69.4108977921	61.4551228492	54.1081534281	40.3641783477	49.7965016232	36.8852114276	45.7476140557	38.5743169785	47.2617314262	45.1094129181	40.8664365795	42.4705090673	-33.9492001221	18.9840014815	30.9498020989	26.0280599111	39.4132304403	60.493887242	-42.0325998938	34.1221265972
51.2903663422	87.3684685627	46.112362188	47.2904741803	-36.7136411143	61.7749966949	53.7578258689	41.1482220383	43.304614482	49.743464073	40.9577927965	37.8022099494	49.2083038321	44.8365923415	54.7316337645	50.0151912942	46.2447127974	-40.4439994087	31.063374665	39.9749593208	40.6184368402	42.2127450884	53.435802765	-38.4542785344	36.893218553
39.1132883602	46.112362188	87.3684685627	64.6055013946	-36.4060677707	42.9216209622	27.0114511549	58.9608843051	72.7456689056	38.9023416397	58.6096355632	43.5733829751	71.9072987819	71.1079597586	59.8847922606	66.5931348001	46.4383006238	-45.3882040772	38.7126848138	52.9528885066	66.2127834249	69.2521805209	56.5453504399	-25.0297421533	57.5120131579
36.1635405268	47.2904741803	64.6055013946	87.3684685627	-47.649944162	43.1021163429	39.7724725053	48.9123252794	67.4953404581	46.1335123221	49.6999210021	56.3143787945	79.5684600885	62.9547773763	74.7806078119	71.544968459	57.7241434347	-43.3945653241	53.1595408432	69.3624709288	78.4494608794	75.3717770127	65.0006886016	-36.2614007405	62.0971777439
-30.8978754149	-36.7136411143	-36.4060677707	-47.649944162	87.3684685627	-33.6552103209	-31.872364674	-31.9755027746	-28.1068309365	-29.970007187	-25.1610746014	-18.5827159462	-40.2930409894	-33.780897907	-54.5004420843	-34.0115861897	-32.1588208214	50.8916382598	-45.8971599754	-53.4427453548	-42.6566918835	-46.5094214633	-54.2020143243	43.9120914108	-43.2749572577
69.4108977921	61.7749966949	42.9216209622	43.1021163429	-33.6552103209	87.3684685627	67.237637166	46.7953462597	43.2374770542	52.8609893416	35.18772686	37.4518538943	42.9278672608	50.9661702936	51.5208996003	43.575744953	48.4862346562	-31.7226660015	24.8231718542	33.1565973775	29.9609309048	38.8300003952	53.6375937444	-38.7787409085	36.0841898708
61.4551228492	53.7578258689	27.0114511549	39.7724725053	-31.872364674	67.237637166	87.3684685627	43.9873546683	31.8212251365	52.7528400731	34.9910891022	44.5028559896	32.405724739	36.661942136	49.4236295868	37.028347721	46.1506951501	-22.5678729931	26.4713555199	40.5602954889	28.2058730123	35.1576443215	53.6852979384	-37.2196673585	33.1910556696
54.1081534281	41.1482220383	58.9608843051	48.9123252794	-31.9755027746	46.7953462597	43.9873546683	87.3684685627	57.2026207765	43.5985861801	59.0676813142	50.3733926425	50.0999573019	65.9257339215	50.8266824133	51.2299300593	33.8004950614	-42.3669158245	35.7159514854	47.5338035839	44.410385555	63.6469181782	62.5905081242	-40.7444129182	61.6492986421
40.3641783477	43.304614482	72.7456689056	67.4953404581	-28.1068309365	43.2374770542	31.8212251365	57.2026207765	87.3684685627	42.6478756649	61.6132482505	49.126960057	74.204758792	67.2210874786	64.758030139	72.7344227957	45.6181500298	-46.5625199066	32.9233974766	53.8186045481	67.9669910933	71.6966535256	56.4202052122	-26.3151693279	60.0633061268
49.7965016232	49.743464073	38.9023416397	46.1335123221	-29.970007187	52.8609893416	52.7528400731	43.5985861801	42.6478756649	87.3684685627	37.9860007176	39.1319439353	44.9538694863	39.0991453233	52.6296337582	45.9916612232	50.0329255548	-34.4268656027	34.50865593	44.2164528829	36.4798483858	43.490560932	57.1576374011	-32.8411980559	39.029285605
36.8852114276	40.9577927965	58.6096355632	49.6999210021	-25.1610746014	35.18772686	34.9910891022	59.0676813142	61.6132482505	37.9860007176	87.3684685627	50.3054199455	47.1554392846	55.9050573408	45.648237111	49.3272119222	34.2555629387	-37.4646819956	42.648950219	49.6697198878	45.8947080212	56.2230785898	55.5275589166	-22.3150640992	65.3412085998
45.7476140557	37.8022099494	43.5733829751	56.3143787945	-18.5827159462	37.4518538943	44.5028559896	50.3733926425	49.126960057	39.1319439353	50.3054199455	87.3684685627	50.1387334544	46.7213057198	48.3029587426	48.9894524804	40.6197953578	-17.2559636161	34.4649593521	52.9892308397	50.2241794818	56.7186429125	57.7292796062	-20.1424536208	46.2285402649
38.5743169785	49.2083038321	71.9072987819	79.5684600885	-40.2930409894	42.9278672608	32.405724739	50.0999573019	74.204758792	44.9538694863	47.1554392846	50.1387334544	87.3684685627	67.1331328737	73.9012275713	76.552168314	54.2391082704	-45.9172269561	42.1012297765	59.5479209709	76.1803697764	74.6304812169	61.1053270421	-32.8869682445	58.3676846704
