Tissue	braincortex
N_samples	95
Chr	15
Gene	ENSG00000137818.7
SNP	rs2415045
Gene_list	ENSG00000142089.11	ENSG00000169020.5	ENSG00000103260.4	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000110651.7	ENSG00000171863.8	ENSG00000130255.8	ENSG00000111674.4	ENSG00000166441.8	ENSG00000132639.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000163032.7	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000165795.16	ENSG00000196683.6	ENSG00000142676.8	ENSG00000104722.9	ENSG00000198242.9	ENSG00000122026.6	ENSG00000128245.10	ENSG00000231500.2	ENSG00000124614.9	ENSG00000266964.1	ENSG00000125691.8	ENSG00000108298.5	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000145592.9	ENSG00000131469.8	ENSG00000154277.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000160307.5	ENSG00000232112.3	ENSG00000063177.8	ENSG00000087086.9	ENSG00000104888.5	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000135404.7	ENSG00000229117.4	ENSG00000092841.14	ENSG00000087250.4	ENSG00000125148.6	ENSG00000008988.5	ENSG00000103034.10	ENSG00000168309.12	ENSG00000083845.4	ENSG00000139970.12	ENSG00000171858.13	ENSG00000133318.9	ENSG00000014641.13	ENSG00000149806.6	ENSG00000084207.11	ENSG00000137818.7	ENSG00000172809.8	ENSG00000021300.9	ENSG00000149273.10	ENSG00000106211.8	ENSG00000067715.9	ENSG00000138326.14	ENSG00000104435.9	ENSG00000186468.8	ENSG00000167526.9	ENSG00000156482.6	ENSG00000166925.4	ENSG00000114391.8	ENSG00000109475.12	ENSG00000163399.11	ENSG00000118181.6	ENSG00000154096.9	ENSG00000155368.12	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000136854.13	ENSG00000152082.9	ENSG00000106976.14	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000128656.9	ENSG00000161203.9	ENSG00000182899.10	ENSG00000197756.5	ENSG00000187514.10	ENSG00000172428.6
Gene expression stats (Y^T * Y): 
87.3684685627	12.1875528289	16.1380116553	49.8461216278	52.2536585904	56.929593526	69.3531785347	52.224724908	50.8724914592	-39.2628937085	51.226479722	-51.6381082272	52.9203847335	43.281100992	-48.1596451611	54.6355746817	38.6857800731	53.5670260665	59.2125829813	42.7557738338	26.7628885913	49.9136401408	-36.0740425503	54.6927742891	41.2647618481	-50.3021331501	51.9571937732	43.6062343524	51.8671371658	52.6213709267	56.7128932016	41.6483627224	49.5517664444	62.3364093162	53.1543243574	51.5447199667	-52.0153492021	61.25702012	53.8189913246	57.0642398438	52.8315370539	56.1774636225	41.8888652087	34.457531693	58.710734182	61.3780635927	-57.465471767	61.7063362392	60.2857503082	47.9519280204	44.8635740266	43.0392723644	45.0539404732	45.0762106701	53.6535170126	61.3386828184	52.6316484575	44.2301965257	53.0427483951	72.3562224274	48.7369796636	-57.6553063232	66.2499421139	42.1040859018	-49.2812728829	48.491314862	-53.5998435002	-51.8460546405	48.5812109599	37.2141620802	58.6307379326	55.3401251617	43.381687448	53.8171151011	68.7589813661	-40.2844178298	44.5024707342	-52.7330223846	53.4950693632	49.1203386263	55.376539159	40.6925986887	49.4671853473	43.2108913403	-33.7455240065	50.2845812228	-59.2138809273	63.1089485676	56.5427619298	49.7498100654	38.9899354354	-41.8841601627	16.5959187304	-42.2645784711	50.5113015757	52.2574506862	39.0003230567	52.1187719578	39.1049770106	-45.8245348727	-50.9150069655	46.1712736869	41.1181042725	52.5015877321	37.7513906525
12.1875528289	87.3684685627	50.740295165	63.8904656942	51.204530293	34.4935575039	21.9861761791	34.11710987	48.6412844594	-28.3424532791	44.2730502474	-30.6079944613	43.0401562911	21.0573576735	-35.9741598772	33.4403706614	43.7315030959	31.5869576469	38.751223327	32.4799160328	45.0926873845	44.9630206863	-23.8345955555	45.9064797974	54.2861304498	-37.3515205055	41.7961652824	41.6082057842	30.7124444799	32.9587399206	52.6080997441	26.9876324776	31.2105973946	43.4312373369	55.7518237001	41.3730667832	-27.3536568096	50.6761589792	54.3073332789	33.8370892228	15.3858446904	29.5218291042	53.1192948036	50.5693944398	34.1127300181	26.8580395536	-24.4202374977	49.4476715363	40.4012054442	35.6282128614	34.1921377969	39.4867844882	47.5142626008	38.6271110213	49.4808810452	27.1878880963	43.6488926142	41.9786354827	38.9287754736	11.3530101295	24.2665701242	-14.0146545828	18.2106298127	35.0798464083	-39.8125499879	36.4130411853	-40.0023470568	-35.6729423527	56.4134493997	35.2455143747	54.0554085097	52.3501205752	50.5846227953	36.7244601304	15.0220283629	-40.6859118029	30.9265989162	-32.790455518	34.8714944186	44.2720813181	40.1372577996	44.5193191416	28.743047861	31.200242045	-27.9420128813	32.4274596359	-20.2193361395	30.6033165728	11.8478842873	46.6332904734	43.2705665457	-42.6695296533	43.8430280323	-26.9052821301	40.6458243138	29.6454688868	49.7627671661	47.9736195029	36.3750768743	-40.4049345342	-25.4057206561	35.1154428586	38.7762416373	36.2755409701	35.0891572861
16.1380116553	50.740295165	87.3684685627	51.4613195535	50.9760031684	31.2231279418	36.8138285414	30.9995426186	49.3609860313	-50.553143219	38.9295211913	-36.4696522211	34.6699149266	19.9366269129	-37.6055012688	40.2337476138	30.3464740069	27.1067281333	32.2661059069	58.8058839085	42.8237541013	31.5936190984	-40.814441349	45.1227845262	33.5802728151	-43.9530743381	32.89547875	42.3182985401	62.000247226	24.4116059483	35.4649180737	27.3350297509	35.617016278	40.3016263288	45.319583117	37.7874025674	-49.6633645156	44.1162211056	46.4005184719	27.9983012394	6.79090654717	24.7537160577	54.3295315212	61.5939442226	37.425664275	22.6061883264	-32.6533253154	43.4983286024	35.7438978672	34.5015878161	36.8703171044	34.2278555682	42.8717097417	30.5149110946	44.3372154857	21.557900594	39.1759185595	25.4568416879	46.9272489199	20.4311757877	26.0490365159	-16.1283749243	34.8531632706	24.1950039397	-51.7943791697	38.9296593144	-50.1065912549	-37.5284404059	49.9175112119	43.6399551631	53.0766725357	46.6503201674	49.0527564462	24.6772803619	15.7030061858	-47.5965541728	27.5832778049	-49.6737239849	27.4510977903	49.1093691406	30.1638460463	63.7924886319	27.5461181053	30.7620717176	-44.0441620466	32.6781551616	-38.9967724114	37.9928014434	20.4516701025	47.1546633425	39.3156703835	-48.1989810065	56.0536490546	-41.830737051	27.6311113312	17.7124114272	33.0859945891	40.5274398686	37.7267134698	-42.5508552176	-45.8681328153	38.2739390776	19.6911579744	14.8001004035	45.3529321075
49.8461216278	63.8904656942	51.4613195535	87.3684685627	74.5756102197	63.4519321908	49.865624121	60.5018340054	72.951586699	-45.2047535292	65.3203929436	-51.589036345	66.9378243928	48.8112615416	-52.7283321052	65.7741096674	63.5614836849	59.0309260289	64.4745936653	46.5670680906	60.8236211109	66.4048372804	-43.3130321391	72.9023199376	68.3566724443	-52.8344158034	62.539265512	62.6010465362	52.6079009228	62.2229346732	72.2880466033	51.001854887	58.3542105122	73.931235652	77.4304615897	64.8840143354	-51.7743344995	77.4765238949	67.3881445365	61.9781319565	46.5556274715	57.4885229647	58.3212273353	60.9160009651	62.0791717621	54.4828045204	-49.5676966761	75.9864731568	69.1764258117	61.1040956821	59.1061509473	56.7868905814	66.0708741567	62.7355098283	70.2738056986	47.5290204961	65.6885343476	58.3479443578	59.1782214057	47.8635654835	51.3198355076	-46.2839064733	52.1535814072	54.5485731772	-59.2689925465	61.7562482754	-58.4426267228	-58.4336224533	75.7908058111	56.2197329943	79.4921406066	77.5682845955	57.8429134852	65.6090450346	42.8574026436	-54.8371074089	53.1090173128	-55.2189327129	62.1311948321	68.5460376893	64.2059647284	51.929126985	54.6830056461	51.4439421548	-45.5755781894	55.972251078	-49.6026918534	54.6761520879	42.09424132	67.1423344969	61.8040223799	-54.297113018	47.338245053	-47.0140428088	60.8175120771	54.0927518667	66.6748486455	71.1367795659	53.7649840818	-55.135531636	-52.1979179293	58.9406939979	60.2051516567	49.1575855863	52.6685073311
52.2536585904	51.204530293	50.9760031684	74.5756102197	87.3684685627	69.013242566	47.599975049	59.7221535659	77.6826602537	-49.8938808124	68.0132327634	-54.1000941546	67.6418498249	53.8955945029	-54.1466450998	77.0320623423	62.6759225194	62.6038201961	65.5989160039	47.602887195	54.1912666054	67.2894954368	-51.7554912047	69.5795598495	54.9748112962	-56.8227431551	63.3690913604	72.0856170877	51.0880964405	61.8871808819	71.7301067479	57.3891414642	58.5525591745	78.3175457607	71.0800436395	69.8254640206	-49.5271910006	79.4919221207	67.7269537508	66.0535627172	43.8021867103	61.3822149756	53.0547936247	58.7415074508	75.7539255802	62.1117861529	-49.3196272078	75.5562330658	72.585422821	68.948431364	64.2840929013	60.3268374832	73.0151245346	62.8879044003	78.1114030919	39.3694398795	65.6609314477	50.7317695847	61.8318365799	50.2904014018	56.6076455405	-49.8039368269	54.0780431264	65.4548355812	-58.7236324497	70.4344516752	-61.6313242054	-56.8291476916	78.1912152615	48.7315942126	79.7312366023	76.3932685713	53.0804448255	66.8170057147	44.5489646699	-53.556925444	54.3708540527	-56.2847729427	62.8243907029	79.8817020769	64.030383628	52.7529248226	59.9784697542	57.1674022548	-51.2273962045	58.103681294	-52.9771287527	48.7599266015	50.1331465506	76.8312728485	59.8112792903	-53.8733938026	59.2452118135	-46.8726208626	63.9043202473	53.9687732113	61.6294536055	72.9696703511	59.0455535073	-55.8389497581	-52.4622838737	62.3953410457	65.7910758893	42.4113101414	61.6920907475
56.929593526	34.4935575039	31.2231279418	63.4519321908	69.013242566	87.3684685627	51.1361661375	57.8759828768	65.9492254729	-41.6992602314	59.0707872545	-54.0841548401	61.7190394111	48.4552775681	-55.1206331114	69.0380604781	67.7946134652	59.3353427854	60.122697234	41.0904450118	43.4156463011	63.5444235428	-45.4495670765	59.7934155376	55.1985986679	-48.1675155407	63.0456460262	65.0654265439	40.6777506077	56.6682579126	65.2017369382	65.1883449335	58.2417751775	71.659161283	62.2163923699	59.9577829438	-46.7400451302	74.2150299697	58.4909200087	60.1503379683	43.8547579217	58.8086639846	40.8144417566	40.3307703613	66.2507031419	58.3646355756	-37.2900359567	71.346303718	67.0159616102	59.0695422066	60.2042990605	48.6742844701	62.7384553579	55.5850325017	70.1888853214	42.2377529998	60.8138860716	55.529290741	49.3899409332	47.4629935422	55.6615235075	-48.6648222615	49.0905021955	62.278756425	-51.5727786593	55.2257193282	-57.16106214	-55.5481692355	68.1908775702	43.5146693789	67.3726459539	64.4586917594	41.2433630833	63.3211731228	45.8266237289	-50.8895833372	44.4625340917	-46.3047081801	56.8843019132	67.5647810206	56.0728829592	41.0615651574	55.7012826829	46.8737908552	-42.2894928768	48.6106832159	-42.7629459844	43.1172493186	60.4584124027	62.6330067173	52.7135197223	-51.209264945	38.7674936083	-41.8265117566	60.5077965632	61.5576392679	54.1331082551	70.4376147344	52.348843137	-52.1760977352	-37.7382919967	50.929816467	53.1541199815	32.8780654341	44.773260782
69.3531785347	21.9861761791	36.8138285414	49.865624121	47.599975049	51.1361661375	87.3684685627	41.559584104	45.3330236718	-53.9589308901	45.2382071597	-64.0198620358	44.8804371296	30.2940929985	-62.2332403238	51.0039889133	34.4121649509	46.0153045316	53.1087701121	63.5543254448	26.6573310882	47.155484838	-50.2951067759	55.783416576	48.405248839	-60.9582254749	45.7212589612	40.100437151	64.5851791115	42.7644831396	52.2660501888	38.6371723344	47.8128559047	57.1161171276	51.3465611645	42.2696411186	-60.2463814126	58.6419589935	52.6186260853	47.8692939574	38.9435747468	48.3065248364	58.2891332389	40.2657561695	54.9805669481	56.937212066	-59.6335851473	61.866483537	53.457707684	42.6668117583	42.0226316295	34.4790415768	39.7714795036	36.5999943015	52.7907227747	57.0530454847	52.829769967	44.726029337	58.8952123343	59.8053809201	44.5843893156	-55.1135009997	67.0503284389	35.2250709088	-63.2346657525	37.2789846548	-60.6702229252	-60.6954556047	49.6175957078	50.4405462909	57.3168826307	48.7389046364	51.7449281049	44.596249729	60.6095635587	-51.6911969538	38.7086632199	-65.1986186486	45.4432802069	44.7815726508	50.4231429259	55.81232086	40.5971136253	37.0151537854	-34.3137221269	42.0648627016	-62.1168413071	61.9314831447	47.6954117356	43.6360466272	35.7993768991	-53.1058091519	16.1911092704	-48.6481426823	43.3256140744	44.3853660183	31.8301729223	50.1339636025	32.2013584472	-59.4417362424	-57.1271688799	41.5613286369	33.5992396799	42.2956333767	35.978785926
52.224724908	34.11710987	30.9995426186	60.5018340054	59.7221535659	57.8759828768	41.559584104	87.3684685627	67.574238295	-47.3050745117	69.1711065608	-38.0109102724	77.1198223751	68.5672487284	-31.9412508857	63.2364874741	57.8513444488	73.7960302243	72.42184159	35.7234301639	56.2798309915	66.3814274746	-35.0942608025	69.3060770425	45.6444236389	-34.4249456231	73.983472428	66.5122455666	49.0941762196	73.2205725801	67.7705890437	64.3940480714	65.3927122348	71.1185799417	69.0698862792	75.6602725688	-42.2121526873	68.3544958095	57.0769891868	73.6119431404	66.6669016562	73.3640631897	37.1543764411	57.0325726729	65.7905213657	50.3911158142	-39.1322828038	66.6666743474	73.5449980003	67.0334053873	64.1883422999	72.3373625588	60.3431005836	69.6570545371	57.1227634702	53.6087178539	67.4141659881	44.5536375656	50.3391167385	45.3794744429	70.0287372102	-51.9637763412	54.089830095	63.3204593475	-41.0650980064	69.6648140896	-44.2350682902	-40.827175181	63.0852322579	37.8086043965	63.7626633317	72.6795435057	36.3221996116	68.2477815178	46.1346239478	-43.6139400445	72.6363858473	-39.0851235845	66.7109408114	59.7712312442	67.3526657213	29.2990626245	78.2333346355	71.9446283674	-47.5400551183	68.2400454212	-52.4375282339	56.1047605702	62.9408778259	70.5635779494	63.0229998483	-51.8312947759	35.00100529	-54.020881671	60.802255964	66.6521803215	48.8938616494	66.9377533639	58.5414163138	-29.259212249	-48.9989415689	77.5632039495	55.0514541386	34.6337259259	55.3847290599
50.8724914592	48.6412844594	49.3609860313	72.951586699	77.6826602537	65.9492254729	45.3330236718	67.574238295	87.3684685627	-46.108366409	65.2765216306	-47.2337637038	68.2959829207	52.1104649019	-45.3365591283	72.6115421162	64.1452570596	61.524766444	61.1209415933	43.1291877694	55.7359776089	60.9921061002	-45.6975824148	68.3944074909	54.0581937201	-45.3672959799	67.3358467464	70.4447604784	56.287182897	65.332953227	66.4235008141	57.4596322932	60.5514702964	73.7393977834	69.6981054359	73.3389619738	-45.162001997	76.5187213167	64.0012561362	64.7087653121	44.0327357368	62.6080795243	42.7184583714	64.3071325984	72.1241759006	53.0437121829	-42.3014872393	71.9484677691	69.7066474171	63.5063671583	63.703560884	60.5363815427	68.9713330019	59.619580668	70.295492761	47.4681405006	68.6844184067	47.3483806994	66.9868050279	52.5920647757	53.745812487	-43.5706596274	54.2675378941	63.087817598	-50.4882698744	71.6093349577	-59.9969033676	-49.729692791	77.5419782574	49.7408775135	75.5278681227	76.0698632294	41.1807516107	63.9216195868	47.3078933589	-55.2297707909	55.6588736224	-52.2820275374	58.1659696186	72.7937439047	58.0819110769	40.6556393642	64.2732957779	58.7227590668	-45.8983440378	57.4581784813	-48.3397482104	49.8055737035	50.8457119603	74.8373485753	62.8669385285	-54.9745301521	61.5485626512	-40.7977697103	55.5847879232	60.013142613	54.6153582018	74.6853312027	60.6103991567	-44.3180236066	-44.9333649197	67.6243024682	56.8485970799	30.9452534994	65.4049771125
-39.2628937085	-28.3424532791	-50.553143219	-45.2047535292	-49.8938808124	-41.6992602314	-53.9589308901	-47.3050745117	-46.108366409	87.3684685627	-57.5046898835	62.5292185504	-51.7824944668	-49.4141841886	55.6571601115	-46.7170199466	-32.1371981821	-51.4974464843	-55.0986252952	-63.8346863679	-32.4460983249	-48.3108068689	66.5759775754	-57.3386725353	-27.0820446369	60.6307069835	-49.4268488572	-52.1323519098	-57.9113938482	-38.7956636113	-49.8181937446	-46.5910545667	-41.09348172	-50.6094141903	-49.9884941374	-52.2190254739	69.4100696268	-52.3667861912	-55.0672127795	-50.0168434876	-47.7055178239	-45.5431673469	-55.7268159983	-53.8245548526	-57.2814523347	-43.349451073	56.0176133234	-48.8869278102	-54.4726968298	-51.83221663	-49.7392181902	-47.3707610565	-41.4469303524	-43.0522911277	-46.5898875264	-33.4964234018	-41.547297566	-32.7181133528	-46.6510252477	-44.5277720499	-55.2928051088	57.6121786495	-61.6373960128	-35.5723723101	68.6055655534	-44.2213383137	60.0137303517	55.0883641249	-42.5989387061	-29.0933051878	-55.9770754097	-51.7350789473	-53.8961033808	-45.619381541	-39.5158193055	47.5705395087	-52.7037387551	61.696060814	-47.1377704495	-45.7608778551	-55.5607488421	-61.3267458706	-49.6397986339	-52.968425494	67.0575101975	-54.7901676581	62.8187337682	-53.2003372741	-43.1391318302	-58.1057133793	-37.2785260266	69.936621638	-23.6613841015	74.0068247557	-45.6663479069	-30.2773664822	-30.9851156941	-39.5549345065	-39.6656680418	47.3986588017	61.8568215811	-53.2074614034	-26.766176371	-30.9078119481	-52.4320757374
