Tissue	braincortex
N_samples	95
Chr	19
Gene	ENSG00000115268.5
SNP	rs6510608
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000166441.8	ENSG00000132639.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000163032.7	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000196683.6	ENSG00000142676.8	ENSG00000198242.9	ENSG00000122026.6	ENSG00000128245.10	ENSG00000231500.2	ENSG00000124614.9	ENSG00000125691.8	ENSG00000108298.5	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000142937.7	ENSG00000265681.2	ENSG00000160307.5	ENSG00000232112.3	ENSG00000063177.8	ENSG00000087086.9	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000087250.4	ENSG00000008988.5	ENSG00000168309.12	ENSG00000083845.4	ENSG00000139970.12	ENSG00000171858.13	ENSG00000125534.5	ENSG00000133318.9	ENSG00000014641.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000172809.8	ENSG00000021300.9	ENSG00000149273.10	ENSG00000067715.9	ENSG00000138326.14	ENSG00000104435.9	ENSG00000186468.8	ENSG00000167526.9	ENSG00000135940.2	ENSG00000156482.6	ENSG00000166925.4	ENSG00000114391.8	ENSG00000109475.12	ENSG00000118181.6	ENSG00000154096.9	ENSG00000136942.10	ENSG00000197958.8	ENSG00000136854.13	ENSG00000152082.9	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000177954.7	ENSG00000128656.9	ENSG00000161203.9	ENSG00000182899.10	ENSG00000197756.5	ENSG00000172428.6
Gene expression stats (Y^T * Y): 
87.3684685627	74.5756102197	63.4519321908	60.5018340054	72.951586699	65.3203929436	-51.589036345	66.9378243928	48.8112615416	-52.7283321052	65.7741096674	63.5614836849	59.0309260289	64.4745936653	60.8236211109	66.4048372804	72.9023199376	68.3566724443	-52.8344158034	62.539265512	62.6010465362	62.2229346732	72.2880466033	51.001854887	58.3542105122	73.931235652	77.4304615897	64.8840143354	77.4765238949	67.3881445365	61.9781319565	57.4885229647	58.3212273353	60.9160009651	62.0791717621	54.4828045204	75.9864731568	69.1764258117	61.1040956821	59.1061509473	56.7868905814	66.0708741567	62.7355098283	70.2738056986	65.6885343476	59.1782214057	51.3198355076	52.1535814072	54.5485731772	-59.2689925465	61.7562482754	48.5358240626	-58.4426267228	-58.4336224533	75.7908058111	79.4921406066	77.5682845955	57.8429134852	65.6090450346	-54.8371074089	53.1090173128	-55.2189327129	62.1311948321	68.5460376893	48.171431838	64.2059647284	51.929126985	54.6830056461	51.4439421548	55.972251078	-49.6026918534	67.1423344969	61.8040223799	-54.297113018	47.338245053	60.8175120771	54.0927518667	66.6748486455	71.1367795659	53.7649840818	41.3633725413	-55.135531636	-52.1979179293	58.9406939979	60.2051516567	52.6685073311
74.5756102197	87.3684685627	69.013242566	59.7221535659	77.6826602537	68.0132327634	-54.1000941546	67.6418498249	53.8955945029	-54.1466450998	77.0320623423	62.6759225194	62.6038201961	65.5989160039	54.1912666054	67.2894954368	69.5795598495	54.9748112962	-56.8227431551	63.3690913604	72.0856170877	61.8871808819	71.7301067479	57.3891414642	58.5525591745	78.3175457607	71.0800436395	69.8254640206	79.4919221207	67.7269537508	66.0535627172	61.3822149756	53.0547936247	58.7415074508	75.7539255802	62.1117861529	75.5562330658	72.585422821	68.948431364	64.2840929013	60.3268374832	73.0151245346	62.8879044003	78.1114030919	65.6609314477	61.8318365799	56.6076455405	54.0780431264	65.4548355812	-58.7236324497	70.4344516752	57.1724886168	-61.6313242054	-56.8291476916	78.1912152615	79.7312366023	76.3932685713	53.0804448255	66.8170057147	-53.556925444	54.3708540527	-56.2847729427	62.8243907029	79.8817020769	52.5705168876	64.030383628	52.7529248226	59.9784697542	57.1674022548	58.103681294	-52.9771287527	76.8312728485	59.8112792903	-53.8733938026	59.2452118135	63.9043202473	53.9687732113	61.6294536055	72.9696703511	59.0455535073	55.3351915457	-55.8389497581	-52.4622838737	62.3953410457	65.7910758893	61.6920907475
63.4519321908	69.013242566	87.3684685627	57.8759828768	65.9492254729	59.0707872545	-54.0841548401	61.7190394111	48.4552775681	-55.1206331114	69.0380604781	67.7946134652	59.3353427854	60.122697234	43.4156463011	63.5444235428	59.7934155376	55.1985986679	-48.1675155407	63.0456460262	65.0654265439	56.6682579126	65.2017369382	65.1883449335	58.2417751775	71.659161283	62.2163923699	59.9577829438	74.2150299697	58.4909200087	60.1503379683	58.8086639846	40.8144417566	40.3307703613	66.2507031419	58.3646355756	71.346303718	67.0159616102	59.0695422066	60.2042990605	48.6742844701	62.7384553579	55.5850325017	70.1888853214	60.8138860716	49.3899409332	55.6615235075	49.0905021955	62.278756425	-51.5727786593	55.2257193282	51.1902658888	-57.16106214	-55.5481692355	68.1908775702	67.3726459539	64.4586917594	41.2433630833	63.3211731228	-50.8895833372	44.4625340917	-46.3047081801	56.8843019132	67.5647810206	32.0785639044	56.0728829592	41.0615651574	55.7012826829	46.8737908552	48.6106832159	-42.7629459844	62.6330067173	52.7135197223	-51.209264945	38.7674936083	60.5077965632	61.5576392679	54.1331082551	70.4376147344	52.348843137	51.2213520971	-52.1760977352	-37.7382919967	50.929816467	53.1541199815	44.773260782
60.5018340054	59.7221535659	57.8759828768	87.3684685627	67.574238295	69.1711065608	-38.0109102724	77.1198223751	68.5672487284	-31.9412508857	63.2364874741	57.8513444488	73.7960302243	72.42184159	56.2798309915	66.3814274746	69.3060770425	45.6444236389	-34.4249456231	73.983472428	66.5122455666	73.2205725801	67.7705890437	64.3940480714	65.3927122348	71.1185799417	69.0698862792	75.6602725688	68.3544958095	57.0769891868	73.6119431404	73.3640631897	37.1543764411	57.0325726729	65.7905213657	50.3911158142	66.6666743474	73.5449980003	67.0334053873	64.1883422999	72.3373625588	60.3431005836	69.6570545371	57.1227634702	67.4141659881	50.3391167385	70.0287372102	54.089830095	63.3204593475	-41.0650980064	69.6648140896	34.0265497804	-44.2350682902	-40.827175181	63.0852322579	63.7626633317	72.6795435057	36.3221996116	68.2477815178	-43.6139400445	72.6363858473	-39.0851235845	66.7109408114	59.7712312442	35.9401538641	67.3526657213	29.2990626245	78.2333346355	71.9446283674	68.2400454212	-52.4375282339	70.5635779494	63.0229998483	-51.8312947759	35.00100529	60.802255964	66.6521803215	48.8938616494	66.9377533639	58.5414163138	55.891588139	-29.259212249	-48.9989415689	77.5632039495	55.0514541386	55.3847290599
72.951586699	77.6826602537	65.9492254729	67.574238295	87.3684685627	65.2765216306	-47.2337637038	68.2959829207	52.1104649019	-45.3365591283	72.6115421162	64.1452570596	61.524766444	61.1209415933	55.7359776089	60.9921061002	68.3944074909	54.0581937201	-45.3672959799	67.3358467464	70.4447604784	65.332953227	66.4235008141	57.4596322932	60.5514702964	73.7393977834	69.6981054359	73.3389619738	76.5187213167	64.0012561362	64.7087653121	62.6080795243	42.7184583714	64.3071325984	72.1241759006	53.0437121829	71.9484677691	69.7066474171	63.5063671583	63.703560884	60.5363815427	68.9713330019	59.619580668	70.295492761	68.6844184067	66.9868050279	53.745812487	54.2675378941	63.087817598	-50.4882698744	71.6093349577	47.9939844385	-59.9969033676	-49.729692791	77.5419782574	75.5278681227	76.0698632294	41.1807516107	63.9216195868	-55.2297707909	55.6588736224	-52.2820275374	58.1659696186	72.7937439047	59.7993169918	58.0819110769	40.6556393642	64.2732957779	58.7227590668	57.4581784813	-48.3397482104	74.8373485753	62.8669385285	-54.9745301521	61.5485626512	55.5847879232	60.013142613	54.6153582018	74.6853312027	60.6103991567	45.6810926007	-44.3180236066	-44.9333649197	67.6243024682	56.8485970799	65.4049771125
65.3203929436	68.0132327634	59.0707872545	69.1711065608	65.2765216306	87.3684685627	-50.5143514707	76.5377775078	72.0483476962	-49.3636453785	68.4759951227	60.2440863396	76.2182204707	78.0619751446	49.5248739656	77.9910848501	73.6587269358	45.8740049115	-54.0377234394	74.3300516463	74.0354847676	67.0545184619	77.2958807408	63.8507313866	69.0207641024	72.5846710624	69.2764307483	77.9733774182	72.594403453	58.6176443098	77.9653408979	72.7300575741	57.7345727631	55.7691492627	73.9035568878	61.7842193424	71.8693279262	76.4705879884	76.7005065795	67.3839878005	76.2127580604	67.062571194	74.8086680722	70.6568755904	68.1747347545	51.6047290619	73.0419834905	57.5761072665	66.5977227457	-55.5195370926	64.8548415963	47.3085353827	-54.408556162	-48.3034291483	66.3206211531	71.4395867243	72.8758109582	55.1429041454	73.0626271699	-46.5942263464	75.3901927704	-48.1253523178	68.2794026625	69.2859318387	34.2387064014	79.7635960099	51.478078402	74.5403023025	75.5697164208	75.3766640571	-65.3817830149	78.7311100273	68.6921453434	-59.037376743	33.1156336805	74.8383327343	64.0158818537	52.3261752792	67.047768858	61.2215100986	68.7421432151	-50.9526908501	-59.305677245	74.5614622182	60.2753466113	56.8414764149
-51.589036345	-54.1000941546	-54.0841548401	-38.0109102724	-47.2337637038	-50.5143514707	87.3684685627	-50.1674900481	-34.9702418866	81.9425525812	-48.3036189746	-35.1553440634	-45.6945101416	-55.6138751627	-30.0114514816	-56.0584849473	-57.526363472	-47.4609865214	72.4947642655	-52.470059948	-47.4499658382	-39.3581716423	-56.9781360923	-46.1244720068	-44.744300913	-57.3473500294	-54.7555821313	-45.0429778843	-62.1768831278	-55.3594615621	-50.1272037284	-48.0772895251	-57.8959578195	-30.7416643848	-58.8790083491	-56.8124191722	-61.7266716616	-59.5372893497	-48.0524757991	-38.1811451073	-41.777487324	-43.6432506166	-39.839824608	-54.5636306709	-47.0669111331	-52.8458803077	-46.2716031414	-66.1246301499	-40.1366020461	79.2588704507	-42.8973013365	-29.6980197211	73.1642722667	73.8433148833	-48.0487458054	-58.186313359	-54.3716081488	-62.4141305392	-51.5123221759	67.1620495847	-37.3091503536	71.4303635012	-46.2382213608	-49.4759350753	-10.5785779675	-54.285124447	-56.3326234354	-38.8052118524	-39.9880531881	-42.6628632737	61.463168624	-51.0016842416	-29.9190109827	69.6417769671	-13.4858813154	-48.9007700146	-36.3508251143	-44.1299812918	-49.9413442639	-39.5778617758	-41.3628695873	73.7134053658	51.9473764959	-37.3795006141	-40.7410677083	-34.5850975833
66.9378243928	67.6418498249	61.7190394111	77.1198223751	68.2959829207	76.5377775078	-50.1674900481	87.3684685627	75.5783626787	-45.2189467561	69.0423369388	67.5072127175	79.2736502133	79.6173294111	59.4126895493	77.4458782105	77.9330138513	53.7504118577	-47.084712083	78.2218842084	75.9367297079	78.3643928995	78.8889925766	71.1991823881	70.7895700886	75.7522049844	75.5863382922	81.638323348	74.3588766314	57.6948769898	79.8957208726	79.5600976327	50.8831538506	57.619642141	74.9169030714	60.5153275842	73.8001591727	80.8360118514	77.7694904812	69.5939254262	79.1469498383	66.1516851382	78.1739602917	71.3218965783	75.8497991381	51.7376327456	75.6471841036	60.5860206106	72.6179381562	-52.0075133391	71.3544650867	43.129183337	-49.3608686383	-47.1903493864	68.3786764574	69.952641046	78.3715957647	50.296841973	78.6881051515	-49.0617257969	76.4936437406	-46.5940940377	74.5243127019	68.516336893	32.9955954534	78.919380009	40.1418436804	78.9395100058	76.8955803448	73.6140334591	-59.4046002849	77.1460083485	69.452920227	-57.1688079187	33.6709741819	73.4043880387	73.7043862196	53.9649062571	69.6595630813	68.1529938901	65.9062406252	-42.4318089731	-49.8254329415	78.6366504742	66.9523374138	59.1187032662
48.8112615416	53.8955945029	48.4552775681	68.5672487284	52.1104649019	72.0483476962	-34.9702418866	75.5783626787	87.3684685627	-31.1980834717	61.5819985499	59.1994032531	78.4292994591	76.0074099635	44.1104462557	70.0800831824	67.7650498876	31.2738976918	-35.8194343408	70.4786636934	70.8844125613	69.1991273576	67.4986933178	66.172110948	63.0450072689	63.1362618734	59.3626344731	76.0979273432	59.140327634	41.8881550607	75.9191541404	73.4310594702	39.7859653737	39.5857261797	66.7364844882	53.6875373606	56.8230883886	70.3392444587	73.7907698984	61.8163927709	72.0915285968	60.3011858836	74.845340684	58.0386636934	59.4560099518	28.9068279201	78.2274517031	49.6012159165	67.9344133572	-37.4677743795	61.5139332515	35.8096843879	-33.6135668522	-30.9210993949	51.2282905599	55.2328089143	63.5662462142	39.2544632855	72.4351432835	-27.3613707775	76.8366196861	-29.6761569486	72.8221353374	59.0326926747	17.9506825157	75.4214448824	30.1499139999	75.8083080392	75.9673347538	74.2912985065	-51.6110597057	68.904480887	63.5766307392	-44.5618598616	19.7552330841	70.8598602002	61.9466421976	40.1667954105	53.1669786894	59.111324394	72.2680752183	-27.9257219829	-42.6773698766	74.353128413	56.4902819337	47.7829291184
-52.7283321052	-54.1466450998	-55.1206331114	-31.9412508857	-45.3365591283	-49.3636453785	81.9425525812	-45.2189467561	-31.1980834717	87.3684685627	-46.6879878336	-38.9587532397	-42.4459664454	-52.6168331572	-26.6130250471	-56.0581347413	-54.9039080431	-50.0913229373	75.1352901404	-50.1686622376	-46.9573159276	-32.3409436389	-56.7803197371	-42.0450274965	-44.2278622096	-55.0674212734	-53.9787525813	-42.4568101225	-62.4662971133	-52.1140100143	-45.0237159182	-43.5140439345	-60.2759453694	-26.3371427271	-55.2918242072	-53.0511333396	-60.4902598245	-53.9994892785	-45.0543308373	-34.8691216246	-35.3878744051	-46.5589658281	-40.0667180393	-55.1393418638	-45.8153062751	-48.8163060516	-41.3493774619	-57.9321456452	-39.3418215287	78.2918171086	-36.0329638088	-34.4601860181	75.8305085072	74.011768759	-49.1247608997	-58.330448402	-50.86265161	-63.7048451513	-49.7211218461	64.5741745711	-30.0838011758	66.3103539608	-45.7714142027	-50.4805959776	-12.0713779573	-50.3215730934	-60.3491039965	-31.7928271623	-32.9147652303	-36.0409788217	55.6532730756	-47.7494060519	-33.5444817582	66.6831786996	-17.0276242263	-51.9874129532	-33.2239007186	-43.7326246205	-51.0314343213	-37.6982459661	-37.445943625	80.5264254546	48.536625272	-30.8360502805	-38.1928275038	-28.1059282885
