Tissue	braincortex
N_samples	95
Chr	6
Gene	ENSG00000198755.6
SNP	rs2395626
Gene_list	ENSG00000171863.8	ENSG00000175390.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000204387.8	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000188846.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000265681.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000196531.6	ENSG00000083845.4	ENSG00000174444.10	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000167526.9	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000161016.11	ENSG00000164587.7	ENSG00000145425.5	ENSG00000177954.7	ENSG00000204628.7	ENSG00000182899.10	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
87.3684685627	25.5776725479	69.0353883395	69.1711065608	77.1198223751	68.5672487284	63.2364874741	57.8513444488	73.7960302243	72.42184159	54.0361156185	66.3814274746	69.3060770425	41.6301095712	73.983472428	66.5122455666	54.4442305679	73.2205725801	67.7705890437	64.3940480714	65.3927122348	71.1185799417	76.3047132941	75.6602725688	73.6119431404	73.3640631897	65.7905213657	66.6666743474	73.5449980003	67.0334053873	64.1883422999	72.3373625588	60.3431005836	69.6570545371	57.1227634702	67.4141659881	70.0287372102	69.2291216394	63.3204593475	63.7479344653	58.0701671599	68.2477815178	72.6363858473	66.7109408114	59.7712312442	58.4022133064	67.3526657213	78.2333346355	59.5817848755	71.9446283674	60.3407477546	68.2400454212	62.9408778259	70.5635779494	63.0229998483	60.802255964	66.6521803215	66.9377533639	58.5414163138	62.6786018336	55.891588139	56.0614331593	77.5632039495	55.0514541386
25.5776725479	87.3684685627	36.3524736266	23.7205527479	29.0881695476	31.3345576329	38.67806142	37.4319407498	31.9640790135	24.3175658863	46.1301035495	28.7432255837	21.9474359802	40.2529759648	26.9262485254	35.4170819058	56.9053578405	32.8361930404	20.8878798334	42.6664907673	43.1346478857	27.0563693726	39.4558939794	27.727426084	27.4558735731	37.8913772281	24.9247802171	29.3636468018	23.1095134151	27.1617527812	41.1426992101	26.9038685447	23.7578390943	34.3301063942	32.5948687503	35.2482111471	36.0749051968	30.3212436056	40.9878262869	42.7870172474	44.9454895724	26.4828572532	26.7635933249	29.3488464578	29.6046523108	45.2777129832	22.8946527998	32.9824384718	37.2673180197	23.1329575677	44.6271376659	23.6626940088	50.184060999	21.431726308	36.8918777251	25.9803036508	51.1707920194	33.4264176827	27.8732185468	44.5572550184	26.5058688551	43.2799785519	28.3726508063	26.6805855195
69.0353883395	36.3524736266	87.3684685627	71.5156706112	76.2072331675	79.2961639045	56.6482867355	57.6494802025	75.4269872692	74.009350534	64.074212518	69.2714450708	68.0861316462	48.4071665818	68.5468672959	66.6055039694	64.5261719931	70.7144983432	66.390231409	64.4952530073	62.4165881083	58.9620927394	68.6026191404	73.8768514448	72.2983835854	75.3003946533	59.4804046919	57.5205730013	66.3503078661	69.5828285881	59.6884296598	76.0783564633	51.7746940379	79.5277651156	57.044004877	62.8933687514	73.8500768937	76.5515826969	62.9046011718	70.6133152826	74.9812378721	68.9228064268	78.9131290668	68.4895540268	53.4593341677	71.1568488388	75.2539251772	74.3625322077	59.6548891312	76.9813864305	72.6131932333	73.9928121549	62.1299707316	64.8014035917	65.6621205885	70.1410801221	66.2328569061	52.5050623624	55.2523601422	78.4286966001	66.2845794062	47.5101492024	74.5208250132	55.3812440313
69.1711065608	23.7205527479	71.5156706112	87.3684685627	76.5377775078	72.0483476962	68.4759951227	60.2440863396	76.2182204707	78.0619751446	50.9621839918	77.9910848501	73.6587269358	43.3979649378	74.3300516463	74.0354847676	56.4408524601	67.0545184619	77.2958807408	63.8507313866	69.0207641024	72.5846710624	61.8880373634	77.9733774182	77.9653408979	72.7300575741	73.9035568878	71.8693279262	76.4705879884	76.7005065795	67.3839878005	76.2127580604	67.062571194	74.8086680722	70.6568755904	68.1747347545	73.0419834905	68.0097958445	66.5977227457	62.1035881764	55.091468402	73.0626271699	75.3901927704	68.2794026625	69.2859318387	53.097344201	79.7635960099	74.5403023025	49.8224945791	75.5697164208	56.0588729374	75.3766640571	61.3791689718	78.7311100273	68.6921453434	74.8383327343	64.0158818537	67.047768858	61.2215100986	63.9627278307	68.7421432151	50.699927176	74.5614622182	60.2753466113
77.1198223751	29.0881695476	76.2072331675	76.5377775078	87.3684685627	75.5783626787	69.0423369388	67.5072127175	79.2736502133	79.6173294111	55.4959626572	77.4458782105	77.9330138513	45.7204828818	78.2218842084	75.9367297079	62.3291727146	78.3643928995	78.8889925766	71.1991823881	70.7895700886	75.7522049844	72.2239666907	81.638323348	79.8957208726	79.5600976327	74.9169030714	73.8001591727	80.8360118514	77.7694904812	69.5939254262	79.1469498383	66.1516851382	78.1739602917	71.3218965783	75.8497991381	75.6471841036	68.2511464334	72.6179381562	70.5939940296	63.7550623308	78.6881051515	76.4936437406	74.5243127019	68.516336893	60.418799248	78.919380009	78.9395100058	62.0164497572	76.8955803448	62.6338963119	73.6140334591	67.3057174871	77.1460083485	69.452920227	73.4043880387	73.7043862196	69.6595630813	68.1529938901	67.8241883108	65.9062406252	56.2823000318	78.6366504742	66.9523374138
68.5672487284	31.3345576329	79.2961639045	72.0483476962	75.5783626787	87.3684685627	61.5819985499	59.1994032531	78.4292994591	76.0074099635	68.6227328217	70.0800831824	67.7650498876	47.412296271	70.4786636934	70.8844125613	64.867889373	69.1991273576	67.4986933178	66.172110948	63.0450072689	63.1362618734	68.2926790009	76.0979273432	75.9191541404	73.4310594702	66.7364844882	56.8230883886	70.3392444587	73.7907698984	61.8163927709	72.0915285968	60.3011858836	74.845340684	58.0386636934	59.4560099518	78.2274517031	73.2389464516	67.9344133572	70.812496911	72.1013500089	72.4351432835	76.8366196861	72.8221353374	59.0326926747	66.5476437033	75.4214448824	75.8083080392	57.0508481998	75.9673347538	74.9551971262	74.2912985065	67.1950749642	68.904480887	63.5766307392	70.8598602002	61.9466421976	53.1669786894	59.111324394	76.8677190167	72.2680752183	55.9562455525	74.353128413	56.4902819337
63.2364874741	38.67806142	56.6482867355	68.4759951227	69.0423369388	61.5819985499	87.3684685627	65.3440285548	68.2549860119	67.0950992437	53.2618079049	68.4466631596	67.9555530059	41.3732038567	66.6036315649	73.6019767463	59.9359873741	68.6714207776	68.9043564564	63.4000558782	66.4602137296	77.9485110863	59.0658260406	70.6823362456	69.9766649572	68.4994925082	76.1981864753	75.6177694289	73.1394940412	71.0542512653	70.5243705531	58.834285938	69.2315424834	65.7469352341	76.1362017229	70.7429634201	64.2030933601	50.0960049474	73.4700839883	58.1943926983	47.8495404763	69.4304569818	61.1447901676	66.147421624	76.1245307975	42.8598827422	66.608443054	65.1643858417	52.9010126272	60.1985944739	48.9783544179	59.790181419	65.4885077531	73.7654893086	64.0793910907	63.2587612976	63.7132433798	74.1836283803	58.3972373062	54.750323189	60.3738798001	53.1658560605	66.3476100365	63.8941481873
57.8513444488	37.4319407498	57.6494802025	60.2440863396	67.5072127175	59.1994032531	65.3440285548	87.3684685627	63.9919290726	61.4279603615	44.1389632695	66.9706590161	62.9213083203	46.0068721484	64.1814312806	70.7783348464	61.5233484021	62.8054991017	67.6620886234	65.5471705115	62.3277924952	66.2410518835	55.8046919546	66.3873505077	59.906333232	59.9184435937	63.2494073743	65.3615160665	66.9691763593	62.9206773377	62.1250707323	56.0540165291	64.4440526627	64.588487592	68.6202301127	63.600179358	60.7576897963	46.3328639291	69.2734816768	59.7117501225	47.9207931563	67.3113157123	52.9445690578	64.2927635924	63.9204582786	43.108377655	58.5366753962	58.7189794147	54.2729714378	54.9111511755	52.3842262799	54.5434227631	56.8486034543	63.481588493	66.6131399423	65.3892092561	66.1289129484	68.371744279	57.6622903249	52.6232418301	52.2197576655	53.0415895147	61.1509392946	60.4345387594
73.7960302243	31.9640790135	75.4269872692	76.2182204707	79.2736502133	78.4292994591	68.2549860119	63.9919290726	87.3684685627	80.159048015	61.1618648416	77.6868221043	74.6648723367	47.874370155	75.8627591248	74.845670546	62.8290669795	76.2491620173	74.8261176342	67.5783272776	67.9739023671	73.6515240072	68.7567075237	78.6229824411	79.0283065534	79.0544465751	73.5552677149	70.1231006201	77.4839473608	77.3450162892	68.4879561762	72.7310213052	65.0496299742	77.88872107	66.9463128612	69.9437300448	78.0006272429	69.8602975539	69.8551886283	72.6365075965	67.2517509745	78.2675415605	76.7940360259	77.6254743247	67.126839773	63.6221947535	79.2425164881	78.5622467318	59.393391627	75.3989184932	66.69856648	73.1494145862	69.1083947598	73.0702079435	66.8096870849	75.0753718067	69.3247508992	63.204513255	61.398808511	73.2979661629	72.0118051332	59.5444055933	78.1366889874	63.7051402113
72.42184159	24.3175658863	74.009350534	78.0619751446	79.6173294111	76.0074099635	67.0950992437	61.4279603615	80.159048015	87.3684685627	55.6044239346	80.7691356196	78.0454559753	40.2080380087	77.4452687152	72.2248508862	61.7893986808	72.3365341174	80.511404752	66.4535548846	70.7549765614	75.5122095973	64.6473697906	77.3848973393	82.15759546	79.1767693794	75.2040787494	74.6071999547	79.1662248423	76.5072315391	64.2387545712	75.9060833607	65.7507913204	77.5960993071	71.0539966311	68.3181302409	77.5261395306	69.6156423399	67.5903433097	71.2331115321	63.2947481219	78.5071993959	77.0267715592	73.9115527662	67.7115336076	61.7696125935	84.0098873082	76.5430515959	51.9290801908	76.723162688	60.8305062488	76.7353751339	64.759807305	74.572641836	65.0615818142	78.131366629	66.442771755	65.6721670098	65.6788052984	68.6279973114	70.8817783007	54.7481316549	75.0611718377	61.4802702622
