Tissue	braincortex
N_samples	95
Chr	19
Gene	ENSG00000133243.4
SNP	rs4806822
Gene_list	ENSG00000177030.12	ENSG00000099864.13	ENSG00000127585.7	ENSG00000105963.9	ENSG00000071655.13	ENSG00000129968.11	ENSG00000133243.4	ENSG00000167658.11	ENSG00000167733.9	ENSG00000198816.5	ENSG00000105642.11	ENSG00000105701.11	ENSG00000130881.9	ENSG00000130758.3	ENSG00000108309.8	ENSG00000063180.4	ENSG00000163930.5	ENSG00000160469.12	ENSG00000173020.6	ENSG00000154118.8	ENSG00000059915.12	ENSG00000107954.6	ENSG00000160408.10	ENSG00000107130.6	ENSG00000212864.2	ENSG00000165802.15	ENSG00000133612.14	ENSG00000061938.12
Gene expression stats (Y^T * Y): 
87.3684685627	46.6583772407	43.4266455631	37.1477780635	41.4279974067	40.1810319243	55.8727186875	49.5402541784	45.4330407875	39.5354834141	44.6474968411	34.493045703	34.4969196608	38.7516034305	35.0454075241	42.8089633521	50.578597693	44.6080794524	36.1354525497	42.7793557483	43.3708940332	40.5501241461	54.3778899812	46.7722074644	18.3132339354	51.3213707408	31.1432350779	27.9965646883
46.6583772407	87.3684685627	62.9248791278	51.5222256168	57.9583064238	63.0614134939	72.6170437592	55.0999899395	45.5380236049	65.7845733552	52.6759625039	55.3369179301	59.8919381466	61.837564549	59.5879578789	59.6373065738	53.7193417916	55.3540296176	45.7726750001	67.3821476602	66.2329533119	44.4934336993	60.5965065234	65.0197196361	44.4290478393	65.815424826	61.5047031693	51.4228674976
43.4266455631	62.9248791278	87.3684685627	43.3905720492	39.97923128	45.5865495989	56.7414899983	56.817838564	47.5038054469	37.5989767368	45.8373123362	42.0204617342	49.9417746352	48.3916998334	61.3317156287	68.19131212	47.2883178184	57.9482900945	40.1487157967	58.8120333812	72.718021977	45.9032159932	55.9825070828	73.6896343028	26.1668800741	77.2196078947	50.3469952551	27.9191298123
37.1477780635	51.5222256168	43.3905720492	87.3684685627	60.0691315217	49.1849076212	57.5902538907	37.1830558128	43.2649679532	42.0550448093	55.0842861346	40.4857801566	56.5782285073	52.9588182997	37.3461631534	39.9461390104	59.481669426	54.7014736228	46.8061913135	61.3640082684	38.5689920623	47.3670100948	51.3651373105	48.0686790445	45.1934808913	47.2008293486	45.1149741258	40.6804193003
41.4279974067	57.9583064238	39.97923128	60.0691315217	87.3684685627	55.6758279188	59.7239363914	30.964640476	43.4333310212	62.4741531834	53.9204001482	38.4456061502	66.1319745133	68.0992627835	38.7007927338	40.3173717864	68.1648195832	52.5088443422	54.8876711206	66.0222732985	34.3730273486	41.4003984136	49.576593498	50.4887640781	43.6795884847	50.5566145013	44.8705780162	58.48025637
40.1810319243	63.0614134939	45.5865495989	49.1849076212	55.6758279188	87.3684685627	67.4283783582	28.6896716268	62.2379507762	63.6178710751	51.3677273895	47.5926123083	62.3643763165	46.5928340587	37.9965256268	42.7207147537	34.703036032	56.7522650149	38.426799678	57.315810883	55.3510695317	35.7669495469	31.0726451544	38.4848456475	52.870729773	46.4917426914	38.4677942947	56.5225922549
55.8727186875	72.6170437592	56.7414899983	57.5902538907	59.7239363914	67.4283783582	87.3684685627	54.5127077329	52.5523438154	63.0808702868	56.3280452547	53.7773665244	60.6217034951	61.5982531921	52.4611740353	53.6419395599	54.5780180282	59.1453971909	58.0483363704	68.3029922662	61.5172879431	53.4350548026	57.087690583	58.9307860103	53.6318636869	56.9009194911	56.1573562102	56.1018140157
49.5402541784	55.0999899395	56.817838564	37.1830558128	30.964640476	28.6896716268	54.5127077329	87.3684685627	20.9189037427	36.6579257746	42.7601892172	43.445915937	37.6169467559	50.5232639937	39.9233504252	40.1057485706	46.2571586585	45.6803004523	47.7106625984	48.6395274662	54.6768978091	46.4569386731	62.4776522065	56.4254109641	18.4659328795	54.6259983158	48.4356179457	20.7912914976
45.4330407875	45.5380236049	47.5038054469	43.2649679532	43.4333310212	62.2379507762	52.5523438154	20.9189037427	87.3684685627	39.7966380788	53.2785950123	33.8312199272	46.3604242846	34.7085313173	32.6755885583	41.7428320998	33.6920030307	55.7147108539	31.0742697894	55.4205352525	51.8618220327	31.0852710567	30.7083933779	36.8571218746	34.7789238379	47.721386108	31.8705735916	37.4735177802
39.5354834141	65.7845733552	37.5989767368	42.0550448093	62.4741531834	63.6178710751	63.0808702868	36.6579257746	39.7966380788	87.3684685627	55.5181219424	52.1703257252	59.0374692431	59.2233620844	47.3471677574	41.0188259523	47.0886644135	43.4392764558	40.8290008004	57.9873766863	50.7386905155	28.0565575115	40.2065049053	42.0104219914	46.1290442253	44.1685163744	55.6957009235	59.717968879
44.6474968411	52.6759625039	45.8373123362	55.0842861346	53.9204001482	51.3677273895	56.3280452547	42.7601892172	53.2785950123	55.5181219424	87.3684685627	31.960934463	64.2972641134	57.9991141411	27.7198646419	39.253287262	52.8386988675	51.8067413268	42.5628631906	65.7325013673	51.46586265	41.9217726458	49.6440244548	43.0135708903	29.0218103576	50.5683701794	46.8771259723	40.9959459241
34.493045703	55.3369179301	42.0204617342	40.4857801566	38.4456061502	47.5926123083	53.7773665244	43.445915937	33.8312199272	52.1703257252	31.960934463	87.3684685627	29.6890494525	39.93111683	55.7828816812	43.5015975344	30.02110468	46.7482701286	37.4274843746	41.1036577998	54.4310962058	15.7780000035	33.8872674615	35.7588232285	50.8096755173	38.1744585311	61.5997800378	47.501868791
