Tissue	braincortex
N_samples	95
Chr	11
Gene	ENSG00000133318.9
SNP	rs61929729
Gene_list	ENSG00000142089.11	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000110651.7	ENSG00000130255.8	ENSG00000111674.4	ENSG00000072778.15	ENSG00000220205.4	ENSG00000166441.8	ENSG00000132639.8	ENSG00000139112.6	ENSG00000176788.7	ENSG00000163032.7	ENSG00000105640.8	ENSG00000131100.8	ENSG00000134333.9	ENSG00000137154.8	ENSG00000165795.16	ENSG00000104722.9	ENSG00000273173.1	ENSG00000117632.16	ENSG00000198242.9	ENSG00000142192.16	ENSG00000128245.10	ENSG00000231500.2	ENSG00000266964.1	ENSG00000108298.5	ENSG00000105193.4	ENSG00000145592.9	ENSG00000154277.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000160014.12	ENSG00000143933.12	ENSG00000160307.5	ENSG00000063177.8	ENSG00000123416.11	ENSG00000104888.5	ENSG00000142541.12	ENSG00000142534.2	ENSG00000170889.9	ENSG00000167614.9	ENSG00000115310.13	ENSG00000108107.8	ENSG00000087250.4	ENSG00000103034.10	ENSG00000168309.12	ENSG00000139970.12	ENSG00000133318.9	ENSG00000014641.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000172809.8	ENSG00000021300.9	ENSG00000170027.5	ENSG00000067715.9	ENSG00000104435.9	ENSG00000167526.9	ENSG00000198668.6	ENSG00000166925.4	ENSG00000164924.13	ENSG00000126214.16	ENSG00000137726.11	ENSG00000154096.9	ENSG00000136942.10	ENSG00000136854.13	ENSG00000113558.14	ENSG00000161016.11	ENSG00000143153.8	ENSG00000128656.9	ENSG00000161203.9	ENSG00000156976.10	ENSG00000159176.9
Gene expression stats (Y^T * Y): 
87.3684685627	49.8461216278	52.2536585904	56.929593526	69.3531785347	50.8724914592	-39.2628937085	46.5223262297	-56.5082477918	51.226479722	-51.6381082272	-37.4519753813	-30.5822814959	-48.1596451611	54.6355746817	-35.9257017407	-11.3206028868	59.2125829813	42.7557738338	-36.0740425503	-33.1736313061	-49.9829425755	54.6927742891	-25.5024433736	-50.3021331501	51.9571937732	51.8671371658	56.7128932016	62.3364093162	53.1543243574	-52.0153492021	61.25702012	53.8189913246	-56.5484901288	-39.8471981546	41.8888652087	58.710734182	-44.5049772132	-57.465471767	61.7063362392	60.2857503082	45.0539404732	29.3843679726	-37.2986713047	53.6535170126	53.0427483951	-57.6553063232	66.2499421139	-49.2812728829	-53.5998435002	-51.8460546405	48.5812109599	58.6307379326	55.3401251617	43.381687448	-24.2426870389	-40.2844178298	-52.7330223846	49.1203386263	-52.5677990421	40.6925986887	-34.464311194	-44.6814203728	-47.7218999476	-59.2138809273	49.7498100654	-41.8841601627	-19.5595782201	52.1187719578	-40.2855374333	-45.8245348727	-50.9150069655	-23.2006950859	44.4988564952
49.8461216278	87.3684685627	74.5756102197	63.4519321908	49.865624121	72.951586699	-45.2047535292	37.2366076335	-38.3782826899	65.3203929436	-51.589036345	-37.2638132509	-22.024315354	-52.7283321052	65.7741096674	-37.9578149562	-42.4157745199	64.4745936653	46.5670680906	-43.3130321391	-32.0813050601	-38.4481895321	72.9023199376	-31.5040020719	-52.8344158034	62.539265512	52.6079009228	72.2880466033	73.931235652	77.4304615897	-51.7743344995	77.4765238949	67.3881445365	-41.1273217033	-37.1282204267	58.3212273353	62.0791717621	-42.0764778612	-49.5676966761	75.9864731568	69.1764258117	66.0708741567	44.1694946626	-41.2033017327	70.2738056986	59.1782214057	-46.2839064733	52.1535814072	-59.2689925465	-58.4426267228	-58.4336224533	75.7908058111	79.4921406066	77.5682845955	57.8429134852	-28.3990808796	-54.8371074089	-55.2189327129	68.5460376893	-43.1973907818	51.929126985	-35.4696323478	-28.6402258443	-36.3585579564	-49.6026918534	67.1423344969	-54.297113018	-25.7373182569	71.1367795659	-39.7633449072	-55.135531636	-52.1979179293	-42.8019946882	45.2871017255
52.2536585904	74.5756102197	87.3684685627	69.013242566	47.599975049	77.6826602537	-49.8938808124	43.7342725584	-45.2753592113	68.0132327634	-54.1000941546	-50.3693577753	-28.1442926342	-54.1466450998	77.0320623423	-42.0193395689	-43.7109834682	65.5989160039	47.602887195	-51.7554912047	-28.3489528379	-43.0496180355	69.5795598495	-37.4283537882	-56.8227431551	63.3690913604	51.0880964405	71.7301067479	78.3175457607	71.0800436395	-49.5271910006	79.4919221207	67.7269537508	-47.2422409166	-38.0791292552	53.0547936247	75.7539255802	-43.5706470012	-49.3196272078	75.5562330658	72.585422821	73.0151245346	44.0869854042	-47.1180026657	78.1114030919	61.8318365799	-49.8039368269	54.0780431264	-58.7236324497	-61.6313242054	-56.8291476916	78.1912152615	79.7312366023	76.3932685713	53.0804448255	-35.0308518003	-53.556925444	-56.2847729427	79.8817020769	-47.983525802	52.7529248226	-43.2764476389	-25.6939501625	-34.9035729524	-52.9771287527	76.8312728485	-53.8733938026	-25.9118406049	72.9696703511	-47.3894958648	-55.8389497581	-52.4622838737	-45.8645203877	42.2085311217
56.929593526	63.4519321908	69.013242566	87.3684685627	51.1361661375	65.9492254729	-41.6992602314	40.1676423562	-27.6595607621	59.0707872545	-54.0841548401	-33.954115177	-31.6932137372	-55.1206331114	69.0380604781	-35.2616638982	-28.943698671	60.122697234	41.0904450118	-45.4495670765	-18.4958663782	-40.6633199136	59.7934155376	-35.1192044738	-48.1675155407	63.0456460262	40.6777506077	65.2017369382	71.659161283	62.2163923699	-46.7400451302	74.2150299697	58.4909200087	-36.4229792376	-43.325877749	40.8144417566	66.2507031419	-31.7856173004	-37.2900359567	71.346303718	67.0159616102	62.7384553579	32.7657715233	-45.988516742	70.1888853214	49.3899409332	-48.6648222615	49.0905021955	-51.5727786593	-57.16106214	-55.5481692355	68.1908775702	67.3726459539	64.4586917594	41.2433630833	-29.9282068483	-50.8895833372	-46.3047081801	67.5647810206	-38.6465013296	41.0615651574	-41.4857623328	-33.8350705747	-31.44623153	-42.7629459844	62.6330067173	-51.209264945	-20.2288025184	70.4376147344	-51.4945980228	-52.1760977352	-37.7382919967	-36.2495276879	33.7389596824
69.3531785347	49.865624121	47.599975049	51.1361661375	87.3684685627	45.3330236718	-53.9589308901	40.9265965974	-54.0718225417	45.2382071597	-64.0198620358	-36.352295354	-44.9843841976	-62.2332403238	51.0039889133	-36.9271457928	-28.8203010908	53.1087701121	63.5543254448	-50.2951067759	-49.5571728458	-56.4543359277	55.783416576	-34.9279474249	-60.9582254749	45.7212589612	64.5851791115	52.2660501888	57.1161171276	51.3465611645	-60.2463814126	58.6419589935	52.6186260853	-57.6228290055	-45.3950989671	58.2891332389	54.9805669481	-53.2019603289	-59.6335851473	61.866483537	53.457707684	39.7714795036	56.0753062022	-43.7394071714	52.7907227747	58.8952123343	-55.1135009997	67.0503284389	-63.2346657525	-60.6702229252	-60.6954556047	49.6175957078	57.3168826307	48.7389046364	51.7449281049	-40.8529524687	-51.6911969538	-65.1986186486	44.7815726508	-55.1496636518	55.81232086	-34.1847741785	-61.3075684257	-49.8238472363	-62.1168413071	43.6360466272	-53.1058091519	-22.7376676346	50.1339636025	-44.7428614272	-59.4417362424	-57.1271688799	-38.8881237106	62.1770119438
50.8724914592	72.951586699	77.6826602537	65.9492254729	45.3330236718	87.3684685627	-46.108366409	41.9284793003	-40.7833404124	65.2765216306	-47.2337637038	-45.1611320718	-22.685320723	-45.3365591283	72.6115421162	-40.440825824	-43.2436225813	61.1209415933	43.1291877694	-45.6975824148	-26.2421564621	-43.804219209	68.3944074909	-43.7939662739	-45.3672959799	67.3358467464	56.287182897	66.4235008141	73.7393977834	69.6981054359	-45.162001997	76.5187213167	64.0012561362	-37.6518667607	-36.4544105274	42.7184583714	72.1241759006	-40.4951842469	-42.3014872393	71.9484677691	69.7066474171	68.9713330019	42.5078239726	-48.9494690543	70.295492761	66.9868050279	-43.5706596274	54.2675378941	-50.4882698744	-59.9969033676	-49.729692791	77.5419782574	75.5278681227	76.0698632294	41.1807516107	-36.5969474716	-55.2297707909	-52.2820275374	72.7937439047	-39.8089625323	40.6556393642	-37.1842291579	-33.0979560828	-31.7266421318	-48.3397482104	74.8373485753	-54.9745301521	-25.6754873495	74.6853312027	-48.6097267833	-44.3180236066	-44.9333649197	-37.1085147035	34.5276231891
-39.2628937085	-45.2047535292	-49.8938808124	-41.6992602314	-53.9589308901	-46.108366409	87.3684685627	-40.1393344193	54.1340259781	-57.5046898835	62.5292185504	49.7755292971	43.5882617639	55.6571601115	-46.7170199466	54.6101548994	44.9836978534	-55.0986252952	-63.8346863679	66.5759775754	57.1342319047	47.0816691101	-57.3386725353	46.4845467731	60.6307069835	-49.4268488572	-57.9113938482	-49.8181937446	-50.6094141903	-49.9884941374	69.4100696268	-52.3667861912	-55.0672127795	60.4924370949	22.6078317674	-55.7268159983	-57.2814523347	67.3704057977	56.0176133234	-48.8869278102	-54.4726968298	-41.4469303524	-56.9907757906	37.7036273047	-46.5898875264	-46.6510252477	57.6121786495	-61.6373960128	68.6055655534	60.0137303517	55.0883641249	-42.5989387061	-55.9770754097	-51.7350789473	-53.8961033808	36.4159285949	47.5705395087	61.696060814	-45.7608778551	38.2827989875	-61.3267458706	14.904940259	55.4932583439	64.6146102343	62.8187337682	-58.1057133793	69.936621638	29.6495845781	-39.5549345065	41.9137986107	47.3986588017	61.8568215811	43.7747057299	-63.811112766
46.5223262297	37.2366076335	43.7342725584	40.1676423562	40.9265965974	41.9284793003	-40.1393344193	87.3684685627	-53.4049312578	41.8397442132	-60.508669666	-43.5946354293	-42.5383602253	-53.7329567184	36.3671742203	-36.4705409246	-39.3310417561	43.3133608045	39.2178306611	-41.0539761323	-27.9385027667	-52.6898457283	48.297307521	-43.4086698139	-52.8442422648	43.3686049614	34.6979419679	44.6769862845	45.6607395176	45.6097934271	-41.9799877081	45.8299037863	43.8651337314	-59.3101842119	-48.4584014737	34.1116647677	49.8646137504	-52.5609143411	-55.4206636519	48.4996447762	51.6162036881	28.761649672	30.43626863	-44.3424087765	41.2893474996	49.5455582329	-55.9515192291	58.3317014904	-53.8922623034	-55.9884693501	-54.0478239834	36.9610163335	41.8064293102	43.9372546844	41.5403431234	-42.6639674364	-45.2544349128	-54.0729955853	36.9896110652	-60.7707517316	29.4677332056	-43.9691016086	-37.7733825576	-36.6253072363	-53.374509574	41.8120028513	-44.0046349756	-37.6475122451	43.8902791859	-55.1631838797	-51.4261523435	-39.6792774093	-37.4768478239	44.973875952
-56.5082477918	-38.3782826899	-45.2753592113	-27.6595607621	-54.0718225417	-40.7833404124	54.1340259781	-53.4049312578	87.3684685627	-47.8311057661	55.7017365915	54.1654501202	39.6234446892	46.535531624	-36.3121089646	36.8032293823	33.3548441142	-50.5397154774	-47.6306426988	37.616976398	46.8104679376	45.5881428143	-47.6282019482	31.7615905938	56.9371399009	-43.4097305994	-50.2337032777	-47.5855553512	-45.8451953319	-40.2678565436	51.1637417104	-46.8649375913	-47.1966876988	75.5357900083	35.4806630891	-44.926285115	-50.6020943813	63.6921821038	70.2320990504	-43.5023657962	-51.1829970367	-30.3842831869	-37.9026800641	32.1605762599	-40.2985938324	-49.3315855172	63.7520929242	-62.3672439156	53.8581523234	52.4924562011	41.5383618796	-35.5773478347	-47.8141685169	-45.8662044709	-46.9241762726	36.4377364111	36.1720937782	58.9965213301	-38.7961220747	65.8703577138	-46.8954987419	31.4738391786	42.0780766846	60.118607548	70.2494203212	-48.9939568121	46.9246603466	33.1158653425	-33.0000617946	28.0865143976	46.7115117471	56.7157008762	39.3127622086	-53.433199141
51.226479722	65.3203929436	68.0132327634	59.0707872545	45.2382071597	65.2765216306	-57.5046898835	41.8397442132	-47.8311057661	87.3684685627	-50.5143514707	-38.7951810585	-36.7218952591	-49.3636453785	68.4759951227	-29.077684485	-37.2257548773	78.0619751446	50.941866558	-50.0433402123	-32.7947495632	-33.6052909618	73.6587269358	-31.753210922	-54.0377234394	74.3300516463	44.137439224	77.2958807408	72.5846710624	69.2764307483	-55.2529338891	72.594403453	58.6176443098	-54.2884724569	-22.8572426248	57.7345727631	73.9035568878	-49.2182458836	-52.20230256	71.8693279262	76.4705879884	67.062571194	41.8242831898	-34.0022459396	70.6568755904	51.6047290619	-57.9643344408	57.5761072665	-55.5195370926	-54.408556162	-48.3034291483	66.3206211531	71.4395867243	72.8758109582	55.1429041454	-24.4156885626	-46.5942263464	-48.1253523178	69.2859318387	-38.4611473435	51.478078402	-20.221552413	-31.4025140702	-41.5345828201	-65.3817830149	78.7311100273	-59.037376743	-6.03544730777	67.047768858	-39.633463956	-50.9526908501	-59.305677245	-30.2154376773	50.9739245732
