Tissue	braincortex
N_samples	95
Chr	3
Gene	ENSG00000163817.11
SNP	rs77182227
Gene_list	ENSG00000054598.5	ENSG00000167244.13	ENSG00000137285.9	ENSG00000096696.9	ENSG00000129244.4	ENSG00000151655.13	ENSG00000109625.14	ENSG00000173068.13	ENSG00000160111.8	ENSG00000117122.9	ENSG00000105641.3	ENSG00000143867.5	ENSG00000165474.5	ENSG00000099937.6	ENSG00000168079.12	ENSG00000046604.8	ENSG00000134769.17	ENSG00000057294.9	ENSG00000151388.6	ENSG00000172724.7	ENSG00000159212.8	ENSG00000079215.9	ENSG00000138061.7	ENSG00000167644.7	ENSG00000154277.8	ENSG00000124107.5	ENSG00000052850.5	ENSG00000163817.11	ENSG00000173585.11	ENSG00000186564.5	ENSG00000108821.9	ENSG00000168229.3	ENSG00000128052.8	ENSG00000177363.4	ENSG00000197901.7	ENSG00000149452.11	ENSG00000108950.7	ENSG00000129009.8	ENSG00000137868.14	ENSG00000166426.7	ENSG00000122420.5	ENSG00000103888.11	ENSG00000176692.4	ENSG00000152779.12	ENSG00000164692.13	ENSG00000106809.6	ENSG00000127083.7	ENSG00000106823.8	ENSG00000117519.11	ENSG00000162692.6	ENSG00000115616.2	ENSG00000144824.15	ENSG00000002745.8	ENSG00000164707.11	ENSG00000189320.4	ENSG00000112419.10	ENSG00000143320.4	ENSG00000109472.9	ENSG00000162998.4	ENSG00000116690.7	ENSG00000122176.10	ENSG00000163359.11	ENSG00000115648.9
Gene expression stats (Y^T * Y): 
87.3684685627	47.878551754	-30.8195854344	61.2623893914	-31.5390245673	57.1258725565	58.9229617485	50.2948377517	46.9576583833	59.7308992479	46.8850447314	63.7921270615	55.8070022175	47.0660925958	61.1731226734	56.4872072232	-24.4431584402	49.0963847399	40.137810598	37.4203741723	57.0963715728	-24.8146185055	48.9899957139	57.6568727608	9.5174892669	52.8785459669	70.4064107895	53.2610239455	41.9407273651	66.0075468997	52.3080417714	64.1527007873	44.6346314591	55.1459224963	35.4443007597	45.5736523309	55.9012734232	44.638518354	54.4077166541	29.43233133	37.4562847299	40.9324746156	68.6364401739	53.0667440012	56.9303465075	43.8514255738	56.7673697439	62.8071197109	-37.5888190681	54.3358662471	54.782438797	51.4681622567	41.7456863623	31.5416960245	44.5223849655	40.4392699922	50.0412172743	-28.091719909	64.4189957386	46.6441175074	58.624521402	50.4409828258	40.979751981
47.878551754	87.3684685627	-25.2690485651	53.1711398734	-29.7582162634	57.8004325071	62.013962442	59.781089595	48.0447215041	53.7538827051	53.2623458829	57.6886063181	45.1721943459	52.0032305157	48.893630274	57.1291846485	-24.2879877888	48.4800204299	49.4335197982	57.2728021869	57.837623706	-33.1393888074	56.7418151095	43.19572923	20.1728013792	45.0056792274	50.6209484643	56.8413906903	38.6366948343	56.3056521206	53.4312670663	52.9330913819	49.0548596225	51.7026805206	59.8561684745	52.8970312059	58.4099803578	39.1088220191	53.4420875033	46.240945245	50.7667964841	53.7967379036	58.3604866368	63.2228020617	63.979206984	55.0298019971	50.8607907362	64.8604720048	-26.3044872163	56.4661518601	47.1901108631	38.349956907	41.6037541887	48.7559710045	50.0478099655	46.7999661705	49.3168593225	-32.1979428319	68.3027629811	44.4056436821	59.5345292418	52.0841578888	47.3225783651
-30.8195854344	-25.2690485651	87.3684685627	-45.8917592279	68.3750723095	-20.9877724688	-35.5557197213	-31.8620718089	-37.568292728	-39.0747771595	-56.3461461837	-45.4554208561	-45.3538262331	-58.1170165048	-26.2828669123	-48.7864211591	59.1152720335	-47.2909694039	-34.3153551795	-38.4932113979	-42.2386249502	56.8244680114	-20.3165346353	-37.7607684266	-54.1514664303	-28.2411517107	-23.4402421173	-54.7343624563	-36.3964977634	-38.3460798663	-35.1618330732	-26.9477368696	-45.9312980045	-34.6196633802	-34.5134531927	-58.1561206104	-45.6293422521	-24.9105716724	-44.4287116935	-31.8936221847	-38.4355350464	-31.8685761251	-20.5375602961	-43.0022757985	-34.6519815029	-53.9935559156	-49.8220045332	-44.9231918507	67.7833571977	-48.538570308	-46.7333199362	-34.8101313884	-27.6031612498	-53.4584293985	-39.0863246731	-33.8572778698	-37.4446774548	50.6758542061	-40.3789097785	-44.6620046179	-52.5279035633	-29.9540242568	-36.7428748141
61.2623893914	53.1711398734	-45.8917592279	87.3684685627	-49.3978375986	58.0143889592	58.521086985	63.517639558	57.4291194594	67.6612466187	72.3571905236	74.0164537235	72.4897288724	73.4372126161	65.507821221	76.5669489666	-46.8956660543	72.4990586552	59.0697324572	46.4424607147	72.1182377823	-50.0662472736	56.431772896	70.7711479178	40.5842818511	60.6622117732	61.5699651264	73.1256537231	57.5786149564	65.1660982362	57.3199983926	66.3620954039	64.15579793	63.3348341136	62.1911958986	71.9657242283	71.2473917131	47.8445403347	69.286065229	53.9123205718	59.7414521047	54.0682858774	62.606082417	68.3340283005	58.7999271215	68.7178153226	64.7965854118	71.8235636745	-50.4634212972	61.7984476357	70.8872292482	49.3528368939	59.6631483318	60.7288172673	58.8381102317	51.8396319001	60.3010362486	-47.1535939869	63.3120074216	62.8764301725	73.2780358367	64.0272471139	60.6223969763
-31.5390245673	-29.7582162634	68.3750723095	-49.3978375986	87.3684685627	-33.2057857355	-39.7525113082	-44.026401107	-34.7484668303	-42.6173048942	-57.7084762744	-50.9120759281	-47.2070045545	-59.6690592894	-34.763771774	-49.2925687287	54.7765294108	-49.1387335266	-36.0860049399	-33.9180652433	-45.9744300928	74.6090540903	-26.5685378674	-42.886148711	-52.1354639154	-37.976256228	-26.5351846508	-57.4998211515	-28.8158807445	-42.5002152044	-36.7476398695	-35.0366511185	-48.4433715086	-45.5890377262	-40.8390628787	-58.3273098601	-50.9816628624	-31.755655081	-52.8950329529	-34.1233531501	-47.7902946078	-34.1501262414	-24.4549159633	-45.5395361818	-38.9122892494	-54.4934085559	-45.2319166764	-47.1479727398	66.2098115313	-51.6793446267	-53.370518691	-35.8280046064	-34.8381558531	-50.8453823365	-32.4231845379	-36.1688496203	-36.5987580908	72.1805855779	-40.1069163261	-55.4157580079	-52.2884638359	-35.0211379624	-43.6411980247
57.1258725565	57.8004325071	-20.9877724688	58.0143889592	-33.2057857355	87.3684685627	56.4259692437	63.5981591711	52.7299028645	63.4482324967	49.8140218786	65.1075695715	50.6151797767	49.9941252434	61.0620994011	56.9450020953	-20.3102045342	54.3474020395	50.1587539476	47.2642025081	60.312085154	-35.6438175804	68.7497990212	59.3025003749	23.2894175097	55.6975584996	64.1949398907	57.7784186068	38.4876054415	65.2260865638	56.6150331992	68.547094095	45.7316736101	60.3009147182	54.7349220373	49.1865319136	63.3286949946	42.1995900117	60.4952632452	31.1591808945	51.7569137488	53.0571723695	66.327240029	58.4963496183	60.936070311	51.1120429655	51.7735593117	64.8482358586	-25.969173946	60.7762468669	52.4760106959	39.2407174131	45.3008933146	41.9171238281	37.7655890313	47.1925318833	46.0343160686	-36.3865628378	62.9465966612	53.0781231556	60.476692243	52.3442008524	44.3619365166
58.9229617485	62.013962442	-35.5557197213	58.521086985	-39.7525113082	56.4259692437	87.3684685627	54.1485845325	47.2504635289	56.7917518461	54.6665889929	64.5936153018	54.8829152326	53.5540151613	56.8303459267	55.6727748398	-29.1788239421	44.8870387824	46.3706835337	47.7036652393	59.9639191357	-33.1316013	47.7904017935	50.7806008261	25.5476975714	49.5666914892	55.1388227451	59.3095426569	40.092107828	57.9551735128	54.8122333847	53.1590046792	52.15778489	56.5727665722	51.4821361988	52.4896707794	55.7529260535	58.5814123667	57.6968568572	46.4972620708	45.8053521161	44.784105796	56.3828156371	61.8748281276	57.8137150132	52.7026101232	51.5353041918	63.1452896536	-33.290904603	59.8943819884	52.3566660938	42.7015219475	45.8001259905	46.7091509724	43.2163477841	45.8147590586	48.3999761901	-29.7774412629	60.0381082307	50.1285862618	62.9603728796	50.7049291412	50.9530614317
50.2948377517	59.781089595	-31.8620718089	63.517639558	-44.026401107	63.5981591711	54.1485845325	87.3684685627	50.8488550581	57.9019768765	60.4728976824	66.0028891018	57.7860644558	58.3432404547	60.0916500177	65.2402027318	-30.140084919	58.4850306707	57.2296697908	42.7347435516	65.6043838807	-42.3196829503	58.3800870564	50.4380776358	28.678197371	47.9196585585	55.4627198976	66.7356175867	43.5819712656	61.6493431648	52.197447817	61.0584788613	54.0070976498	61.5924648688	60.312991318	58.2546267635	60.8547717892	41.6551064661	62.9002506563	45.630047214	57.4683375845	56.56393936	58.1091535984	65.5633301358	57.1187434158	58.4926631622	56.1852034345	62.4697616491	-37.0649863707	58.8988807055	64.7005187242	46.0023984909	53.5764909942	51.4885765861	44.1430131632	46.598564011	48.4124219088	-40.1943208374	61.3875715529	56.8278087575	60.0135608673	53.4304718584	47.8407603311
46.9576583833	48.0447215041	-37.568292728	57.4291194594	-34.7484668303	52.7299028645	47.2504635289	50.8488550581	87.3684685627	49.9128754724	53.7638593138	63.544890343	57.890379567	53.4869233008	49.8663165818	60.0932812839	-29.5361064358	55.3812928775	49.1119360699	51.9570231811	53.3596353006	-34.1244699154	49.8357200582	52.4755729605	29.7909180361	44.5878055742	53.8718929846	56.9995919091	44.211453209	57.5057162043	47.7786466231	55.5433678037	43.8405860429	56.5310422079	43.3950599854	54.0408120336	54.9078676285	28.4030016348	60.0008506946	33.5031112128	45.4055415587	42.6575453005	51.1226188893	52.4128649123	50.5262146491	54.3987760184	50.295773413	56.4535979215	-34.2960261903	50.6428061534	55.1191180572	42.742448251	40.4605144182	48.4857622789	41.4183907239	41.9668534457	46.1968627042	-33.3158236159	52.2903506245	50.0835154731	62.0299595281	50.3520701959	41.0947816437
59.7308992479	53.7538827051	-39.0747771595	67.6612466187	-42.6173048942	63.4482324967	56.7917518461	57.9019768765	49.9128754724	87.3684685627	61.9125396374	71.452866625	62.0681835286	62.2385856878	67.0642143582	68.8477367112	-33.2257076474	63.0174620483	55.575038159	47.682347027	65.0132426035	-38.2488955171	52.017952197	66.7109799687	33.6252173809	57.8663943812	65.0295780424	65.5480609624	49.0363112145	66.2895301783	61.9319861175	66.9988784924	54.3888049626	62.6606855882	56.3942823871	60.1514887549	69.7060185232	46.3259194225	68.2625786291	44.9946966474	53.0801737942	48.2880834997	65.7695246639	62.8330801037	57.8861244571	55.7112487519	55.3096916732	64.5418483392	-38.891263698	61.6185080849	66.9197909111	49.5229914335	52.8824137371	49.0406472046	51.6565885086	57.3933668343	52.3963103268	-38.8918035572	63.1565741367	55.4912224334	67.7624682451	61.2860507119	59.5860640048
