Tissue	braincortex
N_samples	95
Chr	17
Gene	ENSG00000172809.8
SNP	rs9892552
Gene_list	ENSG00000142089.11	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000132639.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000196683.6	ENSG00000142676.8	ENSG00000198242.9	ENSG00000122026.6	ENSG00000128245.10	ENSG00000231500.2	ENSG00000124614.9	ENSG00000266964.1	ENSG00000125691.8	ENSG00000108298.5	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000154277.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000160307.5	ENSG00000232112.3	ENSG00000063177.8	ENSG00000087086.9	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000092841.14	ENSG00000087250.4	ENSG00000008988.5	ENSG00000196531.6	ENSG00000155980.7	ENSG00000103034.10	ENSG00000168309.12	ENSG00000083845.4	ENSG00000139970.12	ENSG00000171858.13	ENSG00000133318.9	ENSG00000014641.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000137818.7	ENSG00000172809.8	ENSG00000021300.9	ENSG00000149273.10	ENSG00000067715.9	ENSG00000138326.14	ENSG00000104435.9	ENSG00000186468.8	ENSG00000127184.6	ENSG00000167526.9	ENSG00000156467.5	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000163399.11	ENSG00000118181.6	ENSG00000154096.9	ENSG00000155368.12	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000136854.13	ENSG00000106976.14	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000177954.7	ENSG00000161203.9	ENSG00000182899.10	ENSG00000197756.5	ENSG00000172428.6
Gene expression stats (Y^T * Y): 
87.3684685627	49.8461216278	52.2536585904	56.929593526	52.224724908	50.8724914592	38.317759489	51.226479722	-51.6381082272	52.9203847335	43.281100992	54.6355746817	38.6857800731	53.5670260665	59.2125829813	26.7628885913	49.9136401408	54.6927742891	41.2647618481	-50.3021331501	51.9571937732	43.6062343524	51.8671371658	52.6213709267	56.7128932016	41.6483627224	49.5517664444	62.3364093162	45.2120100133	53.1543243574	51.5447199667	-52.0153492021	61.25702012	53.8189913246	57.0642398438	52.8315370539	56.1774636225	41.8888652087	34.457531693	58.710734182	61.3780635927	61.7063362392	60.2857503082	47.9519280204	44.8635740266	43.0392723644	45.0539404732	45.0762106701	53.6535170126	52.6316484575	44.2301965257	53.0427483951	48.7369796636	44.2463034365	46.1712695818	-57.6553063232	66.2499421139	42.1040859018	-49.2812728829	48.491314862	-53.5998435002	-51.8460546405	48.5812109599	50.3616776924	58.6307379326	55.3401251617	43.381687448	53.8171151011	-40.2844178298	44.5024707342	-52.7330223846	53.4950693632	26.5965086636	49.1203386263	24.0476533726	55.376539159	49.4671853473	28.0198464947	43.2108913403	-33.7455240065	50.2845812228	-59.2138809273	63.1089485676	56.5427619298	49.7498100654	38.9899354354	-41.8841601627	-42.2645784711	50.5113015757	52.2574506862	39.0003230567	52.1187719578	39.1049770106	46.1909169542	-50.9150069655	46.1712736869	41.1181042725	37.7513906525
49.8461216278	87.3684685627	74.5756102197	63.4519321908	60.5018340054	72.951586699	48.4964979393	65.3203929436	-51.589036345	66.9378243928	48.8112615416	65.7741096674	63.5614836849	59.0309260289	64.4745936653	60.8236211109	66.4048372804	72.9023199376	68.3566724443	-52.8344158034	62.539265512	62.6010465362	52.6079009228	62.2229346732	72.2880466033	51.001854887	58.3542105122	73.931235652	45.197463721	77.4304615897	64.8840143354	-51.7743344995	77.4765238949	67.3881445365	61.9781319565	46.5556274715	57.4885229647	58.3212273353	60.9160009651	62.0791717621	54.4828045204	75.9864731568	69.1764258117	61.1040956821	59.1061509473	56.7868905814	66.0708741567	62.7355098283	70.2738056986	65.6885343476	58.3479443578	59.1782214057	51.3198355076	44.4158838729	38.2192241271	-46.2839064733	52.1535814072	54.5485731772	-59.2689925465	61.7562482754	-58.4426267228	-58.4336224533	75.7908058111	44.9323831551	79.4921406066	77.5682845955	57.8429134852	65.6090450346	-54.8371074089	53.1090173128	-55.2189327129	62.1311948321	47.3348186835	68.5460376893	56.7014941125	64.2059647284	54.6830056461	37.4290728452	51.4439421548	-45.5755781894	55.972251078	-49.6026918534	54.6761520879	42.09424132	67.1423344969	61.8040223799	-54.297113018	-47.0140428088	60.8175120771	54.0927518667	66.6748486455	71.1367795659	53.7649840818	41.3633725413	-52.1979179293	58.9406939979	60.2051516567	52.6685073311
52.2536585904	74.5756102197	87.3684685627	69.013242566	59.7221535659	77.6826602537	48.9115749236	68.0132327634	-54.1000941546	67.6418498249	53.8955945029	77.0320623423	62.6759225194	62.6038201961	65.5989160039	54.1912666054	67.2894954368	69.5795598495	54.9748112962	-56.8227431551	63.3690913604	72.0856170877	51.0880964405	61.8871808819	71.7301067479	57.3891414642	58.5525591745	78.3175457607	49.625074075	71.0800436395	69.8254640206	-49.5271910006	79.4919221207	67.7269537508	66.0535627172	43.8021867103	61.3822149756	53.0547936247	58.7415074508	75.7539255802	62.1117861529	75.5562330658	72.585422821	68.948431364	64.2840929013	60.3268374832	73.0151245346	62.8879044003	78.1114030919	65.6609314477	50.7317695847	61.8318365799	56.6076455405	42.1200235952	44.0858795158	-49.8039368269	54.0780431264	65.4548355812	-58.7236324497	70.4344516752	-61.6313242054	-56.8291476916	78.1912152615	47.0071432978	79.7312366023	76.3932685713	53.0804448255	66.8170057147	-53.556925444	54.3708540527	-56.2847729427	62.8243907029	43.8917111963	79.8817020769	40.6378922897	64.030383628	59.9784697542	46.1238866114	57.1674022548	-51.2273962045	58.103681294	-52.9771287527	48.7599266015	50.1331465506	76.8312728485	59.8112792903	-53.8733938026	-46.8726208626	63.9043202473	53.9687732113	61.6294536055	72.9696703511	59.0455535073	55.3351915457	-52.4622838737	62.3953410457	65.7910758893	61.6920907475
56.929593526	63.4519321908	69.013242566	87.3684685627	57.8759828768	65.9492254729	44.7309923473	59.0707872545	-54.0841548401	61.7190394111	48.4552775681	69.0380604781	67.7946134652	59.3353427854	60.122697234	43.4156463011	63.5444235428	59.7934155376	55.1985986679	-48.1675155407	63.0456460262	65.0654265439	40.6777506077	56.6682579126	65.2017369382	65.1883449335	58.2417751775	71.659161283	49.7224490846	62.2163923699	59.9577829438	-46.7400451302	74.2150299697	58.4909200087	60.1503379683	43.8547579217	58.8086639846	40.8144417566	40.3307703613	66.2507031419	58.3646355756	71.346303718	67.0159616102	59.0695422066	60.2042990605	48.6742844701	62.7384553579	55.5850325017	70.1888853214	60.8138860716	55.529290741	49.3899409332	55.6615235075	36.7813602799	41.1519130687	-48.6648222615	49.0905021955	62.278756425	-51.5727786593	55.2257193282	-57.16106214	-55.5481692355	68.1908775702	53.2056220114	67.3726459539	64.4586917594	41.2433630833	63.3211731228	-50.8895833372	44.4625340917	-46.3047081801	56.8843019132	31.1818158662	67.5647810206	32.5328656947	56.0728829592	55.7012826829	41.5849611416	46.8737908552	-42.2894928768	48.6106832159	-42.7629459844	43.1172493186	60.4584124027	62.6330067173	52.7135197223	-51.209264945	-41.8265117566	60.5077965632	61.5576392679	54.1331082551	70.4376147344	52.348843137	51.2213520971	-37.7382919967	50.929816467	53.1541199815	44.773260782
52.224724908	60.5018340054	59.7221535659	57.8759828768	87.3684685627	67.574238295	69.0353883395	69.1711065608	-38.0109102724	77.1198223751	68.5672487284	63.2364874741	57.8513444488	73.7960302243	72.42184159	56.2798309915	66.3814274746	69.3060770425	45.6444236389	-34.4249456231	73.983472428	66.5122455666	49.0941762196	73.2205725801	67.7705890437	64.3940480714	65.3927122348	71.1185799417	76.3047132941	69.0698862792	75.6602725688	-42.2121526873	68.3544958095	57.0769891868	73.6119431404	66.6669016562	73.3640631897	37.1543764411	57.0325726729	65.7905213657	50.3911158142	66.6666743474	73.5449980003	67.0334053873	64.1883422999	72.3373625588	60.3431005836	69.6570545371	57.1227634702	67.4141659881	44.5536375656	50.3391167385	70.0287372102	69.2291216394	65.2698045081	-51.9637763412	54.089830095	63.3204593475	-41.0650980064	69.6648140896	-44.2350682902	-40.827175181	63.0852322579	63.7479344653	63.7626633317	72.6795435057	36.3221996116	68.2477815178	-43.6139400445	72.6363858473	-39.0851235845	66.7109408114	65.0542704574	59.7712312442	54.7860996949	67.3526657213	78.2333346355	59.5817848755	71.9446283674	-47.5400551183	68.2400454212	-52.4375282339	56.1047605702	62.9408778259	70.5635779494	63.0229998483	-51.8312947759	-54.020881671	60.802255964	66.6521803215	48.8938616494	66.9377533639	58.5414163138	55.891588139	-48.9989415689	77.5632039495	55.0514541386	55.3847290599
50.8724914592	72.951586699	77.6826602537	65.9492254729	67.574238295	87.3684685627	48.9939667694	65.2765216306	-47.2337637038	68.2959829207	52.1104649019	72.6115421162	64.1452570596	61.524766444	61.1209415933	55.7359776089	60.9921061002	68.3944074909	54.0581937201	-45.3672959799	67.3358467464	70.4447604784	56.287182897	65.332953227	66.4235008141	57.4596322932	60.5514702964	73.7393977834	60.9265817454	69.6981054359	73.3389619738	-45.162001997	76.5187213167	64.0012561362	64.7087653121	44.0327357368	62.6080795243	42.7184583714	64.3071325984	72.1241759006	53.0437121829	71.9484677691	69.7066474171	63.5063671583	63.703560884	60.5363815427	68.9713330019	59.619580668	70.295492761	68.6844184067	47.3483806994	66.9868050279	53.745812487	45.1116452513	54.3599245707	-43.5706596274	54.2675378941	63.087817598	-50.4882698744	71.6093349577	-59.9969033676	-49.729692791	77.5419782574	45.1225779758	75.5278681227	76.0698632294	41.1807516107	63.9216195868	-55.2297707909	55.6588736224	-52.2820275374	58.1659696186	57.2480390282	72.7937439047	48.3004311599	58.0819110769	64.2732957779	47.6405276877	58.7227590668	-45.8983440378	57.4581784813	-48.3397482104	49.8055737035	50.8457119603	74.8373485753	62.8669385285	-54.9745301521	-40.7977697103	55.5847879232	60.013142613	54.6153582018	74.6853312027	60.6103991567	45.6810926007	-44.9333649197	67.6243024682	56.8485970799	65.4049771125
38.317759489	48.4964979393	48.9115749236	44.7309923473	69.0353883395	48.9939667694	87.3684685627	71.5156706112	-28.2779293952	76.2072331675	79.2961639045	56.6482867355	57.6494802025	75.4269872692	74.009350534	48.6415818523	69.2714450708	68.0861316462	39.0568535044	-30.8307513316	68.5468672959	66.6055039694	28.1174413039	70.7144983432	66.390231409	64.4952530073	62.4165881083	58.9620927394	68.6026191404	61.6683581213	73.8768514448	-37.7474192904	56.1125786805	38.731322164	72.2983835854	65.5249258227	75.3003946533	42.7947088701	43.4200914898	59.4804046919	47.4730271672	57.5205730013	66.3503078661	69.5828285881	59.6884296598	76.0783564633	51.7746940379	79.5277651156	57.044004877	62.8933687514	31.9297041405	30.5341246725	73.8500768937	76.5515826969	52.0168878503	-46.4903704887	47.664421416	62.9046011718	-33.3224348406	58.1067497065	-28.6391115331	-29.3962111263	48.5410155079	70.6133152826	52.0688846912	62.8460999446	39.6178252647	68.9228064268	-27.5669127459	78.9131290668	-24.2645842266	68.4895540268	56.5429033226	53.4593341677	53.4479410932	75.2539251772	74.3625322077	59.6548891312	76.9813864305	-54.5599539347	73.9928121549	-50.1109464525	44.6406501612	62.1299707316	64.8014035917	65.6621205885	-41.0116011032	-53.9701639664	70.1410801221	66.2328569061	41.0471814042	52.5050623624	55.2523601422	66.2845794062	-42.4663475326	74.5208250132	55.3812440313	47.8537286675
51.226479722	65.3203929436	68.0132327634	59.0707872545	69.1711065608	65.2765216306	71.5156706112	87.3684685627	-50.5143514707	76.5377775078	72.0483476962	68.4759951227	60.2440863396	76.2182204707	78.0619751446	49.5248739656	77.9910848501	73.6587269358	45.8740049115	-54.0377234394	74.3300516463	74.0354847676	44.137439224	67.0545184619	77.2958807408	63.8507313866	69.0207641024	72.5846710624	61.8880373634	69.2764307483	77.9733774182	-55.2529338891	72.594403453	58.6176443098	77.9653408979	60.8937374002	72.7300575741	57.7345727631	55.7691492627	73.9035568878	61.7842193424	71.8693279262	76.4705879884	76.7005065795	67.3839878005	76.2127580604	67.062571194	74.8086680722	70.6568755904	68.1747347545	49.8928071429	51.6047290619	73.0419834905	68.0097958445	50.3322416496	-57.9643344408	57.5761072665	66.5977227457	-55.5195370926	64.8548415963	-54.408556162	-48.3034291483	66.3206211531	62.1035881764	71.4395867243	72.8758109582	55.1429041454	73.0626271699	-46.5942263464	75.3901927704	-48.1253523178	68.2794026625	51.0971610171	69.2859318387	44.8682926364	79.7635960099	74.5403023025	49.8224945791	75.5697164208	-64.2449382242	75.3766640571	-65.3817830149	57.9153179219	61.3791689718	78.7311100273	68.6921453434	-59.037376743	-64.3709012419	74.8383327343	64.0158818537	52.3261752792	67.047768858	61.2215100986	68.7421432151	-59.305677245	74.5614622182	60.2753466113	56.8414764149
-51.6381082272	-51.589036345	-54.1000941546	-54.0841548401	-38.0109102724	-47.2337637038	-28.2779293952	-50.5143514707	87.3684685627	-50.1674900481	-34.9702418866	-48.3036189746	-35.1553440634	-45.6945101416	-55.6138751627	-30.0114514816	-56.0584849473	-57.526363472	-47.4609865214	72.4947642655	-52.470059948	-47.4499658382	-52.4032269986	-39.3581716423	-56.9781360923	-46.1244720068	-44.744300913	-57.3473500294	-31.6266324746	-54.7555821313	-45.0429778843	62.9266011356	-62.1768831278	-55.3594615621	-50.1272037284	-34.4755557401	-48.0772895251	-57.8959578195	-30.7416643848	-58.8790083491	-56.8124191722	-61.7266716616	-59.5372893497	-48.0524757991	-38.1811451073	-41.777487324	-43.6432506166	-39.839824608	-54.5636306709	-47.0669111331	-40.834957751	-52.8458803077	-46.2716031414	-25.9318387405	-29.2406129377	67.9628043274	-66.1246301499	-40.1366020461	79.2588704507	-42.8973013365	73.1642722667	73.8433148833	-48.0487458054	-38.009300252	-58.186313359	-54.3716081488	-62.4141305392	-51.5123221759	67.1620495847	-37.3091503536	71.4303635012	-46.2382213608	-15.9685662372	-49.4759350753	-11.7918852739	-54.285124447	-38.8052118524	-15.6866006817	-39.9880531881	49.9869971267	-42.6628632737	61.463168624	-49.6361138165	-36.5348755868	-51.0016842416	-29.9190109827	69.6417769671	57.328474353	-48.9007700146	-36.3508251143	-44.1299812918	-49.9413442639	-39.5778617758	-41.3628695873	51.9473764959	-37.3795006141	-40.7410677083	-34.5850975833
52.9203847335	66.9378243928	67.6418498249	61.7190394111	77.1198223751	68.2959829207	76.2072331675	76.5377775078	-50.1674900481	87.3684685627	75.5783626787	69.0423369388	67.5072127175	79.2736502133	79.6173294111	59.4126895493	77.4458782105	77.9330138513	53.7504118577	-47.084712083	78.2218842084	75.9367297079	47.5458497514	78.3643928995	78.8889925766	71.1991823881	70.7895700886	75.7522049844	72.2239666907	75.5863382922	81.638323348	-47.9466660975	74.3588766314	57.6948769898	79.8957208726	63.4576133138	79.5600976327	50.8831538506	57.619642141	74.9169030714	60.5153275842	73.8001591727	80.8360118514	77.7694904812	69.5939254262	79.1469498383	66.1516851382	78.1739602917	71.3218965783	75.8497991381	46.6685295899	51.7376327456	75.6471841036	68.2511464334	55.9737267154	-57.3564455676	60.5860206106	72.6179381562	-52.0075133391	71.3544650867	-49.3608686383	-47.1903493864	68.3786764574	70.5939940296	69.952641046	78.3715957647	50.296841973	78.6881051515	-49.0617257969	76.4936437406	-46.5940940377	74.5243127019	59.098699671	68.516336893	53.6613677633	78.919380009	78.9395100058	62.0164497572	76.8955803448	-56.5685494936	73.6140334591	-59.4046002849	55.1583819806	67.3057174871	77.1460083485	69.452920227	-57.1688079187	-58.2108843838	73.4043880387	73.7043862196	53.9649062571	69.6595630813	68.1529938901	65.9062406252	-49.8254329415	78.6366504742	66.9523374138	59.1187032662
