Tissue	wholeblood
N_samples	334
Chr	2
Gene	ENSG00000244116.1
SNP	rs2848198
Gene_list	ENSG00000211644.2	ENSG00000211648.2	ENSG00000211666.2	ENSG00000254709.2	ENSG00000211675.2	ENSG00000211677.2	ENSG00000211679.2	ENSG00000132465.6	ENSG00000211598.2	ENSG00000243466.1	ENSG00000241351.1	ENSG00000244437.1	ENSG00000239951.1	ENSG00000241294.1	ENSG00000244116.1	ENSG00000243238.1	ENSG00000242076.1	ENSG00000251546.1	ENSG00000211893.3	ENSG00000211896.2	ENSG00000211938.2	ENSG00000211949.2	ENSG00000170476.11
Gene expression stats (Y^T * Y): 
324.073016144	285.752332102	278.975684438	276.584567705	268.96866038	257.948650245	264.906097336	271.510269486	272.357650133	269.317486899	274.829095922	270.234996036	285.219073587	261.520901028	285.501223704	267.099010007	266.784974299	278.684980684	254.404149694	253.830460458	276.197061441	267.18842305	264.901811813
285.752332102	324.073016144	263.37785272	272.905221552	248.27596742	238.062250406	232.994094933	277.852416737	253.326114676	250.543222417	259.025583932	257.430797746	267.846056345	272.225553109	272.194976696	267.446328536	251.948487963	257.461368349	243.918737174	228.412734192	268.943258001	271.365281242	259.783138343
278.975684438	263.37785272	324.073016144	261.146030737	259.799611573	268.008806769	259.071861328	276.858001459	278.845442126	275.805685731	285.709674654	280.941555984	283.790757653	234.635979895	277.962642947	265.995305226	271.679769938	278.176934774	240.445058993	245.227843782	258.692457056	261.178895736	267.76087021
276.584567705	272.905221552	261.146030737	324.073016144	242.775410876	226.460654839	224.27039075	266.43533838	268.013946318	269.984710905	264.994919086	269.106497054	261.520615917	266.105260932	263.060710691	252.609775202	275.25008354	266.157560048	230.04830297	226.689953956	279.020456271	265.365768357	296.452088132
268.96866038	248.27596742	259.799611573	242.775410876	324.073016144	275.954244815	305.67511498	245.908344221	237.60890033	246.659740721	249.844481386	244.786544765	269.589732895	220.734348937	283.254068053	235.633882577	233.700422935	245.972303106	288.621529149	286.428884261	234.381144548	237.167326373	229.821049902
257.948650245	238.062250406	268.008806769	226.460654839	275.954244815	324.073016144	277.013762098	247.704271418	257.718537666	255.746564736	265.653619278	248.438689493	270.395414948	200.149302597	267.553342864	229.48065992	241.841474976	253.602822472	254.066431994	262.090079619	225.06136667	239.512989517	243.461919337
264.906097336	232.994094933	259.071861328	224.27039075	305.67511498	277.013762098	324.073016144	239.494927091	242.544559453	246.776525931	254.690976243	245.791017998	269.621161202	195.801038517	267.466322211	225.267005067	231.210763208	246.55236338	266.517441746	280.258989558	219.999629454	231.813261942	226.777032124
271.510269486	277.852416737	276.858001459	266.43533838	245.908344221	247.704271418	239.494927091	324.073016144	268.369911516	267.209508968	267.447512915	267.993545631	276.326291944	260.93264076	275.488935715	282.903201384	257.638355757	270.815810177	235.205777588	226.924973571	255.486046636	260.956188351	282.148291179
272.357650133	253.326114676	278.845442126	268.013946318	237.60890033	257.718537666	242.544559453	268.369911516	324.073016144	305.445856978	288.910334	281.696808658	287.607650496	234.081593324	266.784711339	264.763178405	272.857677596	283.064816026	226.766032244	241.875572747	267.484570919	277.152735132	288.569085313
269.317486899	250.543222417	275.805685731	269.984710905	246.659740721	255.746564736	246.776525931	267.209508968	305.445856978	324.073016144	288.810845304	278.869920704	284.286276933	232.878686052	266.588279033	261.622094419	274.07207983	283.053030907	232.354423401	246.307217256	262.761720635	273.748510893	286.577360141
274.829095922	259.025583932	285.709674654	264.994919086	249.844481386	265.653619278	254.690976243	267.447512915	288.910334	288.810845304	324.073016144	288.824343769	295.553936342	238.952192651	275.131057816	261.868870164	285.568727395	290.609990538	233.898610087	240.685002789	266.963723127	279.426852427	275.5198821
270.234996036	257.430797746	280.941555984	269.106497054	244.786544765	248.438689493	245.791017998	267.993545631	281.696808658	278.869920704	288.824343769	324.073016144	292.126313021	234.492850527	267.142452962	262.542636499	280.742120226	281.142596975	231.248459959	238.825546669	267.507408807	273.679374231	278.113827694
285.219073587	267.846056345	283.790757653	261.520615917	269.589732895	270.395414948	269.621161202	276.326291944	287.607650496	284.286276933	295.553936342	292.126313021	324.073016144	243.294941549	290.241685554	272.096448833	280.000496298	296.947175354	244.680374511	254.697472928	268.167447923	277.365711954	271.28496608
261.520901028	272.225553109	234.635979895	266.105260932	220.734348937	200.149302597	195.801038517	260.93264076	234.081593324	232.878686052	238.952192651	234.492850527	243.294941549	324.073016144	260.368930361	276.126067633	244.983371357	249.720867973	235.649419299	205.048109408	272.536940743	255.758271619	247.156145482
285.501223704	272.194976696	277.962642947	263.060710691	283.254068053	267.553342864	267.466322211	275.488935715	266.784711339	266.588279033	275.131057816	267.142452962	290.241685554	260.368930361	324.073016144	280.227179088	264.982619151	277.286281337	279.120609899	266.348351605	272.094921251	269.092637357	260.062755898
