Tissue	braincerebellum
N_samples	102
Chr	9
Gene	ENSG00000126878.8
SNP	rs10793981
Gene_list	ENSG00000129250.7	ENSG00000151552.7	ENSG00000129538.9	ENSG00000158865.8	ENSG00000204655.7	ENSG00000180354.11	ENSG00000170759.10	ENSG00000184007.13	ENSG00000078804.8	ENSG00000184221.8	ENSG00000105695.10	ENSG00000128283.6	ENSG00000167641.6	ENSG00000168314.13	ENSG00000146122.12	ENSG00000173786.12	ENSG00000092529.18	ENSG00000010282.10	ENSG00000244274.3	ENSG00000047849.17	ENSG00000154945.6	ENSG00000064787.8	ENSG00000102934.5	ENSG00000124920.9	ENSG00000176485.6	ENSG00000172508.6	ENSG00000197971.10	ENSG00000080822.12	ENSG00000071054.11	ENSG00000203485.8	ENSG00000198121.9	ENSG00000187164.13	ENSG00000107902.9	ENSG00000167123.14	ENSG00000091513.10	ENSG00000126878.8	ENSG00000104419.10	ENSG00000148826.6	ENSG00000064393.11	ENSG00000113578.13	ENSG00000169554.12	ENSG00000160781.11	ENSG00000136541.10	ENSG00000144283.17	ENSG00000117266.11	ENSG00000115468.7
Gene expression stats (Y^T * Y): 
94.2403082206	55.0503039336	45.0912198947	53.7941987273	52.3373356083	76.8228281527	66.0199402773	74.4023439431	70.352285925	48.6655122477	48.9154987423	58.8173488174	58.6477500484	67.3005867425	67.5043777564	44.1918220565	56.5051843113	56.1297994579	44.053464021	60.727328843	62.9717991498	77.8498713744	51.772785928	52.1788580523	56.2113151823	55.4259768545	68.2538575404	48.9819685128	76.5494438582	57.9229536458	76.1673340071	71.2493678282	59.282982091	45.3700801258	49.3986095899	75.3996918934	60.9372902662	57.2546561489	78.7256262601	64.3601330464	64.6739886723	61.6108969145	62.5815232944	67.6994018193	53.7869960121	58.4264282633
55.0503039336	94.2403082206	73.6629837188	65.190469492	79.5674897877	52.4986942733	41.3557721078	69.5754063209	56.1573425302	54.8615952278	74.8107753902	67.9480164025	76.1525137117	60.3487213824	57.4722020897	68.618209178	74.66177451	66.8479449219	67.0019017665	54.9756060924	51.6621723357	63.3628138635	71.6494195536	74.6269404791	66.9728927672	74.8297501428	64.3531971395	62.3681648668	51.6686910586	66.6565739358	62.2525847542	65.4755422962	64.6647915322	72.8236272411	80.4058607485	67.9825073875	66.8575936128	69.72092695	51.7366938925	52.1093262477	54.454493125	49.7000978692	74.8639775275	60.1469931397	78.4473298269	63.7886313094
45.0912198947	73.6629837188	94.2403082206	51.4009544737	80.5624392932	52.0220942536	32.1343766671	61.3613882865	57.8023278757	47.6229173386	76.8575916548	60.2404026091	75.697316458	63.9390074601	52.0294188245	81.3794825178	74.6773574364	61.4146822071	70.5242688796	51.1758938904	34.64080425	61.5697273272	75.3878939594	71.2704250739	73.3283693731	75.9508564583	61.877903752	67.2202319571	45.8812592976	67.1932336774	58.5963845352	53.1633189552	65.2017657324	72.524202992	78.4416718185	63.2111904563	74.3614382026	58.5110917888	40.1195263194	56.0329412315	45.1732465059	55.9737041212	68.5780778488	55.7448094593	69.387878013	65.334147378
53.7941987273	65.190469492	51.4009544737	94.2403082206	65.0825285393	56.1790275621	52.1691950843	66.378939165	51.7976847274	49.6396078776	66.3208971593	73.2233339717	67.2135331444	57.0080964268	67.1826605753	57.3898912851	62.2432375607	58.1961937338	40.2403224821	44.9232337636	64.9714089678	59.712188686	67.9162010413	71.3694545488	60.8640376131	68.1145388498	61.9689481515	56.0207630037	54.6158675536	70.5206101754	65.193825549	63.6851374462	60.563989883	48.1398532518	66.0127331536	57.1167630024	58.3587967294	78.1570510816	67.1191923329	52.3106899205	66.7833810222	49.7332828661	73.180399856	58.5526191835	70.2524231034	65.128436744
52.3373356083	79.5674897877	80.5624392932	65.0825285393	94.2403082206	57.5478377412	40.9678953349	68.250890607	61.0059468983	52.1191386668	86.0430651042	71.6206022223	79.1723543758	70.1235719285	63.0953108049	82.3687017595	82.4375055155	65.7180833094	67.1153253811	48.8453065651	46.732214186	67.3319906552	80.0151369927	86.3358063143	75.6872950419	85.3981811509	72.0898423511	75.7098609459	55.6341928818	72.5949512935	65.0150444379	67.5253517487	67.2907007246	78.1968953412	87.26295108	66.5845325469	75.3252478915	76.3106288927	50.6278546453	58.2648396758	57.9218812786	55.9457417891	83.370886897	65.4768283891	81.4096350638	71.1887693173
76.8228281527	52.4986942733	52.0220942536	56.1790275621	57.5478377412	94.2403082206	60.3552950072	74.2448919615	77.4409754851	55.6963340458	51.740070382	55.9133625866	60.5564592491	81.2931556354	65.8018794531	53.7995545569	59.5025253248	60.9903737789	47.3226233026	57.0884419402	61.2143480329	84.0790326789	54.6477002483	52.0347631801	57.1276635629	61.1486602465	75.5223106776	61.3490132608	67.8589640215	59.1964622481	77.9429572709	72.8927024963	67.1219439881	52.4617241465	53.1618232192	68.320573704	68.242369661	60.2847739789	74.0960535892	68.9917230269	59.9370115995	69.6403172163	63.9112594324	69.1241489046	51.2074786957	53.9383046892
66.0199402773	41.3557721078	32.1343766671	52.1691950843	40.9678953349	60.3552950072	94.2403082206	59.2297791698	56.3896045477	46.4698960158	40.4570376323	46.4829887225	44.0801630438	54.5095893608	54.1757011755	36.4238182216	38.887979551	37.7039663201	29.8803304441	52.3496709466	74.6611656744	61.9220851198	39.9338640493	39.8046005501	41.4873906637	41.1643332694	55.2771827058	37.0724046258	63.1459237947	49.4493943571	66.2443677907	65.3962854606	48.5917587614	32.5247035778	38.9994899397	61.694804195	44.9440081049	47.6850603346	75.6556461381	60.5799849166	63.5647693812	50.2253209752	55.0507264565	52.4209688539	46.3922753006	48.0742738567
74.4023439431	69.5754063209	61.3613882865	66.378939165	68.250890607	74.2448919615	59.2297791698	94.2403082206	66.5452003733	47.1334330441	65.3200195997	69.2566969244	71.6652946144	68.6141431797	66.6903791873	60.0496442198	65.7138666675	58.5186717965	50.2098494077	54.5289552838	66.9541201173	73.8654999122	64.3103712853	67.4562936119	68.0973728633	68.7958622403	71.8795863859	61.7074675665	67.1383916204	67.9950037159	75.5562236581	73.872123714	65.8115052847	57.8946438126	66.2462585684	73.390868485	74.0516497361	68.0540733465	73.5698040703	61.1502521113	68.3675141067	56.0301296768	71.9421361737	66.7221094491	65.8933002769	65.5584197924
70.352285925	56.1573425302	57.8023278757	51.7976847274	61.0059468983	77.4409754851	56.3896045477	66.5452003733	94.2403082206	59.7658955145	53.1130047516	53.9852988901	63.2538036354	86.1633295047	64.118666602	59.5603449206	59.8689592209	64.7585818228	66.5477912975	60.6357336532	50.8531337059	85.7035451579	51.9597083412	49.4210162498	50.5905272194	59.8466045644	84.4207249311	62.0419708979	60.9705112351	55.2944052703	76.5492923381	71.0014601632	71.0239279759	61.2104538907	53.3794035463	73.1829292081	69.6646523239	57.2084394622	65.7288349766	61.1563968078	52.9792831069	80.0224523645	65.9808163406	74.3984798505	56.2104421069	52.632916397
48.6655122477	54.8615952278	47.6229173386	49.6396078776	52.1191386668	55.6963340458	46.4698960158	47.1334330441	59.7658955145	94.2403082206	46.1410348705	44.6114054615	61.5210752133	61.5608225791	50.7727622051	49.6508036058	53.9339501034	58.1422115827	56.5571724691	44.9185146152	44.6082298397	63.4128065354	57.1628428003	46.122804555	43.6870992772	49.2303355316	58.9015746431	50.9422360774	45.1895402483	54.5703505296	52.7762830099	56.3886790202	60.8827394155	52.0617585158	49.0336739652	57.1338184733	48.8477248649	54.8928390751	49.9824478829	57.8508922823	54.4943453682	61.4836533994	52.7732823471	50.7249597264	46.170617304	43.1745886532
