Tissue	braincerebellum
N_samples	102
Chr	2
Gene	ENSG00000143878.8
SNP	rs4666412
Gene_list	ENSG00000110651.7	ENSG00000074800.9	ENSG00000157150.4	ENSG00000143878.8	ENSG00000172458.4	ENSG00000101439.4	ENSG00000122756.10	ENSG00000266964.1	ENSG00000131771.9	ENSG00000102760.12	ENSG00000167614.9	ENSG00000125148.6	ENSG00000169715.10	ENSG00000179604.8	ENSG00000168209.4	ENSG00000152583.8	ENSG00000110887.3	ENSG00000111275.8	ENSG00000152661.7	ENSG00000166033.7	ENSG00000018625.10	ENSG00000135821.12	ENSG00000159176.9	ENSG00000135916.11
Gene expression stats (Y^T * Y): 
94.2403082206	77.9614429474	60.2621919356	66.1453742283	64.9123339676	70.938292197	55.7886314803	76.4719779249	75.6382375167	62.3505549587	77.6539256516	62.3876569882	54.0395982402	57.9554979312	44.8256395166	67.2030675433	62.5196127184	76.9324368202	65.5849432592	71.8210603511	77.0871700921	66.3670245748	69.7582068422	82.2255385079
77.9614429474	94.2403082206	56.9407942862	64.1660462011	58.7424654166	68.2712083729	50.2056606487	70.2516501637	66.4421437825	55.4035056105	69.2362008291	60.2459707041	55.555114366	58.9484265596	50.2989766904	68.5318890966	68.484197823	74.6647232641	64.1148177861	67.5552338311	71.6737288571	71.8043062908	65.2294289503	72.5484043417
60.2621919356	56.9407942862	94.2403082206	57.3729744625	63.8698747126	47.8170264761	47.994016659	66.1216393958	64.2895916184	69.9877060688	68.5563123422	30.6892534642	41.4870774413	72.4258566028	23.0027890628	58.1080626266	63.4212840485	56.4478672427	59.744345436	75.8582664202	68.0013520889	53.4420608699	60.4450830423	47.846213116
66.1453742283	64.1660462011	57.3729744625	94.2403082206	56.7676371458	58.0795227604	57.4582839539	57.5478651622	61.9718659552	59.8271347148	57.2957640154	59.5603008618	59.9550391323	61.6542916529	64.2556333992	60.5019402119	63.0023071186	61.1403918177	59.7621980094	64.9299161991	61.7088648993	58.7234439487	57.9811809772	66.9306259639
64.9123339676	58.7424654166	63.8698747126	56.7676371458	94.2403082206	53.0882301221	55.0282659673	72.8056378778	66.3672227547	65.0868860992	67.5919623248	35.7781575352	45.8407080204	69.2461595437	20.254256485	59.1141033568	58.6248433915	63.7401342767	75.2360184916	69.9104134971	60.1278807368	42.3414095622	65.1588255868	54.0427261166
70.938292197	68.2712083729	47.8170264761	58.0795227604	53.0882301221	94.2403082206	47.8481334893	64.1343131337	57.1551326741	51.3331887062	68.529766172	60.0643635721	54.2559879944	42.3384845097	45.5475695951	47.8354227626	58.4575850598	64.8331893128	49.8954961387	62.0159084258	55.6448633157	56.5597437063	52.864709769	74.8507783804
55.7886314803	50.2056606487	47.994016659	57.4582839539	55.0282659673	47.8481334893	94.2403082206	51.3669287658	56.1948732848	62.2726849388	46.1580125814	42.8136447885	44.1164509326	49.3447773435	47.3035156111	49.1294345894	54.2761682418	57.6291243654	56.7483449874	52.3546721068	46.0865047527	31.8382536921	29.3036797166	55.0728469587
76.4719779249	70.2516501637	66.1216393958	57.5478651622	72.8056378778	64.1343131337	51.3669287658	94.2403082206	75.8476689081	65.5682404234	71.8360426806	54.8562376167	54.4994524943	68.0087699709	33.486805466	51.430633891	61.3017057078	68.8803959499	60.5736559934	64.1564514441	63.4705451407	51.4251190343	63.6932082213	65.2950996632
75.6382375167	66.4421437825	64.2895916184	61.9718659552	66.3672227547	57.1551326741	56.1948732848	75.8476689081	94.2403082206	72.6644570444	73.2600666302	54.3165802927	51.7916999711	66.8631212916	41.7768688387	60.2098244888	62.2064234759	74.5386156643	66.0561128656	69.0727127839	73.388215018	56.2273978009	65.0781043186	65.6648879116
62.3505549587	55.4035056105	69.9877060688	59.8271347148	65.0868860992	51.3331887062	62.2726849388	65.5682404234	72.6644570444	94.2403082206	57.1018009585	45.2097766394	51.4900157567	61.8644587047	40.5077971865	60.1827255238	61.1484426699	66.463747461	67.7529129124	70.6931109971	64.667222128	44.2558211162	63.1517071758	55.2755537739
77.6539256516	69.2362008291	68.5563123422	57.2957640154	67.5919623248	68.529766172	46.1580125814	71.8360426806	73.2600666302	57.1018009585	94.2403082206	47.1097721496	53.1598846577	61.250712978	28.101024033	64.1180310923	69.3608048773	73.1914442022	59.7777056481	75.6885054577	77.2529124449	62.8833701287	71.1922003626	69.7164424431
62.3876569882	60.2459707041	30.6892534642	59.5603008618	35.7781575352	60.0643635721	42.8136447885	54.8562376167	54.3165802927	45.2097766394	47.1097721496	94.2403082206	79.2096945574	33.0282111242	72.6560122281	47.9124867888	36.7236220687	56.8171122465	32.6307895515	44.9219261082	44.9030685823	60.5730762441	48.6004581274	57.9725526656
54.0395982402	55.555114366	41.4870774413	59.9550391323	45.8407080204	54.2559879944	44.1164509326	54.4994524943	51.7916999711	51.4900157567	53.1598846577	79.2096945574	94.2403082206	40.7885418028	56.0656594421	52.8189466145	48.9072367319	56.6227497147	37.9794930718	57.5437757094	44.759277971	56.117152178	51.8602641154	48.979820101
57.9554979312	58.9484265596	72.4258566028	61.6542916529	69.2461595437	42.3384845097	49.3447773435	68.0087699709	66.8631212916	61.8644587047	61.250712978	33.0282111242	40.7885418028	94.2403082206	28.7430264448	54.3438954078	62.4941620556	56.2880453557	64.3161824089	62.7346485587	60.7455428587	47.5255660991	57.3604284451	45.9732984793
