Tissue	braincerebellum
N_samples	102
Chr	7
Gene	ENSG00000105894.7
SNP	rs17510996
Gene_list	ENSG00000157150.4	ENSG00000071575.7	ENSG00000167191.7	ENSG00000165795.16	ENSG00000134769.17	ENSG00000085063.10	ENSG00000079215.9	ENSG00000250722.1	ENSG00000100979.10	ENSG00000160307.5	ENSG00000139644.8	ENSG00000100427.11	ENSG00000104112.4	ENSG00000167614.9	ENSG00000108387.10	ENSG00000162407.8	ENSG00000168309.12	ENSG00000213398.3	ENSG00000179604.8	ENSG00000144040.8	ENSG00000165092.8	ENSG00000184009.5	ENSG00000137509.6	ENSG00000145284.7	ENSG00000105854.8	ENSG00000164929.12	ENSG00000106278.7	ENSG00000105894.7	ENSG00000113140.6	ENSG00000155511.13	ENSG00000018625.10	ENSG00000154553.9	ENSG00000170075.8	ENSG00000135919.8
Gene expression stats (Y^T * Y): 
94.2403082206	43.4993380867	50.9174929117	77.3905606232	57.379765311	63.7760437225	77.9801030334	57.0185311945	62.8024920369	65.05242747	66.845956869	73.8750763819	67.0935101005	68.5563123422	66.9055605176	58.5254821552	70.1720765022	59.8202010098	72.4258566028	48.821154865	71.6706184101	39.5370695434	58.5713025032	72.2338002236	73.0663857035	66.4575675137	62.5658027571	62.8641258916	69.2345569555	77.9697476629	68.0013520889	51.8470259139	55.9290815391	70.0316252694
43.4993380867	94.2403082206	29.6595272477	37.5763877798	42.2296454225	41.3190445231	53.580404684	25.4539874796	42.5018492075	36.2723060399	33.5295126605	37.4848250937	46.2933974759	29.2018676611	36.3367842699	61.7976154891	36.7110063446	44.3486254908	48.3106369646	50.2015534426	56.4344214686	17.4110298057	56.8674484963	47.2312320553	44.3561823607	36.9732359866	62.9336378238	58.8305269163	45.637497979	59.7524745594	39.3696067439	59.2275979553	49.4754032977	47.4649679067
50.9174929117	29.6595272477	94.2403082206	71.614163919	62.759671826	60.9260394376	65.2819756549	73.6998672688	49.5979804198	60.7031651965	59.026962611	70.6003542638	60.0177583235	62.0703713715	64.5440752967	40.1096132992	64.6993823361	59.4889166869	59.8218934317	40.820040534	68.829603252	29.8362567995	50.9078656317	61.8849633534	70.1676057038	60.5748235871	47.9958069357	59.4579902342	61.3635812707	58.9631522768	56.1973848006	41.7018789996	41.2540562763	60.3864885553
77.3905606232	37.5763877798	71.614163919	94.2403082206	73.2524928675	69.6166642553	81.2555754285	70.699139101	66.9918891689	67.8368886856	70.2200680639	79.4408776463	69.8865304314	77.0951579576	64.1046847223	53.5359976744	81.8858843222	61.2906604842	69.0856283249	46.662114367	78.5760592272	40.3215469266	60.5371549411	71.2882555805	80.6322509388	70.0779481287	59.7412599688	63.8114397765	78.6158538412	77.8213856841	77.0682444322	47.6200163095	47.4574950771	72.2332842633
57.379765311	42.2296454225	62.759671826	73.2524928675	94.2403082206	65.759477332	67.3409925191	48.9484461091	57.48325049	50.4409809836	62.9820926494	64.6695090815	62.8732845318	60.3240226249	48.2244744147	51.9154738727	69.9330353977	48.9858102372	59.2060451015	49.3959653832	70.2751205954	32.8931414683	46.9235049969	70.6814232676	73.0081970423	75.1187947849	64.0315455264	60.0417085171	69.9142622455	66.3133444537	69.3513348911	45.6058500085	41.2322686807	72.9747112126
63.7760437225	41.3190445231	60.9260394376	69.6166642553	65.759477332	94.2403082206	72.7898478506	62.7707328492	64.3903975451	58.3342880543	70.0441238367	62.4687030608	64.3982134292	51.2133615359	52.4220844	52.831338363	67.8262523056	46.709999312	60.7610668266	42.1449196556	71.1379979379	37.2131334171	61.9135551062	71.2804376893	71.6197391601	65.3536372168	64.7848704399	72.1255062737	69.0903786887	71.5086423989	60.2062862114	42.3162112098	39.4848762573	70.1183041528
77.9801030334	53.580404684	65.2819756549	81.2555754285	67.3409925191	72.7898478506	94.2403082206	67.8258688865	69.1255414922	69.6513616425	73.5147533364	76.6699666516	73.7848655834	65.579569074	65.4544609946	72.4512923958	69.1972956884	65.2927846591	68.3847066847	55.9667119438	84.1118151088	47.9070901911	66.634090318	79.3352230406	78.6665055739	70.341169275	77.3907066375	78.4558108518	71.0800555223	86.8995279427	71.8825374218	61.4202036855	62.7434572787	77.9764757645
57.0185311945	25.4539874796	73.6998672688	70.699139101	48.9484461091	62.7707328492	67.8258688865	94.2403082206	54.5461444859	62.7234013792	61.6076918883	62.9258075579	67.1587892478	51.4513387047	65.8638707283	41.9367160377	60.7150644522	49.9810375924	51.2813255927	25.6070991	66.5820742631	41.468236018	49.8527515954	57.3552935571	70.6257930452	57.0301307721	46.5396277147	61.2512203004	64.9960119435	62.7859582051	54.4784325938	37.9582122906	37.0202847978	54.7417092523
62.8024920369	42.5018492075	49.5979804198	66.9918891689	57.48325049	64.3903975451	69.1255414922	54.5461444859	94.2403082206	54.3510770215	73.9915781137	71.6925792221	62.5104928436	62.7300556383	49.0573437596	64.862258705	62.9554998792	57.9228543832	60.3482571039	50.346137491	64.9867473535	54.6522935777	54.80446061	61.4622922569	65.6415529553	57.4040426845	59.6094520062	74.7323767499	66.2511411439	72.1975158938	65.9996971358	49.2122537464	51.213040372	73.6125183726
65.05242747	36.2723060399	60.7031651965	67.8368886856	50.4409809836	58.3342880543	69.6513616425	62.7234013792	54.3510770215	94.2403082206	45.140259416	70.2758950632	63.0963693485	61.3442586307	80.7734994102	43.9009587337	61.1836118589	60.159627702	52.3374617508	46.3195737341	69.8324566334	45.0548680073	49.176418584	55.905086169	64.945578472	62.4932559209	56.3762788251	71.8090459567	52.6348945752	62.7719758829	49.1859648066	43.7887852872	46.6674955365	56.1178031485
