54.3767329456	47.1067691805	51.0531972903	45.0919486281	55.3254926086	58.266734974	54.1209280362	55.0503039336	46.4183541511	45.9435294146	94.2403082206	47.2750298989	73.6629837188	67.2534810642	48.529274163	65.190469492	79.5674897877	57.8954324024	69.5754063209	74.8107753902	56.6625741582	64.0476313156	67.9480164025	59.1148265353	76.1525137117	60.3487213824	57.4722020897	68.618209178	64.6616250429	74.66177451	53.1569846762	41.2813106283	62.0620569577	43.9931511053	73.8494473818	63.3628138635	51.006751794	53.5261951133	71.6494195536	55.2368431709	74.6269404791	66.9728927672	65.5289840261	74.8297501428	49.8260369268	76.0874661373	62.0310720284	48.9998218087	64.3531971395	62.8174486179	62.2117389442	53.3405437724	35.9883105987	55.9884835085	43.1914486604	32.0654525805	70.7413295389	61.4819103347	63.5383879207	57.8266517536	62.3681648668	51.6686910586	66.6565739358	62.9868620271	62.2525847542	52.3871156795	46.9278904042	65.4755422962	68.9841659443	53.2333689194	64.6647915322	80.4058607485	67.9825073875	66.8575936128	69.72092695	51.7366938925	54.454493125	52.9772936777	74.8639775275	49.2021478934	58.9237681887	68.4967895408	36.0893140122	78.4473298269	70.0798631391	57.6269703735	36.5035489858	63.7886313094
50.8389801547	45.9310002038	49.8085705862	36.8596626126	45.999433031	34.7671029351	49.5748500893	49.6824498872	28.9011851827	44.8937457135	47.2750298989	94.2403082206	38.1021004477	56.2677947387	34.1353312872	62.1614293518	45.2479672666	50.8196195064	50.0528673041	49.3713672493	55.3519685464	56.6050641541	56.5694128403	47.9707731619	52.7493653509	45.2350401569	61.0492756833	41.7623876592	57.0466724363	40.5579155057	50.8147137144	37.1309781669	49.6766502992	41.0233464362	49.2005263839	50.5030281325	52.566544621	54.4872048893	49.6674569122	40.4326142942	53.3012093465	47.4986054919	57.9748507737	48.3841768177	55.4981062817	49.0287919	51.8370654805	55.9827515211	47.2426682942	58.9149380647	59.9155251361	47.7813567984	47.6389797449	42.7522135829	40.7711225734	37.3168893353	43.0185079097	45.66393626	45.8371837607	46.5396261624	42.4242403966	41.5146938346	54.817566033	51.3413082028	54.7108621128	44.4730134208	45.5674617835	52.8212994077	49.8368718011	40.5617524561	44.4444170927	45.1472502676	43.0466728014	51.333569891	55.7701718099	51.3144438097	46.289406681	49.6251774973	47.6054783624	48.3893749546	43.431442144	45.0316543447	45.107825458	43.9554554184	44.5434612405	58.3680042477	48.300326477	57.5814515951
55.4755111592	41.0771433197	36.6807339844	43.2362954471	50.4300731683	49.8320867084	50.6887799273	45.0912198947	47.3514579159	33.80311882	73.6629837188	38.1021004477	94.2403082206	61.5903387265	54.5876576674	51.4009544737	80.5624392932	57.2095046242	61.3613882865	76.8575916548	52.2007798195	55.3057156414	60.2404026091	57.491421784	75.697316458	63.9390074601	52.0294188245	81.3794825178	55.9938645111	74.6773574364	42.4446029873	43.3518347082	64.3902549748	42.0598426247	67.0685434877	61.5697273272	39.7653486328	52.0859183416	75.3878939594	52.7420846925	71.2704250739	73.3283693731	64.1948730388	75.9508564583	41.0088775718	67.5977618985	61.2894520401	44.481331753	61.877903752	57.2268100001	50.9106638503	47.7710223301	30.4528528259	57.7154976941	39.7948241575	31.6721445243	65.6757192632	52.4726541465	69.8840001788	62.3970411077	67.2202319571	45.8812592976	67.1932336774	59.4389691317	58.5963845352	47.8115944283	46.4489166141	53.1633189552	66.7636921388	53.220003808	65.2017657324	78.4416718185	63.2111904563	74.3614382026	58.5110917888	40.1195263194	45.1732465059	58.1104237659	68.5780778488	31.6552861472	57.9073549777	79.2913183063	21.2022597079	69.387878013	70.7045881172	47.2030811797	22.3329930331	65.334147378
70.9301229856	57.4898666634	59.9285011961	51.0096246036	59.6157481733	60.5142204274	67.7313388845	53.4871498596	51.59027401	60.8250733921	67.2534810642	56.2677947387	61.5903387265	94.2403082206	67.9824881346	69.1668372141	78.7200967962	79.4576895276	66.6182841683	79.6133485528	77.1601817536	77.2776033238	76.7647096286	75.9952655738	69.4743088245	60.3593724367	68.8773862902	67.3267788934	70.6237143196	70.9075626129	68.2817663012	59.7657842745	73.5240274468	65.9487857355	80.2445600963	60.4985859487	63.0915318728	77.985123682	76.6682446771	51.5745976935	83.3041149778	72.5175512885	79.9911092469	75.0330181594	59.1220677169	73.062952935	78.9608706572	69.914043397	65.0477806321	81.9226697187	65.2099876361	73.6030920227	53.4938035267	66.5012423288	62.2040606432	50.3045810167	68.8167192039	60.9934120344	72.6907904945	75.1865234589	70.1237795227	56.575522795	68.766157887	78.6385755893	67.0017471364	69.6031639525	66.1373945206	67.4204298617	80.056531026	69.8058500081	59.6994193069	74.9748400395	49.4195455027	68.516888996	79.1010135736	54.5821471731	63.1940171745	71.1026415646	79.5893838672	62.2731561692	76.2177814882	68.7121819883	43.3580537513	66.6647390336	68.3442743021	70.1527161617	53.2772711704	70.9821373218
62.3093990544	48.0419206202	53.8250232876	48.2439838105	44.9688219057	52.8269859843	63.3375645573	43.3926609339	51.9497341719	47.7614245108	48.529274163	34.1353312872	54.5876576674	67.9824881346	94.2403082206	47.7790499425	61.4213145462	62.7753283693	46.0609154606	70.4848188264	64.7813700771	57.1700456877	64.0250050553	68.1313101088	56.2833998202	47.8386587506	56.7836508494	60.3305154281	65.1450854962	62.1348779598	51.247845608	57.6883298484	64.5310701751	65.8905578006	68.0510414296	48.2558490382	40.2038617535	63.8106016988	73.3559719132	46.6370983888	65.97730283	60.636219558	68.7037550496	63.8972927568	49.9227177072	52.9500968539	69.3633304203	58.5741243034	49.5065214347	69.24960995	44.7940625863	64.4462513639	46.397491598	53.6915169918	56.6455223807	45.6784667647	48.0189037714	49.7836972639	74.7582557364	65.887972553	57.9431399588	46.8688159447	53.2732656321	63.6815172455	49.1150604315	54.0020720906	57.8864532639	51.7609547112	63.3174315655	61.4349721436	51.0935206381	58.8373707964	37.44767296	50.1502336321	60.5313267763	44.6922065128	51.1087081518	59.6335062684	58.8108936377	45.9427533796	68.7207140313	53.7307249164	32.4766239883	46.2043032629	53.5419635212	50.7708387335	45.7125506555	58.1187216676
65.0034032939	51.2889454657	59.9305624815	43.6380340181	69.5375503603	56.3887936604	57.2323008154	53.7941987273	49.3423955078	64.1657658154	65.190469492	62.1614293518	51.4009544737	69.1668372141	47.7790499425	94.2403082206	65.0825285393	67.372937044	66.378939165	66.3208971593	69.4705360682	73.2641079699	73.2233339717	66.106674928	67.2135331444	57.0080964268	67.1826605753	57.3898912851	74.8089130382	62.2432375607	65.7197034095	45.4339499332	59.8711757615	52.1402368422	74.3429748508	59.712188686	52.3774810175	64.8432052018	67.9162010413	54.3808452235	71.3694545488	60.8640376131	69.6589700711	68.1145388498	70.7736241	64.1957026078	63.4767254285	57.9183317467	61.9689481515	75.3171085957	63.9638732157	57.7403822278	57.7465553775	56.004441065	52.4674761555	47.1047017851	56.4564327626	65.5535189964	54.6534878203	53.7301291805	56.0207630037	54.6158675536	70.5206101754	70.3866709521	65.193825549	62.0319905088	51.2688920448	63.6851374462	66.027490156	52.7746122892	60.563989883	66.0127331536	57.1167630024	58.3587967294	78.1570510816	67.1191923329	66.7833810222	58.6873152819	73.180399856	65.3977763978	57.6877317295	59.1270290875	52.5554866674	70.2524231034	63.1654923455	60.104047551	47.7743667446	65.128436744
61.1276275031	50.1486821985	50.1935091777	49.6167435156	58.5387902386	61.6045640912	61.5361004707	52.3373356083	53.8369747541	46.2824575755	79.5674897877	45.2479672666	80.5624392932	78.7200967962	61.4213145462	65.0825285393	94.2403082206	66.816834111	68.250890607	86.0430651042	68.4075041667	71.3819294419	71.6206022223	67.8310528261	79.1723543758	70.1235719285	63.0953108049	82.3687017595	71.1440871833	82.4375055155	58.3517945802	49.0455147886	71.8467412891	52.9037006541	81.4349040861	67.3319906552	56.011583138	63.9796600326	80.0151369927	59.2300483407	86.3358063143	75.6872950419	73.0334207403	85.3981811509	52.735914101	78.1888827005	72.2557314236	58.4587816351	72.0898423511	71.2927721212	66.3021843852	63.93919903	40.3706504227	62.132665409	51.5741810279	40.5026366747	74.5242841843	67.0966909077	74.0019655376	71.611388484	75.7098609459	55.6341928818	72.5949512935	71.8480848772	65.0150444379	55.9096718758	57.2095025705	67.5253517487	77.7469542992	59.5371305082	67.2907007246	87.26295108	66.5845325469	75.3252478915	76.3106288927	50.6278546453	57.9218812786	70.2773611197	83.370886897	49.713963036	71.0384647881	79.1611669584	35.3286694049	81.4096350638	77.5183045033	61.3425888779	41.511800145	71.1887693173
66.4177486246	50.0833716488	53.4930680397	44.3105877216	60.2677329174	49.7268327401	66.3497904607	40.1220484867	55.0208055673	58.4778017227	57.8954324024	50.8196195064	57.2095046242	79.4576895276	62.7753283693	67.372937044	66.816834111	94.2403082206	54.1549855439	71.2757897804	69.1846584337	82.6082787366	66.0507484885	70.9288780057	60.0726086536	48.0068500284	63.5543332602	63.3859450144	62.7004066959	59.5560093304	67.0132377748	63.7460174424	65.3910061045	70.2357513016	74.509299445	46.4103879312	54.0657327685	78.7250636424	71.2339852592	43.843177465	75.0633854069	66.0205010288	81.6737823918	63.9633260958	56.417706256	68.9225095117	79.3439661959	61.6188042243	50.3781223228	78.7616482195	54.1994582806	62.7322321237	47.0703506861	75.0605374408	64.2967189725	55.8939419651	61.3164084887	52.7256663606	64.5370880073	67.2111889463	62.8524459249	43.8895791963	65.2297804233	77.5413477611	55.342920965	80.9196981592	66.3492697916	58.2806266298	82.1781071792	78.1293249162	53.764952853	68.1226493947	42.7711053351	57.9817692906	66.7709827013	45.7331248959	59.5291048877	62.12365197	75.3686890303	60.7131583248	78.279823828	69.1965443717	31.4379624925	55.7918674842	65.432628138	57.1345227148	43.8672361423	64.327564064
47.205445126	39.0307895888	45.0270300501	40.5887517932	46.601702145	53.2649803124	51.1443270232	74.4023439431	37.7468115533	44.7331591878	69.5754063209	50.0528673041	61.3613882865	66.6182841683	46.0609154606	66.378939165	68.250890607	54.1549855439	94.2403082206	65.3200195997	56.6733975067	58.4901579457	69.2566969244	52.9764114252	71.6652946144	68.6141431797	66.6903791873	60.0496442198	64.2163577733	65.7138666675	49.2689844706	34.1515845032	60.0470602981	39.4328350864	67.632776356	73.8654999122	45.9781232027	49.9693086982	64.3103712853	54.107951405	67.4562936119	68.0973728633	59.9108007725	68.7958622403	64.0899900658	59.2098938022	53.6978027259	43.8436965847	71.8795863859	59.8845094384	62.2544976941	52.4758225877	54.535503852	44.6121094769	39.3234561371	37.1536722867	60.4090255363	59.8293224642	57.1334539671	58.4343553334	61.7074675665	67.1383916204	67.9950037159	61.635081872	75.5562236581	40.0797157256	36.3888833131	73.872123714	57.9726244321	39.550771346	65.8115052847	66.2462585684	73.390868485	74.0516497361	68.0540733465	73.5698040703	68.3675141067	55.1777137176	71.9421361737	46.4692013579	49.5425676212	57.8698550251	55.2872770132	65.8933002769	59.5662442781	54.0571395775	45.3667275203	65.5584197924
67.1733700042	51.9190809065	55.1345479554	58.997158888	64.421608433	62.0156862601	69.8713635977	48.9154987423	58.6020679008	55.2142631208	74.8107753902	49.3713672493	76.8575916548	79.6133485528	70.4848188264	66.3208971593	86.0430651042	71.2757897804	65.3200195997	94.2403082206	68.5316643033	72.835989053	79.8298021622	75.8488921946	79.4472071391	63.3041758468	65.4975838189	83.0342051224	74.0842914617	79.3613836551	66.7627734229	60.4409194504	74.4032774568	60.8003797374	85.5730425094	60.347268548	58.7467498027	67.8508966492	84.8660084163	60.3078510213	86.2278890675	76.5770544887	81.7188647324	85.0673287953	55.8793205781	79.6795792781	78.0374098265	60.02573244	64.429169758	80.4009531666	64.3223363566	67.9177087393	43.6778944747	66.54924414	57.4848396836	49.0507833096	74.8131888906	61.1325006048	77.9489278337	74.6866043932	72.1483119904	50.4967805375	70.9848989494	74.8671879266	63.7667169813	64.1600275698	60.4741512775	64.9421763219	81.1512808203	70.1746696581	61.5037367393	85.6896619949	57.9407689968	75.6613514584	77.3055012516	50.9723923368	57.9121409229	70.9077356139	79.4943660454	53.9636441218	76.5571137358	77.5473062505	38.9166677966	72.8720241173	70.8852893166	61.2534666182	47.4294980409	72.3349444753
70.3107618031	66.0558770987	57.6821969805	45.9247483032	56.8462306985	55.7473235592	68.1599797576	50.0306000865	56.7081982269	65.400656472	56.6625741582	55.3519685464	52.2007798195	77.1601817536	64.7813700771	69.4705360682	68.4075041667	69.1846584337	56.6733975067	68.5316643033	94.2403082206	69.6302885402	72.890881272	73.8046584795	64.060400422	48.6435659382	64.8013586174	55.2194526455	74.1900569644	67.9605524974	63.0132033199	60.3850396905	66.1330062223	68.8425881415	73.8314750565	51.4899459976	56.0179999802	81.4977181276	71.5154569032	53.8842626114	78.683432149	61.9548514147	71.2665260774	69.028345305	54.532492295	61.5173555717	72.7213652564	68.305371569	55.1572464955	78.7026772168	65.0576004549	75.4187638688	58.5178491699	52.9356701379	66.964660095	59.4381352797	54.0812188745	66.3994718174	62.322687599	71.3107464172	57.7908855419	57.5288329828	68.5124903533	71.2943747723	55.3369750063	60.2432782034	66.9402501064	57.1517991689	69.6200152884	59.9517694628	53.6482873138	63.1757194915	45.3700687853	54.5035396947	74.5027346625	53.532280843	63.7049752883	65.7676515868	66.6639677411	67.7221468444	61.7605585685	57.0560066958	46.3538137917	60.9266825961	66.4418517959	64.8378431725	51.7586079311	60.2240050643
