Tissue	braincerebellum
N_samples	102
Chr	11
Gene	ENSG00000110786.13
SNP	rs10766499
Gene_list	ENSG00000125895.5	ENSG00000071282.7	ENSG00000137203.6	ENSG00000273079.1	ENSG00000162494.5	ENSG00000110786.13	ENSG00000185052.7	ENSG00000136750.7	ENSG00000158089.10	ENSG00000163873.5	ENSG00000138944.7	ENSG00000101670.7	ENSG00000105464.3	ENSG00000008196.8	ENSG00000169213.6	ENSG00000163932.9	ENSG00000152784.11	ENSG00000156395.8	ENSG00000151136.10	ENSG00000041515.11	ENSG00000178403.3	ENSG00000089250.14	ENSG00000109452.8	ENSG00000170214.3	ENSG00000248485.1	ENSG00000087116.9	ENSG00000143507.13
Gene expression stats (Y^T * Y): 
94.2403082206	56.7945445039	52.1939423944	40.9008092523	56.9614468228	58.9139873466	57.2994507799	52.5839194308	54.6400779593	45.1586193894	56.6189669805	57.3714574857	38.8416564718	58.9934460126	50.7399734157	61.1196990542	57.032250444	60.1539677285	60.6555884824	50.9840539846	49.6896812789	52.1874964116	42.7976893443	53.3585757243	48.561671108	42.0305158877	55.862433787
56.7945445039	94.2403082206	51.6681033335	64.2423687575	64.1305170722	68.7854936499	69.5494363611	60.7273834657	65.4420909212	63.2384160894	65.1769431275	61.3791778415	56.8933548781	73.658069602	71.59075118	57.3188963697	60.1524123523	64.6881103781	66.6244097356	58.4984311026	63.5312503585	68.0211979626	61.6916526261	56.6530910835	63.8177355085	56.5851494297	43.0293686146
52.1939423944	51.6681033335	94.2403082206	63.8054572682	68.1749872262	57.1585943056	57.9906606377	55.5726826154	62.2543522421	63.7463651849	63.1779962505	68.6436798786	61.6034837837	73.5927032564	56.4463749688	62.6165169659	69.7920631889	62.4430175563	68.717043098	60.0549029305	57.2148488336	56.1153798091	57.2496866902	55.8811857685	48.1207037405	48.2982882745	66.0082596682
40.9008092523	64.2423687575	63.8054572682	94.2403082206	67.3066332786	64.5101222128	65.880272734	60.3723543905	57.8267360997	71.9272240992	66.5260504473	74.3909688926	71.777163496	71.6869916371	75.3195159589	62.4787567655	68.4722226437	69.5153373891	72.2150020965	66.3945002659	65.495399344	72.5402681256	73.5530525707	59.2191849472	53.9207211442	58.8477040706	53.481617156
56.9614468228	64.1305170722	68.1749872262	67.3066332786	94.2403082206	73.0819516041	74.1601730039	60.826783448	70.662300516	77.5229876352	78.6586487071	77.3971264383	61.2712967037	75.5012153214	65.8244124618	74.5875072085	70.6505667618	74.9254629412	82.6758329796	70.3588655711	65.0830731319	67.2442068428	59.9408494005	61.2169136035	66.9815010677	69.0873348776	63.7480368826
58.9139873466	68.7854936499	57.1585943056	64.5101222128	73.0819516041	94.2403082206	69.1912488868	60.2435161195	56.9254780676	64.6831357933	68.9740018443	65.2910933509	58.6315484716	73.3377610612	68.9243939351	67.969000387	61.2444112345	64.720375593	67.3704182712	62.4565067588	62.8520562994	65.3203052149	61.4696869714	62.9419039192	63.1961123536	57.7205533237	58.4322217827
57.2994507799	69.5494363611	57.9906606377	65.880272734	74.1601730039	69.1912488868	94.2403082206	72.0141534012	66.8338940401	71.5461339	72.2415128294	69.8113752686	60.0959937219	74.4502206509	67.6961509359	78.0985102131	65.6745514525	65.6751785408	76.9144695176	58.1520737288	61.4536927316	68.3186687764	63.7516884243	58.3589453689	82.3886330302	62.6550985791	56.4928563772
52.5839194308	60.7273834657	55.5726826154	60.3723543905	60.826783448	60.2435161195	72.0141534012	94.2403082206	50.4377805871	65.6535839663	60.8788721069	64.4675148852	44.5026453968	66.7409952592	66.6083800527	71.2460801104	48.7392723041	67.1705855383	68.6691769674	53.8472130125	49.0939257572	66.0764784459	62.8593749809	43.3066778129	69.3041624066	42.1501041918	55.3185716981
54.6400779593	65.4420909212	62.2543522421	57.8267360997	70.662300516	56.9254780676	66.8338940401	50.4377805871	94.2403082206	64.170518965	68.3951873541	64.9709944009	54.9905075926	65.4835845204	61.9501195059	61.2044318924	60.9944112072	55.9587929191	71.4122718565	55.6562644955	57.7979140635	59.8672562348	57.4998249075	62.2866859235	57.9224251643	60.8052129015	46.8171931396
45.1586193894	63.2384160894	63.7463651849	71.9272240992	77.5229876352	64.6831357933	71.5461339	65.6535839663	64.170518965	94.2403082206	73.2689025865	77.0457873518	64.2943658178	69.2496828831	70.4288424222	69.7230658354	64.8777113876	73.4304738919	82.3056025734	66.9984426214	64.319525547	71.5570597972	67.3855029917	53.4628000438	62.3196478601	57.4036373712	57.1739169486
56.6189669805	65.1769431275	63.1779962505	66.5260504473	78.6586487071	68.9740018443	72.2415128294	60.8788721069	68.3951873541	73.2689025865	94.2403082206	76.1797753053	60.530652115	69.0857620587	76.1773501626	69.666952555	70.5350760408	71.6577188984	79.4720009761	64.9608727491	61.9373072228	71.3038874696	65.188678969	63.8918931361	62.2945637914	61.4594815613	50.954087401
57.3714574857	61.3791778415	68.6436798786	74.3909688926	77.3971264383	65.2910933509	69.8113752686	64.4675148852	64.9709944009	77.0457873518	76.1797753053	94.2403082206	61.9938492487	74.2072271085	70.6927450553	70.8645078048	67.9827588117	76.1900302589	81.1206298411	68.3678025367	64.9589925491	74.4433409386	71.7300759117	61.0435323647	61.6674404193	65.8558924912	61.6301113276
38.8416564718	56.8933548781	61.6034837837	71.777163496	61.2712967037	58.6315484716	60.0959937219	44.5026453968	54.9905075926	64.2943658178	60.530652115	61.9938492487	94.2403082206	64.8110625433	61.2291742515	55.3749507229	65.640942369	56.8289802791	65.5368573983	51.5341933967	59.5503420006	64.4301773283	53.880924392	58.4584408477	49.3325378607	60.5710393763	45.1032305963
