Tissue	braincerebellum
N_samples	102
Chr	1
Gene	ENSG00000135824.8
SNP	rs3904695
Gene_list	ENSG00000066230.6	ENSG00000074370.13	ENSG00000116237.11	ENSG00000215045.4	ENSG00000101624.6	ENSG00000187664.8	ENSG00000165973.13	ENSG00000253304.1	ENSG00000171189.12	ENSG00000106341.6	ENSG00000142149.4	ENSG00000133424.16	ENSG00000137825.6	ENSG00000085117.7	ENSG00000244694.3	ENSG00000006283.13	ENSG00000178538.5	ENSG00000145242.9	ENSG00000150361.7	ENSG00000122012.9	ENSG00000127951.5	ENSG00000104327.3	ENSG00000112218.7	ENSG00000117600.8	ENSG00000144136.6	ENSG00000107518.12	ENSG00000138741.6	ENSG00000016402.8	ENSG00000135824.8
Gene expression stats (Y^T * Y): 
94.2403082206	61.4555994804	42.5527822938	59.9498639097	54.2033842524	61.464953254	56.4607901937	62.4346256877	64.192051123	55.4212724138	62.9592048417	65.3620211264	61.31168082	49.9433073684	45.1985333929	62.3135305411	53.7381351065	58.935416509	70.4242039051	45.6716539028	55.6692123973	49.0144927137	65.1727312725	53.0988640158	55.2793722972	60.2391506551	66.5323748389	60.6698588908	61.0622834657
61.4555994804	94.2403082206	72.3636135438	58.514972331	59.5139601016	82.0369796181	46.9210371519	76.2897921471	70.4973205143	80.7958900862	56.2265534492	82.6849857575	75.2983510321	54.1619725815	41.3892048361	90.4409757163	83.7390313433	50.6872843207	58.9929096433	40.6048366079	55.5697109057	82.2069699233	59.3413736959	53.3085397258	73.1868637061	51.4632161302	66.6315174282	63.8459376599	58.8170325368
42.5527822938	72.3636135438	94.2403082206	49.2753754185	62.0297335427	74.2974339877	42.1365800742	60.8162957543	64.1473217557	67.631199279	48.0283994927	71.6062836418	65.7929623258	41.8609283966	44.9301372543	77.011677603	73.450016575	41.4963767799	51.9838122831	42.5696138981	55.7135592794	66.4479220028	58.1703068464	57.8590087271	64.2334875774	44.1886799763	57.6925723401	63.6482091411	58.726359943
59.9498639097	58.514972331	49.2753754185	94.2403082206	48.834225663	59.3648211857	51.2699872466	53.3022221285	55.9310609346	44.7676343929	63.5477874601	58.5907083399	63.0394094197	37.6315897014	38.7604802808	62.8879859037	46.9531673414	48.6715726764	57.0158296648	39.6070231498	43.8858605556	44.8876899505	59.3538052708	52.9945930295	43.6141099364	49.0246676148	65.5375479793	50.1084793291	57.2678575294
54.2033842524	59.5139601016	62.0297335427	48.834225663	94.2403082206	58.4745523195	49.6339339659	66.0374028675	75.9479736746	59.753358525	60.366208747	66.3527860787	53.5324831969	46.7654010001	57.8975115199	61.5369052886	61.1346845994	59.107031087	63.1714851205	44.9470089706	62.2926101806	53.2631404058	66.7809090154	62.5902268108	61.15212995	53.2309268144	62.5628149697	58.6890498436	61.9835308283
61.464953254	82.0369796181	74.2974339877	59.3648211857	58.4745523195	94.2403082206	46.8001346734	66.8743594252	64.1033116248	72.8303530226	61.9078661577	80.1124373961	72.7466858959	53.0501620765	39.2718638829	81.4928954046	76.8611322621	49.9385916695	56.6107830984	46.5731654612	58.6258502822	70.4823875005	60.5163628864	58.6734663486	70.5556664864	52.7053647804	62.0518767899	56.7845686576	59.2181223914
56.4607901937	46.9210371519	42.1365800742	51.2699872466	49.6339339659	46.8001346734	94.2403082206	58.0203085417	66.1453213238	50.4629027052	57.582115463	59.6141017343	46.4770295844	51.0904346307	49.0230324968	49.2999615158	50.8752944513	56.574288621	68.2122285279	58.1172927863	64.1096051047	42.3042977833	62.616457901	56.5636878753	57.0385795497	57.6559505593	66.2937118402	52.4055578747	63.9947696756
62.4346256877	76.2897921471	60.8162957543	53.3022221285	66.0374028675	66.8743594252	58.0203085417	94.2403082206	76.4925678706	73.0492545324	57.356543391	76.9142661287	73.2675966067	50.6336389085	43.0477375487	75.4449093424	73.2582111714	58.1362193774	65.5108314228	43.5801514229	62.4005339055	69.4781633227	61.8953290835	58.7686137347	69.8838269085	53.5387783761	69.3558484089	67.6996575748	59.0693730942
64.192051123	70.4973205143	64.1473217557	55.9310609346	75.9479736746	64.1033116248	66.1453213238	76.4925678706	94.2403082206	69.0060097836	67.4542336191	76.6038466474	69.5293551603	58.561420912	58.6793237101	71.4049886831	71.438915889	64.5365440486	79.6543425408	55.4967197918	75.9984808145	63.1047737142	78.0284331231	68.9583502008	70.3300363108	70.1306610393	80.3418404084	75.3226052462	70.5949162944
55.4212724138	80.7958900862	67.631199279	44.7676343929	59.753358525	72.8303530226	50.4629027052	73.0492545324	69.0060097836	94.2403082206	50.1249305374	83.6867006528	60.0562410536	65.4517385156	42.5715727992	79.9700336706	86.8910399503	48.5392104747	63.1103219107	52.5848434575	59.3221482627	84.5170083457	53.9952792753	47.2446109491	71.3819444528	54.4559489637	60.1779589456	61.3719370757	64.1919011921
62.9592048417	56.2265534492	48.0283994927	63.5477874601	60.366208747	61.9078661577	57.582115463	57.356543391	67.4542336191	50.1249305374	94.2403082206	63.6080380235	50.3895667202	51.5135211717	49.4533727944	58.7189958554	50.7366983319	56.0196521809	71.6881045598	57.6162634189	55.061245444	44.9205795719	70.9179103853	59.3404155826	52.4513478483	69.9418048508	65.3562873109	58.1064682545	60.1922321874
65.3620211264	82.6849857575	71.6062836418	58.5907083399	66.3527860787	80.1124373961	59.6141017343	76.9142661287	76.6038466474	83.6867006528	63.6080380235	94.2403082206	72.5909861721	62.565357681	47.5265446292	84.5375429923	82.2410476466	56.2094216743	66.0872712648	54.2651318325	66.7835083094	77.3247360529	64.8312375687	61.003660901	72.5869905881	59.2368158118	70.8048841644	63.8703927754	69.4868184678
