Tissue	braincerebellum
N_samples	102
Chr	5
Gene	ENSG00000113578.13
SNP	rs113108181
Gene_list	ENSG00000129250.7	ENSG00000204655.7	ENSG00000180354.11	ENSG00000170759.10	ENSG00000184007.13	ENSG00000078804.8	ENSG00000184221.8	ENSG00000167641.6	ENSG00000168314.13	ENSG00000146122.12	ENSG00000173786.12	ENSG00000092529.18	ENSG00000010282.10	ENSG00000244274.3	ENSG00000154945.6	ENSG00000064787.8	ENSG00000176485.6	ENSG00000172508.6	ENSG00000021300.9	ENSG00000197971.10	ENSG00000165424.6	ENSG00000172005.6	ENSG00000080822.12	ENSG00000099194.5	ENSG00000071054.11	ENSG00000198121.9	ENSG00000187164.13	ENSG00000066468.16	ENSG00000107902.9	ENSG00000091513.10	ENSG00000126878.8	ENSG00000104419.10	ENSG00000064393.11	ENSG00000113578.13	ENSG00000169554.12	ENSG00000160781.11	ENSG00000136541.10	ENSG00000144283.17
Gene expression stats (Y^T * Y): 
94.2403082206	52.3373356083	76.8228281527	66.0199402773	74.4023439431	70.352285925	48.6655122477	58.6477500484	67.3005867425	67.5043777564	44.1918220565	56.5051843113	56.1297994579	44.053464021	62.9717991498	77.8498713744	56.2113151823	55.4259768545	47.8252814048	68.2538575404	55.6412241599	53.4451199987	48.9819685128	38.6643889272	76.5494438582	76.1673340071	71.2493678282	28.7035211255	59.282982091	49.3986095899	75.3996918934	60.9372902662	78.7256262601	64.3601330464	64.6739886723	61.6108969145	62.5815232944	67.6994018193
52.3373356083	94.2403082206	57.5478377412	40.9678953349	68.250890607	61.0059468983	52.1191386668	79.1723543758	70.1235719285	63.0953108049	82.3687017595	82.4375055155	65.7180833094	67.1153253811	46.732214186	67.3319906552	75.6872950419	85.3981811509	34.9520674144	72.0898423511	39.2170367923	74.0019655376	75.7098609459	49.1392092835	55.6341928818	65.0150444379	67.5253517487	39.7522265061	67.2907007246	87.26295108	66.5845325469	75.3252478915	50.6278546453	58.2648396758	57.9218812786	55.9457417891	83.370886897	65.4768283891
76.8228281527	57.5478377412	94.2403082206	60.3552950072	74.2448919615	77.4409754851	55.6963340458	60.5564592491	81.2931556354	65.8018794531	53.7995545569	59.5025253248	60.9903737789	47.3226233026	61.2143480329	84.0790326789	57.1276635629	61.1486602465	57.593651155	75.5223106776	56.6939206362	61.1967117479	61.3490132608	48.1657626329	67.8589640215	77.9429572709	72.8927024963	36.7912295312	67.1219439881	53.1618232192	68.320573704	68.242369661	74.0960535892	68.9917230269	59.9370115995	69.6403172163	63.9112594324	69.1241489046
66.0199402773	40.9678953349	60.3552950072	94.2403082206	59.2297791698	56.3896045477	46.4698960158	44.0801630438	54.5095893608	54.1757011755	36.4238182216	38.887979551	37.7039663201	29.8803304441	74.6611656744	61.9220851198	41.4873906637	41.1643332694	37.668658317	55.2771827058	56.5354304617	41.4291728517	37.0724046258	34.1650630193	63.1459237947	66.2443677907	65.3962854606	29.465232656	48.5917587614	38.9994899397	61.694804195	44.9440081049	75.6556461381	60.5799849166	63.5647693812	50.2253209752	55.0507264565	52.4209688539
74.4023439431	68.250890607	74.2448919615	59.2297791698	94.2403082206	66.5452003733	47.1334330441	71.6652946144	68.6141431797	66.6903791873	60.0496442198	65.7138666675	58.5186717965	50.2098494077	66.9541201173	73.8654999122	68.0973728633	68.7958622403	42.7565669116	71.8795863859	49.8322152203	57.1334539671	61.7074675665	45.0849429444	67.1383916204	75.5562236581	73.872123714	32.4750938319	65.8115052847	66.2462585684	73.390868485	74.0516497361	73.5698040703	61.1502521113	68.3675141067	56.0301296768	71.9421361737	66.7221094491
70.352285925	61.0059468983	77.4409754851	56.3896045477	66.5452003733	94.2403082206	59.7658955145	63.2538036354	86.1633295047	64.118666602	59.5603449206	59.8689592209	64.7585818228	66.5477912975	50.8531337059	85.7035451579	50.5905272194	59.8466045644	50.670252154	84.4207249311	49.5755299478	58.368179891	62.0419708979	47.4485219505	60.9705112351	76.5492923381	71.0014601632	31.0537763305	71.0239279759	53.3794035463	73.1829292081	69.6646523239	65.7288349766	61.1563968078	52.9792831069	80.0224523645	65.9808163406	74.3984798505
48.6655122477	52.1191386668	55.6963340458	46.4698960158	47.1334330441	59.7658955145	94.2403082206	61.5210752133	61.5608225791	50.7727622051	49.6508036058	53.9339501034	58.1422115827	56.5571724691	44.6082298397	63.4128065354	43.6870992772	49.2303355316	56.8054544838	58.9015746431	47.826101795	53.1870789894	50.9422360774	39.8754556716	45.1895402483	52.7762830099	56.3886790202	36.838939855	60.8827394155	49.0336739652	57.1338184733	48.8477248649	49.9824478829	57.8508922823	54.4943453682	61.4836533994	52.7732823471	50.7249597264
58.6477500484	79.1723543758	60.5564592491	44.0801630438	71.6652946144	63.2538036354	61.5210752133	94.2403082206	69.3380313708	69.3746504616	75.8472112381	76.7534493353	68.3712253699	59.6451848737	49.4513255037	69.2568270643	71.8036619532	82.4449997319	43.8013012658	69.1790779984	52.0595186938	68.3400937212	66.4473138755	45.0791738234	57.0273148524	67.2145984214	67.638463729	39.6506346727	70.3510956683	74.5042916952	70.8624467286	72.2235088169	59.8448802361	58.827434992	67.5200836747	59.585332027	73.0312948119	65.078537125
67.3005867425	70.1235719285	81.2931556354	54.5095893608	68.6141431797	86.1633295047	61.5608225791	69.3380313708	94.2403082206	65.9992787873	71.2173772589	67.166706761	69.1853679168	63.1750434705	52.8048384193	87.4987797051	59.9797163594	70.8536069294	53.0802866009	88.1311708247	50.1630441239	66.7977633308	68.6352431769	49.5133555094	62.2561164054	77.9533739248	74.7527907112	32.6921630456	73.0310532069	63.3919612504	72.1503046505	73.83863012	63.3206449346	64.7657100597	55.6676231789	80.9724461122	73.9320748421	74.8165808916
67.5043777564	63.0953108049	65.8018794531	54.1757011755	66.6903791873	64.118666602	50.7727622051	69.3746504616	65.9992787873	94.2403082206	61.9183593988	63.1091095138	65.8933602591	40.6978973521	58.8261124018	66.5966116965	61.4877990866	68.2704535837	43.1386718514	66.5638373739	52.3044124955	64.7643013291	64.8954594462	38.8259127077	64.5686713424	71.2951927792	71.5889135109	33.1476161722	65.7234413883	60.4511271869	62.2671298444	64.0971672877	72.4400803641	62.5488332753	66.6726468664	56.3058262599	73.0125023333	60.392982069
