Tissue	braincerebellum
N_samples	102
Chr	10
Gene	ENSG00000107902.9
SNP	rs71488624
Gene_list	ENSG00000129250.7	ENSG00000151552.7	ENSG00000129538.9	ENSG00000150867.9	ENSG00000158865.8	ENSG00000204655.7	ENSG00000180354.11	ENSG00000184007.13	ENSG00000175130.6	ENSG00000078804.8	ENSG00000184221.8	ENSG00000105695.10	ENSG00000105290.7	ENSG00000128283.6	ENSG00000167641.6	ENSG00000168314.13	ENSG00000146122.12	ENSG00000173786.12	ENSG00000049089.9	ENSG00000092529.18	ENSG00000010282.10	ENSG00000244274.3	ENSG00000167755.9	ENSG00000064787.8	ENSG00000102934.5	ENSG00000124920.9	ENSG00000176485.6	ENSG00000172508.6	ENSG00000021300.9	ENSG00000197971.10	ENSG00000103089.4	ENSG00000187764.7	ENSG00000172005.6	ENSG00000080822.12	ENSG00000099194.5	ENSG00000071054.11	ENSG00000107829.9	ENSG00000203485.8	ENSG00000070214.11	ENSG00000198121.9	ENSG00000187164.13	ENSG00000107902.9	ENSG00000167123.14	ENSG00000091513.10	ENSG00000126878.8	ENSG00000104419.10	ENSG00000148826.6	ENSG00000064393.11	ENSG00000113578.13	ENSG00000169554.12	ENSG00000160781.11	ENSG00000132702.8	ENSG00000136541.10	ENSG00000144283.17	ENSG00000013297.6	ENSG00000117266.11	ENSG00000196187.7
Gene expression stats (Y^T * Y): 
94.2403082206	55.0503039336	45.0912198947	53.4871498596	53.7941987273	52.3373356083	76.8228281527	74.4023439431	30.0559804732	70.352285925	48.6655122477	48.9154987423	46.6451750162	58.8173488174	58.6477500484	67.3005867425	67.5043777564	44.1918220565	57.9400718257	56.5051843113	56.1297994579	44.053464021	48.8654304894	77.8498713744	51.772785928	52.1788580523	56.2113151823	55.4259768545	47.8252814048	68.2538575404	45.9159275415	55.3695146665	53.4451199987	48.9819685128	38.6643889272	76.5494438582	56.1756014803	57.9229536458	48.6851607399	76.1673340071	71.2493678282	59.282982091	45.3700801258	49.3986095899	75.3996918934	60.9372902662	57.2546561489	78.7256262601	64.3601330464	64.6739886723	61.6108969145	41.6466603684	62.5815232944	67.6994018193	35.7736826092	53.7869960121	46.0994226607
55.0503039336	94.2403082206	73.6629837188	67.2534810642	65.190469492	79.5674897877	52.4986942733	69.5754063209	49.0492287836	56.1573425302	54.8615952278	74.8107753902	65.5643969527	67.9480164025	76.1525137117	60.3487213824	57.4722020897	68.618209178	64.6616250429	74.66177451	66.8479449219	67.0019017665	73.8494473818	63.3628138635	71.6494195536	74.6269404791	66.9728927672	74.8297501428	36.8258673665	64.3531971395	62.8174486179	61.4819103347	63.5383879207	62.3681648668	46.5103889153	51.6686910586	45.1995361735	66.6565739358	62.9868620271	62.2525847542	65.4755422962	64.6647915322	72.8236272411	80.4058607485	67.9825073875	66.8575936128	69.72092695	51.7366938925	52.1093262477	54.454493125	49.7000978692	52.9772936777	74.8639775275	60.1469931397	68.4967895408	78.4473298269	70.0798631391
45.0912198947	73.6629837188	94.2403082206	61.5903387265	51.4009544737	80.5624392932	52.0220942536	61.3613882865	55.3710009829	57.8023278757	47.6229173386	76.8575916548	63.5199223981	60.2404026091	75.697316458	63.9390074601	52.0294188245	81.3794825178	55.9938645111	74.6773574364	61.4146822071	70.5242688796	67.0685434877	61.5697273272	75.3878939594	71.2704250739	73.3283693731	75.9508564583	40.8238506828	61.877903752	57.2268100001	52.4726541465	69.8840001788	67.2202319571	53.8021845571	45.8812592976	34.4118524411	67.1932336774	59.4389691317	58.5963845352	53.1633189552	65.2017657324	72.524202992	78.4416718185	63.2111904563	74.3614382026	58.5110917888	40.1195263194	56.0329412315	45.1732465059	55.9737041212	58.1104237659	68.5780778488	55.7448094593	79.2913183063	69.387878013	70.7045881172
53.4871498596	67.2534810642	61.5903387265	94.2403082206	69.1668372141	78.7200967962	55.6380449001	66.6182841683	52.6326427114	50.5179447573	47.3245203949	79.6133485528	55.8322352863	76.7647096286	69.4743088245	60.3593724367	68.8773862902	67.3267788934	70.6237143196	70.9075626129	53.0369258469	45.2932672873	80.2445600963	60.4985859487	76.6682446771	83.3041149778	72.5175512885	75.0330181594	29.1318134556	65.0477806321	81.9226697187	60.9934120344	72.6907904945	70.1237795227	34.1749694681	56.575522795	48.33598453	68.766157887	78.6385755893	67.0017471364	67.4204298617	59.6994193069	59.577883189	74.9748400395	49.4195455027	68.516888996	79.1010135736	54.5821471731	45.1715008681	63.1940171745	45.7842688685	71.1026415646	79.5893838672	50.1152680289	68.7121819883	66.6647390336	68.3442743021
53.7941987273	65.190469492	51.4009544737	69.1668372141	94.2403082206	65.0825285393	56.1790275621	66.378939165	42.5175265059	51.7976847274	49.6396078776	66.3208971593	48.7339431854	73.2233339717	67.2135331444	57.0080964268	67.1826605753	57.3898912851	74.8089130382	62.2432375607	58.1961937338	40.2403224821	74.3429748508	59.712188686	67.9162010413	71.3694545488	60.8640376131	68.1145388498	35.2277013494	61.9689481515	75.3171085957	65.5535189964	54.6534878203	56.0207630037	39.4416780145	54.6158675536	57.0329373514	70.5206101754	70.3866709521	65.193825549	63.6851374462	60.563989883	48.1398532518	66.0127331536	57.1167630024	58.3587967294	78.1570510816	67.1191923329	52.3106899205	66.7833810222	49.7332828661	58.6873152819	73.180399856	58.5526191835	59.1270290875	70.2524231034	63.1654923455
52.3373356083	79.5674897877	80.5624392932	78.7200967962	65.0825285393	94.2403082206	57.5478377412	68.250890607	51.1384961299	61.0059468983	52.1191386668	86.0430651042	65.9334194964	71.6206022223	79.1723543758	70.1235719285	63.0953108049	82.3687017595	71.1440871833	82.4375055155	65.7180833094	67.1153253811	81.4349040861	67.3319906552	80.0151369927	86.3358063143	75.6872950419	85.3981811509	34.9520674144	72.0898423511	71.2927721212	67.0966909077	74.0019655376	75.7098609459	49.1392092835	55.6341928818	44.9341250111	72.5949512935	71.8480848772	65.0150444379	67.5253517487	67.2907007246	78.1968953412	87.26295108	66.5845325469	75.3252478915	76.3106288927	50.6278546453	58.2648396758	57.9218812786	55.9457417891	70.2773611197	83.370886897	65.4768283891	79.1611669584	81.4096350638	77.5183045033
76.8228281527	52.4986942733	52.0220942536	55.6380449001	56.1790275621	57.5478377412	94.2403082206	74.2448919615	36.8041092587	77.4409754851	55.6963340458	51.740070382	49.2652991891	55.9133625866	60.5564592491	81.2931556354	65.8018794531	53.7995545569	58.0360600029	59.5025253248	60.9903737789	47.3226233026	51.4391712827	84.0790326789	54.6477002483	52.0347631801	57.1276635629	61.1486602465	57.593651155	75.5223106776	48.9269717182	53.9064696797	61.1967117479	61.3490132608	48.1657626329	67.8589640215	62.2983097369	59.1964622481	52.4387600442	77.9429572709	72.8927024963	67.1219439881	52.4617241465	53.1618232192	68.320573704	68.242369661	60.2847739789	74.0960535892	68.9917230269	59.9370115995	69.6403172163	51.7232049457	63.9112594324	69.1241489046	44.2709116231	51.2074786957	43.4562461261
74.4023439431	69.5754063209	61.3613882865	66.6182841683	66.378939165	68.250890607	74.2448919615	94.2403082206	36.8332451221	66.5452003733	47.1334330441	65.3200195997	58.0063647419	69.2566969244	71.6652946144	68.6141431797	66.6903791873	60.0496442198	64.2163577733	65.7138666675	58.5186717965	50.2098494077	67.632776356	73.8654999122	64.3103712853	67.4562936119	68.0973728633	68.7958622403	42.7565669116	71.8795863859	59.8845094384	59.8293224642	57.1334539671	61.7074675665	45.0849429444	67.1383916204	56.1377942382	67.9950037159	61.635081872	75.5562236581	73.872123714	65.8115052847	57.8946438126	66.2462585684	73.390868485	74.0516497361	68.0540733465	73.5698040703	61.1502521113	68.3675141067	56.0301296768	55.1777137176	71.9421361737	66.7221094491	57.8698550251	65.8933002769	59.5662442781
30.0559804732	49.0492287836	55.3710009829	52.6326427114	42.5175265059	51.1384961299	36.8041092587	36.8332451221	94.2403082206	48.5811026641	51.5110222857	60.849730541	62.4044393918	51.7615382329	57.7563484068	50.0893930702	47.9437122181	64.3958455363	50.092242384	50.9203866924	46.3655805184	58.4163070019	54.4655050099	45.6161986406	60.9313192719	49.7704506071	50.1840484174	52.2761076207	44.6868774912	47.7345916123	54.4670345168	42.2061493319	65.3244309987	57.4708867591	46.114771137	32.8991355261	29.1481226696	42.0541037484	53.7831920638	43.1436610727	37.3495716261	57.2599722406	47.9335888905	56.7154385196	38.3151471569	51.1582532994	47.4288392387	32.1208164883	37.6353320708	36.1799792877	53.672278816	50.1626474042	49.8967337192	38.8621780375	49.6291246324	36.2592943584	38.8568639045
70.352285925	56.1573425302	57.8023278757	50.5179447573	51.7976847274	61.0059468983	77.4409754851	66.5452003733	48.5811026641	94.2403082206	59.7658955145	53.1130047516	63.0054931132	53.9852988901	63.2538036354	86.1633295047	64.118666602	59.5603449206	50.7326821535	59.8689592209	64.7585818228	66.5477912975	46.1724491994	85.7035451579	51.9597083412	49.4210162498	50.5905272194	59.8466045644	50.670252154	84.4207249311	41.2766400249	51.4675406392	58.368179891	62.0419708979	47.4485219505	60.9705112351	57.0442913002	55.2944052703	49.2094394661	76.5492923381	71.0014601632	71.0239279759	61.2104538907	53.3794035463	73.1829292081	69.6646523239	57.2084394622	65.7288349766	61.1563968078	52.9792831069	80.0224523645	52.2349635553	65.9808163406	74.3984798505	47.121993374	56.2104421069	41.1627175794
