Tissue	braincerebellum
N_samples	102
Chr	19
Gene	ENSG00000167614.9
SNP	rs79251992
Gene_list	ENSG00000068078.13	ENSG00000110651.7	ENSG00000137285.9	ENSG00000074800.9	ENSG00000129353.10	ENSG00000157150.4	ENSG00000008394.8	ENSG00000100033.12	ENSG00000167191.7	ENSG00000093010.7	ENSG00000143878.8	ENSG00000172458.4	ENSG00000165795.16	ENSG00000101439.4	ENSG00000134769.17	ENSG00000168913.6	ENSG00000153902.9	ENSG00000266964.1	ENSG00000079215.9	ENSG00000131771.9	ENSG00000102760.12	ENSG00000100979.10	ENSG00000130203.5	ENSG00000160307.5	ENSG00000139644.8	ENSG00000100427.11	ENSG00000167614.9	ENSG00000108387.10	ENSG00000087250.4	ENSG00000168309.12	ENSG00000213398.3	ENSG00000179604.8	ENSG00000021300.9	ENSG00000165092.8	ENSG00000145284.7	ENSG00000152583.8	ENSG00000105854.8	ENSG00000166925.4	ENSG00000164929.12	ENSG00000110887.3	ENSG00000168710.13	ENSG00000111275.8	ENSG00000155368.12	ENSG00000152661.7	ENSG00000135549.10	ENSG00000166033.7	ENSG00000136802.7	ENSG00000105894.7	ENSG00000107317.7	ENSG00000178719.12	ENSG00000113140.6	ENSG00000155511.13	ENSG00000125462.12	ENSG00000018625.10	ENSG00000135821.12	ENSG00000159176.9	ENSG00000135919.8	ENSG00000135916.11	ENSG00000132329.6
Gene expression stats (Y^T * Y): 
94.2403082206	60.9114001304	56.8353473115	61.7371799998	61.9221610585	62.38755501	47.9137672558	71.6540925984	54.0055860978	49.4636739724	53.3763222607	67.1522932421	63.7931265035	54.0575559875	52.0552636142	61.2275097283	64.6681950874	61.9687186993	61.0878455451	64.628758148	60.150621343	52.5853188612	54.9610461454	41.000118962	58.2318756381	71.3733752982	70.2846698784	50.8831254511	54.5429128538	59.5940524197	67.4820514313	71.2345497796	46.2511247914	55.0087616706	65.5454206187	58.6420060582	65.3833489253	49.420521413	49.415387902	69.4952296102	59.6595730571	69.4705206509	49.2237480058	70.4648689356	-35.0574342592	69.9080898438	78.0354283406	44.6852401067	36.494140798	50.9213853863	61.6089714774	62.4398561319	67.4515320634	66.4596031286	50.7717937788	58.627614149	61.8214122826	56.3863281377	65.598086047
60.9114001304	94.2403082206	72.8598688167	77.9614429474	59.5929907166	60.2621919356	63.959647368	59.8367757434	59.915585284	54.1661083946	66.1453742283	64.9123339676	70.3874486109	70.938292197	62.0296070389	58.0682652303	57.1102179975	76.4719779249	53.9885548942	75.6382375167	62.3505549587	62.3257660466	67.4080140396	48.5683827629	64.5153956663	73.5992915648	77.6539256516	53.8802031542	75.4416414752	68.2612848578	53.0895735434	57.9554979312	61.8358335219	50.9855004072	58.7503720861	67.2030675433	66.5246784916	69.7608474992	58.3526150523	62.5196127184	65.8341368601	76.9324368202	66.6393546299	65.5849432592	-55.2394852379	71.8210603511	63.27594347	47.8080122012	62.2839771962	60.1119361702	64.7713928943	56.4432874369	64.2027473594	77.0871700921	66.3670245748	69.7582068422	61.5305895117	82.2255385079	60.4252874258
56.8353473115	72.8598688167	94.2403082206	75.9514356206	52.2082175429	61.9570660325	60.677432155	65.4340310621	45.3041674312	49.5340713914	53.3664077625	51.7778551521	69.1870790837	63.0563489395	66.662696759	40.1621912738	68.9091651966	69.6325222087	60.5556455404	65.4768664554	44.9262549755	62.2410202216	77.2548927131	50.5209451118	53.8256502181	66.7431720773	75.8300044813	47.4338629008	66.5620043139	63.2944847294	56.9740210222	55.7484078468	39.1748673389	53.37384603	58.5325949025	58.5348467298	56.1542243123	65.9413056588	62.2076563495	56.1884232803	71.9899946816	64.511907587	68.6432729914	46.7077123564	-57.3047636993	62.1319112902	60.6691470066	52.6332103212	61.1520063121	50.1766361231	60.6767110049	60.4052668051	66.1035798484	70.4229127115	74.8138288365	56.4120372553	67.5310549855	63.371356355	53.2844206565
61.7371799998	77.9614429474	75.9514356206	94.2403082206	46.7346535814	56.9407942862	65.8398100344	61.1705477477	51.572266923	43.1314384206	64.1660462011	58.7424654166	63.5873155304	68.2712083729	66.8970438347	46.0315670932	58.5214423343	70.2516501637	54.0963937633	66.4421437825	55.4035056105	57.9387753903	72.9910092498	43.9676327068	56.8791403052	66.788705173	69.2362008291	49.0073246824	68.0683334465	64.0779470159	51.5000004138	58.9484265596	51.1272757211	51.550003182	64.7720397684	68.5318890966	61.1336604167	64.6934375508	60.4414365827	68.484197823	68.8679660307	74.6647232641	69.9422250765	64.1148177861	-45.6492607685	67.5552338311	57.0847479775	48.2205976463	56.7986613359	52.5303460048	58.3901825543	58.529764909	62.3790810695	71.6737288571	71.8043062908	65.2294289503	69.1296748251	72.5484043417	62.2217062708
61.9221610585	59.5929907166	52.2082175429	46.7346535814	94.2403082206	57.813103228	41.9122019591	54.5596309833	47.3803293168	57.8775852281	39.8603287569	66.659898895	64.3415203884	41.0512478796	44.8832444576	54.747214149	53.0699380803	56.2483337314	52.0925027459	58.2653955309	45.8837014623	47.6966603739	37.7311291844	46.972802118	56.4165156509	62.4545539837	64.6850763474	50.0735830494	48.6116677203	60.1210867167	56.2955235967	54.3861237087	42.2993454428	50.6772410657	44.6974314304	44.4080098912	58.2100130589	41.203762745	46.504308348	45.9834158776	54.7678407513	52.1682241949	45.2264721137	54.7737798254	-41.0208150892	54.5976678335	60.5436361387	36.7991278561	28.1131375131	49.2065662769	52.7652805413	55.5377238212	58.3309775823	56.7644859047	36.321288661	51.0590961202	47.461085366	46.0282912085	47.1512533645
62.38755501	60.2621919356	61.9570660325	56.9407942862	57.813103228	94.2403082206	53.37346869	61.2286383427	50.9174929117	62.6655863928	57.3729744625	63.8698747126	77.3905606232	47.8170264761	57.379765311	48.871236819	65.0129259666	66.1216393958	77.9801030334	64.2895916184	69.9877060688	62.8024920369	54.895454469	65.05242747	66.845956869	73.8750763819	68.5563123422	66.9055605176	58.6979997837	70.1720765022	59.8202010098	72.4258566028	42.0520433114	71.6706184101	72.2338002236	58.1080626266	73.0663857035	51.6649224338	66.4575675137	63.4212840485	64.7511947	56.4478672427	51.9347657472	59.744345436	-35.9144045391	75.8582664202	74.3954163669	62.8641258916	48.863959716	45.4335130256	69.2345569555	77.9697476629	68.6247894461	68.0013520889	53.4420608699	60.4450830423	70.0316252694	47.846213116	67.5991627523
47.9137672558	63.959647368	60.677432155	65.8398100344	41.9122019591	53.37346869	94.2403082206	48.7144212741	53.1896990756	44.6111885115	50.4725571372	61.8028566108	63.9744189475	55.7686172454	74.2006957104	44.236027817	54.5836717812	64.8041627553	50.1651460118	57.6445220922	59.033834253	50.2650849373	55.7030620759	37.9087777123	56.2612944391	58.6090943945	57.12439698	38.4733683591	66.8088292653	57.8755469012	35.4677485052	48.7276870789	42.2744728937	54.4054620286	61.6386175967	62.3137996999	65.109673668	50.9152708709	68.9064372346	47.8788917452	68.5787063705	66.5322938479	73.0715430726	59.2352254262	-29.3068543283	61.7639790311	47.6174602901	42.5300976735	42.4772651122	37.3549541772	60.3206456592	52.5341360478	57.8214133958	61.418796127	58.2427262726	52.7853800917	67.1836745849	56.6512130007	52.4535941789
71.6540925984	59.8367757434	65.4340310621	61.1705477477	54.5596309833	61.2286383427	48.7144212741	94.2403082206	46.4851637094	41.9823291132	46.3917998872	56.4197369341	65.0834864671	50.1879503486	59.2780109976	52.3336428318	74.0819221774	62.4272051074	54.0749069517	72.4744747613	57.1114009212	52.4486172992	64.3358153678	38.3311034176	50.1528852013	56.6296364925	70.1833566978	47.5126573007	59.3364895684	64.6610794258	58.1103049042	62.7919948281	36.715774035	54.5699873581	54.2682084111	55.2596633156	56.2064153402	54.3787306602	49.8079783421	57.0079284179	66.1844073391	65.8438818335	57.6614926308	60.6789500763	-46.7011179604	59.9524427177	65.6773705576	44.1163716638	43.4269695261	41.9343115799	63.9388779516	59.6706143095	64.4403367378	67.7597956528	57.9366170195	60.0226873506	57.8879265138	49.2134220607	61.4752920186
54.0055860978	59.915585284	45.3041674312	51.572266923	47.3803293168	50.9174929117	53.1896990756	46.4851637094	94.2403082206	46.7411714106	44.3883082778	72.9283528818	71.614163919	41.7390961102	62.759671826	47.1367843727	49.5734643684	64.3268343321	65.2819756549	61.4385259531	55.3782723898	49.5979804198	42.0164009886	60.7031651965	59.026962611	70.6003542638	62.0703713715	64.5440752967	41.0705864157	64.6993823361	59.4889166869	59.8218934317	68.393694272	68.829603252	61.8849633534	52.5340389424	70.1676057038	61.1001473884	60.5748235871	54.6753552073	54.1888952224	56.0042312624	57.0612939317	62.8600243955	-23.7526382397	64.2092532863	52.296692538	59.4579902342	46.6960998795	17.5507293178	61.3635812707	58.9631522768	61.4744175054	56.1973848006	39.4055103084	73.8629121188	60.3864885553	50.4569960049	59.7342146563
49.4636739724	54.1661083946	49.5340713914	43.1314384206	57.8775852281	62.6655863928	44.6111885115	41.9823291132	46.7411714106	94.2403082206	43.2550064894	60.7672514734	62.6155159543	41.6740591689	47.65087652	41.8441390367	52.7073100098	58.0486661373	56.4509796925	41.4405652811	46.8453142616	54.3856708066	39.5464537136	56.5720859543	59.2235469669	67.8167100433	57.0973568432	53.9383166195	47.1305193896	55.2683498275	48.7859077332	57.8627134723	45.8172674187	54.4950852403	58.9172746133	44.2215059701	64.0256363622	41.1176213943	53.1288147837	39.2256134299	44.4189720587	42.8683489072	45.0212929466	42.8630742194	-20.1004685606	54.1285416746	56.4703813472	50.0879914866	40.3633070499	41.9303299127	59.5894495688	55.3832564213	46.3212823209	47.2575832317	41.3152326978	48.57791402	54.5611783811	39.7749379684	54.4641881058
