Tissue	braincerebellum
N_samples	102
Chr	4
Gene	ENSG00000109452.8
SNP	rs1603584
Gene_list	ENSG00000071282.7	ENSG00000137203.6	ENSG00000273079.1	ENSG00000162494.5	ENSG00000110786.13	ENSG00000185052.7	ENSG00000136750.7	ENSG00000158089.10	ENSG00000163873.5	ENSG00000138944.7	ENSG00000215475.3	ENSG00000101670.7	ENSG00000008196.8	ENSG00000169213.6	ENSG00000163932.9	ENSG00000157404.11	ENSG00000268182.1	ENSG00000152932.6	ENSG00000171617.9	ENSG00000170381.8	ENSG00000156395.8	ENSG00000151136.10	ENSG00000089250.14	ENSG00000152894.10	ENSG00000188916.4	ENSG00000158258.11	ENSG00000109452.8	ENSG00000114805.12	ENSG00000183853.13	ENSG00000170214.3	ENSG00000196482.12
Gene expression stats (Y^T * Y): 
94.2403082206	51.6681033335	64.2423687575	64.1305170722	68.7854936499	69.5494363611	60.7273834657	65.4420909212	63.2384160894	65.1769431275	53.6215420052	61.3791778415	73.658069602	71.59075118	57.3188963697	58.3970632756	44.6919023114	58.4757077711	40.2003485563	38.1153080263	64.6881103781	66.6244097356	68.0211979626	56.5402155709	46.7688271737	47.9599275907	61.6916526261	53.4357871609	47.4798826107	56.6530910835	48.7361842231
51.6681033335	94.2403082206	63.8054572682	68.1749872262	57.1585943056	57.9906606377	55.5726826154	62.2543522421	63.7463651849	63.1779962505	55.8493894051	68.6436798786	73.5927032564	56.4463749688	62.6165169659	55.1796403437	39.2752123518	42.8729373279	65.9611460255	38.6316652864	62.4430175563	68.717043098	56.1153798091	50.2332573991	56.6803313788	51.1784288035	57.2496866902	58.4562583172	40.9651633536	55.8811857685	55.245756174
64.2423687575	63.8054572682	94.2403082206	67.3066332786	64.5101222128	65.880272734	60.3723543905	57.8267360997	71.9272240992	66.5260504473	60.0712671415	74.3909688926	71.6869916371	75.3195159589	62.4787567655	59.163266638	61.2817190721	59.7113544036	62.6114569944	58.0067457962	69.5153373891	72.2150020965	72.5402681256	64.858379818	61.4693734303	68.7843089837	73.5530525707	61.0531626357	55.9476427717	59.2191849472	68.6691402713
64.1305170722	68.1749872262	67.3066332786	94.2403082206	73.0819516041	74.1601730039	60.826783448	70.662300516	77.5229876352	78.6586487071	46.6608110845	77.3971264383	75.5012153214	65.8244124618	74.5875072085	62.4227491173	57.1314401544	47.4762520058	63.758810938	39.9389554133	74.9254629412	82.6758329796	67.2442068428	57.1360351553	52.3535137153	51.5631749641	59.9408494005	50.9803065934	55.3646705409	61.2169136035	55.8092460006
68.7854936499	57.1585943056	64.5101222128	73.0819516041	94.2403082206	69.1912488868	60.2435161195	56.9254780676	64.6831357933	68.9740018443	45.1730499712	65.2910933509	73.3377610612	68.9243939351	67.969000387	53.3439450102	45.7654970721	52.2093086112	47.5534157657	36.9023685103	64.720375593	67.3704182712	65.3203052149	48.4050691242	47.4181850138	47.7844216436	61.4696869714	44.03912469	46.9430279939	62.9419039192	48.7684851748
69.5494363611	57.9906606377	65.880272734	74.1601730039	69.1912488868	94.2403082206	72.0141534012	66.8338940401	71.5461339	72.2415128294	47.4150457359	69.8113752686	74.4502206509	67.6961509359	78.0985102131	80.8577524529	49.655972342	59.5681410875	59.465947288	46.8694334355	65.6751785408	76.9144695176	68.3186687764	52.7632647539	49.7537379662	55.227569981	63.7516884243	58.2670258815	47.7090396625	58.3589453689	63.1689380778
60.7273834657	55.5726826154	60.3723543905	60.826783448	60.2435161195	72.0141534012	94.2403082206	50.4377805871	65.6535839663	60.8788721069	48.3358147755	64.4675148852	66.7409952592	66.6083800527	71.2460801104	75.2132579809	46.7544614571	59.4006682213	53.8482128779	46.4556106207	67.1705855383	68.6691769674	66.0764784459	55.5469505784	43.6363213833	54.8261082844	62.8593749809	56.3375478558	51.1560372519	43.3066778129	57.374454964
65.4420909212	62.2543522421	57.8267360997	70.662300516	56.9254780676	66.8338940401	50.4377805871	94.2403082206	64.170518965	68.3951873541	49.5091562438	64.9709944009	65.4835845204	61.9501195059	61.2044318924	53.3543915236	41.614972232	45.697163935	49.3922451679	38.0931602334	55.9587929191	71.4122718565	59.8672562348	48.0348735552	50.8129368074	46.0456381783	57.4998249075	52.3107267238	48.5939700369	62.2866859235	54.9715446169
63.2384160894	63.7463651849	71.9272240992	77.5229876352	64.6831357933	71.5461339	65.6535839663	64.170518965	94.2403082206	73.2689025865	48.483681183	77.0457873518	69.2496828831	70.4288424222	69.7230658354	62.8529288251	52.7040353414	53.5954603466	64.5036535236	47.8147778431	73.4304738919	82.3056025734	71.5570597972	61.9532997179	53.4818127853	56.9811919703	67.3855029917	59.0490937055	56.8288311649	53.4628000438	57.0386238571
65.1769431275	63.1779962505	66.5260504473	78.6586487071	68.9740018443	72.2415128294	60.8788721069	68.3951873541	73.2689025865	94.2403082206	54.3868270817	76.1797753053	69.0857620587	76.1773501626	69.666952555	58.9532679995	51.7234378453	49.932694734	65.162115476	41.1789598612	71.6577188984	79.4720009761	71.3038874696	53.5635782781	53.3553764885	56.7605688242	65.188678969	56.9554252132	58.3649641511	63.8918931361	58.0628662086
