Tissue	braincerebellum
N_samples	102
Chr	19
Gene	ENSG00000174788.5
SNP	rs11667432
Gene_list	ENSG00000127588.4	ENSG00000074370.13	ENSG00000168824.10	ENSG00000150995.13	ENSG00000187017.10	ENSG00000173482.12	ENSG00000174788.5	ENSG00000105143.8	ENSG00000105642.11	ENSG00000051128.14	ENSG00000187664.8	ENSG00000101463.5	ENSG00000109107.9	ENSG00000188322.4	ENSG00000128245.10	ENSG00000221946.3	ENSG00000100362.8	ENSG00000214694.6	ENSG00000187595.10	ENSG00000183036.6	ENSG00000137825.6	ENSG00000149091.11	ENSG00000178980.10	ENSG00000006283.13	ENSG00000126583.6	ENSG00000178538.5	ENSG00000174871.6	ENSG00000173898.7	ENSG00000205363.4	ENSG00000156113.16	ENSG00000173267.9	ENSG00000003249.9	ENSG00000104327.3	ENSG00000139438.5	ENSG00000109956.8	ENSG00000068383.14	ENSG00000236279.2	ENSG00000175040.4	ENSG00000187957.7
Gene expression stats (Y^T * Y): 
94.2403082206	78.011340496	73.5639790659	75.846511877	61.6310641072	66.0051746718	67.6753411729	78.537727855	54.5180133256	52.5074372606	65.2561481224	51.2092858056	74.2764483495	55.9506632634	61.034397229	55.1806916401	70.1103409903	64.4118445384	72.8791023171	66.761616727	61.2818522935	60.807735496	43.8958235604	78.1105122274	73.9222955668	73.3382608187	57.9213527569	53.1405934672	44.7670564664	64.2886053764	69.5599224562	60.5953700494	74.9951868922	59.6473963138	62.17490337	79.1942677335	71.7412610384	72.9940523088	61.0802868129
78.011340496	94.2403082206	73.2768935337	85.6749719688	65.5046896711	80.7577479277	74.3911581098	86.086761835	64.3242113006	65.6129436546	82.0369796181	64.8808612714	81.5983481112	61.8321378887	71.4389872307	68.2460318565	75.7368897724	73.4392367287	82.5910938251	79.1274207927	75.2983510321	69.0928406292	42.1126640295	90.4409757163	83.6083993639	83.7390313433	62.3683712456	68.0263477923	50.6201756815	67.1872576666	70.1955025323	67.3176410047	82.2069699233	70.8390045172	71.0959067861	76.7165529694	79.7893431481	83.8286658766	69.009772851
73.5639790659	73.2768935337	94.2403082206	76.7356880003	50.208536881	59.7118500726	58.4462589049	75.0404016821	38.5720141514	58.2659316453	62.3643300186	42.2503455107	73.3658203759	47.6855223972	68.1297236373	52.2872209699	70.3031297477	57.0945254061	63.8142589006	69.3504927453	54.03224836	52.4410076354	37.4123182848	72.4244600297	76.3017924869	76.8332563179	50.9373087201	44.455746493	37.9805605054	56.6498355355	63.9545276273	44.6297722967	77.0679448827	50.0449787387	52.4248220979	72.2564176355	72.5852949442	66.7179261846	65.2502219523
75.846511877	85.6749719688	76.7356880003	94.2403082206	56.4047178794	76.5626963438	63.285823639	83.1036716139	48.3949380981	62.1814463065	74.5066780965	55.4138991482	81.5457522547	53.6855594513	78.7233260239	60.0513448067	70.6790367577	66.9075765713	72.048029985	79.5562058133	62.0128295546	63.2047049031	38.798900423	84.3275480585	80.4088955502	84.8613842085	57.4356436598	57.0587009377	46.0237396319	60.5591878794	66.4556601446	56.0891606451	88.7490802331	59.7639110239	68.8197648989	74.2827076677	74.8576297338	73.8708946721	76.0706502332
61.6310641072	65.5046896711	50.208536881	56.4047178794	94.2403082206	59.237943371	59.856654067	56.8573719497	65.352814906	49.1530121739	56.0287091471	56.7129431142	50.7040083023	59.3635295954	41.8382308936	60.6347906303	58.6606357932	71.26534919	66.3645621723	56.9648427282	59.2673851168	63.5080439524	34.721197512	69.7573633991	54.0096903653	47.7568785386	60.5269788492	46.7729940532	49.7180890353	60.8598956571	56.0252465132	62.5991228108	50.5202439066	63.2088747261	60.4345641496	60.2528006648	56.6244421929	73.0883977592	37.4742517064
66.0051746718	80.7577479277	59.7118500726	76.5626963438	59.237943371	94.2403082206	64.2799901492	73.3845401231	57.6571216308	62.5659045842	73.3715374404	63.4217152815	69.1635499101	59.1703134637	63.0514514421	56.0339034025	67.1582305546	71.4582800012	71.5309892762	72.0483373087	66.6560761702	71.234255062	35.0240856665	79.8440141431	70.4505867051	74.0210355575	60.1651451788	61.3627714269	48.3759825389	61.2835694659	65.7522997696	60.7384513557	72.8438920828	64.4506261382	65.2468267026	65.9442089356	63.7826952588	75.9518191633	65.3420143242
67.6753411729	74.3911581098	58.4462589049	63.285823639	59.856654067	64.2799901492	94.2403082206	76.9097051543	56.9361185904	68.1840221982	58.9916555952	59.8303389455	72.9591246614	61.2612414205	63.1445701083	58.2092148317	79.9077599665	67.1858359457	66.1136085914	75.1661339709	63.5361057417	73.5376123003	57.3037799621	69.7630922136	67.1392122658	62.5724307082	57.5817947022	66.4920303071	60.632217492	61.4743398231	73.0017903029	60.2355444413	61.3643151413	63.5711810505	63.067602278	67.7902379078	62.6109808794	67.8049385309	57.8341912565
78.537727855	86.086761835	75.0404016821	83.1036716139	56.8573719497	73.3845401231	76.9097051543	94.2403082206	51.8440170337	67.3059956463	75.1079931622	56.9463620441	85.9116571614	57.064014155	77.4340769552	63.2187009807	77.5836049204	64.3533247023	72.0576788863	81.9808816256	66.1550005774	65.7094290519	49.2912033851	82.4866226945	80.7751610872	82.6863088391	54.9045539034	63.9408865332	44.8058563279	57.4663347973	72.7912114482	61.7389441582	81.9124974376	63.1629876432	63.6232642853	75.0300193893	73.131070299	73.7793729383	75.7331078092
54.5180133256	64.3242113006	38.5720141514	48.3949380981	65.352814906	57.6571216308	56.9361185904	51.8440170337	94.2403082206	47.7206327968	57.919515027	59.2236403006	39.5769998868	62.8736365428	38.4421036453	47.6891906641	51.3312572569	67.6132412598	67.2545171293	50.8629742906	67.1886058866	55.313064867	28.2255694638	66.6701545629	54.2125229631	42.810624516	53.9971642828	43.3350454931	42.8031519191	59.4369147522	47.4928055018	60.5173941843	45.4396005416	72.8733317614	59.7072405216	53.2394168645	53.7624797425	71.1112294868	34.8295245101
52.5074372606	65.6129436546	58.2659316453	62.1814463065	49.1530121739	62.5659045842	68.1840221982	67.3059956463	47.7206327968	94.2403082206	56.2910162926	50.7118320087	63.861321472	66.0356479556	63.7259069641	37.2395096261	80.3546296819	68.9621846767	60.8523282586	75.1451671491	46.2327435692	69.6947915655	49.8270578322	63.7339120269	73.9419387705	59.6917637631	56.9036385391	63.2776058083	53.7988787279	54.0730817133	64.9806784001	54.3204406694	63.568626892	52.8517182293	63.2119781606	52.01052792	65.5001784584	64.2400084855	70.3295395531
