Tissue	braincerebellum
N_samples	102
Chr	16
Gene	ENSG00000188322.4
SNP	rs12921103
Gene_list	ENSG00000074370.13	ENSG00000187017.10	ENSG00000173482.12	ENSG00000174788.5	ENSG00000105143.8	ENSG00000105642.11	ENSG00000051128.14	ENSG00000187664.8	ENSG00000175445.10	ENSG00000101463.5	ENSG00000188322.4	ENSG00000132821.7	ENSG00000100362.8	ENSG00000214694.6	ENSG00000187595.10	ENSG00000183036.6	ENSG00000149091.11	ENSG00000100422.9	ENSG00000006283.13	ENSG00000126583.6	ENSG00000174871.6	ENSG00000162105.12	ENSG00000205363.4	ENSG00000156113.16	ENSG00000173267.9	ENSG00000003249.9	ENSG00000139438.5	ENSG00000109956.8	ENSG00000236279.2	ENSG00000175040.4	ENSG00000128683.9	ENSG00000174567.7
Gene expression stats (Y^T * Y): 
94.2403082206	65.5046896711	80.7577479277	74.3911581098	86.086761835	64.3242113006	65.6129436546	82.0369796181	71.9172587306	64.8808612714	61.8321378887	59.1428112135	75.7368897724	73.4392367287	82.5910938251	79.1274207927	69.0928406292	71.9420301607	90.4409757163	83.6083993639	62.3683712456	54.3290230802	50.6201756815	67.1872576666	70.1955025323	67.3176410047	70.8390045172	71.0959067861	79.7893431481	83.8286658766	53.2935077321	67.5144668138
65.5046896711	94.2403082206	59.237943371	59.856654067	56.8573719497	65.352814906	49.1530121739	56.0287091471	48.1267590418	56.7129431142	59.3635295954	55.5499985946	58.6606357932	71.26534919	66.3645621723	56.9648427282	63.5080439524	62.7055094015	69.7573633991	54.0096903653	60.5269788492	61.8158050601	49.7180890353	60.8598956571	56.0252465132	62.5991228108	63.2088747261	60.4345641496	56.6244421929	73.0883977592	31.6381942249	58.9228749901
80.7577479277	59.237943371	94.2403082206	64.2799901492	73.3845401231	57.6571216308	62.5659045842	73.3715374404	68.7708152794	63.4217152815	59.1703134637	57.5953771459	67.1582305546	71.4582800012	71.5309892762	72.0483373087	71.234255062	61.082395069	79.8440141431	70.4505867051	60.1651451788	52.4669641599	48.3759825389	61.2835694659	65.7522997696	60.7384513557	64.4506261382	65.2468267026	63.7826952588	75.9518191633	53.9327327702	65.5712310973
74.3911581098	59.856654067	64.2799901492	94.2403082206	76.9097051543	56.9361185904	68.1840221982	58.9916555952	51.8106910974	59.8303389455	61.2612414205	51.6787037806	79.9077599665	67.1858359457	66.1136085914	75.1661339709	73.5376123003	56.3916434134	69.7630922136	67.1392122658	57.5817947022	41.3998128621	60.632217492	61.4743398231	73.0017903029	60.2355444413	63.5711810505	63.067602278	62.6109808794	67.8049385309	40.1050989475	56.4828189949
86.086761835	56.8573719497	73.3845401231	76.9097051543	94.2403082206	51.8440170337	67.3059956463	75.1079931622	66.9221951054	56.9463620441	57.064014155	50.9433012288	77.5836049204	64.3533247023	72.0576788863	81.9808816256	65.7094290519	65.5603165269	82.4866226945	80.7751610872	54.9045539034	42.2394544617	44.8058563279	57.4663347973	72.7912114482	61.7389441582	63.1629876432	63.6232642853	73.131070299	73.7793729383	52.7553773994	57.4589702121
64.3242113006	65.352814906	57.6571216308	56.9361185904	51.8440170337	94.2403082206	47.7206327968	57.919515027	45.6756106929	59.2236403006	62.8736365428	59.4593400161	51.3312572569	67.6132412598	67.2545171293	50.8629742906	55.313064867	52.5199628228	66.6701545629	54.2125229631	53.9971642828	60.7730299793	42.8031519191	59.4369147522	47.4928055018	60.5173941843	72.8733317614	59.7072405216	53.7624797425	71.1112294868	33.6354020108	61.867827461
65.6129436546	49.1530121739	62.5659045842	68.1840221982	67.3059956463	47.7206327968	94.2403082206	56.2910162926	66.1688800744	50.7118320087	66.0356479556	57.6235826816	80.3546296819	68.9621846767	60.8523282586	75.1451671491	69.6947915655	67.3473057248	63.7339120269	73.9419387705	56.9036385391	43.2445152019	53.7988787279	54.0730817133	64.9806784001	54.3204406694	52.8517182293	63.2119781606	65.5001784584	64.2400084855	77.2488799789	50.166150064
82.0369796181	56.0287091471	73.3715374404	58.9916555952	75.1079931622	57.919515027	56.2910162926	94.2403082206	67.4104053698	64.796521765	57.4436680145	52.5015271432	63.3152701492	63.9683778267	78.8012137098	64.8888608236	58.6659852812	61.6448482282	81.4928954046	78.7342509662	52.7455737034	49.867290485	43.5669968176	61.9449367782	63.0811612161	61.0083585826	67.7506943271	57.0166826159	69.1342926063	78.1272138182	51.1520322677	63.713982511
71.9172587306	48.1267590418	68.7708152794	51.8106910974	66.9221951054	45.6756106929	66.1688800744	67.4104053698	94.2403082206	46.2053951053	57.4483686165	55.2863132802	63.808191692	64.3830026356	69.9581652208	64.6295511985	58.6510947915	68.8692293426	72.6082010793	77.3982017416	51.079914927	44.3787683227	41.7959035445	52.5922206646	57.0876303571	50.1531520864	53.344339386	55.4685497136	70.7562930795	71.5624997818	70.8961704067	55.465303591
64.8808612714	56.7129431142	63.4217152815	59.8303389455	56.9463620441	59.2236403006	50.7118320087	64.796521765	46.2053951053	94.2403082206	56.7858726926	55.6303642461	58.7548111984	66.2306143018	68.800420673	55.507034417	64.2909191108	55.4589921198	64.9324012137	59.5935353192	59.36233348	60.9079299611	43.8883997118	55.0578162848	55.7290446695	57.8940523275	66.8207791201	51.2063720586	53.1263685556	66.3717246653	44.3895121919	60.4222861546
