Tissue	braincerebellum
N_samples	102
Chr	8
Gene	ENSG00000104408.5
SNP	rs78533780
Gene_list	ENSG00000116251.5	ENSG00000161970.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000134419.11	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000125691.8	ENSG00000100129.13	ENSG00000168028.9	ENSG00000188846.9	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000213741.4	ENSG00000143947.8	ENSG00000008988.5	ENSG00000196531.6	ENSG00000174444.10	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000104408.5	ENSG00000109475.12	ENSG00000089009.11	ENSG00000147677.6	ENSG00000118181.6	ENSG00000112306.7	ENSG00000148303.12	ENSG00000145425.5	ENSG00000204628.7	ENSG00000182899.10
Gene expression stats (Y^T * Y): 
94.2403082206	61.1268639355	63.3968786604	54.0438929956	53.8098103288	60.944927149	58.2195171993	69.8745983977	67.8059704664	50.5514192112	32.2681810472	62.3160792218	53.974952148	49.1348140106	61.1094690966	52.1976959661	67.4380686291	48.9853189381	57.2848836427	51.7745609672	67.6825262248	64.1955276666	66.095807401	65.4844091009	73.050088172	55.9370343092	56.5243008208	63.7186188675	62.4304603384	54.8539858153	44.2653929196	54.276573629	52.3866503468	59.2165604876	63.0447387069	43.5117630063	64.5548772957
61.1268639355	94.2403082206	65.2961791419	70.737472759	70.0718241881	75.6052756659	69.960195169	74.3379502181	69.1211112586	64.5489724901	61.6357813825	52.34564416	66.0990464146	61.6323940213	68.0525187825	68.6205284039	73.3783055036	67.04029954	78.9995844906	74.8452981403	83.9701972262	55.5268113591	79.1370532457	78.5395084034	76.3875539485	70.9161542305	67.8898886824	75.2077311373	76.6215832808	83.0210404748	51.8852524201	66.011712383	75.9616187106	64.1301005824	81.1170554316	57.788466935	69.7717047953
63.3968786604	65.2961791419	94.2403082206	65.6468986458	70.2278300548	74.1726515565	50.8826989958	78.9270026063	78.4960528268	40.8860287632	58.9933115636	66.9196570468	69.6528482174	47.7728454805	71.1256835184	69.0807584651	60.8828968395	63.6935875205	45.7324969612	55.0740576882	61.2077999292	74.3007646809	72.2319424416	54.1355475462	78.7625365793	72.11074972	76.7112418911	56.7846036839	70.7920221123	63.7614571413	42.4759494933	61.6162793463	65.4997336701	73.0675364533	54.9646482186	66.1195150852	72.2757704229
54.0438929956	70.737472759	65.6468986458	94.2403082206	75.8870323334	71.8756827902	68.9628064573	73.5121892125	66.8010947193	50.3761822506	58.7767338863	50.108755615	71.3834058829	58.9422250186	69.5188230336	77.8440782814	64.4734481027	67.9045617774	61.8818987285	58.1526657595	71.9801679118	55.9201151055	72.5925913663	70.2390949672	75.8525003496	76.5614409711	55.9028918133	66.4217964199	77.1016870323	72.6838439046	39.4823260534	70.9209852859	70.3638030529	53.0026483435	77.2185100173	55.9607641033	75.2261964496
53.8098103288	70.0718241881	70.2278300548	75.8870323334	94.2403082206	71.9336847886	61.5281021246	73.9083350966	65.5828205551	54.4453826866	63.4060276424	49.6223814676	74.8710725843	46.0773994148	68.0087351162	82.0105632926	64.7390704989	73.642384158	59.3724875403	62.7167943073	66.136657105	61.4981909762	71.0975223273	61.1774701717	73.7279862868	76.4351544566	66.030679572	61.1887755287	75.9454532563	72.0445738806	37.0247555897	66.1159142923	77.297380331	56.5790694485	71.8117626801	57.1237520113	80.1626543333
60.944927149	75.6052756659	74.1726515565	71.8756827902	71.9336847886	94.2403082206	64.0086018283	78.6635347061	73.9204911113	53.4277945264	67.5609269079	64.8113316829	75.7122949142	59.1780725977	77.188610949	68.4547161912	64.7618950612	68.7515122066	62.2204595372	68.0596189104	70.1758437319	63.4470160569	77.5129982807	74.4104394227	80.5580153912	80.4837582224	66.8704741929	66.7253623988	76.272949169	71.8562563055	43.5101470902	66.7564572048	71.434865752	67.3511635182	71.4193107036	57.1657860461	75.655540319
58.2195171993	69.960195169	50.8826989958	68.9628064573	61.5281021246	64.0086018283	94.2403082206	57.2316805311	54.483983318	62.9298677389	48.0044103887	49.8036063252	52.5788401641	54.5849153689	56.7548566127	63.0909688211	53.1341688645	59.7255510758	63.5802940948	70.2548645671	79.3520652179	49.478722303	64.5198804839	72.3300456756	70.2766313418	64.3892636316	52.83927609	68.4535427329	65.5466977365	76.6357775006	51.9841792015	49.4714129263	61.7416300936	55.4215242335	71.692098131	53.9748346517	60.6144048418
69.8745983977	74.3379502181	78.9270026063	73.5121892125	73.9083350966	78.6635347061	57.2316805311	94.2403082206	79.8093134433	55.5785633889	68.0665164755	68.5501520644	77.6631731016	55.808302352	81.4831880224	73.4721612712	69.2208047419	70.6154986686	60.2791984873	65.9351280218	72.561696895	75.0639158822	71.4684570376	72.2178205854	83.0103968414	78.8999683836	70.4864048062	69.0919426971	72.6723922406	70.908239515	48.1126880502	66.0509829227	74.4555530589	72.0897295367	70.1982074214	66.1457392846	72.1651790452
67.8059704664	69.1211112586	78.4960528268	66.8010947193	65.5828205551	73.9204911113	54.483983318	79.8093134433	94.2403082206	44.1451765211	55.0232325718	62.4040397437	73.2947635635	61.1236756177	71.6314424153	64.0482828661	61.1623937015	63.4334435678	53.5640235814	53.4967417799	65.8631028139	72.1732944084	73.8715159288	63.4561363884	75.5677720664	70.5606381279	79.0482102464	63.0576481974	70.2360896001	64.5347627397	47.5691342783	65.0835101735	67.6979425705	70.2862800805	60.167045809	56.0560456846	74.0481941518
50.5514192112	64.5489724901	40.8860287632	50.3761822506	54.4453826866	53.4277945264	62.9298677389	55.5785633889	44.1451765211	94.2403082206	50.6882393686	38.4161891886	43.0155197727	37.5129235146	56.8752783667	53.6214631191	57.1048771557	59.9535714397	64.4315599438	71.7669903385	74.8907701014	44.8348097274	51.7924725662	66.0965908008	53.0607987226	59.5012696572	46.8277313285	69.2688751381	54.4004133805	68.5466052692	53.7454966924	45.57294967	59.2127266695	46.4668543138	65.065386601	50.7583890963	52.2297130637
