Tissue	braincerebellum
N_samples	102
Chr	1
Gene	ENSG00000162407.8
SNP	rs76294340
Gene_list	ENSG00000157150.4	ENSG00000071575.7	ENSG00000105928.9	ENSG00000110436.7	ENSG00000079215.9	ENSG00000100979.10	ENSG00000151834.11	ENSG00000111371.11	ENSG00000139644.8	ENSG00000100427.11	ENSG00000162407.8	ENSG00000140262.13	ENSG00000179604.8	ENSG00000119139.12	ENSG00000080493.9	ENSG00000144040.8	ENSG00000165092.8	ENSG00000182103.3	ENSG00000137509.6	ENSG00000145284.7	ENSG00000198822.6	ENSG00000182175.9	ENSG00000105854.8	ENSG00000170989.8	ENSG00000106278.7	ENSG00000165478.6	ENSG00000105894.7	ENSG00000155511.13	ENSG00000177807.6	ENSG00000181449.2	ENSG00000135821.12	ENSG00000154553.9	ENSG00000083857.9	ENSG00000170075.8	ENSG00000135919.8
Gene expression stats (Y^T * Y): 
94.2403082206	43.4993380867	29.5848288088	37.7949861697	77.9801030334	62.8024920369	44.0369671407	40.5676024489	66.845956869	73.8750763819	58.5254821552	35.2918582735	72.4258566028	51.0037042747	56.6110337539	48.821154865	71.6706184101	37.5119383657	58.5713025032	72.2338002236	36.7122972739	31.7968847181	73.0663857035	51.0816193306	62.5658027571	44.6197390061	62.8641258916	77.9697476629	34.1062299049	28.3474415592	53.4420608699	51.8470259139	28.0401736373	55.9290815391	70.0316252694
43.4993380867	94.2403082206	45.8443813861	40.8527824725	53.580404684	42.5018492075	49.8447426815	48.0563641764	33.5295126605	37.4848250937	61.7976154891	58.6531232841	48.3106369646	45.5936975058	54.0024550038	50.2015534426	56.4344214686	59.586930457	56.8674484963	47.2312320553	45.0935960196	48.0492658999	44.3561823607	42.7805048051	62.9336378238	36.898942432	58.8305269163	59.7524745594	56.6003618172	53.1815119136	40.9428658088	59.2275979553	33.064651067	49.4754032977	47.4649679067
29.5848288088	45.8443813861	94.2403082206	34.8054695382	41.2003661727	33.5133198111	54.7574638656	57.0297323053	15.8299444136	30.9327535907	57.1773234131	55.4998939971	41.3555871721	43.3806644835	46.9216335753	44.3257434178	38.3498235331	36.3252764807	43.2188101741	32.656433611	50.2104936729	33.5127649008	29.8932424829	25.8628776023	54.4164452342	34.1911267566	38.7325356915	42.1803148852	49.2365863324	37.5450332852	16.2429144451	61.8771101952	17.2851019479	53.6423070026	41.242741195
37.7949861697	40.8527824725	34.8054695382	94.2403082206	42.4258097427	35.146630614	53.1804898292	38.3055943366	40.025036166	40.6973729139	62.1412328456	49.377200628	35.872658477	37.6804691071	71.13687727	41.2966808125	34.9786922677	47.2679911966	42.436866368	57.3518247645	30.0728539646	44.7122137345	48.0792429573	65.0878250498	60.4476355902	44.9222519181	37.5942382221	48.030164042	51.3732832978	52.2829334947	42.2077099507	42.757925617	40.7341278527	47.198219766	54.2269389197
77.9801030334	53.580404684	41.2003661727	42.4258097427	94.2403082206	69.1255414922	46.5885665842	48.9632284594	73.5147533364	76.6699666516	72.4512923958	39.8714219751	68.3847066847	61.9988035862	62.682280191	55.9667119438	84.1118151088	45.8449944778	66.634090318	79.3352230406	44.2354499872	40.5172444858	78.6665055739	56.3355613607	77.3907066375	44.8408800339	78.4558108518	86.8995279427	49.2958158091	38.09067046	55.4646806495	61.4202036855	45.7225496035	62.7434572787	77.9764757645
62.8024920369	42.5018492075	33.5133198111	35.146630614	69.1255414922	94.2403082206	36.3022936555	31.4941030514	73.9915781137	71.6925792221	64.862258705	27.5332564908	60.3482571039	47.9324901465	48.8074995867	50.346137491	64.9867473535	37.2339636991	54.80446061	61.4622922569	30.5947986042	39.3105821726	65.6415529553	54.8207648862	59.6094520062	38.8611730134	74.7323767499	72.1975158938	25.3531088259	34.8008613253	55.9981959568	49.2122537464	43.2111118689	51.213040372	73.6125183726
44.0369671407	49.8447426815	54.7574638656	53.1804898292	46.5885665842	36.3022936555	94.2403082206	56.8505393774	26.2417367897	33.973061377	61.3658438988	66.4745402866	34.9776463455	42.4587669994	68.8055608496	39.8526313658	43.6822653619	32.8435312037	45.624436354	39.4772843262	51.6902712255	43.8885365228	36.29208768	44.2954554942	59.3606664543	48.4397660746	42.081580465	53.283686646	49.7898304689	54.0951355519	25.7641751072	55.6110979721	34.3593097047	51.6828711493	42.7368685492
40.5676024489	48.0563641764	57.0297323053	38.3055943366	48.9632284594	31.4941030514	56.8505393774	94.2403082206	27.0543704966	37.0415559565	59.2684322123	43.2473788246	41.6603464226	43.4989943118	59.985839161	42.5107821071	49.4238330573	36.6836793188	36.8273557223	36.1179194099	51.7484160057	36.4001828654	34.6135049859	28.3146842894	57.8151586446	34.4410683028	38.1064394055	53.1688387098	48.3297397881	41.5144444842	24.3345289159	54.9995613835	24.2890261498	54.0736378904	39.156600732
66.845956869	33.5295126605	15.8299444136	40.025036166	73.5147533364	73.9915781137	26.2417367897	27.0543704966	94.2403082206	69.4750089089	58.3002396971	19.7672182153	61.3994662903	49.7953958049	49.0360389475	35.5234042589	65.5394169781	32.9748669322	56.1941382858	72.2927971535	29.4546002178	31.455265659	74.0667129497	60.3129097389	55.704262403	46.9984001053	64.7350562581	73.432401296	29.5892339803	34.5451734618	58.7797305163	40.1929426905	38.2268749125	45.7833929112	72.9190926001
73.8750763819	37.4848250937	30.9327535907	40.6973729139	76.6699666516	71.6925792221	33.973061377	37.0415559565	69.4750089089	94.2403082206	60.8068751731	22.8070160944	72.3685364618	58.2762075538	54.0992972794	59.2219243029	71.071336279	40.1440658531	57.2286495865	73.0877605482	29.9959692929	40.5648442623	79.815321685	57.95102662	66.009819795	42.9195899469	69.5588566822	75.1073282269	33.1018203074	31.892125712	57.2152975474	53.6595571544	36.9561408284	60.0324021125	75.2045770965
