Tissue	braincerebellum
N_samples	102
Chr	12
Gene	ENSG00000170423.8
SNP	rs6580909
Gene_list	ENSG00000125780.11	ENSG00000178363.3	ENSG00000124466.8	ENSG00000185479.5	ENSG00000205420.6	ENSG00000170423.8	ENSG00000184292.5	ENSG00000175505.9	ENSG00000176170.9	ENSG00000136155.12	ENSG00000140519.8	ENSG00000136689.14	ENSG00000121552.3	ENSG00000069011.11	ENSG00000133710.11	ENSG00000145879.6	ENSG00000143536.7	ENSG00000169509.5	ENSG00000163207.5	ENSG00000169474.3	ENSG00000169469.7	ENSG00000163216.6	ENSG00000241794.1	ENSG00000203785.4	ENSG00000189334.4	ENSG00000182795.12
Gene expression stats (Y^T * Y): 
94.2403082206	53.0198467948	49.9973394238	87.6746085826	66.2795273792	82.1579320251	56.5708694246	61.5411940903	68.0202730391	53.6073585466	74.7226529658	76.395798495	78.3760690745	66.6750785295	69.872373412	66.479112591	82.6166442106	78.7072679267	65.5934920088	65.9503774395	69.3973316761	84.971396637	78.7219786723	66.5036241674	67.4770676311	49.4465856225
53.0198467948	94.2403082206	56.3223016838	54.3417371236	46.8822140571	61.3436106852	59.3296445057	33.0391573102	37.4847019345	45.9091120323	47.9816058946	53.6828835294	53.2689858687	35.9769238584	55.5331864054	38.3367599188	49.2917514152	47.2332001567	58.8361585092	43.4463366766	55.7405852307	51.1980852185	48.6347013074	56.5557877177	49.8854320469	32.6482156392
49.9973394238	56.3223016838	94.2403082206	55.1060894578	50.536968666	60.7472147823	65.8573090906	41.2660451711	38.417851367	49.4182198171	47.3642604003	53.8177645775	54.7973226482	35.0404283008	67.8606806271	37.9824761647	46.9703341323	57.2730084175	63.9988350402	45.5849201627	53.4099628897	54.9347067928	50.5622339902	70.7668053693	59.7679503856	43.0722894038
87.6746085826	54.3417371236	55.1060894578	94.2403082206	72.8393671535	83.0380302174	60.1939462456	63.0953510983	67.3820227659	54.4926106337	76.938646388	78.5713772408	79.2039863755	66.1661307827	73.0766057832	67.3059184175	81.7883671094	79.9310856812	66.9998901233	70.2005272152	72.9781557434	86.1347742592	81.8004087075	69.580209485	68.6021284694	51.993870962
66.2795273792	46.8822140571	50.536968666	72.8393671535	94.2403082206	67.4125451842	54.7279056639	45.3299083925	52.2695761012	44.6977130867	74.352859419	70.7119711945	78.3820792797	56.1657542063	59.1581578787	62.1360057024	72.2146108301	66.4679380611	62.5262873837	77.0161062326	65.5557486285	68.0375857493	80.8917437271	64.6835402384	66.2806374513	45.2846264314
82.1579320251	61.3436106852	60.7472147823	83.0380302174	67.4125451842	94.2403082206	67.79971295	57.2498783017	64.3112940111	62.8105064139	72.2546332837	72.9747944972	75.2943476498	63.560364095	77.7790185221	57.8272735148	76.6563593842	77.4325264356	70.3822557306	63.4919123588	71.0603195664	80.9320064406	73.1091634483	68.4183344681	69.9222402011	58.2994579526
56.5708694246	59.3296445057	65.8573090906	60.1939462456	54.7279056639	67.79971295	94.2403082206	36.1284464977	38.3408197948	60.2824121128	55.2979447777	60.3546536843	57.851052148	48.3873599148	71.4762321766	39.5427309217	50.3702389629	57.8865576195	67.772504892	45.8358589206	61.1958607742	55.0339860537	56.3107648044	69.941378051	62.7818113065	56.6212049526
61.5411940903	33.0391573102	41.2660451711	63.0953510983	45.3299083925	57.2498783017	36.1284464977	94.2403082206	54.7746031341	45.9125627656	46.5192314145	49.8360253854	54.8439028	44.9395512466	55.7874353922	43.7081570791	59.3563493979	62.4717329579	42.822286703	46.8997801831	44.4822233633	68.7976743809	56.6043238841	49.1500911457	49.738887874	31.869134817
68.0202730391	37.4847019345	38.417851367	67.3820227659	52.2695761012	64.3112940111	38.3408197948	54.7746031341	94.2403082206	36.6689327087	60.9114685794	51.0483799413	61.2591843291	49.9833177468	57.3737541966	54.1812054067	66.8689334082	64.7300546303	46.9649601594	52.8862078516	47.5077920454	72.0761370543	65.3987349225	46.3724734597	49.0087743956	38.9425938651
53.6073585466	45.9091120323	49.4182198171	54.4926106337	44.6977130867	62.8105064139	60.2824121128	45.9125627656	36.6689327087	94.2403082206	45.9277176871	51.8291087993	50.3771400593	35.5950713965	64.2997948136	40.4905047666	48.6545233113	52.6814941718	54.2526352191	45.3366790922	55.0487258415	50.63638677	47.454713476	57.0924097776	60.0237098429	48.0742800347
74.7226529658	47.9816058946	47.3642604003	76.938646388	74.352859419	72.2546332837	55.2979447777	46.5192314145	60.9114685794	45.9277176871	94.2403082206	71.5597086902	74.9889453739	63.9966509164	60.4810425438	60.2158225019	74.8023519891	74.9569589162	60.1302445661	72.8052842288	69.3603303419	74.6305118602	76.7081077256	62.294698529	69.5179593642	51.8796824285
76.395798495	53.6828835294	53.8177645775	78.5713772408	70.7119711945	72.9747944972	60.3546536843	49.8360253854	51.0483799413	51.8291087993	71.5597086902	94.2403082206	72.2276685739	67.1287596834	68.5909209701	56.048510181	69.9423843764	69.5869619679	67.3085633626	64.8125895812	68.5104958997	72.5756585152	71.610363674	69.5102438592	67.6852556846	47.3668252332
78.3760690745	53.2689858687	54.7973226482	79.2039863755	78.3820792797	75.2943476498	57.851052148	54.8439028	61.2591843291	50.3771400593	74.9889453739	72.2276685739	94.2403082206	59.0713043136	65.323220879	62.6162035353	85.7683922536	72.5338493433	65.1704366557	71.650956548	70.7608856851	80.2685018397	82.163634519	69.3465209121	68.5959562955	44.9335508509
