Tissue	braincerebellum
N_samples	102
Chr	7
Gene	ENSG00000064393.11
SNP	rs4637762
Gene_list	ENSG00000125817.7	ENSG00000129250.7	ENSG00000084453.12	ENSG00000158865.8	ENSG00000180354.11	ENSG00000170759.10	ENSG00000184007.13	ENSG00000078804.8	ENSG00000128283.6	ENSG00000167641.6	ENSG00000168314.13	ENSG00000146122.12	ENSG00000049089.9	ENSG00000047849.17	ENSG00000154945.6	ENSG00000064787.8	ENSG00000101190.8	ENSG00000135720.8	ENSG00000124374.8	ENSG00000197971.10	ENSG00000033327.8	ENSG00000165424.6	ENSG00000136938.8	ENSG00000071054.11	ENSG00000107829.9	ENSG00000203485.8	ENSG00000179295.11	ENSG00000198121.9	ENSG00000187164.13	ENSG00000107902.9	ENSG00000126878.8	ENSG00000104419.10	ENSG00000148826.6	ENSG00000064393.11	ENSG00000113578.13	ENSG00000169554.12	ENSG00000136541.10	ENSG00000144283.17	ENSG00000146063.14	ENSG00000115993.7	ENSG00000115468.7
Gene expression stats (Y^T * Y): 
94.2403082206	60.7314587707	43.7823466299	51.6863920511	58.2234866482	64.3864924245	62.1587239084	53.2726283184	54.1806110041	50.8706882019	53.0587945522	55.743129588	45.623754234	43.3311286097	65.7210706194	59.0793376199	52.1983988933	43.3343419571	58.0465473425	56.4567342086	55.781895799	54.0177864254	51.8442483062	54.6852268923	59.2899518989	54.2189495263	54.1048042329	66.7940533445	57.2687020609	49.4922993081	56.3301471212	49.0843438489	55.2744043282	69.8963595151	51.0164403943	63.1764278129	50.1087216181	50.9415228469	58.6304272625	51.8343110741	47.609832527
60.7314587707	94.2403082206	48.1355869781	53.7941987273	76.8228281527	66.0199402773	74.4023439431	70.352285925	58.8173488174	58.6477500484	67.3005867425	67.5043777564	57.9400718257	60.727328843	62.9717991498	77.8498713744	45.6774605125	54.5663498667	63.2371297476	68.2538575404	62.2225529084	55.6412241599	53.1470500675	76.5494438582	56.1756014803	57.9229536458	49.3909193149	76.1673340071	71.2493678282	59.282982091	75.3996918934	60.9372902662	57.2546561489	78.7256262601	64.3601330464	64.6739886723	62.5815232944	67.6994018193	64.5843883281	54.3181629858	58.4264282633
43.7823466299	48.1355869781	94.2403082206	49.9395859252	47.9090019066	51.7419390544	44.612210237	41.8355477929	49.0298433892	45.5559124202	43.7473316228	60.7463117593	53.9363451006	36.1380350385	48.5623064135	44.1942202681	64.1344286927	32.5117290722	48.2747797374	43.8583611545	63.3418706785	47.8850843324	40.027561891	53.3045366616	41.8951115096	51.2587324152	32.678570892	56.3796959191	50.0726534858	44.0108016625	36.1522900163	40.724577197	50.6718196016	59.557697282	52.9028094018	58.1711489073	52.654709882	43.3230452214	32.1278646168	50.5504654175	47.1152140155
51.6863920511	53.7941987273	49.9395859252	94.2403082206	56.1790275621	52.1691950843	66.378939165	51.7976847274	73.2233339717	67.2135331444	57.0080964268	67.1826605753	74.8089130382	44.9232337636	64.9714089678	59.712188686	46.9713020016	36.8490710658	70.7736241	61.9689481515	57.7465553775	58.6155298859	54.374582104	54.6158675536	57.0329373514	70.5206101754	42.8924237356	65.193825549	63.6851374462	60.563989883	57.1167630024	58.3587967294	78.1570510816	67.1191923329	52.3106899205	66.7833810222	73.180399856	58.5526191835	52.5554866674	54.7679938149	65.128436744
58.2234866482	76.8228281527	47.9090019066	56.1790275621	94.2403082206	60.3552950072	74.2448919615	77.4409754851	55.9133625866	60.5564592491	81.2931556354	65.8018794531	58.0360600029	57.0884419402	61.2143480329	84.0790326789	45.4972852102	49.3724034943	65.9827397056	75.5223106776	56.553417612	56.6939206362	53.2234094941	67.8589640215	62.2983097369	59.1964622481	46.2729803883	77.9429572709	72.8927024963	67.1219439881	68.320573704	68.242369661	60.2847739789	74.0960535892	68.9917230269	59.9370115995	63.9112594324	69.1241489046	54.4798479257	49.1144671649	53.9383046892
64.3864924245	66.0199402773	51.7419390544	52.1691950843	60.3552950072	94.2403082206	59.2297791698	56.3896045477	46.4829887225	44.0801630438	54.5095893608	54.1757011755	46.2846417005	52.3496709466	74.6611656744	61.9220851198	59.506319114	48.5108922954	56.7255470764	55.2771827058	52.3924432068	56.5354304617	46.5863261835	63.1459237947	56.8610787126	49.4493943571	59.6811377811	66.2443677907	65.3962854606	48.5917587614	61.694804195	44.9440081049	47.6850603346	75.6556461381	60.5799849166	63.5647693812	55.0507264565	52.4209688539	51.6702689474	57.634690861	48.0742738567
62.1587239084	74.4023439431	44.612210237	66.378939165	74.2448919615	59.2297791698	94.2403082206	66.5452003733	69.2566969244	71.6652946144	68.6141431797	66.6903791873	64.2163577733	54.5289552838	66.9541201173	73.8654999122	44.0868943392	49.7698402829	64.0899900658	71.8795863859	54.535503852	49.8322152203	55.2324848224	67.1383916204	56.1377942382	67.9950037159	50.54849282	75.5562236581	73.872123714	65.8115052847	73.390868485	74.0516497361	68.0540733465	73.5698040703	61.1502521113	68.3675141067	71.9421361737	66.7221094491	55.2872770132	47.4164721887	65.5584197924
53.2726283184	70.352285925	41.8355477929	51.7976847274	77.4409754851	56.3896045477	66.5452003733	94.2403082206	53.9852988901	63.2538036354	86.1633295047	64.118666602	50.7326821535	60.6357336532	50.8531337059	85.7035451579	39.6910273353	39.148340853	58.691623934	84.4207249311	51.6064195481	49.5755299478	58.6156736719	60.9705112351	57.0442913002	55.2944052703	37.764969421	76.5492923381	71.0014601632	71.0239279759	73.1829292081	69.6646523239	57.2084394622	65.7288349766	61.1563968078	52.9792831069	65.9808163406	74.3984798505	53.6988335643	49.9330597719	52.632916397
54.1806110041	58.8173488174	49.0298433892	73.2233339717	55.9133625866	46.4829887225	69.2566969244	53.9852988901	94.2403082206	73.8632090032	58.6334197457	69.3354054718	73.7992215689	49.8815556862	52.4877106468	62.1337745286	43.5001763948	40.2767683001	66.6814029405	63.3654868193	60.3276517017	50.0902044979	51.264891417	57.0638418662	52.823624448	71.4949182894	31.9149348647	69.5817293567	67.4358824349	58.0548967597	58.7489364632	70.2128296812	81.7338027019	61.8578830857	43.9912596354	67.841757587	72.9023856776	55.5027722081	61.4152088271	42.9466174113	67.2606912197
50.8706882019	58.6477500484	45.5559124202	67.2135331444	60.5564592491	44.0801630438	71.6652946144	63.2538036354	73.8632090032	94.2403082206	69.3380313708	69.3746504616	74.5973301471	57.0751866229	49.4513255037	69.2568270643	36.305803775	39.3142108897	54.6784211528	69.1790779984	46.8989165088	52.0595186938	52.7523466368	57.0273148524	45.73721029	78.3406222097	33.9512861816	67.2145984214	67.638463729	70.3510956683	70.8624467286	72.2235088169	78.013397235	59.8448802361	58.827434992	67.5200836747	73.0312948119	65.078537125	42.2378068988	38.0790390836	68.6362129299
