Tissue	braincerebellum
N_samples	102
Chr	1
Gene	ENSG00000168710.13
SNP	rs79646200
Gene_list	ENSG00000068078.13	ENSG00000110651.7	ENSG00000137285.9	ENSG00000074800.9	ENSG00000157150.4	ENSG00000008394.8	ENSG00000100033.12	ENSG00000172458.4	ENSG00000165795.16	ENSG00000120885.15	ENSG00000134769.17	ENSG00000085063.10	ENSG00000153902.9	ENSG00000266964.1	ENSG00000079215.9	ENSG00000131771.9	ENSG00000102760.12	ENSG00000100979.10	ENSG00000130203.5	ENSG00000139644.8	ENSG00000100427.11	ENSG00000104112.4	ENSG00000167614.9	ENSG00000135404.7	ENSG00000087250.4	ENSG00000168309.12	ENSG00000179604.8	ENSG00000119139.12	ENSG00000165092.8	ENSG00000145284.7	ENSG00000075142.9	ENSG00000152583.8	ENSG00000105854.8	ENSG00000164929.12	ENSG00000110887.3	ENSG00000168710.13	ENSG00000111275.8	ENSG00000155366.12	ENSG00000155368.12	ENSG00000152661.7	ENSG00000166033.7	ENSG00000136802.7	ENSG00000113140.6	ENSG00000155511.13	ENSG00000125462.12	ENSG00000018625.10	ENSG00000135821.12	ENSG00000159176.9	ENSG00000135919.8
Gene expression stats (Y^T * Y): 
94.2403082206	60.9114001304	56.8353473115	61.7371799998	62.38755501	47.9137672558	71.6540925984	67.1522932421	63.7931265035	48.1132844097	52.0552636142	40.2277896321	64.6681950874	61.9687186993	61.0878455451	64.628758148	60.150621343	52.5853188612	54.9610461454	58.2318756381	71.3733752982	55.5323880789	70.2846698784	35.7986612999	54.5429128538	59.5940524197	71.2345497796	66.2910078535	55.0087616706	65.5454206187	53.0965661743	58.6420060582	65.3833489253	49.415387902	69.4952296102	59.6595730571	69.4705206509	38.7589292154	49.2237480058	70.4648689356	69.9080898438	78.0354283406	61.6089714774	62.4398561319	67.4515320634	66.4596031286	50.7717937788	58.627614149	61.8214122826
60.9114001304	94.2403082206	72.8598688167	77.9614429474	60.2621919356	63.959647368	59.8367757434	64.9123339676	70.3874486109	68.7025592267	62.0296070389	57.7590212635	57.1102179975	76.4719779249	53.9885548942	75.6382375167	62.3505549587	62.3257660466	67.4080140396	64.5153956663	73.5992915648	50.18052097	77.6539256516	68.5839858309	75.4416414752	68.2612848578	57.9554979312	42.3729230376	50.9855004072	58.7503720861	49.2114501346	67.2030675433	66.5246784916	58.3526150523	62.5196127184	65.8341368601	76.9324368202	49.1941936593	66.6393546299	65.5849432592	71.8210603511	63.27594347	64.7713928943	56.4432874369	64.2027473594	77.0871700921	66.3670245748	69.7582068422	61.5305895117
56.8353473115	72.8598688167	94.2403082206	75.9514356206	61.9570660325	60.677432155	65.4340310621	51.7778551521	69.1870790837	63.2840544389	66.662696759	55.0936500656	68.9091651966	69.6325222087	60.5556455404	65.4768664554	44.9262549755	62.2410202216	77.2548927131	53.8256502181	66.7431720773	45.7056177304	75.8300044813	65.9215039682	66.5620043139	63.2944847294	55.7484078468	44.2767491167	53.37384603	58.5325949025	45.1900770122	58.5348467298	56.1542243123	62.2076563495	56.1884232803	71.9899946816	64.511907587	52.071024787	68.6432729914	46.7077123564	62.1319112902	60.6691470066	60.6767110049	60.4052668051	66.1035798484	70.4229127115	74.8138288365	56.4120372553	67.5310549855
61.7371799998	77.9614429474	75.9514356206	94.2403082206	56.9407942862	65.8398100344	61.1705477477	58.7424654166	63.5873155304	62.7269493107	66.8970438347	54.526332256	58.5214423343	70.2516501637	54.0963937633	66.4421437825	55.4035056105	57.9387753903	72.9910092498	56.8791403052	66.788705173	49.3189761443	69.2362008291	63.7852272821	68.0683334465	64.0779470159	58.9484265596	44.3718806659	51.550003182	64.7720397684	50.0194647961	68.5318890966	61.1336604167	60.4414365827	68.484197823	68.8679660307	74.6647232641	50.4740596942	69.9422250765	64.1148177861	67.5552338311	57.0847479775	58.3901825543	58.529764909	62.3790810695	71.6737288571	71.8043062908	65.2294289503	69.1296748251
62.38755501	60.2621919356	61.9570660325	56.9407942862	94.2403082206	53.37346869	61.2286383427	63.8698747126	77.3905606232	49.2343476555	57.379765311	63.7760437225	65.0129259666	66.1216393958	77.9801030334	64.2895916184	69.9877060688	62.8024920369	54.895454469	66.845956869	73.8750763819	67.0935101005	68.5563123422	51.6618731735	58.6979997837	70.1720765022	72.4258566028	51.0037042747	71.6706184101	72.2338002236	51.9401547052	58.1080626266	73.0663857035	66.4575675137	63.4212840485	64.7511947	56.4478672427	46.8015658897	51.9347657472	59.744345436	75.8582664202	74.3954163669	69.2345569555	77.9697476629	68.6247894461	68.0013520889	53.4420608699	60.4450830423	70.0316252694
47.9137672558	63.959647368	60.677432155	65.8398100344	53.37346869	94.2403082206	48.7144212741	61.8028566108	63.9744189475	61.6756177525	74.2006957104	59.1141867163	54.5836717812	64.8041627553	50.1651460118	57.6445220922	59.033834253	50.2650849373	55.7030620759	56.2612944391	58.6090943945	53.0892520345	57.12439698	65.1910608761	66.8088292653	57.8755469012	48.7276870789	40.3585400207	54.4054620286	61.6386175967	51.0033636386	62.3137996999	65.109673668	68.9064372346	47.8788917452	68.5787063705	66.5322938479	52.2928330781	73.0715430726	59.2352254262	61.7639790311	47.6174602901	60.3206456592	52.5341360478	57.8214133958	61.418796127	58.2427262726	52.7853800917	67.1836745849
71.6540925984	59.8367757434	65.4340310621	61.1705477477	61.2286383427	48.7144212741	94.2403082206	56.4197369341	65.0834864671	51.0996408086	59.2780109976	39.9803856484	74.0819221774	62.4272051074	54.0749069517	72.4744747613	57.1114009212	52.4486172992	64.3358153678	50.1528852013	56.6296364925	53.6101095973	70.1833566978	43.4773833532	59.3364895684	64.6610794258	62.7919948281	55.8634248106	54.5699873581	54.2682084111	45.1244053628	55.2596633156	56.2064153402	49.8079783421	57.0079284179	66.1844073391	65.8438818335	42.9517323416	57.6614926308	60.6789500763	59.9524427177	65.6773705576	63.9388779516	59.6706143095	64.4403367378	67.7597956528	57.9366170195	60.0226873506	57.8879265138
67.1522932421	64.9123339676	51.7778551521	58.7424654166	63.8698747126	61.8028566108	56.4197369341	94.2403082206	73.6875954173	47.3158126279	60.8336440948	53.1075357525	54.5691525456	72.8056378778	63.3031147108	66.3672227547	65.0868860992	51.670380074	49.9403481934	58.9384028447	72.9813597732	59.6063349988	67.5919623248	42.7984651009	56.4294244869	67.1007009894	69.2461595437	67.4017131062	66.0778289017	63.7786953824	44.6335994021	59.1141033568	73.0678764035	60.4278917499	58.6248433915	62.3500877221	63.7401342767	37.2679230828	56.9127270396	75.2360184916	69.9104134971	66.123459617	67.1335758475	62.6001288111	66.9460756003	60.1278807368	42.3414095622	65.1588255868	63.7561860765
63.7931265035	70.3874486109	69.1870790837	63.5873155304	77.3905606232	63.9744189475	65.0834864671	73.6875954173	94.2403082206	62.8283483503	73.2524928675	69.6166642553	65.6508010857	72.1878893311	81.2555754285	71.9316908735	69.2579173761	66.9918891689	53.4430693304	70.2200680639	79.4408776463	69.8865304314	77.0951579576	58.4183971919	58.3498762848	81.8858843222	69.0856283249	58.994865362	78.5760592272	71.2882555805	53.4830477677	70.4736676637	80.6322509388	70.0779481287	59.7643583922	77.6297174976	66.5379430675	49.9840805008	65.3768467122	66.8107290626	75.2162424179	69.7372137145	78.6158538412	77.8213856841	74.2213584174	77.0682444322	57.8625306884	74.0355751374	72.2332842633
48.1132844097	68.7025592267	63.2840544389	62.7269493107	49.2343476555	61.6756177525	51.0996408086	47.3158126279	62.8283483503	94.2403082206	57.1620330174	54.0589438899	47.8749807964	52.815624722	47.1100909051	57.2622345444	51.5164959982	58.6101880549	53.2199682849	64.6179590938	50.7049112733	43.4128539094	51.6292421054	69.6796317039	62.0818611033	51.2795309711	44.5368915735	42.755771319	37.0685583652	50.1576560193	50.5593033877	71.336656271	56.7818175145	47.1737916683	36.9517148927	69.849920116	63.7364218612	55.2247558844	54.7481000178	55.9012206544	56.7619936646	49.8738083945	69.2590058733	46.1360384706	41.7484568065	68.5359516213	66.19623345	51.4917983789	57.100192923
