Tissue	braincerebellum
N_samples	102
Chr	20
Gene	ENSG00000100979.10
SNP	rs7263460
Gene_list	ENSG00000110651.7	ENSG00000137285.9	ENSG00000074800.9	ENSG00000157150.4	ENSG00000165795.16	ENSG00000120885.15	ENSG00000134769.17	ENSG00000085063.10	ENSG00000266964.1	ENSG00000079215.9	ENSG00000100979.10	ENSG00000130203.5	ENSG00000110492.11	ENSG00000139644.8	ENSG00000100427.11	ENSG00000104112.4	ENSG00000167614.9	ENSG00000131981.11	ENSG00000135404.7	ENSG00000162407.8	ENSG00000168309.12	ENSG00000213398.3	ENSG00000179604.8	ENSG00000165092.8	ENSG00000145284.7	ENSG00000152583.8	ENSG00000105854.8	ENSG00000164929.12	ENSG00000168710.13	ENSG00000106278.7	ENSG00000105894.7	ENSG00000240184.2	ENSG00000113140.6	ENSG00000155511.13	ENSG00000018625.10	ENSG00000135919.8
Gene expression stats (Y^T * Y): 
94.2403082206	72.8598688167	77.9614429474	60.2621919356	70.3874486109	68.7025592267	62.0296070389	57.7590212635	76.4719779249	53.9885548942	62.3257660466	67.4080140396	46.5287893773	64.5153956663	73.5992915648	50.18052097	77.6539256516	37.1416139132	68.5839858309	36.5363116609	68.2612848578	53.0895735434	57.9554979312	50.9855004072	58.7503720861	67.2030675433	66.5246784916	58.3526150523	65.8341368601	39.9227340442	47.8080122012	40.335556191	64.7713928943	56.4432874369	77.0871700921	61.5305895117
72.8598688167	94.2403082206	75.9514356206	61.9570660325	69.1870790837	63.2840544389	66.662696759	55.0936500656	69.6325222087	60.5556455404	62.2410202216	77.2548927131	55.21303847	53.8256502181	66.7431720773	45.7056177304	75.8300044813	48.5765604858	65.9215039682	48.941207945	63.2944847294	56.9740210222	55.7484078468	53.37384603	58.5325949025	58.5348467298	56.1542243123	62.2076563495	71.9899946816	57.0999598246	52.6332103212	50.5578827633	60.6767110049	60.4052668051	70.4229127115	67.5310549855
77.9614429474	75.9514356206	94.2403082206	56.9407942862	63.5873155304	62.7269493107	66.8970438347	54.526332256	70.2516501637	54.0963937633	57.9387753903	72.9910092498	34.5720636469	56.8791403052	66.788705173	49.3189761443	69.2362008291	42.7955481119	63.7852272821	47.9126963829	64.0779470159	51.5000004138	58.9484265596	51.550003182	64.7720397684	68.5318890966	61.1336604167	60.4414365827	68.8679660307	51.9799068072	48.2205976463	52.3152547067	58.3901825543	58.529764909	71.6737288571	69.1296748251
60.2621919356	61.9570660325	56.9407942862	94.2403082206	77.3905606232	49.2343476555	57.379765311	63.7760437225	66.1216393958	77.9801030334	62.8024920369	54.895454469	63.8554894803	66.845956869	73.8750763819	67.0935101005	68.5563123422	54.2892497099	51.6618731735	58.5254821552	70.1720765022	59.8202010098	72.4258566028	71.6706184101	72.2338002236	58.1080626266	73.0663857035	66.4575675137	64.7511947	62.5658027571	62.8641258916	38.5431370459	69.2345569555	77.9697476629	68.0013520889	70.0316252694
70.3874486109	69.1870790837	63.5873155304	77.3905606232	94.2403082206	62.8283483503	73.2524928675	69.6166642553	72.1878893311	81.2555754285	66.9918891689	53.4430693304	59.8113669341	70.2200680639	79.4408776463	69.8865304314	77.0951579576	55.5403837156	58.4183971919	53.5359976744	81.8858843222	61.2906604842	69.0856283249	78.5760592272	71.2882555805	70.4736676637	80.6322509388	70.0779481287	77.6297174976	59.7412599688	63.8114397765	37.7038625477	78.6158538412	77.8213856841	77.0682444322	72.2332842633
68.7025592267	63.2840544389	62.7269493107	49.2343476555	62.8283483503	94.2403082206	57.1620330174	54.0589438899	52.815624722	47.1100909051	58.6101880549	53.2199682849	38.9253219285	64.6179590938	50.7049112733	43.4128539094	51.6292421054	40.7210884941	69.6796317039	40.6057270033	51.2795309711	28.8792340324	44.5368915735	37.0685583652	50.1576560193	71.336656271	56.7818175145	47.1737916683	69.849920116	34.9108540231	34.4948801056	38.7135908871	69.2590058733	46.1360384706	68.5359516213	57.100192923
62.0296070389	66.662696759	66.8970438347	57.379765311	73.2524928675	57.1620330174	94.2403082206	65.759477332	65.2866070795	67.3409925191	57.48325049	55.5386955472	40.7036867484	62.9820926494	64.6695090815	62.8732845318	60.3240226249	45.9456228764	63.6863531491	51.9154738727	69.9330353977	48.9858102372	59.2060451015	70.2751205954	70.6814232676	68.2468239452	73.0081970423	75.1187947849	77.7834289583	64.0315455264	60.0417085171	43.6918807748	69.9142622455	66.3133444537	69.3513348911	72.9747112126
57.7590212635	55.0936500656	54.526332256	63.7760437225	69.6166642553	54.0589438899	65.759477332	94.2403082206	57.8238110776	72.7898478506	64.3903975451	42.9648294575	50.6948793883	70.0441238367	62.4687030608	64.3982134292	51.2133615359	52.1981025865	69.159684455	52.831338363	67.8262523056	46.709999312	60.7610668266	71.1379979379	71.2804376893	57.2908402937	71.6197391601	65.3536372168	60.9800271106	64.7848704399	72.1255062737	34.0427695023	69.0903786887	71.5086423989	60.2062862114	70.1183041528
76.4719779249	69.6325222087	70.2516501637	66.1216393958	72.1878893311	52.815624722	65.2866070795	57.8238110776	94.2403082206	57.2613495222	60.2347619655	69.9580237935	50.0671262227	55.4190379864	74.4875232628	56.6800297808	71.8360426806	53.3552031279	62.6916689478	42.2995737653	74.2127973554	66.7755987904	68.0087699709	66.0910334759	58.5445438153	51.430633891	65.3260547936	63.6545525352	61.5691672045	48.246271942	53.4853627586	36.5231657479	66.0905880006	61.2311568742	63.4705451407	65.4219762537
53.9885548942	60.5556455404	54.0963937633	77.9801030334	81.2555754285	47.1100909051	67.3409925191	72.7898478506	57.2613495222	94.2403082206	69.1255414922	45.4014842305	53.1603702857	73.5147533364	76.6699666516	73.7848655834	65.579569074	53.9798328436	52.0445326019	72.4512923958	69.1972956884	65.2927846591	68.3847066847	84.1118151088	79.3352230406	62.6389267415	78.6665055739	70.341169275	69.3847389172	77.3907066375	78.4558108518	45.7929948442	71.0800555223	86.8995279427	71.8825374218	77.9764757645
