Tissue	braincerebellum
N_samples	102
Chr	19
Gene	ENSG00000167641.6
SNP	rs10416962
Gene_list	ENSG00000141934.5	ENSG00000129757.8	ENSG00000162073.9	ENSG00000177105.9	ENSG00000129250.7	ENSG00000166394.10	ENSG00000151552.7	ENSG00000129538.9	ENSG00000150867.9	ENSG00000158865.8	ENSG00000204655.7	ENSG00000126860.7	ENSG00000180354.11	ENSG00000184007.13	ENSG00000175130.6	ENSG00000078804.8	ENSG00000184221.8	ENSG00000105695.10	ENSG00000012124.10	ENSG00000105290.7	ENSG00000011426.6	ENSG00000128283.6	ENSG00000100146.12	ENSG00000167641.6	ENSG00000168314.13	ENSG00000146122.12	ENSG00000173786.12	ENSG00000049089.9	ENSG00000092529.18	ENSG00000010282.10	ENSG00000066322.8	ENSG00000244274.3	ENSG00000047849.17	ENSG00000167755.9	ENSG00000064787.8	ENSG00000065361.10	ENSG00000102934.5	ENSG00000092758.11	ENSG00000124920.9	ENSG00000176485.6	ENSG00000126803.8	ENSG00000172508.6	ENSG00000150656.10	ENSG00000141540.6	ENSG00000197971.10	ENSG00000103089.4	ENSG00000141524.11	ENSG00000204278.8	ENSG00000118785.9	ENSG00000187764.7	ENSG00000172005.6	ENSG00000197430.6	ENSG00000080822.12	ENSG00000071054.11	ENSG00000203485.8	ENSG00000070214.11	ENSG00000198121.9	ENSG00000187164.13	ENSG00000136960.8	ENSG00000149557.8	ENSG00000107902.9	ENSG00000167123.14	ENSG00000091513.10	ENSG00000126878.8	ENSG00000104419.10	ENSG00000148826.6	ENSG00000064393.11	ENSG00000113578.13	ENSG00000169554.12	ENSG00000160781.11	ENSG00000132702.8	ENSG00000136541.10	ENSG00000164124.6	ENSG00000144283.17	ENSG00000013297.6	ENSG00000117266.11	ENSG00000196187.7	ENSG00000116574.4	ENSG00000115468.7
Gene expression stats (Y^T * Y): 
94.2403082206	60.2434591648	45.5266305828	64.3665990693	38.3900559601	59.3925962174	54.3767329456	55.4755111592	70.9301229856	65.0034032939	61.1276275031	66.4177486246	39.6983175706	47.205445126	38.7154108407	31.3901327346	31.9788181763	67.1733700042	70.3107618031	36.1895852122	63.323575696	70.6664726521	66.7786384317	56.5448658677	41.2993952268	59.1923382672	55.2496315508	65.1433818459	62.5775978116	45.6639661826	61.2684138098	32.0218606642	34.3314650679	69.8007800308	44.293481134	72.4101617115	66.965607889	52.9853995341	68.9722648492	60.8814876558	73.2631154052	62.8937526086	60.7289849367	70.0117434064	44.4867366825	72.9285975637	52.7921472725	61.5327317869	52.002437689	56.9026925523	59.2279892034	65.6594336396	51.9959142788	43.5112938136	64.133774969	62.7931592387	53.3270529822	51.2781393249	66.1582620017	37.9602143701	44.9808048817	45.0348283743	58.3967813093	34.9014028259	52.7554534453	66.4737270953	41.5370631358	35.5144895541	52.6444625743	32.5693485224	57.624123917	60.3312258583	64.7533934337	32.441230915	59.1536683585	57.2236493026	56.3736512512	53.2203811243	65.1641949845
60.2434591648	94.2403082206	47.9582628553	60.7290779799	32.1803867204	63.4686126644	55.3254926086	50.4300731683	59.6157481733	69.5375503603	58.5387902386	60.2677329174	37.3413802757	46.601702145	43.1429765352	34.5874241466	40.6196355424	64.421608433	56.8462306985	42.4816500665	62.2376738881	68.0249958139	64.2806074848	60.8284971461	41.7538983559	52.4907642385	54.6148684277	65.2086333285	56.9064389855	48.4325256055	58.6850067306	32.852118182	23.6426954775	72.4160379401	41.124826222	63.9567301293	58.9540169842	56.9627881902	62.7402803532	55.6041725488	69.0006026191	65.2277809826	58.0388727613	53.109821389	42.4864041708	71.4522149906	54.3611149038	57.1776732717	50.2128367239	56.1058630865	45.3062452262	50.5730504336	46.1483952179	37.4986961572	61.8735647349	63.078465501	50.2297487182	45.3313219953	58.7010969352	40.1587567542	49.6936628881	37.8277556019	61.596817432	39.3930232342	54.2895046216	70.5145930808	44.6849652839	34.9178941652	58.8069843051	35.3241010701	49.2428096597	59.4517772125	54.6331438209	38.828757855	58.389892045	55.6913992632	54.1886316783	51.8800891859	54.9621773356
45.5266305828	47.9582628553	94.2403082206	54.5626156692	39.3656665207	46.9587903401	58.266734974	49.8320867084	60.5142204274	56.3887936604	61.6045640912	49.7268327401	46.0354513632	53.2649803124	44.0115102342	40.4434110332	49.8355326744	62.0156862601	55.7473235592	47.0633254543	56.115995121	60.7370413435	60.3870812158	58.7053069089	48.3785134788	47.8035204074	54.7413704555	62.4476959209	51.9001066679	50.1842605143	53.5286078688	40.5758265078	36.6729782579	61.3214705817	48.1501964815	51.6041020941	61.2285530357	52.9279897718	62.8961086013	54.6724977489	54.6873353366	63.6977323812	53.6835740403	54.1161643404	49.3217072592	60.1887241254	53.6963760483	56.4680602105	45.8952952608	50.3892512217	55.6283978117	51.0480640355	50.6276821138	43.295690536	57.7464864859	55.3637939401	48.7667031645	51.3663196239	50.7774686333	34.1208285947	50.8166549544	51.6875935048	59.1063100775	48.9597559182	48.4276460962	62.837583136	45.7725814597	44.3397298688	51.2362204313	37.7463531181	57.6506414038	58.6867905277	48.0036188072	43.2240095169	47.9024360547	54.2789400038	48.75969378	48.340228498	46.0398162855
64.3665990693	60.7290779799	54.5626156692	94.2403082206	38.6710706172	63.1080261505	54.1209280362	50.6887799273	67.7313388845	57.2323008154	61.5361004707	66.3497904607	37.5699381831	51.1443270232	48.8634448365	34.8658114664	41.2073888289	69.8713635977	68.1599797576	45.4736426538	64.1214262254	71.9536296567	70.9885157678	64.716865849	43.2372583839	57.4513972262	56.5303776104	65.8644275564	59.1008678878	42.5545158271	72.6911568041	32.2536114058	32.0335967518	71.1654264868	44.9104728053	70.978177969	68.6306842336	54.5810900558	71.2006163813	58.6100922448	72.1123816698	65.3598190371	55.1132105092	68.7006338087	45.5563123893	74.3589036065	58.1994084944	66.8263567695	52.8319904132	57.765287341	61.5946898958	66.3680690862	44.4684178527	35.7290191202	65.4424522389	65.0629397521	52.1927182644	50.6377052524	61.2596627709	42.2147484198	44.0750740575	47.9509651814	58.8878163454	38.2560706082	54.1394063968	71.6664080792	40.4137035242	32.7843532136	52.8463818856	33.7295031193	65.1069647882	58.7777707938	62.585818575	32.7728715517	58.6330147277	51.3133518145	52.6804301536	61.3313966526	60.0100085321
38.3900559601	32.1803867204	39.3656665207	38.6710706172	94.2403082206	27.2687606338	55.0503039336	45.0912198947	53.4871498596	53.7941987273	52.3373356083	40.1220484867	76.8228281527	74.4023439431	30.0559804732	70.352285925	48.6655122477	48.9154987423	50.0306000865	46.6451750162	45.7670503386	58.8173488174	42.9855510285	58.6477500484	67.3005867425	67.5043777564	44.1918220565	57.9400718257	56.5051843113	56.1297994579	45.5081324814	44.053464021	60.727328843	48.8654304894	77.8498713744	39.7629054698	51.772785928	43.453540924	52.1788580523	56.2113151823	51.2484139397	55.4259768545	42.8534380122	42.6593600779	68.2538575404	45.9159275415	58.2212627145	48.7816708634	37.1543327667	55.3695146665	53.4451199987	50.9159605897	48.9819685128	76.5494438582	57.9229536458	48.6851607399	76.1673340071	71.2493678282	44.6729101998	43.9431915081	59.282982091	45.3700801258	49.3986095899	75.3996918934	60.9372902662	57.2546561489	78.7256262601	64.3601330464	64.6739886723	61.6108969145	41.6466603684	62.5815232944	31.1571461958	67.6994018193	35.7736826092	53.7869960121	46.0994226607	41.7478526161	58.4264282633
59.3925962174	63.4686126644	46.9587903401	63.1080261505	27.2687606338	94.2403082206	46.4183541511	47.3514579159	51.59027401	49.3423955078	53.8369747541	55.0208055673	29.3264937574	37.7468115533	43.511313621	21.3192425157	34.5892098741	58.6020679008	56.7081982269	37.6898760634	48.2133608781	57.1410241098	65.0882096549	57.6318583703	30.486533783	46.7245056057	49.0807133181	61.4638041321	54.5734618001	41.3608612885	52.6289934693	29.5736381012	15.702279952	63.4784013422	32.5460926201	59.1297011744	58.308805382	52.5749402446	58.9991594293	51.5029329897	65.4576507583	58.085357859	49.4167745842	57.6405005736	32.1647162942	61.235963048	42.9638753573	55.6426818793	39.9384433775	51.3531753295	47.9932559136	60.8504118038	41.1804996982	37.0587733911	51.0734844455	57.0432942628	39.2113862693	37.565464601	58.1725101287	34.8837911663	39.1496472998	39.3079955831	53.7180451687	32.6732489379	38.5672432319	59.507327391	32.1022811746	30.7040754966	50.665016981	25.8999664677	42.9064824187	51.0289704023	52.7384420231	28.5365538038	47.8745133639	39.968386471	44.7533532908	43.8644311516	38.8042870076
54.3767329456	55.3254926086	58.266734974	54.1209280362	55.0503039336	46.4183541511	94.2403082206	73.6629837188	67.2534810642	65.190469492	79.5674897877	57.8954324024	52.4986942733	69.5754063209	49.0492287836	56.1573425302	54.8615952278	74.8107753902	56.6625741582	65.5643969527	64.0476313156	67.9480164025	59.1148265353	76.1525137117	60.3487213824	57.4722020897	68.618209178	64.6616250429	74.66177451	66.8479449219	62.0620569577	67.0019017665	54.9756060924	73.8494473818	63.3628138635	53.5261951133	71.6494195536	55.2368431709	74.6269404791	66.9728927672	65.5289840261	74.8297501428	76.0874661373	62.0310720284	64.3531971395	62.8174486179	62.2117389442	53.3405437724	70.7413295389	61.4819103347	63.5383879207	57.8266517536	62.3681648668	51.6686910586	66.6565739358	62.9868620271	62.2525847542	65.4755422962	68.9841659443	60.4836007526	64.6647915322	72.8236272411	80.4058607485	67.9825073875	66.8575936128	69.72092695	51.7366938925	52.1093262477	54.454493125	49.7000978692	52.9772936777	74.8639775275	58.9237681887	60.1469931397	68.4967895408	78.4473298269	70.0798631391	57.6269703735	63.7886313094
55.4755111592	50.4300731683	49.8320867084	50.6887799273	45.0912198947	47.3514579159	73.6629837188	94.2403082206	61.5903387265	51.4009544737	80.5624392932	57.2095046242	52.0220942536	61.3613882865	55.3710009829	57.8023278757	47.6229173386	76.8575916548	52.2007798195	63.5199223981	55.3057156414	60.2404026091	57.491421784	75.697316458	63.9390074601	52.0294188245	81.3794825178	55.9938645111	74.6773574364	61.4146822071	64.3902549748	70.5242688796	51.1758938904	67.0685434877	61.5697273272	52.0859183416	75.3878939594	52.7420846925	71.2704250739	73.3283693731	64.1948730388	75.9508564583	67.5977618985	61.2894520401	61.877903752	57.2268100001	50.9106638503	47.7710223301	65.6757192632	52.4726541465	69.8840001788	62.3970411077	67.2202319571	45.8812592976	67.1932336774	59.4389691317	58.5963845352	53.1633189552	66.7636921388	54.2771254258	65.2017657324	72.524202992	78.4416718185	63.2111904563	74.3614382026	58.5110917888	40.1195263194	56.0329412315	45.1732465059	55.9737041212	58.1104237659	68.5780778488	57.9073549777	55.7448094593	79.2913183063	69.387878013	70.7045881172	47.2030811797	65.334147378
70.9301229856	59.6157481733	60.5142204274	67.7313388845	53.4871498596	51.59027401	67.2534810642	61.5903387265	94.2403082206	69.1668372141	78.7200967962	79.4576895276	55.6380449001	66.6182841683	52.6326427114	50.5179447573	47.3245203949	79.6133485528	77.1601817536	55.8322352863	77.2776033238	76.7647096286	75.9952655738	69.4743088245	60.3593724367	68.8773862902	67.3267788934	70.6237143196	70.9075626129	53.0369258469	73.5240274468	45.2932672873	43.4709987602	80.2445600963	60.4985859487	77.985123682	76.6682446771	51.5745976935	83.3041149778	72.5175512885	79.9911092469	75.0330181594	73.062952935	78.9608706572	65.0477806321	81.9226697187	65.2099876361	73.6030920227	68.8167192039	60.9934120344	72.6907904945	75.1865234589	70.1237795227	56.575522795	68.766157887	78.6385755893	67.0017471364	67.4204298617	80.056531026	46.1554091027	59.6994193069	59.577883189	74.9748400395	49.4195455027	68.516888996	79.1010135736	54.5821471731	45.1715008681	63.1940171745	45.7842688685	71.1026415646	79.5893838672	76.2177814882	50.1152680289	68.7121819883	66.6647390336	68.3442743021	70.1527161617	70.9821373218
65.0034032939	69.5375503603	56.3887936604	57.2323008154	53.7941987273	49.3423955078	65.190469492	51.4009544737	69.1668372141	94.2403082206	65.0825285393	67.372937044	56.1790275621	66.378939165	42.5175265059	51.7976847274	49.6396078776	66.3208971593	69.4705360682	48.7339431854	73.2641079699	73.2233339717	66.106674928	67.2135331444	57.0080964268	67.1826605753	57.3898912851	74.8089130382	62.2432375607	58.1961937338	59.8711757615	40.2403224821	44.9232337636	74.3429748508	59.712188686	64.8432052018	67.9162010413	54.3808452235	71.3694545488	60.8640376131	69.6589700711	68.1145388498	64.1957026078	63.4767254285	61.9689481515	75.3171085957	63.9638732157	57.7403822278	56.4564327626	65.5535189964	54.6534878203	53.7301291805	56.0207630037	54.6158675536	70.5206101754	70.3866709521	65.193825549	63.6851374462	66.027490156	45.6317746758	60.563989883	48.1398532518	66.0127331536	57.1167630024	58.3587967294	78.1570510816	67.1191923329	52.3106899205	66.7833810222	49.7332828661	58.6873152819	73.180399856	57.6877317295	58.5526191835	59.1270290875	70.2524231034	63.1654923455	60.104047551	65.128436744
