Tissue	skinsunexposedlowerleg
N_samples	299
Chr	11
Gene	ENSG00000118181.6
SNP	rs12282752
Gene_list	ENSG00000171863.8	ENSG00000161970.8	ENSG00000110700.2	ENSG00000134419.11	ENSG00000137154.8	ENSG00000142676.8	ENSG00000125691.8	ENSG00000108298.5	ENSG00000188846.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000123349.9	ENSG00000143947.8	ENSG00000008988.5	ENSG00000196531.6	ENSG00000147604.9	ENSG00000188243.8	ENSG00000138326.14	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000104408.5	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000112306.7	ENSG00000145425.5	ENSG00000177954.7	ENSG00000182899.10	ENSG00000114942.9
Gene expression stats (Y^T * Y): 
289.277195889	226.46168582	219.307258872	221.295815305	259.122419716	244.655965841	220.581924991	200.293049437	178.642085691	214.305038114	257.532017985	200.690402803	239.231629507	189.501409221	244.980025654	228.563411627	149.369653714	193.88108807	190.386678864	237.456489833	237.77936106	211.796777356	233.795122469	250.929432156	186.503545593	234.818299813	212.931148514	210.212817742	212.403943862	247.06439184	150.837044877	247.501093963	245.594067374
226.46168582	289.277195889	188.050550016	214.394988154	239.400105488	217.131232925	247.104425798	175.088950586	162.06099917	178.910374612	242.885198172	250.115136875	265.375070365	218.553412734	236.917136438	218.29871657	194.227628568	200.160020498	179.379979467	258.385069001	253.800588143	170.601085273	214.335852917	233.722716201	199.509218835	254.729660507	241.508288448	258.590423952	159.498113599	249.405150871	149.631483355	236.337057853	227.20522301
219.307258872	188.050550016	289.277195889	233.902499467	214.916850182	221.024872534	180.652559171	202.462937331	195.6581676	219.171642807	210.103967017	165.636369951	181.554329506	186.136213361	208.500301795	225.803481933	145.168157597	209.165992291	173.13596061	184.30676627	193.769590457	238.128473109	222.139715177	199.221446154	181.551455529	189.1524633	200.794381267	204.741751951	216.328680552	212.664116728	222.14399819	225.188743486	182.214165794
221.295815305	214.394988154	233.902499467	289.277195889	212.405744903	233.006451546	222.451680504	232.900035947	199.616490357	250.665795499	213.886636386	179.073175557	207.69357652	229.360524452	205.837763291	229.837123617	148.981397704	189.304957758	197.049160501	180.946576059	180.370703998	225.70303136	225.538531618	202.395086925	170.971084517	189.078905984	209.739697934	233.561754436	216.762253263	205.322948841	211.652827705	228.447027863	178.39599855
259.122419716	239.400105488	214.916850182	212.405744903	289.277195889	251.963760031	232.376607721	190.036536667	197.304403418	193.986941695	264.657386873	211.762239031	247.566987314	191.208380068	250.305500576	236.563953558	157.04685734	225.797435614	187.974226101	252.53157645	250.521091	204.659624191	234.283012714	253.845914417	194.451093347	243.443334806	229.21815903	225.133623106	215.030788054	264.427062736	151.377851965	246.179193869	249.187769368
244.655965841	217.131232925	221.024872534	233.006451546	251.963760031	289.277195889	218.518645334	221.21018917	214.52582812	204.414822469	243.60872218	180.200315899	232.091505285	229.309226278	235.383398665	257.753265654	137.933987167	215.158165419	179.537685062	220.149425963	226.991845659	236.813217213	254.78172482	237.221380692	167.153445489	222.969314764	213.755801497	220.91497072	209.28032978	234.479983726	194.667737443	249.797098947	209.669010801
220.581924991	247.104425798	180.652559171	222.451680504	232.376607721	218.518645334	289.277195889	209.387440865	188.515339471	200.172133107	240.947566027	224.251628594	257.140606597	195.269155862	234.7579197	220.067311096	168.828002033	200.818614957	191.668380888	230.795818985	219.228213788	166.446920315	216.014710452	239.247565426	199.517629099	225.670032357	217.278696929	245.381973335	191.598583287	216.958684012	127.886432809	225.367476742	206.641321746
200.293049437	175.088950586	202.462937331	232.900035947	190.036536667	221.21018917	209.387440865	289.277195889	205.742021178	235.551130145	194.70630735	152.608376832	189.625504785	194.850443076	197.910059016	206.209892845	151.407698578	168.80537184	177.934141246	138.743413438	153.718390435	215.837051331	214.975115202	178.669392033	162.770008345	145.159770692	188.371287402	198.514109049	218.298922593	151.511882368	174.677481424	185.978105367	154.481247231
178.642085691	162.06099917	195.6581676	199.616490357	197.304403418	214.52582812	188.515339471	205.742021178	289.277195889	164.869760586	180.438683044	132.576092335	174.729121983	161.336333889	183.456970204	211.870152101	133.136061057	223.413523326	147.032648608	158.966749963	173.922842274	206.054541927	205.970320792	178.201429972	176.202025862	150.171170218	186.670057267	184.102245411	184.086758129	165.589786759	170.226457105	189.349153351	162.719949158
214.305038114	178.910374612	219.171642807	250.665795499	193.986941695	204.414822469	200.172133107	235.551130145	164.869760586	289.277195889	202.225378263	139.996632457	181.465429129	195.510619713	190.047365846	200.648611853	133.360149605	142.406162489	178.008775481	151.805406923	138.823584407	201.841660341	199.719420103	182.567805719	137.799505485	167.186910954	184.475921424	198.252874911	229.083399124	176.557260856	188.014589976	204.210781891	165.448522957
257.532017985	242.885198172	210.103967017	213.886636386	264.657386873	243.60872218	240.947566027	194.70630735	180.438683044	202.225378263	289.277195889	210.554158343	253.059885679	192.986386559	250.553577999	235.935237985	153.479165624	193.032938494	186.528500222	253.967129558	245.582841785	183.252806502	237.39965871	264.491286758	202.569256364	255.790458624	212.828716923	232.255173931	210.776758633	256.730187331	149.586489001	254.675726988	232.067523078
200.690402803	250.115136875	165.636369951	179.073175557	211.762239031	180.200315899	224.251628594	152.608376832	132.576092335	139.996632457	210.554158343	289.277195889	236.495122003	177.896318231	222.116365114	176.415710985	193.370030933	188.944640937	168.664341218	237.935745215	248.386227721	154.172815889	186.40334817	218.3247961	200.161204687	228.267985846	210.742616831	223.626545488	134.644465857	235.246854686	100.076409251	213.32227371	224.331331943
239.231629507	265.375070365	181.554329506	207.69357652	247.566987314	232.091505285	257.140606597	189.625504785	174.729121983	181.465429129	253.059885679	236.495122003	289.277195889	214.265535161	256.667857846	233.851892106	169.49184767	203.297226008	183.257527524	250.827592035	252.675902849	168.611421242	229.044624803	245.710771099	194.203579064	254.062620502	227.904491133	246.804659451	172.227602251	242.528375771	134.445565272	242.720737451	230.85491216
189.501409221	218.553412734	186.136213361	229.360524452	191.208380068	229.309226278	195.269155862	194.850443076	161.336333889	195.510619713	192.986386559	177.896318231	214.265535161	289.277195889	196.052481191	234.804337484	124.323382867	156.398737523	160.492804063	183.758704137	187.69285353	180.463745245	227.376494804	184.30254027	130.410579379	205.74760498	199.547563951	235.67974658	145.675460009	197.511690095	196.33942464	227.441278848	151.963064325
244.980025654	236.917136438	208.500301795	205.837763291	250.305500576	235.383398665	234.7579197	197.910059016	183.456970204	190.047365846	250.553577999	222.116365114	256.667857846	196.052481191	289.277195889	237.637578599	166.522161174	213.526330452	182.603013092	240.620173152	246.110369495	193.339008238	240.668800097	239.021825193	194.312590092	244.063099889	207.202860057	229.317099925	211.75352018	238.872736535	140.271283832	242.594755818	239.30210563
228.563411627	218.29871657	225.803481933	229.837123617	236.563953558	257.753265654	220.067311096	206.209892845	211.870152101	200.648611853	235.935237985	176.415710985	233.851892106	234.804337484	237.637578599	289.277195889	124.615318032	208.627918165	174.324523287	210.99311683	219.431202808	214.184153606	258.2534257	229.973211919	169.833152244	229.329782611	210.227513428	233.985409493	203.501179295	226.680462686	199.568534967	255.144674884	188.835544095
149.369653714	194.227628568	145.168157597	148.981397704	157.04685734	137.933987167	168.828002033	151.407698578	133.136061057	133.360149605	153.479165624	193.370030933	169.49184767	124.323382867	166.522161174	124.615318032	289.277195889	188.591785077	123.046292943	169.415216966	188.728770237	170.584431437	138.382902227	131.772318466	186.645186262	162.304369691	181.200000444	194.266249175	125.229132927	161.651591944	120.04039678	154.258666674	149.602710214
193.88108807	200.160020498	209.165992291	189.304957758	225.797435614	215.158165419	200.818614957	168.80537184	223.413523326	142.406162489	193.032938494	188.944640937	203.297226008	156.398737523	213.526330452	208.627918165	188.591785077	289.277195889	160.471570505	207.252383476	221.368065776	211.178461256	201.963142746	189.194343139	210.556160539	183.952102329	219.401648445	201.739775477	184.760851212	216.137467859	165.873678354	194.412432239	201.774641207
190.386678864	179.379979467	173.13596061	197.049160501	187.974226101	179.537685062	191.668380888	177.934141246	147.032648608	178.008775481	186.528500222	168.664341218	183.257527524	160.492804063	182.603013092	174.324523287	123.046292943	160.471570505	289.277195889	161.120754375	164.527530156	164.899051744	179.708144329	181.892855422	180.167558085	161.15838128	170.270442304	176.55078281	158.24258059	174.572313205	120.099754404	181.602959084	159.592332696
