Tissue	skinsunexposedlowerleg
N_samples	299
Chr	16
Gene	ENSG00000140988.11
SNP	rs8055439
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000167658.11	ENSG00000130255.8	ENSG00000144713.8	ENSG00000105640.8	ENSG00000221983.3	ENSG00000198242.9	ENSG00000198755.6	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000105202.3	ENSG00000105372.2	ENSG00000105373.14	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000170889.9	ENSG00000108107.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000137818.7	ENSG00000149273.10	ENSG00000167526.9	ENSG00000089157.11	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000204628.7	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
289.277195889	210.673871282	207.904470325	121.958012311	218.846754655	178.944425304	199.98953232	182.54565033	174.036211114	146.867572786	142.856081966	165.319215798	207.775000827	117.829672815	208.454056698	160.811034175	179.355174485	209.534071951	163.612270171	182.076332662	198.378865822	181.308472535	185.524151901	182.74068971	172.545894261	178.172101048	173.896128294	182.38143239	115.752851906	176.382226881	224.210413224	215.977019312	141.215085377	216.131811821
210.673871282	289.277195889	217.172212688	131.664932015	248.617875973	166.454193368	258.147591907	212.10137498	173.724376159	151.036463027	143.298044814	168.663185355	235.046359519	112.392695002	234.126667051	198.571163433	247.893211237	195.358419457	185.674000645	206.409066962	242.114564278	224.602779547	186.775559944	234.519465729	220.256356199	233.420628046	211.642481353	258.68519633	140.957818446	164.825740227	187.038190122	207.253455928	140.602602051	195.749731769
207.904470325	217.172212688	289.277195889	176.205031533	206.954789969	185.26360592	241.960277326	226.564134322	188.036298875	186.885999579	202.15277287	224.580958353	212.141817274	176.436742982	216.336265509	185.987517849	232.8373894	207.79939067	175.570739692	215.194743355	240.15727076	214.870300633	196.673388035	246.545117414	189.314456502	191.057817566	235.089831748	207.602410524	208.422763153	209.197474919	177.270849668	229.743848077	195.394577899	190.672532674
121.958012311	131.664932015	176.205031533	289.277195889	92.0465046342	79.6208709114	165.589588744	144.031268683	84.7866734347	87.2848251654	119.390134297	138.509166269	138.966100932	104.537092921	113.183779461	175.339154471	139.276824389	135.458793947	67.8020920489	139.336401049	143.069950345	146.723000437	75.2426418747	166.669268002	81.2850301073	112.065003165	151.784389656	132.714250628	140.814802236	113.306172309	131.475514531	134.165985331	204.310834992	67.5163467939
218.846754655	248.617875973	206.954789969	92.0465046342	289.277195889	186.522330541	223.93204011	196.911273921	195.253154515	164.695550781	141.309641468	181.814521616	228.461317263	125.304149276	238.638486738	178.322384223	215.875079633	218.073099061	207.83014986	184.12261713	216.418916999	190.422526217	221.151739671	197.889278196	233.592251312	203.159046171	194.350712894	229.223400661	127.212669864	173.860454856	187.3327107	201.174977976	104.949589686	216.587387684
178.944425304	166.454193368	185.26360592	79.6208709114	186.522330541	289.277195889	167.807571741	180.070014974	229.879239984	240.332478919	162.596778607	209.764780659	193.79371286	174.190781511	168.468306741	160.576232136	189.966333702	205.139810516	238.560263341	227.693501731	162.387569474	142.574687569	212.111597167	180.315341648	217.632964178	147.308174561	203.092245307	157.294077748	167.779790013	247.991317043	166.989718047	217.496565411	167.390791794	248.096220635
199.98953232	258.147591907	241.960277326	165.589588744	223.93204011	167.807571741	289.277195889	229.492992155	170.488672265	158.520161214	171.309479915	180.002497767	231.118939046	140.664192893	235.301978629	199.92358311	257.650886078	191.856798661	174.336846949	222.319241465	245.158207483	226.735656992	177.291748141	261.779394717	212.96677293	225.908124697	228.382857506	247.937739128	186.858510611	176.848442402	173.682929273	218.968904104	187.444530377	184.682401369
182.54565033	212.10137498	226.564134322	144.031268683	196.911273921	180.070014974	229.492992155	289.277195889	172.184339034	169.300272075	184.009590052	173.335494171	217.941048046	158.687446234	179.275205707	169.035331176	223.881213058	191.918460698	184.365275094	194.029242722	227.10791536	218.693872665	193.143235766	235.112704873	181.853377537	148.973467691	202.38564221	198.337566623	160.590971854	172.702509464	190.261705557	221.73539398	171.39383895	176.570399719
174.036211114	173.724376159	188.036298875	84.7866734347	195.253154515	229.879239984	170.488672265	172.184339034	289.277195889	208.327364193	142.267764382	198.175183243	209.53760146	170.657771545	161.195494119	146.464584962	181.367524438	207.97014068	220.698407149	191.990543994	169.594833901	149.930237476	218.031661585	171.669334269	203.648850399	160.298793706	214.229262544	158.137361736	148.01530891	216.800949047	148.86802522	179.6735996	129.000540311	218.263426814
146.867572786	151.036463027	186.885999579	87.2848251654	164.695550781	240.332478919	158.520161214	169.300272075	208.327364193	289.277195889	199.565635783	222.989433513	168.868170123	170.997338154	151.784879862	143.258936604	183.485198656	198.674314875	204.18146005	216.662688943	166.677402129	141.879744994	212.808512759	178.733096548	192.059683927	136.321649755	210.403572004	148.087060794	180.490741011	245.352920396	148.229676198	203.38699335	163.540581297	215.649375063
