Tissue	skinsunexposedlowerleg
N_samples	299
Chr	3
Gene	ENSG00000144713.8
SNP	rs6785863
Gene_list	ENSG00000177600.4	ENSG00000140988.11	ENSG00000130255.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000221983.3	ENSG00000134419.11	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000108298.5	ENSG00000100316.11	ENSG00000105193.4	ENSG00000105202.3	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000125743.6	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000229117.4	ENSG00000008988.5	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000172809.8	ENSG00000147604.9	ENSG00000149273.10	ENSG00000186468.8	ENSG00000131143.4	ENSG00000156482.6	ENSG00000114391.8	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000161016.11	ENSG00000164587.7	ENSG00000177954.7	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
289.277195889	207.904470325	218.846754655	141.741073224	178.944425304	50.7753341515	182.54565033	60.6060533661	86.1371815887	80.5166881746	174.036211114	107.378217469	164.656300754	146.867572786	147.136555129	165.319215798	207.775000827	117.829672815	126.732910612	127.244642426	86.2731810137	99.56263774	179.355174485	209.534071951	163.612270171	115.152280745	182.076332662	185.524151901	64.3945765435	182.74068971	172.545894261	202.053497422	109.667336936	184.949014401	59.4164575912	173.896128294	147.824866733	108.41616698	73.4044661655	63.7459500563	157.383883422	132.053342639	120.138237855	176.382226881	215.977019312	169.604996921	35.7266798021	216.131811821
207.904470325	289.277195889	206.954789969	157.441017342	185.26360592	60.963856487	226.564134322	81.0869364091	108.689887349	51.198925856	188.036298875	136.708645786	166.850453678	186.885999579	151.029207721	224.580958353	212.141817274	176.436742982	117.37723789	57.8562435493	100.081950909	117.568530713	232.8373894	207.79939067	175.570739692	137.405455122	215.194743355	196.673388035	38.7180388796	246.545117414	189.314456502	157.266472619	134.433627534	137.164827224	59.5448353291	235.089831748	107.622016815	151.454013301	78.087347259	38.9613243825	146.179759508	134.957426844	115.540522081	209.197474919	229.743848077	171.04105484	74.0289868727	190.672532674
218.846754655	206.954789969	289.277195889	172.341650256	186.522330541	92.0858911077	196.911273921	142.586384117	131.069043985	110.709342079	195.253154515	113.68962993	194.326188576	164.695550781	190.81635301	181.814521616	228.461317263	125.304149276	130.041928404	130.708862758	165.498497938	161.181078411	215.875079633	218.073099061	207.83014986	180.450833708	184.12261713	221.151739671	103.631397413	197.889278196	233.592251312	203.866661369	110.837911608	215.013984001	67.5980578551	194.350712894	138.415432613	135.947741895	106.423575964	95.5574349028	216.6221	147.814191924	142.28312946	173.860454856	201.174977976	183.93352461	103.214993872	216.587387684
141.741073224	157.441017342	172.341650256	289.277195889	218.219314047	191.73869364	161.450480586	188.678190779	175.252324235	157.869038584	198.518977244	165.04039265	226.273991139	217.187433015	185.580079712	173.396067543	170.806870312	129.958214243	168.590155907	114.954951811	194.875876759	162.759392275	181.530012003	159.235381523	185.24297192	187.559951061	201.924443083	197.222181334	156.884674239	170.201942575	192.430776854	147.062685361	122.390944197	145.296715752	135.690362649	196.989551486	175.736081558	156.619220724	178.662486741	151.982773923	211.500719702	185.634286543	203.650689975	218.261722642	178.134435192	171.619454844	202.23723594	204.077333735
178.944425304	185.26360592	186.522330541	218.219314047	289.277195889	204.46816332	180.070014974	200.117243736	203.02418553	198.505322126	229.879239984	183.153274666	222.067477226	240.332478919	231.106044819	209.764780659	193.79371286	174.190781511	222.165147647	177.095428008	194.095997765	179.362854554	189.966333702	205.139810516	238.560263341	187.668430207	227.693501731	212.111597167	185.7297013	180.315341648	217.632964178	195.862119046	203.034724763	200.754559871	176.76092831	203.092245307	203.52978046	178.334393944	229.624894295	190.518047743	204.270005115	213.493875829	211.446742488	247.991317043	217.496565411	200.414753947	191.399998144	248.096220635
50.7753341515	60.963856487	92.0858911077	191.73869364	204.46816332	289.277195889	60.9425813473	233.902499467	223.940900592	221.024872534	170.246290063	152.79118131	188.333236214	198.829257496	202.462937331	139.784410898	100.61692784	113.461164835	195.6581676	173.057796807	219.171642807	168.95968661	88.0691372761	118.410012687	173.090609275	172.569933421	129.865340773	146.833445593	225.803481933	63.3239295147	162.997908382	108.759587832	170.559398396	155.545929722	209.165992291	124.950875485	189.313107228	132.712407038	238.128473109	222.139715177	170.542157479	187.410281965	216.328680552	179.699089032	96.3314260546	138.022341156	222.14399819	170.858675766
182.54565033	226.564134322	196.911273921	161.450480586	180.070014974	60.9425813473	289.277195889	88.8076502009	88.848573603	51.9188149524	172.184339034	87.9552178859	161.269077377	169.300272075	138.49938563	173.335494171	217.941048046	158.687446234	117.930674043	37.8676793379	94.5707455386	125.620876065	223.881213058	191.918460698	184.365275094	131.910921644	194.029242722	193.143235766	61.0287126155	235.112704873	181.853377537	160.981787873	90.2103504019	121.609418857	47.708040593	202.38564221	92.0537437806	160.791176177	65.5191777036	56.1407444586	145.022134777	100.044691983	88.6930819678	172.702509464	221.73539398	151.156718762	107.171200878	176.570399719
60.6060533661	81.0869364091	142.586384117	188.678190779	200.117243736	233.902499467	88.8076502009	289.277195889	209.308068462	233.006451546	203.11270729	124.637915893	179.973357465	197.946032872	232.900035947	160.000239225	136.90269885	122.759773619	199.616490357	187.174165172	250.665795499	197.863395973	109.751788754	164.096246071	212.030593337	203.205036765	119.775685618	201.043861434	229.837123617	82.5209638296	195.599727954	126.632245808	181.07569488	197.259920395	189.304957758	147.200033158	183.691573332	160.965525701	225.70303136	225.538531618	176.054341989	179.107274918	216.762253263	172.37110087	90.8717348761	133.51315743	211.652827705	176.872191561
86.1371815887	108.689887349	131.069043985	175.252324235	203.02418553	223.940900592	88.848573603	209.308068462	289.277195889	191.695272959	174.822705519	136.67535114	184.444267465	213.658751092	199.237835264	174.617271899	151.163517876	106.236727758	197.084447292	163.436054003	187.08582541	151.627744025	119.46815689	164.819222819	184.930784158	132.307340363	159.812628451	171.840273284	184.814978714	101.566470941	184.342677247	144.784506371	169.407241335	165.152912887	190.604727107	156.955726852	176.174258454	144.854310928	213.427474817	185.782665415	169.84229003	177.242660805	198.24197251	207.643741053	137.033921368	155.296774726	173.113203581	183.648742518
80.5166881746	51.198925856	110.709342079	157.869038584	198.505322126	221.024872534	51.9188149524	233.006451546	191.695272959	289.277195889	160.157886137	130.735755157	157.260483246	185.903284143	221.21018917	147.134639004	88.835439552	124.394911432	214.52582812	227.436953021	204.414822469	172.624736041	66.7020433369	155.621721629	191.710106085	165.768314375	103.342020523	167.264773272	257.753265654	33.0575620211	143.8508847	156.0019693	190.73930366	195.852745706	215.158165419	90.3878601801	179.480798183	136.448220476	236.813217213	254.78172482	170.541596094	188.951850127	209.28032978	161.440916724	95.5869872201	145.438906139	194.667737443	179.020152165
174.036211114	188.036298875	195.253154515	198.518977244	229.879239984	170.246290063	172.184339034	203.11270729	174.822705519	160.157886137	289.277195889	140.796801228	182.723512209	208.327364193	221.502327477	198.175183243	209.53760146	170.657771545	206.893258101	155.260350902	191.338918818	162.9647508	181.367524438	207.97014068	220.698407149	163.658249689	191.990543994	218.031661585	150.135297668	171.669334269	203.648850399	145.961410928	193.493101207	205.54284267	180.260937747	214.229262544	215.003548664	161.508797766	185.132853056	152.105344867	162.788315834	180.580710291	192.56641417	216.800949047	179.6735996	147.367214654	155.043643699	218.263426814
107.378217469	136.708645786	113.68962993	165.04039265	183.153274666	152.79118131	87.9552178859	124.637915893	136.67535114	130.735755157	140.796801228	289.277195889	178.739643181	174.287701219	145.703598679	163.029913347	87.0332903465	121.270008468	116.845232953	116.59608422	153.645392142	107.539197669	142.044978128	107.960598919	144.174043392	167.234508852	168.988219952	134.143787559	101.656104854	132.038289101	139.974158424	110.932305509	146.15503644	109.076215482	111.687025248	141.035599674	110.903384326	109.110841148	168.805798485	111.487399307	150.654999021	150.063533035	169.646544722	190.246962319	149.634102553	151.226023272	148.505187709	157.875956414
164.656300754	166.850453678	194.326188576	226.273991139	222.067477226	188.333236214	161.269077377	179.973357465	184.444267465	157.260483246	182.723512209	178.739643181	289.277195889	212.833732719	195.481933546	174.336639127	184.711552147	114.973321188	148.611829959	144.322173755	209.647443945	160.405532674	191.103244825	170.872987698	200.739049675	214.748530662	200.919939973	193.365104081	150.208548385	173.596790718	224.484274942	180.768568709	123.093959399	167.176823165	113.065367171	199.304987278	173.554488845	172.214001501	170.171677259	146.343197617	241.59860962	173.024917092	207.268717043	217.474211601	192.71679741	195.509673575	172.570269698	222.228694532
146.867572786	186.885999579	164.695550781	217.187433015	240.332478919	198.829257496	169.300272075	197.946032872	213.658751092	185.903284143	208.327364193	174.287701219	212.833732719	289.277195889	203.040881549	222.989433513	168.868170123	170.997338154	207.852880269	141.665436424	175.391354799	161.612922906	183.485198656	198.674314875	204.18146005	171.901120187	216.662688943	212.808512759	175.889683488	178.733096548	192.059683927	162.350902532	183.310652574	159.292567342	188.589982594	210.403572004	181.599201175	168.139612576	207.094395525	170.37739287	190.154246837	208.361231992	210.002809048	245.352920396	203.38699335	188.355458059	187.002991971	215.649375063
147.136555129	151.029207721	190.81635301	185.580079712	231.106044819	202.462937331	138.49938563	232.900035947	199.237835264	221.21018917	221.502327477	145.703598679	195.481933546	203.040881549	289.277195889	202.917142414	185.348602603	159.631609388	205.742021178	215.139676057	235.551130145	196.995149216	156.128754714	213.237869162	242.057581353	208.014289377	161.231593192	208.136591835	206.209892845	128.378955358	223.282421559	185.213423303	213.779429757	243.50166705	168.80537184	176.004647002	197.048318925	190.670820213	215.837051331	214.975115202	202.827455399	208.856601873	218.298922593	202.989204043	146.645609353	170.419684341	174.677481424	219.168490656
165.319215798	224.580958353	181.814521616	173.396067543	209.764780659	139.784410898	173.335494171	160.000239225	174.617271899	147.134639004	198.175183243	163.029913347	174.336639127	222.989433513	202.917142414	289.277195889	178.26846401	202.618629686	170.846457135	112.617175711	159.684575369	143.715776236	195.12152137	223.353668695	211.677341703	152.731088255	199.964668636	210.94488075	125.83743853	199.380748923	194.119033513	154.224308445	211.458131787	169.688635224	143.924631322	221.72883373	134.081674505	167.740590009	160.706036101	117.993730443	153.560825069	182.856882421	179.456530632	230.989660414	203.493444866	178.125645511	123.787324551	201.804064273
207.775000827	212.141817274	228.461317263	170.806870312	193.79371286	100.61692784	217.941048046	136.90269885	151.163517876	88.835439552	209.53760146	87.0332903465	184.711552147	168.868170123	185.348602603	178.26846401	289.277195889	134.962659681	154.534521138	96.9301533522	146.282177888	148.44762234	217.745012234	230.054223658	208.123903534	136.951074295	189.184450911	208.456610501	92.1611728033	210.917203187	238.048855736	195.673267982	123.631369634	194.559705521	79.1207022482	227.438793337	160.00606986	155.507063956	104.325023103	87.535671725	168.342916277	122.813530539	126.15761584	191.881481575	212.016540981	165.592811676	100.450458881	214.50762101
