Tissue	skinsunexposedlowerleg
N_samples	299
Chr	9
Gene	ENSG00000197958.8
SNP	rs2243898
Gene_list	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000134419.11	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000198755.6	ENSG00000108298.5	ENSG00000100316.11	ENSG00000188846.9	ENSG00000131469.8	ENSG00000142534.2	ENSG00000162244.6	ENSG00000008988.5	ENSG00000186468.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
289.277195889	218.219314047	191.73869364	188.678190779	175.252324235	157.869038584	198.518977244	217.187433015	185.580079712	173.396067543	168.590155907	194.875876759	185.24297192	201.924443083	156.884674239	175.736081558	178.662486741	151.982773923	211.500719702	185.634286543	203.650689975	218.261722642	204.077333735
218.219314047	289.277195889	204.46816332	200.117243736	203.02418553	198.505322126	229.879239984	240.332478919	231.106044819	209.764780659	222.165147647	194.095997765	238.560263341	227.693501731	185.7297013	203.52978046	229.624894295	190.518047743	204.270005115	213.493875829	211.446742488	247.991317043	248.096220635
191.73869364	204.46816332	289.277195889	233.902499467	223.940900592	221.024872534	170.246290063	198.829257496	202.462937331	139.784410898	195.6581676	219.171642807	173.090609275	129.865340773	225.803481933	189.313107228	238.128473109	222.139715177	170.542157479	187.410281965	216.328680552	179.699089032	170.858675766
188.678190779	200.117243736	233.902499467	289.277195889	209.308068462	233.006451546	203.11270729	197.946032872	232.900035947	160.000239225	199.616490357	250.665795499	212.030593337	119.775685618	229.837123617	183.691573332	225.70303136	225.538531618	176.054341989	179.107274918	216.762253263	172.37110087	176.872191561
175.252324235	203.02418553	223.940900592	209.308068462	289.277195889	191.695272959	174.822705519	213.658751092	199.237835264	174.617271899	197.084447292	187.08582541	184.930784158	159.812628451	184.814978714	176.174258454	213.427474817	185.782665415	169.84229003	177.242660805	198.24197251	207.643741053	183.648742518
157.869038584	198.505322126	221.024872534	233.006451546	191.695272959	289.277195889	160.157886137	185.903284143	221.21018917	147.134639004	214.52582812	204.414822469	191.710106085	103.342020523	257.753265654	179.480798183	236.813217213	254.78172482	170.541596094	188.951850127	209.28032978	161.440916724	179.020152165
198.518977244	229.879239984	170.246290063	203.11270729	174.822705519	160.157886137	289.277195889	208.327364193	221.502327477	198.175183243	206.893258101	191.338918818	220.698407149	191.990543994	150.135297668	215.003548664	185.132853056	152.105344867	162.788315834	180.580710291	192.56641417	216.800949047	218.263426814
217.187433015	240.332478919	198.829257496	197.946032872	213.658751092	185.903284143	208.327364193	289.277195889	203.040881549	222.989433513	207.852880269	175.391354799	204.18146005	216.662688943	175.889683488	181.599201175	207.094395525	170.37739287	190.154246837	208.361231992	210.002809048	245.352920396	215.649375063
185.580079712	231.106044819	202.462937331	232.900035947	199.237835264	221.21018917	221.502327477	203.040881549	289.277195889	202.917142414	205.742021178	235.551130145	242.057581353	161.231593192	206.209892845	197.048318925	215.837051331	214.975115202	202.827455399	208.856601873	218.298922593	202.989204043	219.168490656
173.396067543	209.764780659	139.784410898	160.000239225	174.617271899	147.134639004	198.175183243	222.989433513	202.917142414	289.277195889	170.846457135	159.684575369	211.677341703	199.964668636	125.83743853	134.081674505	160.706036101	117.993730443	153.560825069	182.856882421	179.456530632	230.989660414	201.804064273
168.590155907	222.165147647	195.6581676	199.616490357	197.084447292	214.52582812	206.893258101	207.852880269	205.742021178	170.846457135	289.277195889	164.869760586	193.67350373	153.819894906	211.870152101	199.564531217	206.054541927	205.970320792	138.055477535	180.731099949	184.086758129	204.311963886	204.272923846
194.875876759	194.095997765	219.171642807	250.665795499	187.08582541	204.414822469	191.338918818	175.391354799	235.551130145	159.684575369	164.869760586	289.277195889	211.703139377	124.102187494	200.648611853	171.862570997	201.841660341	199.719420103	214.298084262	175.627732832	229.083399124	170.483523609	188.822675964
185.24297192	238.560263341	173.090609275	212.030593337	184.930784158	191.710106085	220.698407149	204.18146005	242.057581353	211.677341703	193.67350373	211.703139377	289.277195889	189.937487401	177.847047543	166.650781478	188.484015206	177.618150333	196.85581976	175.359280743	189.716671248	213.358235843	232.335197356
201.924443083	227.693501731	129.865340773	119.775685618	159.812628451	103.342020523	191.990543994	216.662688943	161.231593192	199.964668636	153.819894906	124.102187494	189.937487401	289.277195889	84.0718600747	145.508296695	156.514251496	85.9640366426	178.711821912	173.661118069	145.454349661	230.410204188	205.374025839
156.884674239	185.7297013	225.803481933	229.837123617	184.814978714	257.753265654	150.135297668	175.889683488	206.209892845	125.83743853	211.870152101	200.648611853	177.847047543	84.0718600747	289.277195889	177.770735336	214.184153606	258.2534257	176.581411444	180.124162355	203.501179295	142.163619132	170.659086277
175.736081558	203.52978046	189.313107228	183.691573332	176.174258454	179.480798183	215.003548664	181.599201175	197.048318925	134.081674505	199.564531217	171.862570997	166.650781478	145.508296695	177.770735336	289.277195889	192.160401993	168.492183392	157.240057483	188.543123712	203.41585066	190.328899312	206.985692253
178.662486741	229.624894295	238.128473109	225.70303136	213.427474817	236.813217213	185.132853056	207.094395525	215.837051331	160.706036101	206.054541927	201.841660341	188.484015206	156.514251496	214.184153606	192.160401993	289.277195889	216.978727866	163.456099	207.612084945	202.714147972	192.994400963	179.131121643
