Tissue	skinsunexposedlowerleg
N_samples	299
Chr	19
Gene	ENSG00000083845.4
SNP	rs12977592
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000130255.8	ENSG00000144713.8	ENSG00000105640.8	ENSG00000221983.3	ENSG00000124614.9	ENSG00000198755.6	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000105372.2	ENSG00000105373.14	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000170889.9	ENSG00000108107.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000137818.7	ENSG00000149273.10	ENSG00000167526.9	ENSG00000089157.11	ENSG00000148303.12	ENSG00000161016.11	ENSG00000204628.7	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
289.277195889	210.673871282	207.904470325	218.846754655	178.944425304	199.98953232	182.54565033	164.656300754	146.867572786	142.856081966	165.319215798	207.775000827	208.454056698	160.811034175	179.355174485	209.534071951	163.612270171	182.076332662	198.378865822	181.308472535	185.524151901	182.74068971	172.545894261	178.172101048	173.896128294	182.38143239	115.752851906	176.382226881	215.977019312	141.215085377	216.131811821
210.673871282	289.277195889	217.172212688	248.617875973	166.454193368	258.147591907	212.10137498	188.610952712	151.036463027	143.298044814	168.663185355	235.046359519	234.126667051	198.571163433	247.893211237	195.358419457	185.674000645	206.409066962	242.114564278	224.602779547	186.775559944	234.519465729	220.256356199	233.420628046	211.642481353	258.68519633	140.957818446	164.825740227	207.253455928	140.602602051	195.749731769
207.904470325	217.172212688	289.277195889	206.954789969	185.26360592	241.960277326	226.564134322	166.850453678	186.885999579	202.15277287	224.580958353	212.141817274	216.336265509	185.987517849	232.8373894	207.79939067	175.570739692	215.194743355	240.15727076	214.870300633	196.673388035	246.545117414	189.314456502	191.057817566	235.089831748	207.602410524	208.422763153	209.197474919	229.743848077	195.394577899	190.672532674
218.846754655	248.617875973	206.954789969	289.277195889	186.522330541	223.93204011	196.911273921	194.326188576	164.695550781	141.309641468	181.814521616	228.461317263	238.638486738	178.322384223	215.875079633	218.073099061	207.83014986	184.12261713	216.418916999	190.422526217	221.151739671	197.889278196	233.592251312	203.159046171	194.350712894	229.223400661	127.212669864	173.860454856	201.174977976	104.949589686	216.587387684
178.944425304	166.454193368	185.26360592	186.522330541	289.277195889	167.807571741	180.070014974	222.067477226	240.332478919	162.596778607	209.764780659	193.79371286	168.468306741	160.576232136	189.966333702	205.139810516	238.560263341	227.693501731	162.387569474	142.574687569	212.111597167	180.315341648	217.632964178	147.308174561	203.092245307	157.294077748	167.779790013	247.991317043	217.496565411	167.390791794	248.096220635
199.98953232	258.147591907	241.960277326	223.93204011	167.807571741	289.277195889	229.492992155	172.46812455	158.520161214	171.309479915	180.002497767	231.118939046	235.301978629	199.92358311	257.650886078	191.856798661	174.336846949	222.319241465	245.158207483	226.735656992	177.291748141	261.779394717	212.96677293	225.908124697	228.382857506	247.937739128	186.858510611	176.848442402	218.968904104	187.444530377	184.682401369
182.54565033	212.10137498	226.564134322	196.911273921	180.070014974	229.492992155	289.277195889	161.269077377	169.300272075	184.009590052	173.335494171	217.941048046	179.275205707	169.035331176	223.881213058	191.918460698	184.365275094	194.029242722	227.10791536	218.693872665	193.143235766	235.112704873	181.853377537	148.973467691	202.38564221	198.337566623	160.590971854	172.702509464	221.73539398	171.39383895	176.570399719
164.656300754	188.610952712	166.850453678	194.326188576	222.067477226	172.46812455	161.269077377	289.277195889	212.833732719	169.969006714	174.336639127	184.711552147	191.213542107	118.243113392	191.103244825	170.872987698	200.739049675	200.919939973	178.443506697	143.464750044	193.365104081	173.596790718	224.484274942	179.800924227	199.304987278	179.978264248	171.427939866	217.474211601	192.71679741	112.877669104	222.228694532
146.867572786	151.036463027	186.885999579	164.695550781	240.332478919	158.520161214	169.300272075	212.833732719	289.277195889	199.565635783	222.989433513	168.868170123	151.784879862	143.258936604	183.485198656	198.674314875	204.18146005	216.662688943	166.677402129	141.879744994	212.808512759	178.733096548	192.059683927	136.321649755	210.403572004	148.087060794	180.490741011	245.352920396	203.38699335	163.540581297	215.649375063
142.856081966	143.298044814	202.15277287	141.309641468	162.596778607	171.309479915	184.009590052	169.969006714	199.565635783	289.277195889	191.957491937	160.364988903	164.668018406	102.898409257	178.400980657	175.519736369	139.830055904	169.233499765	187.15689708	156.599926954	181.02886352	202.545536728	159.444078957	119.969214307	211.626485231	140.587302955	199.849063988	206.814418938	182.840292893	157.384510965	159.597429061
165.319215798	168.663185355	224.580958353	181.814521616	209.764780659	180.002497767	173.335494171	174.336639127	222.989433513	191.957491937	289.277195889	178.26846401	180.694016433	190.500988645	195.12152137	223.353668695	211.677341703	199.964668636	194.959859784	147.861925038	210.94488075	199.380748923	194.119033513	162.557370534	221.72883373	171.173041517	202.288761277	230.989660414	203.493444866	173.506082093	201.804064273
207.775000827	235.046359519	212.141817274	228.461317263	193.79371286	231.118939046	217.941048046	184.711552147	168.868170123	160.364988903	178.26846401	289.277195889	207.245928168	179.233778459	217.745012234	230.054223658	208.123903534	189.184450911	223.882264375	192.441523819	208.456610501	210.917203187	238.048855736	177.478122055	227.438793337	219.737218999	144.010107848	191.881481575	212.016540981	153.363147225	214.50762101
208.454056698	234.126667051	216.336265509	238.638486738	168.468306741	235.301978629	179.275205707	191.213542107	151.784879862	164.668018406	180.694016433	207.245928168	289.277195889	163.367756267	223.972613632	194.283403419	176.464096626	181.538953159	210.034053801	185.366588491	179.474330618	215.67894135	224.146972191	222.892263432	205.716514224	215.635121179	189.208309018	177.92314579	186.588350013	121.477231535	197.440919587
160.811034175	198.571163433	185.987517849	178.322384223	160.576232136	199.92358311	169.035331176	118.243113392	143.258936604	102.898409257	190.500988645	179.233778459	163.367756267	289.277195889	209.117295988	172.804628656	170.252095144	190.168745404	187.377664058	158.717807897	140.413676607	202.875998247	160.051551485	162.535855399	172.105942286	202.345003889	124.098522825	141.692091462	189.068803193	182.485656599	148.950162298
179.355174485	247.893211237	232.8373894	215.875079633	189.966333702	257.650886078	223.881213058	191.103244825	183.485198656	178.400980657	195.12152137	217.745012234	223.972613632	209.117295988	289.277195889	191.861005864	194.410360751	227.866697243	230.099799292	223.387340153	186.07190793	259.832999243	217.141268075	221.052355615	231.634698071	238.459897798	196.777306549	198.359723183	224.350222809	185.900821391	199.947380249
209.534071951	195.358419457	207.79939067	218.073099061	205.139810516	191.856798661	191.918460698	170.872987698	198.674314875	175.519736369	223.353668695	230.054223658	194.283403419	172.804628656	191.861005864	289.277195889	231.813466839	171.478406972	195.439561613	165.402925712	234.640941259	185.029331644	222.681834936	162.982836967	214.797626794	180.002657268	143.704839696	209.372130224	208.758499782	137.044435901	229.716351149
163.612270171	185.674000645	175.570739692	207.83014986	238.560263341	174.336846949	184.365275094	200.739049675	204.18146005	139.830055904	211.677341703	208.123903534	176.464096626	170.252095144	194.410360751	231.813466839	289.277195889	189.937487401	180.311006092	138.062089232	232.5352957	176.378538768	233.555101729	154.349293007	196.799630196	179.161344352	140.727548544	213.358235843	192.236924482	120.252836118	232.335197356
182.076332662	206.409066962	215.194743355	184.12261713	227.693501731	222.319241465	194.029242722	200.919939973	216.662688943	169.233499765	199.964668636	189.184450911	181.538953159	190.168745404	227.866697243	171.478406972	189.937487401	289.277195889	196.607547695	174.504903548	177.672547113	227.861014738	192.295260328	189.462697272	212.007840554	202.475197964	188.015080995	230.410204188	227.068823091	215.969741615	205.374025839
198.378865822	242.114564278	240.15727076	216.418916999	162.387569474	245.158207483	227.10791536	178.443506697	166.677402129	187.15689708	194.959859784	223.882264375	210.034053801	187.377664058	230.099799292	195.439561613	180.311006092	196.607547695	289.277195889	224.064837389	195.717363535	239.861158493	201.75694836	198.292676004	224.508564203	227.752373379	167.179936663	180.855154359	213.706971499	157.081940775	181.75028138
181.308472535	224.602779547	214.870300633	190.422526217	142.574687569	226.735656992	218.693872665	143.464750044	141.879744994	156.599926954	147.861925038	192.441523819	185.366588491	158.717807897	223.387340153	165.402925712	138.062089232	174.504903548	224.064837389	289.277195889	154.623608331	213.07385771	162.787080945	191.315673375	206.815566121	194.64690983	158.264278475	157.879228702	188.657613402	144.236073442	159.83126691
185.524151901	186.775559944	196.673388035	221.151739671	212.111597167	177.291748141	193.143235766	193.365104081	212.808512759	181.02886352	210.94488075	208.456610501	179.474330618	140.413676607	186.07190793	234.640941259	232.5352957	177.672547113	195.717363535	154.623608331	289.277195889	181.94955529	221.516874078	154.108858215	201.671094266	174.241084652	147.18284303	211.859692692	188.670054456	122.396037068	224.114912028
182.74068971	234.519465729	246.545117414	197.889278196	180.315341648	261.779394717	235.112704873	173.596790718	178.733096548	202.545536728	199.380748923	210.917203187	215.67894135	202.875998247	259.832999243	185.029331644	176.378538768	227.861014738	239.861158493	213.07385771	181.94955529	289.277195889	196.573733522	199.035491528	231.094813466	226.76627274	205.686688145	197.859619142	227.683472241	211.331105734	177.567819201
172.545894261	220.256356199	189.314456502	233.592251312	217.632964178	212.96677293	181.853377537	224.484274942	192.059683927	159.444078957	194.119033513	238.048855736	224.146972191	160.051551485	217.141268075	222.681834936	233.555101729	192.295260328	201.75694836	162.787080945	221.516874078	196.573733522	289.277195889	195.702075055	213.325631209	212.973330646	166.01234692	198.735998789	192.810146246	120.681972813	235.818119923
178.172101048	233.420628046	191.057817566	203.159046171	147.308174561	225.908124697	148.973467691	179.800924227	136.321649755	119.969214307	162.557370534	177.478122055	222.892263432	162.535855399	221.052355615	162.982836967	154.349293007	189.462697272	198.292676004	191.315673375	154.108858215	199.035491528	195.702075055	289.277195889	202.725622431	218.508628506	184.000151097	157.429644949	165.950349349	112.537422511	171.686721357
173.896128294	211.642481353	235.089831748	194.350712894	203.092245307	228.382857506	202.38564221	199.304987278	210.403572004	211.626485231	221.72883373	227.438793337	205.716514224	172.105942286	231.634698071	214.797626794	196.799630196	212.007840554	224.508564203	206.815566121	201.671094266	231.094813466	213.325631209	202.725622431	289.277195889	201.769064238	215.773050307	233.56281087	209.898731956	181.619387965	203.675492838
182.38143239	258.68519633	207.602410524	229.223400661	157.294077748	247.937739128	198.337566623	179.978264248	148.087060794	140.587302955	171.173041517	219.737218999	215.635121179	202.345003889	238.459897798	180.002657268	179.161344352	202.475197964	227.752373379	194.64690983	174.241084652	226.76627274	212.973330646	218.508628506	201.769064238	289.277195889	146.499065858	159.162729059	196.051175963	145.345161249	171.816714504
