Tissue	skinsunexposedlowerleg
N_samples	299
Chr	19
Gene	ENSG00000221983.3
SNP	rs7247557
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000130255.8	ENSG00000144713.8	ENSG00000105640.8	ENSG00000221983.3	ENSG00000168028.9	ENSG00000105193.4	ENSG00000105372.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000170889.9	ENSG00000108107.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149273.10	ENSG00000167526.9	ENSG00000104529.13	ENSG00000161016.11	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
289.277195889	210.673871282	207.904470325	218.846754655	178.944425304	199.98953232	182.54565033	142.856081966	207.775000827	208.454056698	179.355174485	209.534071951	163.612270171	182.076332662	198.378865822	181.308472535	185.524151901	182.74068971	172.545894261	173.896128294	182.38143239	224.210413224	215.977019312	216.131811821
210.673871282	289.277195889	217.172212688	248.617875973	166.454193368	258.147591907	212.10137498	143.298044814	235.046359519	234.126667051	247.893211237	195.358419457	185.674000645	206.409066962	242.114564278	224.602779547	186.775559944	234.519465729	220.256356199	211.642481353	258.68519633	187.038190122	207.253455928	195.749731769
207.904470325	217.172212688	289.277195889	206.954789969	185.26360592	241.960277326	226.564134322	202.15277287	212.141817274	216.336265509	232.8373894	207.79939067	175.570739692	215.194743355	240.15727076	214.870300633	196.673388035	246.545117414	189.314456502	235.089831748	207.602410524	177.270849668	229.743848077	190.672532674
218.846754655	248.617875973	206.954789969	289.277195889	186.522330541	223.93204011	196.911273921	141.309641468	228.461317263	238.638486738	215.875079633	218.073099061	207.83014986	184.12261713	216.418916999	190.422526217	221.151739671	197.889278196	233.592251312	194.350712894	229.223400661	187.3327107	201.174977976	216.587387684
178.944425304	166.454193368	185.26360592	186.522330541	289.277195889	167.807571741	180.070014974	162.596778607	193.79371286	168.468306741	189.966333702	205.139810516	238.560263341	227.693501731	162.387569474	142.574687569	212.111597167	180.315341648	217.632964178	203.092245307	157.294077748	166.989718047	217.496565411	248.096220635
199.98953232	258.147591907	241.960277326	223.93204011	167.807571741	289.277195889	229.492992155	171.309479915	231.118939046	235.301978629	257.650886078	191.856798661	174.336846949	222.319241465	245.158207483	226.735656992	177.291748141	261.779394717	212.96677293	228.382857506	247.937739128	173.682929273	218.968904104	184.682401369
182.54565033	212.10137498	226.564134322	196.911273921	180.070014974	229.492992155	289.277195889	184.009590052	217.941048046	179.275205707	223.881213058	191.918460698	184.365275094	194.029242722	227.10791536	218.693872665	193.143235766	235.112704873	181.853377537	202.38564221	198.337566623	190.261705557	221.73539398	176.570399719
142.856081966	143.298044814	202.15277287	141.309641468	162.596778607	171.309479915	184.009590052	289.277195889	160.364988903	164.668018406	178.400980657	175.519736369	139.830055904	169.233499765	187.15689708	156.599926954	181.02886352	202.545536728	159.444078957	211.626485231	140.587302955	151.437224455	182.840292893	159.597429061
207.775000827	235.046359519	212.141817274	228.461317263	193.79371286	231.118939046	217.941048046	160.364988903	289.277195889	207.245928168	217.745012234	230.054223658	208.123903534	189.184450911	223.882264375	192.441523819	208.456610501	210.917203187	238.048855736	227.438793337	219.737218999	205.037902878	212.016540981	214.50762101
208.454056698	234.126667051	216.336265509	238.638486738	168.468306741	235.301978629	179.275205707	164.668018406	207.245928168	289.277195889	223.972613632	194.283403419	176.464096626	181.538953159	210.034053801	185.366588491	179.474330618	215.67894135	224.146972191	205.716514224	215.635121179	162.574159087	186.588350013	197.440919587
179.355174485	247.893211237	232.8373894	215.875079633	189.966333702	257.650886078	223.881213058	178.400980657	217.745012234	223.972613632	289.277195889	191.861005864	194.410360751	227.866697243	230.099799292	223.387340153	186.07190793	259.832999243	217.141268075	231.634698071	238.459897798	165.813265464	224.350222809	199.947380249
209.534071951	195.358419457	207.79939067	218.073099061	205.139810516	191.856798661	191.918460698	175.519736369	230.054223658	194.283403419	191.861005864	289.277195889	231.813466839	171.478406972	195.439561613	165.402925712	234.640941259	185.029331644	222.681834936	214.797626794	180.002657268	208.07736634	208.758499782	229.716351149
163.612270171	185.674000645	175.570739692	207.83014986	238.560263341	174.336846949	184.365275094	139.830055904	208.123903534	176.464096626	194.410360751	231.813466839	289.277195889	189.937487401	180.311006092	138.062089232	232.5352957	176.378538768	233.555101729	196.799630196	179.161344352	156.770947584	192.236924482	232.335197356
182.076332662	206.409066962	215.194743355	184.12261713	227.693501731	222.319241465	194.029242722	169.233499765	189.184450911	181.538953159	227.866697243	171.478406972	189.937487401	289.277195889	196.607547695	174.504903548	177.672547113	227.861014738	192.295260328	212.007840554	202.475197964	163.800038979	227.068823091	205.374025839
198.378865822	242.114564278	240.15727076	216.418916999	162.387569474	245.158207483	227.10791536	187.15689708	223.882264375	210.034053801	230.099799292	195.439561613	180.311006092	196.607547695	289.277195889	224.064837389	195.717363535	239.861158493	201.75694836	224.508564203	227.752373379	180.030555267	213.706971499	181.75028138
