Tissue	muscleskeletal
N_samples	358
Chr	9
Gene	ENSG00000148303.12
SNP	rs2519093
Gene_list	ENSG00000115268.5	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000116251.5	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000122026.6	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000168028.9	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000142937.7	ENSG00000265681.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000137818.7	ENSG00000172809.8	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000167526.9	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000145425.5	ENSG00000177954.7	ENSG00000204628.7	ENSG00000182899.10	ENSG00000114942.9	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
347.94485817	237.714604933	216.971877545	277.249540748	186.279086874	167.491740918	227.922221568	237.873590083	190.394454271	293.604512724	252.164898581	213.169915234	190.353289622	167.950797841	171.607928154	221.730630372	228.3697307	189.205282786	261.733258453	198.772084132	218.880047309	256.865947795	187.196237135	260.61823165	208.260616382	255.808410342	251.02636749	277.821073004	190.624429179	187.224693854	268.06220072	283.452798219	255.934016139	278.726321366	258.980921159	203.170467686	274.386890048	246.918453665	197.058253875	263.860447415	277.35817242	283.686173539	144.064060621	283.299555236	279.260156789	146.962328691	231.388600285	158.470601768	223.098084129	292.356211602	205.971141821	204.670144993	196.846217912	193.386899816	150.70881834	168.555289486	271.451733955	156.862263554	226.653368978	242.877853505	239.570351715	267.336001033	239.10408465	169.913665424	174.976304472	214.913382972	184.224842449	148.271727355	278.475691328
237.714604933	347.94485817	195.961086082	216.96215334	156.021385989	186.906667236	208.499705512	218.145840434	180.440555409	278.220843658	204.015896642	168.666418072	225.899750996	207.364371524	199.477611601	210.381501684	190.897837313	208.462039814	230.034280978	220.617298854	185.222860119	252.841249331	234.14946852	228.100195854	209.346533596	216.739983458	204.704745618	262.928681748	234.66733693	219.362665784	248.360983212	267.571020454	224.712811383	240.699415902	224.242722858	201.222185141	261.596881128	228.861812309	171.513679892	264.255520917	226.161862639	226.08320784	210.471248013	221.719356296	223.197776441	193.994009358	214.066245036	174.977185657	210.384596538	255.932609952	179.261550099	195.802337032	193.51722593	170.624857	178.495992572	147.448426494	241.711336754	203.452981893	247.171684449	273.376969211	199.691861621	262.293265812	200.9997454	169.944615977	184.580946347	237.562052676	155.85514225	176.457838022	220.987359065
216.971877545	195.961086082	347.94485817	234.049480277	203.051536662	227.41304566	284.034937293	217.123948083	237.386237672	232.363799038	180.375198324	266.578325547	268.434166103	172.471610303	251.388170507	229.705922923	217.663286639	226.84168907	260.202106238	220.670262958	246.005273076	236.879162971	230.027352254	209.995055849	232.818427671	234.24409296	273.055374216	244.184261459	219.775549463	281.970566739	229.688250753	220.031851476	227.04734419	231.217737156	193.407551862	246.015639065	220.516111736	242.678621907	234.441243347	256.11092863	220.659117249	206.139464585	170.351552862	210.556684271	217.100881813	204.15161771	256.574762407	204.508770853	215.886822308	208.188126946	226.59958505	258.569614608	206.81495842	253.456092429	218.616917939	221.826093649	245.307015143	154.107164416	268.900924323	263.713693007	177.075413836	233.072937182	197.74288778	258.370425639	214.309688708	185.097847117	268.137252255	215.906048422	220.605253121
277.249540748	216.96215334	234.049480277	347.94485817	213.046373647	218.152127282	229.329014457	261.2257079	194.294934021	251.017376997	241.878562811	206.483459914	228.399007597	189.267840333	208.303988851	245.566302217	236.214248425	229.802136859	242.554692267	226.356828769	263.903200086	253.001026894	138.15389719	253.386032036	211.910494973	291.493271635	261.920786811	277.454082123	241.459089573	204.643914662	222.479961814	256.142570924	254.85698051	259.307063481	229.727448907	223.263293423	236.969557578	260.224505093	165.593281878	248.640085828	272.174430958	258.343732023	124.051529493	261.375564276	291.771855477	185.268134328	209.05606305	212.919025715	214.223085854	260.147910766	199.940825689	229.952438361	259.252332189	238.218115921	113.551258334	179.851909959	278.429928217	202.97917905	241.594523937	237.879652372	177.785799998	264.946207248	222.430418947	200.918545191	154.14323317	186.803886648	239.596619747	144.868692365	278.011666908
186.279086874	156.021385989	203.051536662	213.046373647	347.94485817	162.800438593	195.176982603	211.658435612	212.905805933	198.464745435	204.359964667	227.088590207	179.848172985	131.37072882	144.738264138	243.99882316	270.154672304	186.314775763	202.469062029	196.806980907	234.913845957	225.290225747	109.814708396	203.790193984	221.794681676	248.022061384	234.578349537	199.983692271	147.088088352	163.003875117	155.484438788	230.374409322	215.198322057	221.931205892	176.410229788	218.359077872	175.001838578	245.251801498	171.492558897	196.567560811	210.409360431	245.214214493	166.434617402	232.300420846	253.723301978	193.233105943	181.920989829	177.577453755	236.551667787	172.422618182	253.393941892	197.397907404	193.977938152	182.781722597	118.246870611	183.516163862	183.772578882	147.759349411	208.99440503	213.326304074	183.766531887	186.328570687	204.691455246	186.993628869	145.739814227	154.387514129	207.930691125	238.696207822	232.217613298
167.491740918	186.906667236	227.41304566	218.152127282	162.800438593	347.94485817	241.326626601	294.383832355	251.381514406	178.001262586	192.114480774	208.6502218	280.46041628	237.456471023	246.913479669	249.991418202	144.749020726	262.587016688	242.039114379	253.562141903	272.881252606	255.64151324	135.56292603	205.541483749	221.893994384	233.906719442	276.168645158	190.800467607	282.402476997	250.057829548	193.400338421	179.58632094	216.74778828	227.372919352	166.380406453	244.911471264	168.345949073	252.403015066	176.32884406	208.446226299	246.724455281	152.58771436	182.69184199	180.411956241	235.969952794	292.846114387	206.188518395	303.325263869	240.494259096	208.20861936	242.412400567	278.787969485	295.555574326	304.286045384	214.134958682	253.687778016	264.160062147	262.866426209	249.861381562	234.040983613	67.3395348949	185.796187485	161.480195835	278.543299278	267.302604887	197.530414464	263.190914466	137.487387414	226.281149221
227.922221568	208.499705512	284.034937293	229.329014457	195.176982603	241.326626601	347.94485817	235.283563761	272.623976808	246.405274667	200.492816316	272.022805919	267.087146123	184.654864215	257.432392559	258.010232181	180.499575153	241.764132755	267.774680938	247.268930473	258.125678181	264.807984464	238.309818081	217.741889915	243.428971854	230.915104569	279.986726	229.173542422	248.332966421	255.216929486	247.624407811	233.216893558	246.641470816	251.084910546	230.310946281	254.459607267	240.0144708	262.488512008	272.321006648	272.343063406	235.070674601	206.243025088	197.857236105	233.394853145	221.885957203	223.142522581	236.1630639	234.688442471	232.786884271	224.665559271	263.867354739	269.269795588	224.800460354	277.875862933	224.975156739	267.376433477	277.051580018	202.223245437	292.317732553	262.706826713	167.263419316	231.017200389	220.240717778	264.853150252	258.317818079	190.468053235	274.206227757	213.428613059	237.505152134
237.873590083	218.145840434	217.123948083	261.2257079	211.658435612	294.383832355	235.283563761	347.94485817	266.785186417	227.850710637	263.274990368	240.945426803	249.456828721	223.517742054	209.187877785	268.687188908	198.589069446	276.818273027	260.725154855	264.331010788	290.898353371	298.837301091	141.935033046	264.563602847	254.264802022	285.391743802	297.280260501	234.704036348	264.528760296	201.283250859	217.363868591	252.42139412	278.173408554	286.531509632	222.114273074	222.700379247	203.360126555	288.851364246	189.069996495	241.041354255	307.179645417	229.1794936	211.802948229	235.206480306	299.272880655	271.840152025	216.888227573	280.627682882	272.853557036	251.241513269	277.934678093	272.195793034	311.031455925	281.039823017	178.490576927	243.207457544	290.853468144	264.23289009	252.962996924	256.487500045	129.873016946	236.231510211	224.905690539	245.921869391	246.646892535	243.931635848	241.688982177	155.5311625	293.283372865
190.394454271	180.440555409	237.386237672	194.294934021	212.905805933	251.381514406	272.623976808	266.785186417	347.94485817	225.088864668	219.153239215	286.028693973	242.27375967	216.939937469	217.838023285	267.375523466	153.291179711	258.825927692	264.643172019	267.446763567	267.458260351	257.273141066	190.975766191	219.570661965	253.684878996	216.831358694	288.267288982	176.724159989	231.586661822	216.039095064	211.349032298	214.922333044	258.135672365	257.996260855	210.881598876	247.046089053	196.712427034	276.293636334	263.581312118	252.608048968	263.003720369	197.716656223	245.519274297	192.485735868	227.667440748	269.854058123	201.406475007	254.627971191	261.020654902	190.247185437	306.219259202	283.000810504	249.217619524	281.377083489	247.418673511	293.929157955	257.294997297	197.25288029	273.116056636	238.730064732	142.049555189	200.537957194	227.587420451	279.321225703	296.861606557	221.023328984	259.661903185	207.398134718	240.189381092
293.604512724	278.220843658	232.363799038	251.017376997	198.464745435	178.001262586	246.405274667	227.850710637	225.088864668	347.94485817	251.018565384	229.249678769	241.253417361	197.545192801	217.250498691	247.616978756	225.275254759	210.580479639	271.260566029	244.081011211	227.222016542	282.376967028	235.397127702	269.450048322	231.509836248	249.108772502	249.451152857	285.791564307	227.688028268	233.923395698	284.6559096	300.895093044	277.201617748	278.804621583	278.901970338	242.909562093	296.988148975	269.486151661	225.316059375	304.292375695	262.738909732	283.902279291	212.375152984	281.66606845	257.170779607	186.396589076	234.164497202	183.015326598	240.880308482	287.39750238	227.55567143	233.463216289	204.84739786	203.330488857	192.491406323	196.681238541	283.278304306	183.932839455	274.388245816	283.19021002	257.321657072	286.524103191	252.704159408	194.288783278	209.784977274	232.1051888	204.746174277	212.072053247	269.545731781
252.164898581	204.015896642	180.375198324	241.878562811	204.359964667	192.114480774	200.492816316	263.274990368	219.153239215	251.018565384	347.94485817	208.940638094	195.422966753	174.0527587	191.650298681	249.536833054	196.169702501	205.27832031	245.372993875	231.233547812	259.259564813	276.657600217	122.441226475	257.35932651	236.336414091	268.41702677	240.661080923	222.086348299	176.276497762	150.447209967	219.26466799	257.894337934	281.241154444	271.022336801	238.405238912	185.141178732	219.655729042	270.055432752	193.738772775	262.007196221	273.522487038	254.023889682	180.688370432	244.80012867	281.318022774	204.770136087	183.1961789	205.357983502	251.162327645	237.663276454	246.04220178	225.443822196	229.423149207	204.315480627	148.680842222	201.679474594	251.619509327	173.922897468	230.008609157	233.175435493	194.219464483	233.747452959	242.40928329	159.8430521	204.923052255	217.401994576	200.05824386	152.773244589	296.32511978
213.169915234	168.666418072	266.578325547	206.483459914	227.088590207	208.6502218	272.022805919	240.945426803	286.028693973	229.249678769	208.940638094	347.94485817	236.135836286	186.81684052	212.119738758	259.094594481	201.21108895	218.933309558	253.622409078	253.681542406	258.605355118	239.761292812	197.988554671	216.948101356	245.361590657	227.18462685	281.369646579	203.192893144	201.881537756	228.461091001	233.643571056	232.485490205	265.286831401	253.809568552	220.326210985	238.451061772	219.235353529	262.277084595	266.798557919	245.804293898	243.530419676	219.97306197	202.604396345	208.771641991	231.109839922	221.561794786	243.339040459	214.004750093	251.820278606	209.724276886	282.091281564	271.715689824	218.542079918	252.709205115	219.166644812	254.9419367	240.440228289	157.150550356	271.811757612	254.690610944	201.559413923	215.699583081	223.528220989	264.588062615	244.124607681	205.227156969	265.862436144	226.111008892	247.53370999
190.353289622	225.899750996	268.434166103	228.399007597	179.848172985	280.46041628	267.087146123	249.456828721	242.27375967	241.253417361	195.422966753	236.135836286	347.94485817	223.196893446	285.883838368	258.350553043	184.984493988	247.322053068	249.622837297	275.429009906	267.033190122	268.073711803	210.035396094	218.736481566	243.231287698	240.568557008	256.853990448	239.436923518	286.452364656	294.121507862	245.920024628	233.877810524	243.538701969	234.711559869	222.582021408	267.19990223	233.786842825	266.47003008	226.219743151	263.10000198	225.135812246	187.951160338	223.544641664	220.607335986	224.275924277	272.741900854	238.392835125	272.283350543	247.992258686	232.919287376	231.464206866	284.595485546	258.708341458	286.444641224	229.172229609	254.944937309	271.531138929	242.868038451	289.749740324	281.935483653	161.837879505	241.79460236	200.89784695	268.014205423	252.129881693	202.157697055	283.918357127	196.825704604	232.683435396
167.950797841	207.364371524	172.471610303	189.267840333	131.37072882	237.456471023	184.654864215	223.517742054	216.939937469	197.545192801	174.0527587	186.81684052	223.196893446	347.94485817	188.044626014	192.531395762	101.589765791	195.052432527	223.862611082	245.86946397	209.661014304	207.837404337	168.434062659	186.92687661	203.90594484	177.996081703	207.700318361	168.109660131	259.133218958	206.701571353	215.556195799	171.072506641	198.537275653	212.840582779	185.291702593	179.447138018	185.824246171	191.028237467	156.554129096	210.663781701	208.4434027	148.896440901	202.946315885	152.234700998	188.153010659	249.5936132	190.167612181	222.483354818	210.204200206	204.1698957	184.8317043	232.602440987	229.419953774	216.909647814	229.388071859	195.363428489	218.122667727	198.732647178	218.268105716	228.03819158	93.083778935	189.979194787	160.029124974	222.243934087	204.223674469	229.618580579	186.116483717	120.068275512	195.627479141
171.607928154	199.477611601	251.388170507	208.303988851	144.738264138	246.913479669	257.432392559	209.187877785	217.838023285	217.250498691	191.650298681	212.119738758	285.883838368	188.044626014	347.94485817	242.895068771	139.58048713	231.628353093	223.645560167	244.983703481	261.44633658	241.721825033	194.629102654	190.711616328	209.383221926	213.863098811	220.646819301	197.437805881	256.948735076	262.743801594	233.05010429	203.363184337	240.466333128	201.747411032	194.93549481	236.553875831	224.817517728	242.724401951	230.703588806	243.681127794	186.127733627	152.687362931	192.007013267	185.19727709	185.811241209	250.721617891	202.847585451	243.1170897	212.945858953	189.019575597	216.274072505	255.578090543	231.253831654	255.953064508	220.239478229	229.87943743	244.337808906	199.377489475	272.221604857	250.858644596	134.103134659	213.398696858	169.295694704	236.214273248	241.317682384	184.098342223	286.153551716	150.458263636	210.02517662
221.730630372	210.381501684	229.705922923	245.566302217	243.99882316	249.991418202	258.010232181	268.687188908	267.375523466	247.616978756	249.536833054	259.094594481	258.350553043	192.531395762	242.895068771	347.94485817	210.516339804	250.406086151	241.921942075	256.378150827	291.354194704	281.04373342	161.833371903	233.769083685	252.54630862	265.002352296	273.310002019	225.610143521	241.638114435	230.333898724	234.800207672	261.270610883	282.382872194	270.510673043	211.458276522	281.306425296	227.376568908	287.808398209	236.379604159	251.396376405	249.805208027	239.082660956	202.810051709	253.780567956	259.402237117	267.500419101	216.844360645	263.571157871	271.84477191	224.822411044	286.552800067	275.010756128	270.644553227	262.998113036	207.451249103	256.030364305	258.974517266	212.952685454	282.997005492	270.673728906	191.53252724	241.101388966	223.443452873	256.105173654	243.85422757	218.437319327	279.79522752	211.324012086	278.54314147
228.3697307	190.897837313	217.663286639	236.214248425	270.154672304	144.749020726	180.499575153	198.589069446	153.291179711	225.275254759	196.169702501	201.21108895	184.984493988	101.589765791	139.58048713	210.516339804	347.94485817	162.931905332	204.086517588	181.410377343	206.659578662	221.083079822	149.297362557	222.840077302	195.9241863	263.945847912	217.81195219	267.482757674	148.807245007	192.098005959	181.847941084	258.111956143	204.356173154	211.265946451	191.29731173	213.655236488	204.712715069	238.419507207	136.900513108	212.271855096	216.599810303	268.029982979	139.028256824	246.802445216	258.095091744	138.699920413	206.885972238	127.635130362	212.032125452	200.093266115	188.400782009	174.663355658	159.83420231	154.391863489	79.8340073231	128.353714875	188.539372772	140.699955895	210.853085005	231.557657628	223.018977713	225.664638614	206.39976392	145.023743121	99.6306277615	152.543524957	173.058418583	224.124898532	235.398002002
189.205282786	208.462039814	226.84168907	229.802136859	186.314775763	262.587016688	241.764132755	276.818273027	258.825927692	210.580479639	205.27832031	218.933309558	247.322053068	195.052432527	231.628353093	250.406086151	162.931905332	347.94485817	239.509377998	238.049461925	265.279076187	260.521439724	158.162661647	227.42043235	221.428114256	241.620905343	265.632246721	215.526460655	252.522090601	211.930697648	199.982849126	227.771656627	248.392791624	247.717520634	203.832270421	231.733700852	194.389627686	271.741461607	200.377072375	238.816388971	260.337231891	192.17906632	203.619086306	188.765157158	233.296183852	253.783134671	189.874814299	248.635419037	227.092372226	204.563313228	252.185866349	254.349964496	280.480394745	261.66620637	178.272432239	219.968740818	262.523188775	234.309610492	257.79191268	238.792885239	118.64188966	223.745172738	190.840384978	234.837294044	244.669501117	219.035874344	246.721724162	159.275518548	235.598336343
261.733258453	230.034280978	260.202106238	242.554692267	202.469062029	242.039114379	267.774680938	260.725154855	264.643172019	271.260566029	245.372993875	253.622409078	249.622837297	223.862611082	223.645560167	241.921942075	204.086517588	239.509377998	347.94485817	245.129541391	250.30261833	259.962927568	222.585032988	251.56718965	233.157316639	245.033069834	304.722898776	256.82405667	237.316701483	248.014379006	268.868447728	250.119833539	253.670946617	272.579753671	242.00368799	246.197023923	244.17492829	272.825041054	226.853883299	287.762391576	288.101532235	256.579034646	185.539181946	253.580813601	255.860675499	227.47506251	267.82226935	214.094987369	258.427901209	257.088961816	242.202810906	256.022264629	232.907063849	248.593106286	222.709755319	215.84845439	270.514688496	179.90949279	275.540945318	269.168873652	196.426403498	243.584870688	244.102823853	250.637500269	250.258391191	219.37555255	230.092135627	181.242240908	259.295584136
198.772084132	220.617298854	220.670262958	226.356828769	196.806980907	253.562141903	247.268930473	264.331010788	267.446763567	244.081011211	231.233547812	253.681542406	275.429009906	245.86946397	244.983703481	256.378150827	181.410377343	238.049461925	245.129541391	347.94485817	277.741854989	273.591374389	182.038945363	239.259124082	243.562679851	240.900469038	247.958689707	221.056428736	272.471248613	239.397944047	235.023457208	236.483076515	266.598250932	253.807738229	247.450339809	240.932447162	229.94374976	278.251002472	220.458314649	263.1695639	246.493455541	209.314883291	245.882110078	214.395409257	243.089932948	274.964012919	208.098042711	258.436319187	260.102549945	238.654473116	259.288112703	284.742525699	255.672301187	265.076232456	204.302525491	264.540048392	271.899787231	249.462548982	280.375891576	263.506568457	157.270545463	231.661175851	214.629899313	245.174408613	253.936656435	217.180479906	255.995374266	198.983063799	253.276269239
218.880047309	185.222860119	246.005273076	263.903200086	234.913845957	272.881252606	258.125678181	290.898353371	267.458260351	227.222016542	259.259564813	258.605355118	267.033190122	209.661014304	261.44633658	291.354194704	206.659578662	265.279076187	250.30261833	277.741854989	347.94485817	284.844147861	143.958683397	246.257835454	241.851623567	287.401722099	286.179216279	224.416807279	256.335871814	224.894011861	223.66053045	233.875546686	286.12024437	264.394215461	229.121583851	245.045139028	215.165149575	291.671058716	226.443455996	248.640745276	270.406700922	224.26166893	198.096845842	233.689416631	279.964594932	270.617655466	206.965130558	267.595448366	267.628414404	228.333922681	284.767558784	287.263665358	290.485792021	288.752428686	185.816807409	263.139798398	283.244746403	231.896875165	281.80464924	250.020998388	136.274040024	232.564662001	225.267168662	247.830025027	248.165914766	206.254250257	299.31889312	178.809525591	283.836684922
