Tissue	muscleskeletal
N_samples	358
Chr	5
Gene	ENSG00000204628.7
SNP	rs6892030
Gene_list	ENSG00000115268.5	ENSG00000140988.11	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000174748.14	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000108298.5	ENSG00000188846.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000174444.10	ENSG00000172809.8	ENSG00000147604.9	ENSG00000186468.8	ENSG00000167526.9	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000089009.11	ENSG00000136942.10	ENSG00000112306.7	ENSG00000148303.12	ENSG00000161016.11	ENSG00000204628.7	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
347.94485817	237.714604933	237.873590083	190.394454271	293.604512724	252.164898581	167.950797841	221.730630372	189.205282786	261.733258453	198.772084132	256.865947795	208.260616382	251.02636749	190.624429179	268.06220072	283.452798219	255.934016139	278.726321366	246.918453665	263.860447415	277.35817242	144.064060621	279.260156789	146.962328691	223.098084129	292.356211602	205.971141821	204.670144993	196.846217912	150.70881834	271.451733955	226.653368978	242.877853505	267.336001033	214.913382972	278.475691328
237.714604933	347.94485817	218.145840434	180.440555409	278.220843658	204.015896642	207.364371524	210.381501684	208.462039814	230.034280978	220.617298854	252.841249331	209.346533596	204.704745618	234.66733693	248.360983212	267.571020454	224.712811383	240.699415902	228.861812309	264.255520917	226.161862639	210.471248013	223.197776441	193.994009358	210.384596538	255.932609952	179.261550099	195.802337032	193.51722593	178.495992572	241.711336754	247.171684449	273.376969211	262.293265812	237.562052676	220.987359065
237.873590083	218.145840434	347.94485817	266.785186417	227.850710637	263.274990368	223.517742054	268.687188908	276.818273027	260.725154855	264.331010788	298.837301091	254.264802022	297.280260501	264.528760296	217.363868591	252.42139412	278.173408554	286.531509632	288.851364246	241.041354255	307.179645417	211.802948229	299.272880655	271.840152025	272.853557036	251.241513269	277.934678093	272.195793034	311.031455925	178.490576927	290.853468144	252.962996924	256.487500045	236.231510211	243.931635848	293.283372865
190.394454271	180.440555409	266.785186417	347.94485817	225.088864668	219.153239215	216.939937469	267.375523466	258.825927692	264.643172019	267.446763567	257.273141066	253.684878996	288.267288982	231.586661822	211.349032298	214.922333044	258.135672365	257.996260855	276.293636334	252.608048968	263.003720369	245.519274297	227.667440748	269.854058123	261.020654902	190.247185437	306.219259202	283.000810504	249.217619524	247.418673511	257.294997297	273.116056636	238.730064732	200.537957194	221.023328984	240.189381092
293.604512724	278.220843658	227.850710637	225.088864668	347.94485817	251.018565384	197.545192801	247.616978756	210.580479639	271.260566029	244.081011211	282.376967028	231.509836248	249.451152857	227.688028268	284.6559096	300.895093044	277.201617748	278.804621583	269.486151661	304.292375695	262.738909732	212.375152984	257.170779607	186.396589076	240.880308482	287.39750238	227.55567143	233.463216289	204.84739786	192.491406323	283.278304306	274.388245816	283.19021002	286.524103191	232.1051888	269.545731781
252.164898581	204.015896642	263.274990368	219.153239215	251.018565384	347.94485817	174.0527587	249.536833054	205.27832031	245.372993875	231.233547812	276.657600217	236.336414091	240.661080923	176.276497762	219.26466799	257.894337934	281.241154444	271.022336801	270.055432752	262.007196221	273.522487038	180.688370432	281.318022774	204.770136087	251.162327645	237.663276454	246.04220178	225.443822196	229.423149207	148.680842222	251.619509327	230.008609157	233.175435493	233.747452959	217.401994576	296.32511978
167.950797841	207.364371524	223.517742054	216.939937469	197.545192801	174.0527587	347.94485817	192.531395762	195.052432527	223.862611082	245.86946397	207.837404337	203.90594484	207.700318361	259.133218958	215.556195799	171.072506641	198.537275653	212.840582779	191.028237467	210.663781701	208.4434027	202.946315885	188.153010659	249.5936132	210.204200206	204.1698957	184.8317043	232.602440987	229.419953774	229.388071859	218.122667727	218.268105716	228.03819158	189.979194787	229.618580579	195.627479141
221.730630372	210.381501684	268.687188908	267.375523466	247.616978756	249.536833054	192.531395762	347.94485817	250.406086151	241.921942075	256.378150827	281.04373342	252.54630862	273.310002019	241.638114435	234.800207672	261.270610883	282.382872194	270.510673043	287.808398209	251.396376405	249.805208027	202.810051709	259.402237117	267.500419101	271.84477191	224.822411044	286.552800067	275.010756128	270.644553227	207.451249103	258.974517266	282.997005492	270.673728906	241.101388966	218.437319327	278.54314147
189.205282786	208.462039814	276.818273027	258.825927692	210.580479639	205.27832031	195.052432527	250.406086151	347.94485817	239.509377998	238.049461925	260.521439724	221.428114256	265.632246721	252.522090601	199.982849126	227.771656627	248.392791624	247.717520634	271.741461607	238.816388971	260.337231891	203.619086306	233.296183852	253.783134671	227.092372226	204.563313228	252.185866349	254.349964496	280.480394745	178.272432239	262.523188775	257.79191268	238.792885239	223.745172738	219.035874344	235.598336343
261.733258453	230.034280978	260.725154855	264.643172019	271.260566029	245.372993875	223.862611082	241.921942075	239.509377998	347.94485817	245.129541391	259.962927568	233.157316639	304.722898776	237.316701483	268.868447728	250.119833539	253.670946617	272.579753671	272.825041054	287.762391576	288.101532235	185.539181946	255.860675499	227.47506251	258.427901209	257.088961816	242.202810906	256.022264629	232.907063849	222.709755319	270.514688496	275.540945318	269.168873652	243.584870688	219.37555255	259.295584136
