Tissue	muscleskeletal
N_samples	358
Chr	15
Gene	ENSG00000174444.10
SNP	rs187313747
Gene_list	ENSG00000140988.11	ENSG00000167658.11	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000137154.8	ENSG00000198755.6	ENSG00000108298.5	ENSG00000100129.13	ENSG00000188846.9	ENSG00000142937.7	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000229117.4	ENSG00000083845.4	ENSG00000174444.10	ENSG00000147604.9	ENSG00000186468.8	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000118181.6	ENSG00000089157.11	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000177954.7	ENSG00000204628.7
Gene expression stats (Y^T * Y): 
347.94485817	172.121075022	218.145840434	180.440555409	278.220843658	225.899750996	220.617298854	252.841249331	110.578299335	209.346533596	234.66733693	267.571020454	224.712811383	240.699415902	228.861812309	264.255520917	210.471248013	193.994009358	210.384596538	161.496534521	179.261550099	195.802337032	147.448426494	236.135625325	203.452981893	247.171684449	273.376969211	184.580946347	237.562052676
172.121075022	347.94485817	113.053800352	92.5723272313	168.823265905	94.6989642014	153.936761232	168.215097699	168.321312625	130.227982213	110.051571387	170.300694995	130.997498137	155.318913198	132.126419913	168.23531358	218.451647999	133.06298127	150.236294948	81.9156436915	109.845425769	75.607680077	67.4166192969	165.875608311	133.205668449	112.551107935	140.765222852	71.8323752196	183.412498175
218.145840434	113.053800352	347.94485817	266.785186417	227.850710637	249.456828721	264.331010788	298.837301091	115.603337393	254.264802022	264.528760296	252.42139412	278.173408554	286.531509632	288.851364246	241.041354255	211.802948229	271.840152025	272.853557036	174.14962829	277.934678093	272.195793034	243.207457544	171.090887015	264.23289009	252.962996924	256.487500045	246.646892535	243.931635848
180.440555409	92.5723272313	266.785186417	347.94485817	225.088864668	242.27375967	267.446763567	257.273141066	193.191404421	253.684878996	231.586661822	214.922333044	258.135672365	257.996260855	276.293636334	252.608048968	245.519274297	269.854058123	261.020654902	212.639810515	306.219259202	283.000810504	293.929157955	168.86275834	197.25288029	273.116056636	238.730064732	296.861606557	221.023328984
278.220843658	168.823265905	227.850710637	225.088864668	347.94485817	241.253417361	244.081011211	282.376967028	168.227474866	231.509836248	227.688028268	300.895093044	277.201617748	278.804621583	269.486151661	304.292375695	212.375152984	186.396589076	240.880308482	162.38795911	227.55567143	233.463216289	196.681238541	197.310128347	183.932839455	274.388245816	283.19021002	209.784977274	232.1051888
225.899750996	94.6989642014	249.456828721	242.27375967	241.253417361	347.94485817	275.429009906	268.073711803	167.908750207	243.231287698	286.452364656	233.877810524	243.538701969	234.711559869	266.47003008	263.10000198	223.544641664	272.741900854	247.992258686	230.966511624	231.464206866	284.595485546	254.944937309	190.624409438	242.868038451	289.749740324	281.935483653	252.129881693	202.157697055
220.617298854	153.936761232	264.331010788	267.446763567	244.081011211	275.429009906	347.94485817	273.591374389	182.675560019	243.562679851	272.471248613	236.483076515	266.598250932	253.807738229	278.251002472	263.1695639	245.882110078	274.964012919	260.102549945	203.872834765	259.288112703	284.742525699	264.540048392	165.100999047	249.462548982	280.375891576	263.506568457	253.936656435	217.180479906
252.841249331	168.215097699	298.837301091	257.273141066	282.376967028	268.073711803	273.591374389	347.94485817	181.596483937	273.567750723	259.463211078	293.16798207	293.094746835	294.591668779	302.069417661	285.187121197	254.894930622	262.161256943	289.657151179	184.847459618	278.988810935	275.641300746	250.842393432	206.813633961	260.520698421	279.24494781	287.056499167	249.632919811	250.90786507
110.578299335	168.321312625	115.603337393	193.191404421	168.227474866	167.908750207	182.675560019	181.596483937	347.94485817	178.693216047	109.240098232	174.859292717	177.911361242	172.323698423	192.932876522	188.075065326	221.540789908	179.775753925	186.38775976	139.123248608	198.305992946	175.64870194	195.268822298	112.72176041	93.6083772324	181.827189804	174.920536835	169.068467518	165.146197237
209.346533596	130.227982213	254.264802022	253.684878996	231.509836248	243.231287698	243.562679851	273.567750723	178.693216047	347.94485817	214.676562777	244.143634132	247.951094375	267.933500076	250.984150873	255.264438593	226.799632416	239.914248159	260.412403654	188.347934471	269.185637176	255.363246622	241.351508211	159.544620816	197.265289419	242.420491996	263.039647014	223.922703835	226.571301019
234.66733693	110.051571387	264.528760296	231.586661822	227.688028268	286.452364656	272.471248613	259.463211078	109.240098232	214.676562777	347.94485817	220.408640902	232.130768478	231.977056187	250.473214351	246.090213353	210.167223082	270.418942658	223.143769552	212.982591561	202.61119616	265.870177501	226.224959777	209.26018678	279.209385662	271.41283992	260.696971678	223.061766528	210.445938578
267.571020454	170.300694995	252.42139412	214.922333044	300.895093044	233.877810524	236.483076515	293.16798207	174.859292717	244.143634132	220.408640902	347.94485817	281.468362395	277.763316753	291.332558617	288.496132979	224.446972338	202.174977832	262.97086349	155.798821376	239.671064191	226.63732885	179.238886468	194.037533663	203.19994844	268.996365804	285.733927245	186.544298799	246.303633419
224.712811383	130.997498137	278.173408554	258.135672365	277.201617748	243.538701969	266.598250932	293.094746835	177.911361242	247.951094375	232.130768478	281.468362395	347.94485817	285.752803246	292.021458942	276.610718407	213.396804537	229.497001502	261.175037184	147.592137754	276.754938491	276.590290419	241.894253749	138.504549334	203.329596664	276.307574911	275.461503867	238.638118556	246.232877148
240.699415902	155.318913198	286.531509632	257.996260855	278.804621583	234.711559869	253.807738229	294.591668779	172.323698423	267.933500076	231.977056187	277.763316753	285.752803246	347.94485817	283.290673342	286.136905243	218.596601051	227.65335377	268.672875675	151.689348199	274.139046802	255.340823391	235.249598159	161.137873495	201.541853113	256.892472753	277.146108756	236.161509506	252.640160712
228.861812309	132.126419913	288.851364246	276.293636334	269.486151661	266.47003008	278.251002472	302.069417661	192.932876522	250.984150873	250.473214351	291.332558617	292.021458942	283.290673342	347.94485817	283.864937399	225.985050691	251.443824007	276.534770205	175.316179044	285.464009049	273.577806764	248.987867983	173.959155706	229.732793315	290.571986928	274.730181227	254.745335671	226.465294238
264.255520917	168.23531358	241.041354255	252.608048968	304.292375695	263.10000198	263.1695639	285.187121197	188.075065326	255.264438593	246.090213353	288.496132979	276.610718407	286.136905243	283.864937399	347.94485817	236.883153472	219.489300131	255.403347683	177.879683863	243.232773749	255.970346022	214.756856962	215.118902442	194.9894122	296.062404637	289.189412426	235.230746882	238.294425788
210.471248013	218.451647999	211.802948229	245.519274297	212.375152984	223.544641664	245.882110078	254.894930622	221.540789908	226.799632416	210.167223082	224.446972338	213.396804537	218.596601051	225.985050691	236.883153472	347.94485817	259.600705016	250.68204425	210.080468009	242.997334194	213.501081924	217.574119675	233.670669128	212.463877448	230.757369498	237.872169959	226.765364521	243.3679392
193.994009358	133.06298127	271.840152025	269.854058123	186.396589076	272.741900854	274.964012919	262.161256943	179.775753925	239.914248159	270.418942658	202.174977832	229.497001502	227.65335377	251.443824007	219.489300131	259.600705016	347.94485817	269.218102884	238.54030908	262.748165806	274.730256309	258.756566916	192.518006401	248.327076555	258.726562025	248.233085729	264.242159841	236.331590963
210.384596538	150.236294948	272.853557036	261.020654902	240.880308482	247.992258686	260.102549945	289.657151179	186.38775976	260.412403654	223.143769552	262.97086349	261.175037184	268.672875675	276.534770205	255.403347683	250.68204425	269.218102884	347.94485817	198.04330566	278.064721655	261.247632722	240.716053619	188.977574805	220.135410582	270.463479738	262.126893058	244.494108115	218.741190222
161.496534521	81.9156436915	174.14962829	212.639810515	162.38795911	230.966511624	203.872834765	184.847459618	139.123248608	188.347934471	212.982591561	155.798821376	147.592137754	151.689348199	175.316179044	177.879683863	210.080468009	238.54030908	198.04330566	347.94485817	192.874868222	202.469092573	204.931062034	204.250182426	175.418504444	215.745696797	205.589157414	183.255336278	172.461277053
179.261550099	109.845425769	277.934678093	306.219259202	227.55567143	231.464206866	259.288112703	278.988810935	198.305992946	269.185637176	202.61119616	239.671064191	276.754938491	274.139046802	285.464009049	243.232773749	242.997334194	262.748165806	278.064721655	192.874868222	347.94485817	273.051383258	284.784430349	137.166640065	203.849088173	263.845422268	248.461682831	280.534077205	225.579689207
