Tissue	muscleskeletal
N_samples	358
Chr	16
Gene	ENSG00000134419.11
SNP	rs2641857
Gene_list	ENSG00000115268.5	ENSG00000171863.8	ENSG00000116251.5	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000265681.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000135390.13	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000172809.8	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000167526.9	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000136942.10	ENSG00000112306.7	ENSG00000148303.12	ENSG00000161016.11	ENSG00000164587.7	ENSG00000145425.5	ENSG00000177954.7	ENSG00000182899.10	ENSG00000114942.9	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
347.94485817	216.971877545	186.279086874	227.922221568	237.873590083	190.394454271	293.604512724	252.164898581	213.169915234	190.353289622	171.607928154	221.730630372	189.205282786	261.733258453	198.772084132	218.880047309	256.865947795	260.61823165	208.260616382	255.808410342	251.02636749	187.224693854	268.06220072	283.452798219	255.934016139	203.366772613	278.726321366	163.231466969	187.719916772	258.980921159	203.170467686	274.386890048	246.918453665	197.058253875	263.860447415	277.35817242	283.686173539	283.299555236	279.260156789	146.962328691	231.388600285	158.470601768	223.098084129	292.356211602	205.971141821	204.670144993	196.846217912	193.386899816	150.70881834	168.555289486	271.451733955	226.653368978	242.877853505	267.336001033	239.10408465	169.913665424	174.976304472	184.224842449	148.271727355	278.475691328
216.971877545	347.94485817	203.051536662	284.034937293	217.123948083	237.386237672	232.363799038	180.375198324	266.578325547	268.434166103	251.388170507	229.705922923	226.84168907	260.202106238	220.670262958	246.005273076	236.879162971	209.995055849	232.818427671	234.24409296	273.055374216	281.970566739	229.688250753	220.031851476	227.04734419	223.684337804	231.217737156	231.51056678	158.402691053	193.407551862	246.015639065	220.516111736	242.678621907	234.441243347	256.11092863	220.659117249	206.139464585	210.556684271	217.100881813	204.15161771	256.574762407	204.508770853	215.886822308	208.188126946	226.59958505	258.569614608	206.81495842	253.456092429	218.616917939	221.826093649	245.307015143	268.900924323	263.713693007	233.072937182	197.74288778	258.370425639	214.309688708	268.137252255	215.906048422	220.605253121
186.279086874	203.051536662	347.94485817	195.176982603	211.658435612	212.905805933	198.464745435	204.359964667	227.088590207	179.848172985	144.738264138	243.99882316	186.314775763	202.469062029	196.806980907	234.913845957	225.290225747	203.790193984	221.794681676	248.022061384	234.578349537	163.003875117	155.484438788	230.374409322	215.198322057	195.807726388	221.931205892	183.253657576	183.831049486	176.410229788	218.359077872	175.001838578	245.251801498	171.492558897	196.567560811	210.409360431	245.214214493	232.300420846	253.723301978	193.233105943	181.920989829	177.577453755	236.551667787	172.422618182	253.393941892	197.397907404	193.977938152	182.781722597	118.246870611	183.516163862	183.772578882	208.99440503	213.326304074	186.328570687	204.691455246	186.993628869	145.739814227	207.930691125	238.696207822	232.217613298
227.922221568	284.034937293	195.176982603	347.94485817	235.283563761	272.623976808	246.405274667	200.492816316	272.022805919	267.087146123	257.432392559	258.010232181	241.764132755	267.774680938	247.268930473	258.125678181	264.807984464	217.741889915	243.428971854	230.915104569	279.986726	255.216929486	247.624407811	233.216893558	246.641470816	258.127336215	251.084910546	254.827192495	188.015786891	230.310946281	254.459607267	240.0144708	262.488512008	272.321006648	272.343063406	235.070674601	206.243025088	233.394853145	221.885957203	223.142522581	236.1630639	234.688442471	232.786884271	224.665559271	263.867354739	269.269795588	224.800460354	277.875862933	224.975156739	267.376433477	277.051580018	292.317732553	262.706826713	231.017200389	220.240717778	264.853150252	258.317818079	274.206227757	213.428613059	237.505152134
237.873590083	217.123948083	211.658435612	235.283563761	347.94485817	266.785186417	227.850710637	263.274990368	240.945426803	249.456828721	209.187877785	268.687188908	276.818273027	260.725154855	264.331010788	290.898353371	298.837301091	264.563602847	254.264802022	285.391743802	297.280260501	201.283250859	217.363868591	252.42139412	278.173408554	223.049026985	286.531509632	214.358508876	161.344412653	222.114273074	222.700379247	203.360126555	288.851364246	189.069996495	241.041354255	307.179645417	229.1794936	235.206480306	299.272880655	271.840152025	216.888227573	280.627682882	272.853557036	251.241513269	277.934678093	272.195793034	311.031455925	281.039823017	178.490576927	243.207457544	290.853468144	252.962996924	256.487500045	236.231510211	224.905690539	245.921869391	246.646892535	241.688982177	155.5311625	293.283372865
190.394454271	237.386237672	212.905805933	272.623976808	266.785186417	347.94485817	225.088864668	219.153239215	286.028693973	242.27375967	217.838023285	267.375523466	258.825927692	264.643172019	267.446763567	267.458260351	257.273141066	219.570661965	253.684878996	216.831358694	288.267288982	216.039095064	211.349032298	214.922333044	258.135672365	264.037472772	257.996260855	255.578326122	193.764933822	210.881598876	247.046089053	196.712427034	276.293636334	263.581312118	252.608048968	263.003720369	197.716656223	192.485735868	227.667440748	269.854058123	201.406475007	254.627971191	261.020654902	190.247185437	306.219259202	283.000810504	249.217619524	281.377083489	247.418673511	293.929157955	257.294997297	273.116056636	238.730064732	200.537957194	227.587420451	279.321225703	296.861606557	259.661903185	207.398134718	240.189381092
293.604512724	232.363799038	198.464745435	246.405274667	227.850710637	225.088864668	347.94485817	251.018565384	229.249678769	241.253417361	217.250498691	247.616978756	210.580479639	271.260566029	244.081011211	227.222016542	282.376967028	269.450048322	231.509836248	249.108772502	249.451152857	233.923395698	284.6559096	300.895093044	277.201617748	218.068054277	278.804621583	171.74138535	205.88951815	278.901970338	242.909562093	296.988148975	269.486151661	225.316059375	304.292375695	262.738909732	283.902279291	281.66606845	257.170779607	186.396589076	234.164497202	183.015326598	240.880308482	287.39750238	227.55567143	233.463216289	204.84739786	203.330488857	192.491406323	196.681238541	283.278304306	274.388245816	283.19021002	286.524103191	252.704159408	194.288783278	209.784977274	204.746174277	212.072053247	269.545731781
252.164898581	180.375198324	204.359964667	200.492816316	263.274990368	219.153239215	251.018565384	347.94485817	208.940638094	195.422966753	191.650298681	249.536833054	205.27832031	245.372993875	231.233547812	259.259564813	276.657600217	257.35932651	236.336414091	268.41702677	240.661080923	150.447209967	219.26466799	257.894337934	281.241154444	230.521846611	271.022336801	197.371538632	204.631822757	238.405238912	185.141178732	219.655729042	270.055432752	193.738772775	262.007196221	273.522487038	254.023889682	244.80012867	281.318022774	204.770136087	183.1961789	205.357983502	251.162327645	237.663276454	246.04220178	225.443822196	229.423149207	204.315480627	148.680842222	201.679474594	251.619509327	230.008609157	233.175435493	233.747452959	242.40928329	159.8430521	204.923052255	200.05824386	152.773244589	296.32511978
213.169915234	266.578325547	227.088590207	272.022805919	240.945426803	286.028693973	229.249678769	208.940638094	347.94485817	236.135836286	212.119738758	259.094594481	218.933309558	253.622409078	253.681542406	258.605355118	239.761292812	216.948101356	245.361590657	227.18462685	281.369646579	228.461091001	233.643571056	232.485490205	265.286831401	255.165981445	253.809568552	242.975992162	215.760794498	220.326210985	238.451061772	219.235353529	262.277084595	266.798557919	245.804293898	243.530419676	219.97306197	208.771641991	231.109839922	221.561794786	243.339040459	214.004750093	251.820278606	209.724276886	282.091281564	271.715689824	218.542079918	252.709205115	219.166644812	254.9419367	240.440228289	271.811757612	254.690610944	215.699583081	223.528220989	264.588062615	244.124607681	265.862436144	226.111008892	247.53370999
190.353289622	268.434166103	179.848172985	267.087146123	249.456828721	242.27375967	241.253417361	195.422966753	236.135836286	347.94485817	285.883838368	258.350553043	247.322053068	249.622837297	275.429009906	267.033190122	268.073711803	218.736481566	243.231287698	240.568557008	256.853990448	294.121507862	245.920024628	233.877810524	243.538701969	184.263245252	234.711559869	220.367180248	136.321658696	222.582021408	267.19990223	233.786842825	266.47003008	226.219743151	263.10000198	225.135812246	187.951160338	220.607335986	224.275924277	272.741900854	238.392835125	272.283350543	247.992258686	232.919287376	231.464206866	284.595485546	258.708341458	286.444641224	229.172229609	254.944937309	271.531138929	289.749740324	281.935483653	241.79460236	200.89784695	268.014205423	252.129881693	283.918357127	196.825704604	232.683435396
