Tissue	muscleskeletal
N_samples	358
Chr	1
Gene	ENSG00000142937.7
SNP	rs11803622
Gene_list	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000142937.7	ENSG00000265681.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000174444.10	ENSG00000172809.8	ENSG00000147604.9	ENSG00000138326.14	ENSG00000186468.8	ENSG00000167526.9	ENSG00000122406.8	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000118181.6	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000161016.11	ENSG00000145425.5	ENSG00000177954.7	ENSG00000204628.7	ENSG00000182899.10	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
347.94485817	195.961086082	216.96215334	186.906667236	208.499705512	218.145840434	180.440555409	278.220843658	225.899750996	207.364371524	199.477611601	210.381501684	208.462039814	230.034280978	220.617298854	185.222860119	252.841249331	228.100195854	209.346533596	216.739983458	204.704745618	262.928681748	234.66733693	219.362665784	248.360983212	267.571020454	224.712811383	240.699415902	224.242722858	201.222185141	261.596881128	228.861812309	264.255520917	226.161862639	210.471248013	223.197776441	193.994009358	174.977185657	210.384596538	255.932609952	161.496534521	195.802337032	193.51722593	170.624857	147.448426494	236.135625325	241.711336754	203.452981893	247.171684449	273.376969211	262.293265812	169.944615977	184.580946347	237.562052676	155.85514225	220.987359065
195.961086082	347.94485817	234.049480277	227.41304566	284.034937293	217.123948083	237.386237672	232.363799038	268.434166103	172.471610303	251.388170507	229.705922923	226.84168907	260.202106238	220.670262958	246.005273076	236.879162971	209.995055849	232.818427671	234.24409296	273.055374216	244.184261459	219.775549463	281.970566739	229.688250753	220.031851476	227.04734419	231.217737156	193.407551862	246.015639065	220.516111736	242.678621907	256.11092863	220.659117249	170.351552862	217.100881813	204.15161771	204.508770853	215.886822308	208.188126946	227.528885059	258.569614608	206.81495842	253.456092429	221.826093649	151.990991081	245.307015143	154.107164416	268.900924323	263.713693007	233.072937182	258.370425639	214.309688708	185.097847117	268.137252255	220.605253121
216.96215334	234.049480277	347.94485817	218.152127282	229.329014457	261.2257079	194.294934021	251.017376997	228.399007597	189.267840333	208.303988851	245.566302217	229.802136859	242.554692267	226.356828769	263.903200086	253.001026894	253.386032036	211.910494973	291.493271635	261.920786811	277.454082123	241.459089573	204.643914662	222.479961814	256.142570924	254.85698051	259.307063481	229.727448907	223.263293423	236.969557578	260.224505093	248.640085828	272.174430958	124.051529493	291.771855477	185.268134328	212.919025715	214.223085854	260.147910766	141.602513814	229.952438361	259.252332189	238.218115921	179.851909959	112.725524672	278.429928217	202.97917905	241.594523937	237.879652372	264.946207248	200.918545191	154.14323317	186.803886648	239.596619747	278.011666908
186.906667236	227.41304566	218.152127282	347.94485817	241.326626601	294.383832355	251.381514406	178.001262586	280.46041628	237.456471023	246.913479669	249.991418202	262.587016688	242.039114379	253.562141903	272.881252606	255.64151324	205.541483749	221.893994384	233.906719442	276.168645158	190.800467607	282.402476997	250.057829548	193.400338421	179.58632094	216.74778828	227.372919352	166.380406453	244.911471264	168.345949073	252.403015066	208.446226299	246.724455281	182.69184199	235.969952794	292.846114387	303.325263869	240.494259096	208.20861936	208.190768208	278.787969485	295.555574326	304.286045384	253.687778016	171.740236109	264.160062147	262.866426209	249.861381562	234.040983613	185.796187485	278.543299278	267.302604887	197.530414464	263.190914466	226.281149221
208.499705512	284.034937293	229.329014457	241.326626601	347.94485817	235.283563761	272.623976808	246.405274667	267.087146123	184.654864215	257.432392559	258.010232181	241.764132755	267.774680938	247.268930473	258.125678181	264.807984464	217.741889915	243.428971854	230.915104569	279.986726	229.173542422	248.332966421	255.216929486	247.624407811	233.216893558	246.641470816	251.084910546	230.310946281	254.459607267	240.0144708	262.488512008	272.343063406	235.070674601	197.857236105	221.885957203	223.142522581	234.688442471	232.786884271	224.665559271	220.532984528	269.269795588	224.800460354	277.875862933	267.376433477	174.0103194	277.051580018	202.223245437	292.317732553	262.706826713	231.017200389	264.853150252	258.317818079	190.468053235	274.206227757	237.505152134
218.145840434	217.123948083	261.2257079	294.383832355	235.283563761	347.94485817	266.785186417	227.850710637	249.456828721	223.517742054	209.187877785	268.687188908	276.818273027	260.725154855	264.331010788	290.898353371	298.837301091	264.563602847	254.264802022	285.391743802	297.280260501	234.704036348	264.528760296	201.283250859	217.363868591	252.42139412	278.173408554	286.531509632	222.114273074	222.700379247	203.360126555	288.851364246	241.041354255	307.179645417	211.802948229	299.272880655	271.840152025	280.627682882	272.853557036	251.241513269	174.14962829	272.195793034	311.031455925	281.039823017	243.207457544	171.090887015	290.853468144	264.23289009	252.962996924	256.487500045	236.231510211	245.921869391	246.646892535	243.931635848	241.688982177	293.283372865
180.440555409	237.386237672	194.294934021	251.381514406	272.623976808	266.785186417	347.94485817	225.088864668	242.27375967	216.939937469	217.838023285	267.375523466	258.825927692	264.643172019	267.446763567	267.458260351	257.273141066	219.570661965	253.684878996	216.831358694	288.267288982	176.724159989	231.586661822	216.039095064	211.349032298	214.922333044	258.135672365	257.996260855	210.881598876	247.046089053	196.712427034	276.293636334	252.608048968	263.003720369	245.519274297	227.667440748	269.854058123	254.627971191	261.020654902	190.247185437	212.639810515	283.000810504	249.217619524	281.377083489	293.929157955	168.86275834	257.294997297	197.25288029	273.116056636	238.730064732	200.537957194	279.321225703	296.861606557	221.023328984	259.661903185	240.189381092
278.220843658	232.363799038	251.017376997	178.001262586	246.405274667	227.850710637	225.088864668	347.94485817	241.253417361	197.545192801	217.250498691	247.616978756	210.580479639	271.260566029	244.081011211	227.222016542	282.376967028	269.450048322	231.509836248	249.108772502	249.451152857	285.791564307	227.688028268	233.923395698	284.6559096	300.895093044	277.201617748	278.804621583	278.901970338	242.909562093	296.988148975	269.486151661	304.292375695	262.738909732	212.375152984	257.170779607	186.396589076	183.015326598	240.880308482	287.39750238	162.38795911	233.463216289	204.84739786	203.330488857	196.681238541	197.310128347	283.278304306	183.932839455	274.388245816	283.19021002	286.524103191	194.288783278	209.784977274	232.1051888	204.746174277	269.545731781
225.899750996	268.434166103	228.399007597	280.46041628	267.087146123	249.456828721	242.27375967	241.253417361	347.94485817	223.196893446	285.883838368	258.350553043	247.322053068	249.622837297	275.429009906	267.033190122	268.073711803	218.736481566	243.231287698	240.568557008	256.853990448	239.436923518	286.452364656	294.121507862	245.920024628	233.877810524	243.538701969	234.711559869	222.582021408	267.19990223	233.786842825	266.47003008	263.10000198	225.135812246	223.544641664	224.275924277	272.741900854	272.283350543	247.992258686	232.919287376	230.966511624	284.595485546	258.708341458	286.444641224	254.944937309	190.624409438	271.531138929	242.868038451	289.749740324	281.935483653	241.79460236	268.014205423	252.129881693	202.157697055	283.918357127	232.683435396
207.364371524	172.471610303	189.267840333	237.456471023	184.654864215	223.517742054	216.939937469	197.545192801	223.196893446	347.94485817	188.044626014	192.531395762	195.052432527	223.862611082	245.86946397	209.661014304	207.837404337	186.92687661	203.90594484	177.996081703	207.700318361	168.109660131	259.133218958	206.701571353	215.556195799	171.072506641	198.537275653	212.840582779	185.291702593	179.447138018	185.824246171	191.028237467	210.663781701	208.4434027	202.946315885	188.153010659	249.5936132	222.483354818	210.204200206	204.1698957	201.243441028	232.602440987	229.419953774	216.909647814	195.363428489	173.187610393	218.122667727	198.732647178	218.268105716	228.03819158	189.979194787	222.243934087	204.223674469	229.618580579	186.116483717	195.627479141
