Tissue	muscleskeletal
N_samples	358
Chr	11
Gene	ENSG00000149273.10
SNP	rs12272818
Gene_list	ENSG00000115268.5	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000105640.8	ENSG00000134419.11	ENSG00000137154.8	ENSG00000198242.9	ENSG00000124614.9	ENSG00000108298.5	ENSG00000168028.9	ENSG00000105193.4	ENSG00000188846.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000265681.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000149273.10	ENSG00000186468.8	ENSG00000167526.9	ENSG00000122406.8	ENSG00000114391.8	ENSG00000109475.12	ENSG00000089009.11	ENSG00000136942.10	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000145425.5	ENSG00000182899.10	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
347.94485817	237.714604933	216.971877545	277.249540748	227.922221568	237.873590083	293.604512724	213.169915234	190.353289622	221.730630372	261.733258453	256.865947795	187.196237135	260.61823165	208.260616382	251.02636749	277.821073004	187.224693854	268.06220072	283.452798219	255.934016139	278.726321366	203.170467686	274.386890048	246.918453665	263.860447415	277.35817242	283.686173539	283.299555236	231.388600285	223.098084129	292.356211602	112.061910783	204.670144993	193.386899816	150.70881834	271.451733955	226.653368978	242.877853505	239.570351715	267.336001033	169.913665424	184.224842449	278.475691328
237.714604933	347.94485817	195.961086082	216.96215334	208.499705512	218.145840434	278.220843658	168.666418072	225.899750996	210.381501684	230.034280978	252.841249331	234.14946852	228.100195854	209.346533596	204.704745618	262.928681748	219.362665784	248.360983212	267.571020454	224.712811383	240.699415902	201.222185141	261.596881128	228.861812309	264.255520917	226.161862639	226.08320784	221.719356296	214.066245036	210.384596538	255.932609952	161.496534521	195.802337032	170.624857	178.495992572	241.711336754	247.171684449	273.376969211	199.691861621	262.293265812	169.944615977	155.85514225	220.987359065
216.971877545	195.961086082	347.94485817	234.049480277	284.034937293	217.123948083	232.363799038	266.578325547	268.434166103	229.705922923	260.202106238	236.879162971	230.027352254	209.995055849	232.818427671	273.055374216	244.184261459	281.970566739	229.688250753	220.031851476	227.04734419	231.217737156	246.015639065	220.516111736	242.678621907	256.11092863	220.659117249	206.139464585	210.556684271	256.574762407	215.886822308	208.188126946	227.528885059	258.569614608	253.456092429	218.616917939	245.307015143	268.900924323	263.713693007	177.075413836	233.072937182	258.370425639	268.137252255	220.605253121
277.249540748	216.96215334	234.049480277	347.94485817	229.329014457	261.2257079	251.017376997	206.483459914	228.399007597	245.566302217	242.554692267	253.001026894	138.15389719	253.386032036	211.910494973	261.920786811	277.454082123	204.643914662	222.479961814	256.142570924	254.85698051	259.307063481	223.263293423	236.969557578	260.224505093	248.640085828	272.174430958	258.343732023	261.375564276	209.05606305	214.223085854	260.147910766	141.602513814	229.952438361	238.218115921	113.551258334	278.429928217	241.594523937	237.879652372	177.785799998	264.946207248	200.918545191	239.596619747	278.011666908
227.922221568	208.499705512	284.034937293	229.329014457	347.94485817	235.283563761	246.405274667	272.022805919	267.087146123	258.010232181	267.774680938	264.807984464	238.309818081	217.741889915	243.428971854	279.986726	229.173542422	255.216929486	247.624407811	233.216893558	246.641470816	251.084910546	254.459607267	240.0144708	262.488512008	272.343063406	235.070674601	206.243025088	233.394853145	236.1630639	232.786884271	224.665559271	220.532984528	269.269795588	277.875862933	224.975156739	277.051580018	292.317732553	262.706826713	167.263419316	231.017200389	264.853150252	274.206227757	237.505152134
237.873590083	218.145840434	217.123948083	261.2257079	235.283563761	347.94485817	227.850710637	240.945426803	249.456828721	268.687188908	260.725154855	298.837301091	141.935033046	264.563602847	254.264802022	297.280260501	234.704036348	201.283250859	217.363868591	252.42139412	278.173408554	286.531509632	222.700379247	203.360126555	288.851364246	241.041354255	307.179645417	229.1794936	235.206480306	216.888227573	272.853557036	251.241513269	174.14962829	272.195793034	281.039823017	178.490576927	290.853468144	252.962996924	256.487500045	129.873016946	236.231510211	245.921869391	241.688982177	293.283372865
293.604512724	278.220843658	232.363799038	251.017376997	246.405274667	227.850710637	347.94485817	229.249678769	241.253417361	247.616978756	271.260566029	282.376967028	235.397127702	269.450048322	231.509836248	249.451152857	285.791564307	233.923395698	284.6559096	300.895093044	277.201617748	278.804621583	242.909562093	296.988148975	269.486151661	304.292375695	262.738909732	283.902279291	281.66606845	234.164497202	240.880308482	287.39750238	162.38795911	233.463216289	203.330488857	192.491406323	283.278304306	274.388245816	283.19021002	257.321657072	286.524103191	194.288783278	204.746174277	269.545731781
213.169915234	168.666418072	266.578325547	206.483459914	272.022805919	240.945426803	229.249678769	347.94485817	236.135836286	259.094594481	253.622409078	239.761292812	197.988554671	216.948101356	245.361590657	281.369646579	203.192893144	228.461091001	233.643571056	232.485490205	265.286831401	253.809568552	238.451061772	219.235353529	262.277084595	245.804293898	243.530419676	219.97306197	208.771641991	243.339040459	251.820278606	209.724276886	202.915930275	271.715689824	252.709205115	219.166644812	240.440228289	271.811757612	254.690610944	201.559413923	215.699583081	264.588062615	265.862436144	247.53370999
190.353289622	225.899750996	268.434166103	228.399007597	267.087146123	249.456828721	241.253417361	236.135836286	347.94485817	258.350553043	249.622837297	268.073711803	210.035396094	218.736481566	243.231287698	256.853990448	239.436923518	294.121507862	245.920024628	233.877810524	243.538701969	234.711559869	267.19990223	233.786842825	266.47003008	263.10000198	225.135812246	187.951160338	220.607335986	238.392835125	247.992258686	232.919287376	230.966511624	284.595485546	286.444641224	229.172229609	271.531138929	289.749740324	281.935483653	161.837879505	241.79460236	268.014205423	283.918357127	232.683435396
221.730630372	210.381501684	229.705922923	245.566302217	258.010232181	268.687188908	247.616978756	259.094594481	258.350553043	347.94485817	241.921942075	281.04373342	161.833371903	233.769083685	252.54630862	273.310002019	225.610143521	230.333898724	234.800207672	261.270610883	282.382872194	270.510673043	281.306425296	227.376568908	287.808398209	251.396376405	249.805208027	239.082660956	253.780567956	216.844360645	271.84477191	224.822411044	195.631968222	275.010756128	262.998113036	207.451249103	258.974517266	282.997005492	270.673728906	191.53252724	241.101388966	256.105173654	279.79522752	278.54314147
261.733258453	230.034280978	260.202106238	242.554692267	267.774680938	260.725154855	271.260566029	253.622409078	249.622837297	241.921942075	347.94485817	259.962927568	222.585032988	251.56718965	233.157316639	304.722898776	256.82405667	248.014379006	268.868447728	250.119833539	253.670946617	272.579753671	246.197023923	244.17492829	272.825041054	287.762391576	288.101532235	256.579034646	253.580813601	267.82226935	258.427901209	257.088961816	189.15395229	256.022264629	248.593106286	222.709755319	270.514688496	275.540945318	269.168873652	196.426403498	243.584870688	250.637500269	230.092135627	259.295584136
256.865947795	252.841249331	236.879162971	253.001026894	264.807984464	298.837301091	282.376967028	239.761292812	268.073711803	281.04373342	259.962927568	347.94485817	190.779657022	275.259596901	273.567750723	276.08027004	268.064926295	225.67967082	258.324548897	293.16798207	293.094746835	294.591668779	250.174025158	247.33593649	302.069417661	285.187121197	285.244261895	262.712008983	273.56457461	226.171289302	289.657151179	270.212683678	184.847459618	275.641300746	265.083387422	190.683934149	301.173474594	279.24494781	287.056499167	188.556821694	261.634603562	222.755954384	243.512520775	292.666606883
187.196237135	234.14946852	230.027352254	138.15389719	238.309818081	141.935033046	235.397127702	197.988554671	210.035396094	161.833371903	222.585032988	190.779657022	347.94485817	160.063348896	186.435938906	191.276348811	211.230883513	243.185279263	242.959649625	212.499056337	168.038916808	178.91492777	196.981338377	229.52677082	172.01529701	244.364958266	166.041483881	164.992815953	174.598190381	229.043270406	177.920799032	182.026531703	233.863768378	168.395352693	160.925276406	222.074926692	192.177060699	237.668586478	244.015444712	176.584592916	194.689362919	184.785345902	154.134676462	156.434718168
260.61823165	228.100195854	209.995055849	253.386032036	217.741889915	264.563602847	269.450048322	216.948101356	218.736481566	233.769083685	251.56718965	275.259596901	160.063348896	347.94485817	229.826032449	253.451512889	265.832498517	199.49263454	234.344518818	274.979940226	266.00453283	263.21184522	203.584261594	247.268890629	266.689788042	262.757864692	283.072900048	263.336251228	245.493369599	211.907023929	258.552881524	252.169466995	134.669924707	230.188557355	212.386718492	140.919670593	266.209350165	246.698185658	247.91471049	200.248306016	258.508497213	174.783902667	206.881858168	276.298401547
208.260616382	209.346533596	232.818427671	211.910494973	243.428971854	254.264802022	231.509836248	245.361590657	243.231287698	252.54630862	233.157316639	273.567750723	186.435938906	229.826032449	347.94485817	255.286305034	208.580581383	213.780791032	220.869212251	244.143634132	247.951094375	267.933500076	223.889066352	218.175811205	250.984150873	255.264438593	238.327319546	218.944117301	220.06351719	213.73746891	260.412403654	204.629784366	188.347934471	255.363246622	240.496938727	221.696912205	240.775320951	242.420491996	263.039647014	176.398866177	225.415395882	227.779843155	230.494638535	253.740622705
251.02636749	204.704745618	273.055374216	261.920786811	279.986726	297.280260501	249.451152857	281.369646579	256.853990448	273.310002019	304.722898776	276.08027004	191.276348811	253.451512889	255.286305034	347.94485817	245.974727132	241.069200124	245.931104239	247.175365959	269.98462676	280.436383802	262.376531443	221.018289823	287.296789106	264.799449952	305.011135689	250.68367465	256.292127491	256.029516983	271.927970767	252.03536565	194.56343851	278.401789194	290.002679048	208.627201967	289.598947279	274.59608343	265.717766917	166.660680678	237.676733282	280.057430838	267.554849103	275.680523509
277.821073004	262.928681748	244.184261459	277.454082123	229.173542422	234.704036348	285.791564307	203.192893144	239.436923518	225.610143521	256.82405667	268.064926295	211.230883513	265.832498517	208.580581383	245.974727132	347.94485817	251.717530066	261.328480452	295.065111134	245.728240936	250.060360458	248.995074939	273.722180263	263.568846087	277.733154104	258.91312759	287.573111031	266.755583662	247.934453973	227.845714961	273.984021093	140.361580842	223.328897024	200.782120883	132.128137456	268.475630348	262.735125332	275.33056589	229.884459126	282.856338948	179.881069461	199.669039661	265.383354315
187.224693854	219.362665784	281.970566739	204.643914662	255.216929486	201.283250859	233.923395698	228.461091001	294.121507862	230.333898724	248.014379006	225.67967082	243.185279263	199.49263454	213.780791032	241.069200124	251.717530066	347.94485817	249.045050713	218.074760988	202.62052183	198.951998887	284.713373746	242.487564539	231.444013123	247.007284455	199.261628002	185.521178576	193.561755931	260.581751849	221.605819499	216.902661196	231.678644033	259.238766602	246.89650033	231.816808069	234.218643199	279.750425298	275.908800686	172.885064839	228.90152049	263.261828109	259.187214772	199.425895661
268.06220072	248.360983212	229.688250753	222.479961814	247.624407811	217.363868591	284.6559096	233.643571056	245.920024628	234.800207672	268.868447728	258.324548897	242.959649625	234.344518818	220.869212251	245.931104239	261.328480452	249.045050713	347.94485817	275.873481568	257.113369506	253.447344332	237.892184916	289.413677664	255.272918245	286.884309316	234.402897607	254.971968948	259.986762134	269.38090975	239.487564756	259.554035966	192.890593795	239.69178313	213.649067262	224.189480922	251.218778311	263.179028266	282.452152583	228.908164172	260.213626233	208.639647328	226.710449843	251.910487162
283.452798219	267.571020454	220.031851476	256.142570924	233.216893558	252.42139412	300.895093044	232.485490205	233.877810524	261.270610883	250.119833539	293.16798207	212.499056337	274.979940226	244.143634132	247.175365959	295.065111134	218.074760988	275.873481568	347.94485817	281.468362395	277.763316753	242.651139	281.935266465	291.332558617	288.496132979	267.33910486	290.482573599	282.165255048	240.949809808	262.97086349	271.025726412	155.798821376	226.63732885	203.864382034	158.339860766	259.334442447	268.996365804	285.733927245	264.134986585	285.86006232	183.344093569	209.899753488	286.287403408
255.934016139	224.712811383	227.04734419	254.85698051	246.641470816	278.173408554	277.201617748	265.286831401	243.538701969	282.382872194	253.670946617	293.094746835	168.038916808	266.00453283	247.951094375	269.98462676	245.728240936	202.62052183	257.113369506	281.468362395	347.94485817	285.752803246	229.305790871	257.700390926	292.021458942	276.610718407	281.027503946	262.785731713	250.593422745	215.444521964	261.175037184	251.863584204	147.592137754	276.590290419	247.29776278	186.503486433	280.39506213	276.307574911	275.461503867	208.367413146	269.7173941	220.918855783	262.232096615	300.789789135
278.726321366	240.699415902	231.217737156	259.307063481	251.084910546	286.531509632	278.804621583	253.809568552	234.711559869	270.510673043	272.579753671	294.591668779	178.91492777	263.21184522	267.933500076	280.436383802	250.060360458	198.951998887	253.447344332	277.763316753	285.752803246	347.94485817	217.822559158	246.820379415	283.290673342	286.136905243	286.654246963	267.012845216	272.229737035	220.255578178	268.672875675	277.91005328	151.689348199	255.340823391	238.622801329	200.86208785	289.320943644	256.892472753	277.146108756	208.399895783	266.804736057	222.411078717	225.838440728	294.312238546
203.170467686	201.222185141	246.015639065	223.263293423	254.459607267	222.700379247	242.909562093	238.451061772	267.19990223	281.306425296	246.197023923	250.174025158	196.981338377	203.584261594	223.889066352	262.376531443	248.995074939	284.713373746	237.892184916	242.651139	229.305790871	217.822559158	347.94485817	229.912228835	266.635824119	244.046057885	226.098652095	226.107516998	227.962751709	229.384516897	244.796387727	215.658542868	207.259321479	276.377027897	261.318021004	202.309693516	246.437661983	276.666462554	260.644752102	183.119257816	220.172351645	265.972307828	269.568343153	223.285530236
274.386890048	261.596881128	220.516111736	236.969557578	240.0144708	203.360126555	296.988148975	219.235353529	233.786842825	227.376568908	244.17492829	247.33593649	229.52677082	247.268890629	218.175811205	221.018289823	273.722180263	242.487564539	289.413677664	281.935266465	257.700390926	246.820379415	229.912228835	347.94485817	248.05167555	280.181906981	235.788792062	256.082777361	256.840925656	228.997518075	228.467390906	256.262372869	145.123280692	218.602876825	188.572443744	181.964754337	248.999608489	268.485779853	278.610776627	246.401234621	280.832488226	175.939543604	215.078202776	251.888115754
246.918453665	228.861812309	242.678621907	260.224505093	262.488512008	288.851364246	269.486151661	262.277084595	266.47003008	287.808398209	272.825041054	302.069417661	172.01529701	266.689788042	250.984150873	287.296789106	263.568846087	231.444013123	255.272918245	291.332558617	292.021458942	283.290673342	266.635824119	248.05167555	347.94485817	283.864937399	285.469770675	271.1919116	267.804861799	224.356086292	276.534770205	248.780672454	175.316179044	273.577806764	265.403681035	174.471424933	285.564741497	290.571986928	274.730181227	197.241863572	259.149304197	237.09888321	265.438393231	295.306895092
263.860447415	264.255520917	256.11092863	248.640085828	272.343063406	241.041354255	304.292375695	245.804293898	263.10000198	251.396376405	287.762391576	285.187121197	244.364958266	262.757864692	255.264438593	264.799449952	277.733154104	247.007284455	286.884309316	288.496132979	276.610718407	286.136905243	244.046057885	280.181906981	283.864937399	347.94485817	268.436229213	264.216066223	257.063146619	234.923474103	255.403347683	262.161749721	177.879683863	255.970346022	231.608099192	208.367833843	282.619131237	296.062404637	289.189412426	228.359067631	279.38800344	212.318328694	232.746938312	269.261528869
