Tissue	muscleskeletal
N_samples	358
Chr	5
Gene	ENSG00000164587.7
SNP	rs12654827
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000130255.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000198242.9	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000170889.9	ENSG00000108107.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000172809.8	ENSG00000186468.8	ENSG00000167526.9	ENSG00000156482.6	ENSG00000114391.8	ENSG00000136942.10	ENSG00000112306.7	ENSG00000148303.12	ENSG00000161016.11	ENSG00000164587.7	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
347.94485817	242.771989422	263.945528806	179.778693455	246.708684167	149.493319158	225.883462094	226.150925455	143.596593762	195.840776543	205.67459708	191.554486573	221.048480592	257.061839103	241.3645526	181.597136893	282.715092913	209.929509648	261.511534748	193.206771191	256.800796319	209.077006804	183.583993587	219.885290522	223.314797553	210.962303189	239.257574716	108.950191369	215.124707365	252.751167048	236.561344949	257.099889954	282.319638996	222.267003766	228.505245043	174.664458251	168.705645512	233.923296819	204.098298641	204.922314312	223.213646243	210.45600543	251.009917785
242.771989422	347.94485817	277.249540748	227.922221568	237.873590083	190.394454271	293.604512724	252.164898581	213.169915234	221.730630372	261.733258453	198.772084132	218.880047309	256.865947795	260.61823165	208.260616382	255.808410342	251.02636749	277.821073004	268.06220072	283.452798219	255.934016139	203.366772613	278.726321366	258.980921159	274.386890048	246.918453665	197.058253875	263.860447415	277.35817242	283.686173539	283.299555236	279.260156789	223.098084129	292.356211602	205.971141821	204.670144993	271.451733955	226.653368978	242.877853505	267.336001033	239.10408465	278.475691328
263.945528806	277.249540748	347.94485817	229.329014457	261.2257079	194.294934021	251.017376997	241.878562811	206.483459914	245.566302217	242.554692267	226.356828769	263.903200086	253.001026894	253.386032036	211.910494973	291.493271635	261.920786811	277.454082123	222.479961814	256.142570924	254.85698051	201.869798957	259.307063481	229.727448907	236.969557578	260.224505093	165.593281878	248.640085828	272.174430958	258.343732023	261.375564276	291.771855477	214.223085854	260.147910766	199.940825689	229.952438361	278.429928217	241.594523937	237.879652372	264.946207248	222.430418947	278.011666908
179.778693455	227.922221568	229.329014457	347.94485817	235.283563761	272.623976808	246.405274667	200.492816316	272.022805919	258.010232181	267.774680938	247.268930473	258.125678181	264.807984464	217.741889915	243.428971854	230.915104569	279.986726	229.173542422	247.624407811	233.216893558	246.641470816	258.127336215	251.084910546	230.310946281	240.0144708	262.488512008	272.321006648	272.343063406	235.070674601	206.243025088	233.394853145	221.885957203	232.786884271	224.665559271	263.867354739	269.269795588	277.051580018	292.317732553	262.706826713	231.017200389	220.240717778	237.505152134
246.708684167	237.873590083	261.2257079	235.283563761	347.94485817	266.785186417	227.850710637	263.274990368	240.945426803	268.687188908	260.725154855	264.331010788	290.898353371	298.837301091	264.563602847	254.264802022	285.391743802	297.280260501	234.704036348	217.363868591	252.42139412	278.173408554	223.049026985	286.531509632	222.114273074	203.360126555	288.851364246	189.069996495	241.041354255	307.179645417	229.1794936	235.206480306	299.272880655	272.853557036	251.241513269	277.934678093	272.195793034	290.853468144	252.962996924	256.487500045	236.231510211	224.905690539	293.283372865
149.493319158	190.394454271	194.294934021	272.623976808	266.785186417	347.94485817	225.088864668	219.153239215	286.028693973	267.375523466	264.643172019	267.446763567	267.458260351	257.273141066	219.570661965	253.684878996	216.831358694	288.267288982	176.724159989	211.349032298	214.922333044	258.135672365	264.037472772	257.996260855	210.881598876	196.712427034	276.293636334	263.581312118	252.608048968	263.003720369	197.716656223	192.485735868	227.667440748	261.020654902	190.247185437	306.219259202	283.000810504	257.294997297	273.116056636	238.730064732	200.537957194	227.587420451	240.189381092
225.883462094	293.604512724	251.017376997	246.405274667	227.850710637	225.088864668	347.94485817	251.018565384	229.249678769	247.616978756	271.260566029	244.081011211	227.222016542	282.376967028	269.450048322	231.509836248	249.108772502	249.451152857	285.791564307	284.6559096	300.895093044	277.201617748	218.068054277	278.804621583	278.901970338	296.988148975	269.486151661	225.316059375	304.292375695	262.738909732	283.902279291	281.66606845	257.170779607	240.880308482	287.39750238	227.55567143	233.463216289	283.278304306	274.388245816	283.19021002	286.524103191	252.704159408	269.545731781
226.150925455	252.164898581	241.878562811	200.492816316	263.274990368	219.153239215	251.018565384	347.94485817	208.940638094	249.536833054	245.372993875	231.233547812	259.259564813	276.657600217	257.35932651	236.336414091	268.41702677	240.661080923	222.086348299	219.26466799	257.894337934	281.241154444	230.521846611	271.022336801	238.405238912	219.655729042	270.055432752	193.738772775	262.007196221	273.522487038	254.023889682	244.80012867	281.318022774	251.162327645	237.663276454	246.04220178	225.443822196	251.619509327	230.008609157	233.175435493	233.747452959	242.40928329	296.32511978
143.596593762	213.169915234	206.483459914	272.022805919	240.945426803	286.028693973	229.249678769	208.940638094	347.94485817	259.094594481	253.622409078	253.681542406	258.605355118	239.761292812	216.948101356	245.361590657	227.18462685	281.369646579	203.192893144	233.643571056	232.485490205	265.286831401	255.165981445	253.809568552	220.326210985	219.235353529	262.277084595	266.798557919	245.804293898	243.530419676	219.97306197	208.771641991	231.109839922	251.820278606	209.724276886	282.091281564	271.715689824	240.440228289	271.811757612	254.690610944	215.699583081	223.528220989	247.53370999
195.840776543	221.730630372	245.566302217	258.010232181	268.687188908	267.375523466	247.616978756	249.536833054	259.094594481	347.94485817	241.921942075	256.378150827	291.354194704	281.04373342	233.769083685	252.54630862	265.002352296	273.310002019	225.610143521	234.800207672	261.270610883	282.382872194	221.528521941	270.510673043	211.458276522	227.376568908	287.808398209	236.379604159	251.396376405	249.805208027	239.082660956	253.780567956	259.402237117	271.84477191	224.822411044	286.552800067	275.010756128	258.974517266	282.997005492	270.673728906	241.101388966	223.443452873	278.54314147
205.67459708	261.733258453	242.554692267	267.774680938	260.725154855	264.643172019	271.260566029	245.372993875	253.622409078	241.921942075	347.94485817	245.129541391	250.30261833	259.962927568	251.56718965	233.157316639	245.033069834	304.722898776	256.82405667	268.868447728	250.119833539	253.670946617	254.000925785	272.579753671	242.00368799	244.17492829	272.825041054	226.853883299	287.762391576	288.101532235	256.579034646	253.580813601	255.860675499	258.427901209	257.088961816	242.202810906	256.022264629	270.514688496	275.540945318	269.168873652	243.584870688	244.102823853	259.295584136
191.554486573	198.772084132	226.356828769	247.268930473	264.331010788	267.446763567	244.081011211	231.233547812	253.681542406	256.378150827	245.129541391	347.94485817	277.741854989	273.591374389	239.259124082	243.562679851	240.900469038	247.958689707	221.056428736	235.023457208	236.483076515	266.598250932	216.652505389	253.807738229	247.450339809	229.94374976	278.251002472	220.458314649	263.1695639	246.493455541	209.314883291	214.395409257	243.089932948	260.102549945	238.654473116	259.288112703	284.742525699	271.899787231	280.375891576	263.506568457	231.661175851	214.629899313	253.276269239
221.048480592	218.880047309	263.903200086	258.125678181	290.898353371	267.458260351	227.222016542	259.259564813	258.605355118	291.354194704	250.30261833	277.741854989	347.94485817	284.844147861	246.257835454	241.851623567	287.401722099	286.179216279	224.416807279	223.66053045	233.875546686	286.12024437	248.254882522	264.394215461	229.121583851	215.165149575	291.671058716	226.443455996	248.640745276	270.406700922	224.26166893	233.689416631	279.964594932	267.628414404	228.333922681	284.767558784	287.263665358	283.244746403	281.80464924	250.020998388	232.564662001	225.267168662	283.836684922
257.061839103	256.865947795	253.001026894	264.807984464	298.837301091	257.273141066	282.376967028	276.657600217	239.761292812	281.04373342	259.962927568	273.591374389	284.844147861	347.94485817	275.259596901	273.567750723	288.485992468	276.08027004	268.064926295	258.324548897	293.16798207	293.094746835	229.158164221	294.591668779	265.77236334	247.33593649	302.069417661	226.127833181	285.187121197	285.244261895	262.712008983	273.56457461	286.186654705	289.657151179	270.212683678	278.988810935	275.641300746	301.173474594	279.24494781	287.056499167	261.634603562	247.502101501	292.666606883
241.3645526	260.61823165	253.386032036	217.741889915	264.563602847	219.570661965	269.450048322	257.35932651	216.948101356	233.769083685	251.56718965	239.259124082	246.257835454	275.259596901	347.94485817	229.826032449	272.724918181	253.451512889	265.832498517	234.344518818	274.979940226	266.00453283	217.404968721	263.21184522	256.822096107	247.268890629	266.689788042	185.770317553	262.757864692	283.072900048	263.336251228	245.493369599	274.646374257	258.552881524	252.169466995	231.638932301	230.188557355	266.209350165	246.698185658	247.91471049	258.508497213	231.972238684	276.298401547
181.597136893	208.260616382	211.910494973	243.428971854	254.264802022	253.684878996	231.509836248	236.336414091	245.361590657	252.54630862	233.157316639	243.562679851	241.851623567	273.567750723	229.826032449	347.94485817	241.459569349	255.286305034	208.580581383	220.869212251	244.143634132	247.951094375	213.335706994	267.933500076	203.296145899	218.175811205	250.984150873	228.817983871	255.264438593	238.327319546	218.944117301	220.06351719	247.038589564	260.412403654	204.629784366	269.185637176	255.363246622	240.775320951	242.420491996	263.039647014	225.415395882	214.666477739	253.740622705
282.715092913	255.808410342	291.493271635	230.915104569	285.391743802	216.831358694	249.108772502	268.41702677	227.18462685	265.002352296	245.033069834	240.900469038	287.401722099	288.485992468	272.724918181	241.459569349	347.94485817	268.159294886	269.243972726	219.08958784	280.723732114	271.365174647	227.910945718	269.408090073	237.878487975	234.310884033	291.471701789	193.135217185	257.93590654	278.326361763	260.142317612	271.326273557	313.119858117	262.821831969	244.519871667	251.908807507	230.764794799	270.473458766	262.572268507	253.534818419	255.406016677	246.881699097	305.354852717
209.929509648	251.02636749	261.920786811	279.986726	297.280260501	288.267288982	249.451152857	240.661080923	281.369646579	273.310002019	304.722898776	247.958689707	286.179216279	276.08027004	253.451512889	255.286305034	268.159294886	347.94485817	245.974727132	245.931104239	247.175365959	269.98462676	265.633963314	280.436383802	228.755383006	221.018289823	287.296789106	231.238297009	264.799449952	305.011135689	250.68367465	256.292127491	283.072124249	271.927970767	252.03536565	277.461878682	278.401789194	289.598947279	274.59608343	265.717766917	237.676733282	237.162367396	275.680523509
261.511534748	277.821073004	277.454082123	229.173542422	234.704036348	176.724159989	285.791564307	222.086348299	203.192893144	225.610143521	256.82405667	221.056428736	224.416807279	268.064926295	265.832498517	208.580581383	269.243972726	245.974727132	347.94485817	261.328480452	295.065111134	245.728240936	185.321026775	250.060360458	258.468131791	273.722180263	263.568846087	184.371985898	277.733154104	258.91312759	287.573111031	266.755583662	262.449188032	227.845714961	273.984021093	185.953359767	223.328897024	268.475630348	262.735125332	275.33056589	282.856338948	224.309754728	265.383354315
193.206771191	268.06220072	222.479961814	247.624407811	217.363868591	211.349032298	284.6559096	219.26466799	233.643571056	234.800207672	268.868447728	235.023457208	223.66053045	258.324548897	234.344518818	220.869212251	219.08958784	245.931104239	261.328480452	347.94485817	275.873481568	257.113369506	204.408353581	253.447344332	268.913594564	289.413677664	255.272918245	246.318644942	286.884309316	234.402897607	254.971968948	259.986762134	216.934551086	239.487564756	259.554035966	202.062749024	239.69178313	251.218778311	263.179028266	282.452152583	260.213626233	230.207073992	251.910487162
