Tissue	braincaudatebasalganglia
N_samples	98
Chr	1
Gene	ENSG00000162624.10
SNP	rs279712
Gene_list	ENSG00000141433.8	ENSG00000225968.4	ENSG00000169676.4	ENSG00000131473.12	ENSG00000145248.6	ENSG00000070748.13	ENSG00000187714.5	ENSG00000166603.3	ENSG00000138622.3	ENSG00000115353.6	ENSG00000162624.10	ENSG00000095596.7	ENSG00000179520.6	ENSG00000115665.4	ENSG00000138741.6	ENSG00000172752.10	ENSG00000206384.6	ENSG00000181072.7	ENSG00000146013.6	ENSG00000158258.11	ENSG00000143320.4	ENSG00000198400.7	ENSG00000027644.4	ENSG00000171551.7
Gene expression stats (Y^T * Y): 
90.3124531138	56.1736744167	51.5511729847	55.4987645804	68.3673325166	62.4030386929	56.8296668043	63.3600866124	63.0763372818	58.691111388	58.8925076901	41.8447513938	42.6604246909	67.2804232686	60.4853713499	37.2292746721	54.8953538971	53.0898670855	57.0025264206	61.2108400911	40.365602284	55.5729282005	57.9834305103	51.722422697
56.1736744167	90.3124531138	56.1233371951	47.1198343187	66.2233094361	59.2354708242	77.5869162204	67.3837309804	73.7938794463	59.0034223524	69.9202470104	46.5206350889	46.9773678864	63.6163180452	64.40824118	49.9615255392	59.6450275345	57.4343521062	54.1214708604	52.0779405277	52.3060723793	70.7851410608	64.7867001982	65.2680391163
51.5511729847	56.1233371951	90.3124531138	45.8836970887	69.4500286143	55.8534486928	58.6388938568	63.4535209133	62.8032135582	73.3947722795	56.438630852	50.4635632507	60.4927827507	60.6110640901	55.7620873569	31.1184094589	54.8507913355	71.6265636389	55.0318243016	49.561064491	46.6219363229	51.7338803035	56.8147417228	47.6263518369
55.4987645804	47.1198343187	45.8836970887	90.3124531138	67.9527076046	56.8675734505	59.6740193141	64.78732577	56.3202016853	60.5801094582	62.7511669332	34.1491971554	39.868728709	69.3570755983	62.5229453724	40.8168030094	46.6767829216	52.7250942461	46.3763719345	55.2286298937	62.9244325677	63.3955758751	52.3236591988	67.2633690765
68.3673325166	66.2233094361	69.4500286143	67.9527076046	90.3124531138	67.2003437874	70.9927733667	77.6862168096	75.3934010774	78.5878775832	74.5057276435	56.7705299919	57.9614518442	82.2298945794	74.09982673	49.6702614146	64.1876351006	72.8197855652	61.3828192589	66.6676217804	53.6120401598	65.3840569403	64.2308636008	58.8421257724
62.4030386929	59.2354708242	55.8534486928	56.8675734505	67.2003437874	90.3124531138	64.4107925642	64.7065110356	67.3904336446	59.9532617757	66.959384483	39.4757099453	47.6392706151	70.2784628093	68.1479482119	48.0867402252	54.2930472527	57.0650946934	58.3560255646	58.10101654	47.8842473511	60.6881472171	57.3422479685	55.0458896358
56.8296668043	77.5869162204	58.6388938568	59.6740193141	70.9927733667	64.4107925642	90.3124531138	73.0764445807	74.2560813342	65.3816177777	76.8791246952	50.2536897481	46.3768243059	70.777375245	69.3400862869	55.1567409891	65.0028176132	59.8166879969	55.2830021403	57.386516689	59.5746180004	75.7097188204	70.4984076537	72.4258998728
63.3600866124	67.3837309804	63.4535209133	64.78732577	77.6862168096	64.7065110356	73.0764445807	90.3124531138	74.4491197935	72.8751073839	79.7235971292	61.2991650784	59.3129856887	76.2430060695	73.6324373912	49.715223559	67.6791397719	63.1912868001	60.2338696571	64.2590373122	57.2529672746	70.6052628295	67.7266482517	63.9879247967
63.0763372818	73.7938794463	62.8032135582	56.3202016853	75.3934010774	67.3904336446	74.2560813342	74.4491197935	90.3124531138	70.7645486343	71.53237076	57.0662104829	59.6745939898	74.4651152167	65.8860454219	51.8785644715	73.0935793656	68.072412489	62.5740604702	68.3408385769	49.6651292519	70.3737109351	71.6635254898	57.1003410877
58.691111388	59.0034223524	73.3947722795	60.5801094582	78.5878775832	59.9532617757	65.3816177777	72.8751073839	70.7645486343	90.3124531138	67.6099538953	54.9643098191	61.9088810479	73.456984234	68.2587363116	45.7540596419	66.0393314766	75.4904232513	57.3928884567	65.3249821933	52.9165461077	61.2541749485	59.8665138157	51.4612187308
