Tissue	braincaudatebasalganglia
N_samples	98
Chr	9
Gene	ENSG00000126878.8
SNP	rs2275140
Gene_list	ENSG00000125817.7	ENSG00000129250.7	ENSG00000151552.7	ENSG00000129538.9	ENSG00000204655.7	ENSG00000180354.11	ENSG00000184007.13	ENSG00000078804.8	ENSG00000167641.6	ENSG00000168314.13	ENSG00000146122.12	ENSG00000154945.6	ENSG00000064787.8	ENSG00000108387.10	ENSG00000176485.6	ENSG00000135720.8	ENSG00000150656.10	ENSG00000197971.10	ENSG00000197430.6	ENSG00000166508.13	ENSG00000099194.5	ENSG00000071054.11	ENSG00000198121.9	ENSG00000187164.13	ENSG00000149557.8	ENSG00000164402.9	ENSG00000126878.8	ENSG00000064393.11	ENSG00000113578.13	ENSG00000169554.12	ENSG00000136541.10	ENSG00000144283.17
Gene expression stats (Y^T * Y): 
90.3124531138	54.8108665822	19.6954751737	10.194119056	10.0956241882	44.3316894804	47.7677161089	58.8275110288	25.0167568764	35.1374020691	49.8580135379	60.1818664626	44.417919417	30.0267204374	22.0353645281	58.2249745396	18.8926315973	34.2689652422	17.1726301366	67.6516683395	24.6944197966	48.752013646	51.5294792168	43.905299605	26.5465484146	26.0670133887	55.2780115885	62.0388968748	40.4714613113	50.8217259833	26.4588926029	56.7345200466
54.8108665822	90.3124531138	63.1814788522	49.5076146871	47.2960667932	83.2689342271	70.4759304068	76.3315369014	45.875640713	71.4756725196	62.1994585337	58.1397156233	82.823804632	70.2025126655	49.1005902507	70.1625713463	49.1271595812	69.7671447968	38.9952795676	51.9600564394	48.9974829089	72.4771891435	78.399849935	68.4077291187	64.1342105853	58.8104571553	62.8251846804	69.5197316289	61.9879710322	51.5618562777	56.652282244	68.7623527954
19.6954751737	63.1814788522	90.3124531138	75.5831493373	70.092217177	61.1213397621	61.7042866678	54.7012749109	70.3528895965	64.4912296049	50.308508402	33.0771309829	71.7298583035	70.9930989253	62.0371828929	47.6000544646	77.3751131321	66.539304292	53.9388560182	23.210175476	52.1092939585	54.7354298044	60.7304152554	56.5549373126	74.4773057617	66.9471486037	57.3711770472	39.65450661	43.8355888527	34.7181246122	66.318731841	49.6814272636
10.194119056	49.5076146871	75.5831493373	90.3124531138	82.2395457488	50.1815596007	52.3843627607	49.8365458667	77.7476321431	64.5469224333	50.8984607963	25.9838299713	62.3215615649	73.4896392239	72.5913113429	42.0287610364	73.1221980349	61.9632502694	68.1102682385	11.991801773	58.7043695719	48.2188228601	57.217817005	59.4505800573	71.622069529	65.7957806696	54.7410453152	32.0038028897	44.1008105972	40.4936685433	74.42152866	43.8562246595
10.0956241882	47.2960667932	70.092217177	82.2395457488	90.3124531138	49.6938095412	57.5596990128	50.8158463249	76.3827683096	66.7375836682	57.4147578894	30.2196791783	61.1796634745	71.037603873	73.8267174031	51.9341076741	74.8282301364	63.6496636754	70.4152305552	11.6012549006	64.4399894803	55.2249039143	57.8799047135	63.0709252724	63.6269687581	73.6519865686	55.5613625714	39.0830849636	48.2078025674	45.9697077364	76.507596415	49.9446711108
44.3316894804	83.2689342271	61.1213397621	50.1815596007	49.6938095412	90.3124531138	74.2779679895	73.8908925706	42.1782729247	80.0510538672	59.271662207	55.0381703663	84.6415733473	73.8692443798	52.7843217697	70.1751996784	45.5131483139	73.7097283084	43.3372249559	41.0455764689	58.3811445907	71.509891378	77.9307305786	68.8474185681	62.5984215416	55.2501435565	61.4736779149	66.0019241213	66.0882567902	51.8423101664	60.6852780336	64.418618758
47.7677161089	70.4759304068	61.7042866678	52.3843627607	57.5596990128	74.2779679895	90.3124531138	69.9161628464	50.3726617859	74.3155409146	64.1596296691	67.041592485	72.5558091007	63.9798162211	57.7071361288	77.7899693306	57.0790581886	67.7642048012	54.3047188603	45.5305049704	64.1622344177	76.1232197831	74.1131346663	73.8360949769	61.4454996833	65.4035263231	71.5063606603	67.686984451	70.8484732816	60.034001382	69.253449916	69.2190988129
58.8275110288	76.3315369014	54.7012749109	49.8365458667	50.8158463249	73.8908925706	69.9161628464	90.3124531138	50.9855365314	75.7265969001	69.2600607187	56.9696185942	76.0236071925	69.1721733211	54.5454227138	71.9589792235	50.5873083632	65.9199541838	55.7001877073	51.560559845	62.6919033912	74.0419162989	80.8162714015	71.5238733773	62.6510044657	54.4221401981	70.5563670196	76.4173947523	68.5000301987	66.0540438179	60.7259387816	71.8196212224
25.0167568764	45.875640713	70.3528895965	77.7476321431	76.3827683096	42.1782729247	50.3726617859	50.9855365314	90.3124531138	58.4956913233	49.2609504976	26.737049324	59.0761377484	69.6160255337	71.4353059757	41.7592984629	70.7258121822	60.9946664911	63.9656422233	21.6327930409	52.7493182596	43.3755893693	51.7873546842	55.7901120828	66.1368985644	66.5460648372	57.1802878748	32.1512591413	37.3102855395	40.7704668225	65.8775570487	47.507233953
35.1374020691	71.4756725196	64.4912296049	64.5469224333	66.7375836682	80.0510538672	74.3155409146	75.7265969001	58.4956913233	90.3124531138	67.6663998569	49.9139402164	79.5681288312	81.9092941809	68.8667873164	67.7179951983	55.4129631292	76.1521268176	65.0841284424	32.0726470605	73.3323549314	68.6721193261	77.3767909688	73.5240621103	68.5832582779	63.6998767633	64.9655804284	63.5218813904	68.9369007696	57.3795442729	74.4967141808	64.2173945004
