Tissue	braincaudatebasalganglia
N_samples	98
Chr	9
Gene	ENSG00000137154.8
SNP	rs10964168
Gene_list	ENSG00000127585.7	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000176533.8	ENSG00000163956.6	ENSG00000171863.8	ENSG00000130255.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000110786.13	ENSG00000134419.11	ENSG00000137154.8	ENSG00000184702.13	ENSG00000076864.15	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000121905.5	ENSG00000124614.9	ENSG00000198755.6	ENSG00000172995.12	ENSG00000100302.6	ENSG00000020129.11	ENSG00000125691.8	ENSG00000108298.5	ENSG00000100316.11	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000058404.15	ENSG00000142937.7	ENSG00000265681.2	ENSG00000160014.12	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000128989.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000123360.7	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000092841.14	ENSG00000008988.5	ENSG00000196531.6	ENSG00000181195.6	ENSG00000103034.10	ENSG00000083845.4	ENSG00000171858.13	ENSG00000174444.10	ENSG00000137818.7	ENSG00000172809.8	ENSG00000145741.11	ENSG00000147604.9	ENSG00000183379.4	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000184779.8	ENSG00000167526.9	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000104408.5	ENSG00000109475.12	ENSG00000089009.11	ENSG00000163399.11	ENSG00000177098.4	ENSG00000118181.6	ENSG00000154096.9	ENSG00000155368.12	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000145425.5	ENSG00000197956.5	ENSG00000145920.10	ENSG00000169220.13	ENSG00000204628.7	ENSG00000182899.10	ENSG00000114942.9	ENSG00000066248.10
Gene expression stats (Y^T * Y): 
90.3124531138	-30.3306616767	-42.5370197581	-29.6157655427	76.4855097502	62.9640313245	-46.7202109516	-45.0449025514	-33.9900183764	-46.1007565628	-43.8198911303	-48.6218162308	-36.9175541199	-33.9106553606	73.6965902431	-59.4248536695	-60.1618906481	73.3603581678	67.0136213229	-48.3879122377	-50.9446052428	-40.7666761367	79.6709490226	-46.0591570915	-35.6754340934	68.1047618387	67.8090649235	71.273639777	-48.8078292585	-47.7137472077	-35.9466153505	-47.2497560783	-33.0119609262	-51.454082769	-46.918881184	-44.3953783043	68.4931377296	-46.936391246	-49.4637925729	73.6886990463	-50.7173720586	-39.06165199	-48.2464437924	-43.6048978434	-44.7636315623	66.8138657538	-38.1099959374	-40.380959909	73.8711980832	-45.4423927963	-44.4310444467	-52.5438652188	-51.4800709351	-45.2669286016	-35.8525351281	65.7479290521	62.8439548082	-39.8155521852	-33.3461632029	-20.7224809887	-45.6288966238	-41.0867533134	-30.4803847192	-37.140762927	80.3149117074	-51.6217527119	-56.029334793	-49.3484285177	-42.5787480163	-36.6683970762	-45.1050221854	-53.750317786	-42.4017003782	-24.4300348888	-42.1548481044	-35.2268433853	59.0511352723	63.8463026746	-47.2805505477	73.1493570866	-56.6848186352	-47.7699969958	-48.41926426	-40.5335951286	-52.2620575826	-34.0149898983	-43.7098464506	-52.1328169381	-46.2635478972	-49.3468901514	-56.423537147	71.0008155943	84.8027779354	-43.240224464	-40.6311727014	-24.0837711592	76.3031616905
-30.3306616767	90.3124531138	69.2145527655	66.4542625355	-21.2429999751	-19.3766518114	57.1032882759	71.0033440142	34.582036491	55.1496074335	55.9905931183	40.6623125959	64.8481868833	69.2162830541	-33.7154951317	43.3098454627	55.4173473923	-27.6986678071	-33.5192715399	62.9680267736	65.9947945924	56.4741117011	-32.2088401662	65.5622290389	43.3837454646	-47.5837885163	-30.4818977672	-34.4551955895	54.3829665643	67.6462247424	52.2137539014	70.6515976768	48.1020149665	65.7223764157	57.9445366377	73.8393425415	-29.6649457066	61.079098184	50.3503126614	-36.3681036508	60.9621880326	74.3588586995	62.3023211086	49.7613965028	57.3382644555	-47.1077032751	49.3268310061	71.2711990978	-40.0867988867	48.9202026515	64.7723992382	55.8109462988	56.0126797687	44.5841022155	31.503082249	-41.8791763905	-42.231236869	58.5308172646	67.7598746969	42.7547018645	72.1129981474	69.5740060309	28.7393700502	31.2635763138	-22.0985929055	66.088997909	39.7125364633	47.4807241067	33.8635474302	63.267907559	42.3502089655	49.7478145636	47.4551667149	22.6402902192	48.1281116065	30.5963358273	-39.1520305966	-28.6912594468	43.104973345	-37.95869263	40.7462669954	42.6639599236	59.713196427	49.3825601881	54.5288726953	56.0024843732	65.8553390819	68.9303711009	64.5709207312	34.9663943297	40.3830544019	-31.1951327466	-30.9201203663	44.2109129316	46.2328755919	38.4005071396	-33.6100389517
-42.5370197581	69.2145527655	90.3124531138	69.5973184951	-31.1330094161	-35.7367497492	67.465740874	84.2028340905	42.1064060653	72.6676614083	67.153414422	50.7113786653	80.9880974837	72.7622356226	-46.73610111	59.1544743865	64.9725021491	-31.8660319088	-39.7602762743	69.4672264471	70.3776162527	64.2767525759	-48.7168885735	77.9046251226	56.9404024603	-55.8755807098	-41.7273253578	-43.8452509447	57.1929395938	76.289020687	57.9750667579	78.4263322339	51.4919682151	66.1736345053	71.6075512516	79.8046202606	-41.5792880143	72.8518192337	62.2787281836	-46.8043686674	82.7435947166	75.6429663273	70.1473033079	61.1278800327	76.7502821896	-52.6983687165	62.8512721789	77.5592712228	-51.2892837816	54.8046106979	80.3358117406	63.3504197243	56.3929614953	53.9338062328	42.2320048817	-51.9420063824	-47.0146126508	77.7599970314	73.0764133772	38.7273365244	78.9776450736	76.8838440445	37.8419420882	33.7892043433	-37.1233813652	72.6528799452	53.9276482653	56.3977430781	40.7329865775	82.3120084437	44.1137414173	58.6947914073	62.2505188456	25.2858574484	60.2417637273	43.855517795	-57.4403876694	-42.9036811114	60.568498701	-46.5597918992	52.2126466023	56.041693642	83.0835677378	63.9185778799	65.1232454675	61.8360618995	59.5209826429	75.122100124	69.2317819787	46.5020671613	48.8094628498	-38.2410295117	-38.0686802701	49.3773841855	57.1835251763	37.5424536833	-51.4568184739
-29.6157655427	66.4542625355	69.5973184951	90.3124531138	-16.2949294052	-24.0130217038	56.2261786208	70.8416910057	33.2005431186	57.4007020542	56.4428281448	35.1771434142	72.8782635391	62.3439502406	-30.3721479236	49.3427815059	56.4581296661	-23.5872959294	-32.1662805959	61.7908650619	56.7750132483	60.3338802627	-34.1276565384	66.5067990369	51.0369512652	-47.0653853135	-32.1406791299	-30.288228313	57.599107305	66.4112048683	53.9531445157	76.4245632581	52.3220748395	59.0072106402	57.7274537994	75.8126827914	-30.6398968037	63.4289127214	61.5183173872	-35.5209924203	68.629058165	78.8633144639	60.8860552329	45.361956064	67.1955730294	-48.8606367235	46.7757070742	63.5580941445	-39.5430333141	38.7461507181	70.69820445	61.4878426653	62.5884622031	44.8291835388	31.2472869963	-48.1589366475	-38.4304930651	67.8468583825	52.8824074654	40.6256431193	69.6691188003	59.4751539561	29.8081053573	29.200440271	-25.5022122474	66.8884723806	46.260962363	39.5951285422	32.2535943754	66.9406545372	44.215103532	47.8589884293	48.7705042587	30.2840291843	43.0894282467	35.0936830243	-45.866667579	-28.2486805767	44.713025872	-39.1387848587	44.6853532995	66.1710928004	64.546461594	56.3509081249	52.2692451244	66.3803965765	57.5492649227	75.0127988487	63.2099652215	36.8821800236	53.3479898404	-34.2312067416	-25.7755530234	57.4837596131	44.0881173466	30.8891526499	-37.5085528635
76.4855097502	-21.2429999751	-31.1330094161	-16.2949294052	90.3124531138	59.8198315289	-44.8223761837	-34.1838719125	-36.3310396534	-40.4750520264	-38.4533650667	-46.188478189	-24.6664650242	-24.4310941025	66.1164395648	-56.7326748814	-55.7032073792	70.2478894941	62.7688029332	-43.5077656833	-42.8487730969	-33.2462053378	68.0201503417	-37.8250205069	-32.5651177405	56.3695459475	63.5743236424	62.5762611833	-47.678185817	-39.2859830091	-35.3953658558	-33.0424999814	-25.6544546034	-42.5341916182	-41.0738152096	-31.3898609179	68.7201710598	-40.335472934	-47.5400056728	62.5254398602	-40.5439917803	-27.3972421995	-38.6458051217	-43.6940010657	-38.3892865051	56.1154090829	-37.9870133509	-31.3268760411	64.957729049	-45.3223288499	-31.7023297598	-50.3322495599	-42.4807274417	-50.3149494312	-38.4028367607	51.7064870743	57.7309614758	-28.7872322689	-27.5277841949	-19.2399150438	-33.6038540832	-34.1086023715	-37.7287672187	-39.5697099135	79.1378747259	-35.631739501	-58.6912765095	-52.8719658977	-41.0704271388	-23.7103755483	-45.1488090741	-51.285389718	-41.0694085795	-22.4799025452	-42.9935345215	-32.686372592	49.4571157277	56.2125324713	-44.6076212105	67.7208690138	-54.4478235527	-45.6127307139	-40.4163804911	-35.928893088	-48.5102684807	-25.8509361745	-28.0275494971	-40.6837743513	-39.2902463472	-49.762156663	-53.7962043834	61.0475688583	72.0416261678	-31.0480175618	-41.9624282314	-25.8165103525	68.2070081391
62.9640313245	-19.3766518114	-35.7367497492	-24.0130217038	59.8198315289	90.3124531138	-45.8668929918	-36.9390644315	-40.8051209056	-50.7553869313	-51.9054967243	-53.0518701789	-33.3467081995	-37.4502369802	64.9961307649	-62.1090707179	-58.4916960766	55.8184385565	53.4620752054	-47.8748536028	-49.8786343252	-40.477717961	70.9635512859	-51.9591013066	-44.3662162822	48.2720015083	66.6941140473	58.9547101794	-50.402239424	-44.6383225466	-41.1079364868	-38.6833689023	-40.2740469796	-51.447458148	-48.9067640163	-35.4888638839	67.1844023854	-46.2659772665	-55.5617503682	58.552842772	-51.0249486507	-33.5351160409	-52.2996865364	-48.7133104734	-44.0327430947	51.8574950508	-46.4697529169	-39.96917163	68.8324857531	-48.6727501504	-45.3553494901	-47.1421887379	-36.112449164	-53.5741176155	-41.5936792549	54.1871937766	44.3724337816	-39.3985818746	-35.517531694	-34.9985444481	-36.0258392117	-42.5237307572	-34.7499275664	-44.7145622831	59.9781374732	-47.5988275533	-57.9233068198	-56.7318804741	-55.1902578326	-30.4611409196	-47.4344656937	-57.6239697239	-51.3709394926	-29.6375579325	-50.201662189	-39.5864169665	61.888071821	66.6804334403	-51.1693864524	65.9178435543	-51.593381261	-49.3801664635	-45.0520321025	-45.1373126794	-56.2380645031	-34.3641234018	-23.6063290695	-45.0308465174	-50.4869137951	-50.6548319949	-44.1031974396	57.6262709556	68.2238586254	-42.4714286345	-51.5815306061	-28.3549417519	75.3101184233
-46.7202109516	57.1032882759	67.465740874	56.2261786208	-44.8223761837	-45.8668929918	90.3124531138	67.7383664686	68.089001811	73.5113885457	77.8265031002	67.6512250613	64.4570384174	70.6947230134	-52.0652531261	75.6300045414	77.3672611287	-42.2211669265	-48.8210551709	77.5230680143	74.927933358	71.4818685573	-49.5864978479	70.2950924935	66.9783693998	-43.0351255603	-55.6091758513	-50.8576914897	76.5452944971	79.6602030184	64.4354762174	69.3549197297	70.149791979	71.3923109745	76.8737743771	68.1831481195	-57.2725562387	79.9914496715	71.2367664837	-41.902254809	66.4876332515	69.0187923887	73.6582906251	67.7454064005	72.469669643	-40.7210467001	74.5158906011	66.895838478	-56.2294931538	71.3700478525	66.1133351939	67.4967884519	51.8165395169	71.665438707	72.310459627	-46.187787272	-50.7877127554	67.8158749784	66.229689937	62.6884489112	58.6272018747	73.725123581	60.7487499831	62.9330261923	-46.5792453712	70.2600961702	75.4782810465	68.8809382619	49.0756805789	63.7527817872	71.7376711825	72.9422468154	75.589374184	53.035334223	74.0611105864	70.24420657	-51.6317065405	-52.1003134085	73.4960263354	-49.2875338172	53.8154005183	57.781648185	74.5514174212	70.7068300469	69.8942851267	69.6451020088	47.7634297123	68.6982362916	63.5363920299	68.9095470655	43.0260579364	-40.6791961067	-47.5716164928	54.1562837464	77.4974861628	57.2997066555	-58.1951360097
-45.0449025514	71.0033440142	84.2028340905	70.8416910057	-34.1838719125	-36.9390644315	67.7383664686	90.3124531138	44.085968577	73.0491969511	68.6457471571	50.2651004794	78.715126136	73.4419844718	-47.6955802455	60.1515574885	66.2030493327	-32.4065851339	-42.4498542995	71.0274179139	71.5061825537	68.9306766843	-49.184457407	80.249801713	61.1356115559	-56.9874651975	-45.8257870294	-44.4863908957	62.6150979528	75.860443048	61.7053629665	76.3988428103	55.2503987332	69.1142912416	74.0392538742	80.2559928162	-42.6400352508	73.4177007763	64.9360575272	-45.1066255917	81.2836523734	77.2301135823	70.9091843481	63.2357227301	74.1551634351	-54.2090434584	64.6609065096	78.3232476248	-51.5571187244	57.0851273466	79.483652574	69.7320491346	61.4761898337	55.2874630111	42.7569165936	-50.4596835461	-43.7699210009	76.9159414147	73.3467121894	40.4158918088	79.1116553139	78.5829769061	37.424262479	36.8330434581	-40.3785186448	71.9825927202	56.5073357088	56.7046997146	38.5509427645	78.0244178005	49.4561300667	60.2172440967	62.8689667662	26.2364301659	61.2136990398	44.0083155778	-54.3470598171	-47.1883118358	59.651392313	-46.3948606137	57.4910559606	60.6421187582	82.0980973652	65.7948034034	68.3166926582	65.4550115597	59.1097083804	79.625955839	71.696081956	49.4086648146	52.1410486214	-37.0000692191	-41.2295092915	50.628683446	59.5566964265	41.3698382626	-51.8713920376
-33.9900183764	34.582036491	42.1064060653	33.2005431186	-36.3310396534	-40.8051209056	68.089001811	44.085968577	90.3124531138	63.3804796912	72.3988881463	77.4843433098	50.3070981507	61.9228946389	-29.3809668752	72.2896542718	67.7315460681	-26.4355196949	-31.1292663318	73.8315870141	64.7254392441	61.335941488	-31.0095401447	58.9876243411	72.787992844	-9.12020471919	-56.5519327927	-31.5435506191	72.3873111122	64.5913375586	58.3550444273	46.5129783527	60.6261169297	59.722545222	71.3823481008	40.6275999613	-55.6660697627	71.828548565	67.1507431792	-15.4389273518	43.3311541564	47.2064008627	63.5979713101	73.2554244829	52.414950743	-9.94769856105	71.7382430763	44.3537312677	-44.2254095243	80.3099091134	43.8859340725	63.5430625344	32.9855672243	70.0156496294	79.6168226155	-18.7456915948	-42.67467745	55.119431899	54.3586827809	67.3737343201	28.7763739039	57.655401763	66.8659453007	81.4294721946	-37.7151797048	48.8405799322	76.3053089825	66.3514863376	52.9856382719	39.7967257755	75.0927731187	79.9770530733	73.2355011652	56.7178284496	71.233677626	79.9428481908	-27.822481634	-41.8512299761	71.3742964679	-28.1399717188	35.815911349	44.5234810545	55.3438528904	59.9469807276	70.1953854894	59.6142525826	26.7954596502	45.4965477325	49.0638143841	80.8568641792	23.994314074	-37.0401129369	-39.3491541861	45.5655782061	73.8089581556	72.7227820703	-40.7064467405
-46.1007565628	55.1496074335	72.6676614083	57.4007020542	-40.4750520264	-50.7553869313	73.5113885457	73.0491969511	63.3804796912	90.3124531138	75.397510316	64.1628642315	72.5866566727	68.9489540022	-46.1760294213	71.6721733149	74.8543555521	-34.9052669539	-38.2615629352	77.4437694416	70.3958348699	71.9578711083	-53.0995925612	78.6329411832	68.9119466493	-41.0126555013	-58.4727065344	-42.4906837112	71.0426839153	78.1403867145	69.4099593654	67.0105441807	65.4723958621	66.1517854547	79.2805227261	66.6362062252	-58.1756231916	81.0397468328	73.8831708264	-42.6504004111	74.647924804	68.9842902191	73.407322505	69.7109065646	74.322163056	-42.3366662724	80.0050420897	69.1016190005	-53.7817767073	69.4279396405	70.8471023576	68.5867717789	51.0860703772	68.3351299	66.337065152	-42.7800958579	-42.1496999939	72.0665276879	65.2668367347	53.6527562955	64.0410068845	70.9600476752	54.5542425941	55.726754937	-43.2344880971	67.9792222267	74.7755071131	62.6751688459	49.9484997373	70.1143403652	68.4254347531	72.8722445892	75.4691961758	45.3183365382	76.9526723637	62.1030932722	-55.4861641848	-53.3663342954	76.8179112119	-50.7080370973	54.2265664249	62.7404653902	79.6789902915	73.6288315606	72.9783626751	68.3052632974	49.4240848911	68.8235397442	66.9445645312	67.0788735241	48.3881761125	-46.0500073574	-45.976955234	51.6560294438	73.5745549325	56.9174967141	-57.5211931117
