Tissue	braincaudatebasalganglia
N_samples	98
Chr	4
Gene	ENSG00000109472.9
SNP	rs12513198
Gene_list	ENSG00000165795.16	ENSG00000171885.9	ENSG00000110436.7	ENSG00000079215.9	ENSG00000139644.8	ENSG00000100427.11	ENSG00000185432.10	ENSG00000115380.14	ENSG00000162407.8	ENSG00000119711.8	ENSG00000103740.5	ENSG00000153904.14	ENSG00000148053.11	ENSG00000075142.9	ENSG00000152583.8	ENSG00000148672.7	ENSG00000105854.8	ENSG00000164089.4	ENSG00000168710.13	ENSG00000111275.8	ENSG00000152661.7	ENSG00000148175.8	ENSG00000164904.11	ENSG00000240184.2	ENSG00000163346.12	ENSG00000092820.13	ENSG00000018625.10	ENSG00000162734.8	ENSG00000109472.9	ENSG00000117592.8	ENSG00000150625.12	ENSG00000135919.8	ENSG00000135744.7	ENSG00000135916.11
Gene expression stats (Y^T * Y): 
90.3124531138	53.171691908	50.8296557607	48.5228967586	52.0655183677	51.8384024243	42.1437669532	28.4991864339	46.3329735088	48.5728280761	46.3103869155	40.137030323	56.3249185683	39.2342105574	63.2026678965	50.194259143	57.4181599597	58.7256704267	46.2772714991	68.0169310361	50.4975889159	36.110796181	46.1104465609	41.7141723658	51.3139872215	22.3502971796	48.8432042483	55.1787173709	55.8840917153	45.44205235	39.8129770921	41.0891403752	51.0137795538	44.7824077277
53.171691908	90.3124531138	58.0229535505	77.3647198947	75.8113520316	65.3622723174	58.5790199344	60.464383192	59.8300259096	44.307767491	49.927626132	59.3630612725	70.767265814	54.9092030434	74.1363458617	68.0592997599	72.7233115441	61.1717727403	72.3034427562	66.6352796319	71.2429772583	64.8046165103	54.537008731	51.7565589295	62.0565708412	45.1074674817	62.3085114569	57.1745287784	75.2120551228	64.0093089527	47.1139629921	52.6763867846	61.7846042841	63.0548723694
50.8296557607	58.0229535505	90.3124531138	51.4566302824	62.4146912073	68.7639470973	49.0232767133	42.3560750057	76.6625867179	60.2316360072	58.9475658583	71.9947157336	71.3040039536	46.6253588329	68.6569313016	68.0195897401	60.6175745818	66.1232830336	35.7256506674	54.8888955355	41.6660606331	43.0189672864	49.8202154729	75.6114300923	49.5792586885	53.3870699569	71.3304257591	51.7515132285	66.7217909719	41.3725914294	69.2866052119	68.7845937134	42.7913236028	40.0357489922
48.5228967586	77.3647198947	51.4566302824	90.3124531138	74.1300094068	61.2646645026	55.1845652197	62.6501497528	49.2104631845	49.0957730671	43.9636075376	50.06473157	67.0705505968	57.3662378023	64.9571854472	65.0965858238	69.4661617125	54.8745178394	70.1525103107	61.5860333604	73.7594729846	72.3040210022	47.2209036903	42.6860387551	62.3073036495	36.0208309427	57.0730672113	57.1447670507	67.1367652856	50.8400074657	39.7869694246	39.0312832094	54.2520590857	65.2050164336
52.0655183677	75.8113520316	62.4146912073	74.1300094068	90.3124531138	66.1801154946	55.0412028704	64.0251745343	65.9602049095	55.7286200886	54.74995361	53.829453406	74.8437126335	53.876570081	73.3323167877	71.0555556012	73.2162814882	62.1859226919	64.3908706078	63.0657333569	64.0074592136	61.3478528084	56.3471610436	57.9023925188	63.0144878577	50.0914304259	68.8452213251	59.0874522712	73.8606611585	53.9818650333	48.0289532519	51.5972650437	54.2184842324	56.0065005246
51.8384024243	65.3622723174	68.7639470973	61.2646645026	66.1801154946	90.3124531138	53.1193579416	59.6661402187	68.100569806	44.6102197043	55.0573429143	66.5697044338	65.1194391981	48.2468782762	61.63687143	67.3849317373	64.0101870281	60.396796379	51.0731484761	70.4536015994	62.5158597014	51.2837915247	43.9643485033	69.1335678065	69.0290259828	57.9522898427	73.3000704558	59.7417173824	65.3030238776	56.9842202039	48.5115327316	61.9374377625	59.6879786437	63.5494288431
42.1437669532	58.5790199344	49.0232767133	55.1845652197	55.0412028704	53.1193579416	90.3124531138	45.5847411775	52.5173437451	50.6307582338	42.0712199724	42.942993476	67.4255333195	40.3679250107	68.1374240227	49.9474184072	62.3163381026	60.3198048499	52.1060143754	57.9739243242	65.4280340514	65.7205018995	46.761631303	39.801168849	67.4583189299	29.9146345688	43.6482621123	34.2042735508	64.7684474849	48.6463385571	42.1087590427	38.6713345078	56.3683544332	39.7140900863
28.4991864339	60.464383192	42.3560750057	62.6501497528	64.0251745343	59.6661402187	45.5847411775	90.3124531138	55.8779808592	40.6232615574	41.7439635883	43.0143636178	55.953150352	51.6328727883	50.6795980914	61.9277778814	55.610909512	38.6169532486	55.1296005184	49.7240507525	67.8629183396	52.3780377775	31.7028441378	39.6841405215	53.6780095409	60.3593727909	47.9865734968	50.1767749007	63.8618357124	51.3430586513	32.9028865287	43.7755747286	51.0564574698	55.6753657337
46.3329735088	59.8300259096	76.6625867179	49.2104631845	65.9602049095	68.100569806	52.5173437451	55.8779808592	90.3124531138	59.846960929	61.0121799959	65.4373854556	71.2350816229	47.5309759189	66.6310205074	68.5223311487	59.0368951667	62.2428161188	42.1038127831	51.7343077869	50.9578296008	42.6115401987	43.5451411445	71.0245917109	49.3514747953	61.4587318431	68.7034166379	51.9954901982	71.4374350466	45.4424229914	64.2046488797	62.4881754129	46.0150446367	43.5859000284
48.5728280761	44.307767491	60.2316360072	49.0957730671	55.7286200886	44.6102197043	50.6307582338	40.6232615574	59.846960929	90.3124531138	59.085205211	50.3913076534	66.5866809404	51.2024961363	56.0670375771	57.7621654897	50.2237178295	53.7653027382	40.6363962504	46.3696264624	45.2200142898	45.7168957246	52.0730114353	49.4948812999	39.7797931533	36.8788681624	49.9021880891	45.0687582606	57.8408032536	27.4631319864	51.4967750658	33.4016604088	27.695366499	27.8835852979
46.3103869155	49.927626132	58.9475658583	43.9636075376	54.74995361	55.0573429143	42.0712199724	41.7439635883	61.0121799959	59.085205211	90.3124531138	55.1229507201	61.0134155792	39.6371671641	53.0020045415	53.6375014814	38.2405577835	40.4431280321	42.7856819817	50.2022516956	39.4096594732	48.5984874011	47.8953410526	62.4827311562	45.9622138256	35.803095443	64.1812097243	49.3138409394	59.5605208943	44.1790333586	47.673798921	51.2364382899	40.8266716905	47.6020137895
40.137030323	59.3630612725	71.9947157336	50.06473157	53.829453406	66.5697044338	42.942993476	43.0143636178	65.4373854556	50.3913076534	55.1229507201	90.3124531138	59.2499198067	56.5416061339	54.1703347673	66.9465237157	51.236395573	49.5367145573	38.713392479	49.5584306012	42.32990488	36.5957288697	37.0967529548	65.0766543289	42.7463982256	57.8700870187	65.5654070296	50.9083595906	55.2505251933	45.7321856929	66.3255608181	69.5975552346	34.330623414	47.5790436714
56.3249185683	70.767265814	71.3040039536	67.0705505968	74.8437126335	65.1194391981	67.4255333195	55.953150352	71.2350816229	66.5866809404	61.0134155792	59.2499198067	90.3124531138	50.7108169501	77.1768577153	71.5246096382	71.8444374897	68.8919008761	60.4430328751	68.1908489324	65.2036631429	61.4184819604	59.6840853472	59.2980677239	63.8861739899	48.3189617934	65.8204997162	55.2290808745	74.2072438753	53.3969169465	56.5261529551	53.6990641564	58.9950682888	50.2351755096
39.2342105574	54.9092030434	46.6253588329	57.3662378023	53.876570081	48.2468782762	40.3679250107	51.6328727883	47.5309759189	51.2024961363	39.6371671641	56.5416061339	50.7108169501	90.3124531138	50.966590184	65.2374432036	54.4284565729	45.0674793632	51.234870788	49.0884103752	53.2314907142	47.7754872686	30.6221200877	33.3388785282	46.5863793429	45.9836187401	34.7204061632	53.831938399	58.3993834916	47.7437852982	44.7969152697	48.1020842059	26.938602089	51.0635531339
63.2026678965	74.1363458617	68.6569313016	64.9571854472	73.3323167877	61.63687143	68.1374240227	50.6795980914	66.6310205074	56.0670375771	53.0020045415	54.1703347673	77.1768577153	50.966590184	90.3124531138	64.8984821187	75.1431317494	70.3538191928	58.996952318	68.8502386902	60.9673567018	60.8452192763	55.9889769891	55.5355507562	67.3379519163	42.827685501	63.5607874242	52.9285582846	78.504197899	57.7807823249	52.4688302573	57.3534395243	58.3245594317	51.7690649568
50.194259143	68.0592997599	68.0195897401	65.0965858238	71.0555556012	67.3849317373	49.9474184072	61.9277778814	68.5223311487	57.7621654897	53.6375014814	66.9465237157	71.5246096382	65.2374432036	64.8984821187	90.3124531138	69.5319814704	68.0778471708	64.3192132274	63.1831878363	59.303066655	54.7022720204	45.0744489812	55.4492088233	58.4514206093	48.7061185906	58.9821085668	54.4653759841	64.9125483498	54.1550971831	57.5321542832	61.7154026214	43.1966840071	56.3096964486
