Tissue	braincaudatebasalganglia
N_samples	98
Chr	4
Gene	ENSG00000152583.8
SNP	rs1381631
Gene_list	ENSG00000170540.10	ENSG00000165795.16	ENSG00000171885.9	ENSG00000138029.9	ENSG00000109107.9	ENSG00000120885.15	ENSG00000110436.7	ENSG00000079215.9	ENSG00000123472.8	ENSG00000139644.8	ENSG00000100427.11	ENSG00000185432.10	ENSG00000162407.8	ENSG00000119711.8	ENSG00000140391.10	ENSG00000122378.9	ENSG00000148053.11	ENSG00000152583.8	ENSG00000148672.7	ENSG00000105854.8	ENSG00000164089.4	ENSG00000168710.13	ENSG00000111275.8	ENSG00000152661.7	ENSG00000148175.8	ENSG00000166033.7	ENSG00000111907.16	ENSG00000164904.11	ENSG00000084234.12	ENSG00000240184.2	ENSG00000163346.12	ENSG00000018625.10	ENSG00000109472.9	ENSG00000117592.8	ENSG00000135919.8	ENSG00000143819.8	ENSG00000135744.7
Gene expression stats (Y^T * Y): 
90.3124531138	37.5207861513	54.0577145364	48.8108271821	41.9488250198	21.5523086684	54.6249249046	46.5136508551	40.9247554801	50.0868683797	40.5558551659	49.0490493926	47.2735879668	38.8651120081	46.228974456	46.3526661056	52.374680922	55.9801912794	51.5428661065	53.5211985308	60.4377838957	44.6700825996	37.8612721307	37.8669452282	43.0826486062	34.1864666099	35.346921417	42.7634818229	41.6930954814	39.9796138736	36.2865328697	37.6370958994	50.9008746964	31.4605845181	52.9766849528	33.8803529687	29.8715657704
37.5207861513	90.3124531138	53.171691908	51.0074516239	63.9931867241	35.5138851115	50.8296557607	48.5228967586	48.8400135015	52.0655183677	51.8384024243	42.1437669532	46.3329735088	48.5728280761	27.4849738271	39.5465459723	56.3249185683	63.2026678965	50.194259143	57.4181599597	58.7256704267	46.2772714991	68.0169310361	50.4975889159	36.110796181	58.1336948972	33.2588107864	46.1104465609	17.7821206625	41.7141723658	51.3139872215	48.8432042483	55.8840917153	45.44205235	41.0891403752	49.2744242885	51.0137795538
54.0577145364	53.171691908	90.3124531138	50.1179162498	52.6582209462	50.6837530572	58.0229535505	77.3647198947	39.9091714528	75.8113520316	65.3622723174	58.5790199344	59.8300259096	44.307767491	58.3775339362	40.6469660989	70.767265814	74.1363458617	68.0592997599	72.7233115441	61.1717727403	72.3034427562	66.6352796319	71.2429772583	64.8046165103	46.5157198642	37.3434243881	54.537008731	47.291341186	51.7565589295	62.0565708412	62.3085114569	75.2120551228	64.0093089527	52.6763867846	58.3489879003	61.7846042841
48.8108271821	51.0074516239	50.1179162498	90.3124531138	48.5962187599	18.9758460824	59.0402254936	40.0678800602	47.4469882293	52.5239372678	52.3404631127	44.2359502715	53.0485200163	52.8482313775	45.5639469766	35.2456896007	59.5490802597	58.3346820306	54.814336427	46.1326928141	52.4154088427	38.9294106706	60.0303112829	37.3089385448	37.9857503518	41.5071813165	39.3411319237	44.0984599837	43.3465122436	54.0845890859	45.8080053476	55.7948608849	51.9233867606	44.0227158504	58.8327051501	38.0821137755	38.3765785459
41.9488250198	63.9931867241	52.6582209462	48.5962187599	90.3124531138	25.5540656896	59.6755336131	50.2537049416	48.1117048027	48.449296906	64.0733470782	50.6870347511	48.3690471914	36.5717453192	39.199798573	48.9388181552	56.2198471698	62.1686527251	54.8325497068	60.562898392	72.5313736819	47.9383564163	72.029781863	48.7709689698	47.7748399097	77.1673316674	39.8430971797	47.8909888141	25.2143453225	51.3761687857	66.8035376042	57.2595585886	50.7878954523	50.9000614295	53.4975047329	64.0500602394	54.7088003315
21.5523086684	35.5138851115	50.6837530572	18.9758460824	25.5540656896	90.3124531138	19.5856360899	49.1095911561	15.9320580723	47.0319234636	26.2993578781	37.1554510036	26.9000250092	18.8338563638	36.0379809438	27.6438723173	38.1987335438	55.3582952786	23.4416492191	34.0976049523	21.6765348755	45.6421912364	35.3107921782	40.8019088129	45.3411581564	12.756937371	39.9829503192	22.3483627109	32.4420975616	15.9581306884	44.9156900335	27.8640847773	50.057099784	37.339073407	23.3683301114	47.6713997933	40.9614191321
54.6249249046	50.8296557607	58.0229535505	59.0402254936	59.6755336131	19.5856360899	90.3124531138	51.4566302824	46.7723594482	62.4146912073	68.7639470973	49.0232767133	76.6625867179	60.2316360072	40.6075229533	47.1215096601	71.3040039536	68.6569313016	68.0195897401	60.6175745818	66.1232830336	35.7256506674	54.8888955355	41.6660606331	43.0189672864	60.61571173	33.1458350198	49.8202154729	41.6293157922	75.6114300923	49.5792586885	71.3304257591	66.7217909719	41.3725914294	68.7845937134	40.9579978105	42.7913236028
46.5136508551	48.5228967586	77.3647198947	40.0678800602	50.2537049416	49.1095911561	51.4566302824	90.3124531138	37.6098431573	74.1300094068	61.2646645026	55.1845652197	49.2104631845	49.0957730671	43.0638160634	38.5830726043	67.0705505968	64.9571854472	65.0965858238	69.4661617125	54.8745178394	70.1525103107	61.5860333604	73.7594729846	72.3040210022	41.5681462198	38.9607176781	47.2209036903	35.1735372971	42.6860387551	62.3073036495	57.0730672113	67.1367652856	50.8400074657	39.0312832094	65.1545682478	54.2520590857
40.9247554801	48.8400135015	39.9091714528	47.4469882293	48.1117048027	15.9320580723	46.7723594482	37.6098431573	90.3124531138	45.3632155065	37.5502553354	51.1307636407	37.8641481766	49.3280769456	39.4883691208	50.3859326093	50.4793034347	56.7753037901	42.8610044392	55.694281319	56.982959966	26.6810120498	52.3800266777	31.9927495649	36.3391571665	48.0964354606	58.8924907318	52.4153719953	27.4588006322	30.6722131302	50.6925495855	34.9902032885	48.840518857	37.6028382749	28.9769798197	40.4690107271	35.6727914283
50.0868683797	52.0655183677	75.8113520316	52.5239372678	48.449296906	47.0319234636	62.4146912073	74.1300094068	45.3632155065	90.3124531138	66.1801154946	55.0412028704	65.9602049095	55.7286200886	51.3169582132	42.7489858351	74.8437126335	73.3323167877	71.0555556012	73.2162814882	62.1859226919	64.3908706078	63.0657333569	64.0074592136	61.3478528084	44.8534958271	35.765296222	56.3471610436	52.3067759987	57.9023925188	63.0144878577	68.8452213251	73.8606611585	53.9818650333	51.5972650437	57.5650133346	54.2184842324
