Tissue	braincaudatebasalganglia
N_samples	98
Chr	19
Gene	ENSG00000125743.6
SNP	rs35282820
Gene_list	ENSG00000169020.5	ENSG00000103363.10	ENSG00000198258.6	ENSG00000144713.8	ENSG00000221983.3	ENSG00000196683.6	ENSG00000198755.6	ENSG00000126267.4	ENSG00000108298.5	ENSG00000168653.6	ENSG00000100316.11	ENSG00000188846.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000125743.6	ENSG00000232112.3	ENSG00000142534.2	ENSG00000123349.9	ENSG00000196465.6	ENSG00000083845.4	ENSG00000171858.13	ENSG00000174444.10	ENSG00000172809.8	ENSG00000119705.5	ENSG00000131143.4	ENSG00000127184.6	ENSG00000183648.5	ENSG00000241468.3	ENSG00000164919.6	ENSG00000114391.8	ENSG00000156411.5	ENSG00000109475.12	ENSG00000118181.6	ENSG00000136942.10	ENSG00000164405.6	ENSG00000182899.10
Gene expression stats (Y^T * Y): 
90.3124531138	66.2598140286	42.1304104535	52.578120964	54.4499921063	53.514523821	39.6068637105	51.1398143964	50.5077714424	52.5329698336	35.4166209488	36.2386413754	50.2341581489	45.7639586879	56.3265368407	60.8872173245	39.8047889876	60.3072151129	55.7124171489	46.5779701385	56.1985061134	32.0737979332	62.5551906691	43.5952565269	62.5057693831	54.5659298181	54.7440309211	56.6698635643	50.4454330207	46.1164130509	57.7518629553	45.9814299138	39.7889120266	55.0746180522	66.1860857145	40.9008511936
66.2598140286	90.3124531138	51.2538647121	48.6841999645	54.4982906663	53.3424172424	41.0418804174	40.7788990828	51.0437956062	46.2143753262	44.1052316416	39.2543188016	50.4152746114	47.9275461657	58.8381717393	50.9850594308	44.7809997147	55.6740087412	60.5913800678	55.6770675642	55.7271875545	29.2471153422	54.0575512579	44.4160412866	60.1954789287	43.9994035057	51.5225150972	55.1842034379	42.4369147853	44.5782763078	43.553903447	45.5225901294	42.2649573927	55.5128892176	55.4082059083	41.4560741357
42.1304104535	51.2538647121	90.3124531138	48.9109277891	43.8728747477	43.6762718908	49.2351108212	50.096004344	36.2144930602	49.0959846368	36.6604745873	33.4385302891	50.1685156259	40.5270639686	59.5888149207	41.3786400463	37.6638743738	50.4642458829	46.5350548028	42.0250288376	45.6018639223	41.8873552858	38.5517221238	63.1310392474	58.5420704333	63.1396730295	58.6896137212	66.4564253467	57.7698881193	51.1018383154	63.3291524362	48.9422322334	44.443345597	40.6581071169	53.7043905952	51.0348430065
52.578120964	48.6841999645	48.9109277891	90.3124531138	79.5601756377	64.0798557264	78.8209617832	51.497738373	81.7720581001	31.5095467906	72.9308201711	71.9991119888	78.7216881398	79.4763569094	60.533206852	56.5236524876	81.4424262917	78.7778755588	39.7041242136	75.0463667245	71.4893861754	73.5098047337	75.6112397313	52.2853402307	45.2534056777	58.7381798214	31.5282480618	45.4329282604	27.7006535824	79.7272373054	43.3730980317	75.047240014	73.6032960531	73.474002783	46.1707063197	77.9614694374
54.4499921063	54.4982906663	43.8728747477	79.5601756377	90.3124531138	63.6358032707	70.8674265929	44.1562965795	80.0634873918	28.3615383364	68.0699961262	64.3786207974	75.7995152434	75.4903721814	57.4606912427	52.9231210441	77.5153393978	68.6025438097	38.6407686012	74.8205613778	73.1726572075	66.6106290805	77.3517128635	47.9101642521	50.0181408189	49.7186442512	29.6984791803	37.8075031605	19.3771865847	70.8989296317	37.410347279	65.4746708644	64.9124609318	71.6739512581	47.23770439	68.4527028676
53.514523821	53.3424172424	43.6762718908	64.0798557264	63.6358032707	90.3124531138	59.7353797701	44.2969909398	57.3823158622	41.4315355437	64.7098165248	55.3666109087	57.6614427731	57.271815455	54.2591262335	45.4890082327	61.0587008197	61.8002130664	55.0815108888	59.4859799741	65.3353014247	59.5575150995	60.6044514382	40.0139873202	55.751705793	51.6179719609	40.3805579111	35.6330850563	29.2663740087	55.2241245603	45.8821044953	52.8866765695	45.3135160721	50.4745717498	49.8676617337	54.3867818886
39.6068637105	41.0418804174	49.2351108212	78.8209617832	70.8674265929	59.7353797701	90.3124531138	46.6050535919	70.7062324204	29.2539080413	72.5754927483	63.3607808905	75.0560181129	74.8710548127	57.119313807	48.6612606769	72.6097958871	72.6056579526	36.3489447636	70.4709689854	61.3557944444	69.355002019	62.9890856769	50.2708889305	43.4215573392	56.7322275237	28.3272050963	39.6492015424	26.8844730005	75.6029153604	41.0453085506	66.7161947341	72.0274197336	66.1542034826	39.3089198844	74.5803690995
51.1398143964	40.7788990828	50.096004344	51.497738373	44.1562965795	44.2969909398	46.6050535919	90.3124531138	39.7006654068	50.0220886624	38.4749599378	41.4015822893	35.9961373628	36.5174899803	61.9278906895	42.6375273887	41.1305846421	46.1179218879	47.2711677497	40.3425493148	40.3102907996	47.9631056872	37.71288414	42.072054855	52.7597739859	55.0116644582	40.0190152356	56.3305075203	44.2316330568	45.3292781339	60.4619271041	36.7597349979	36.2054491184	34.8434002341	44.5321831653	41.931271866
50.5077714424	51.0437956062	36.2144930602	81.7720581001	80.0634873918	57.3823158622	70.7062324204	39.7006654068	90.3124531138	23.4645812274	71.0338205834	71.513640286	76.6305625528	84.817205908	55.7664721955	57.2126933837	82.9976328945	73.9592841268	38.8017598008	75.5292754308	71.6705629988	64.670223672	78.1927718986	44.1319724991	38.0832714709	47.0735942717	27.3133916453	35.798284353	15.3639680988	73.182819547	28.7312704969	71.8275166832	72.7391175561	79.9434743058	39.8331248666	72.4672538354
52.5329698336	46.2143753262	49.0959846368	31.5095467906	28.3615383364	41.4315355437	29.2539080413	50.0220886624	23.4645812274	90.3124531138	29.1831174244	36.7105327643	24.7522274146	24.4993477889	56.5521806486	42.4930026101	19.6276575086	42.8263994685	58.2780605848	19.3328074969	27.1053104889	37.4902414443	26.2725735758	52.4172285616	69.358964521	51.7041866176	69.9094511585	58.0298957135	64.2166829036	34.9468137219	67.2963125801	31.1931368129	23.4674111082	20.6731898719	50.7484116301	33.6123073702
